Subj_idx,Stimulus,Response,Confidence,RT_dec,Validity,CTOA,Cue_position
7,-1,1,0,0.951314926,V,100,1
7,-1,1,0,1.211290121,V,250,1
7,-1,-1,0,1.061321974,V,450,-1
7,1,1,1,0.881318092,I,850,-1
7,-1,-1,1,0.731272936,I,100,1
7,1,1,1,0.78127408,V,150,1
7,-1,-1,1,0.991541147,I,100,-1
7,-1,-1,1,0.711250067,I,250,1
7,1,1,0,1.031434059,V,450,1
7,1,-1,0,0.911224127,I,250,1
7,-1,-1,1,0.741153955,V,150,-1
7,-1,-1,1,0.631114006,V,850,-1
7,1,-1,1,0.591197968,V,250,-1
7,1,1,0,0.901288033,I,150,-1
7,-1,-1,1,0.681126833,V,100,-1
7,1,1,1,0.610442877,V,100,1
7,-1,-1,0,0.791298151,V,850,-1
7,1,1,1,0.821334839,I,250,-1
7,1,1,0,0.771484852,I,850,-1
7,-1,1,0,1.481592178,I,150,-1
7,-1,-1,1,0.761229038,I,100,-1
7,1,1,0,0.64113903,V,250,1
7,1,1,1,0.671212912,I,450,1
7,-1,-1,1,0.581089973,I,450,1
7,1,1,1,0.571171045,I,150,1
7,1,1,0,1.161519051,I,450,-1
7,-1,-1,0,1.081381083,I,850,-1
7,1,1,1,0.61127305,V,100,-1
7,1,1,1,0.591413021,V,150,1
7,-1,-1,0,0.96141386,I,250,-1
7,1,1,1,0.581284046,V,150,-1
7,-1,-1,0,0.921360016,V,100,1
7,1,1,0,1.321485043,I,150,-1
7,-1,1,0,1.581483126,I,100,1
7,-1,1,0,1.451749086,V,850,1
7,-1,-1,1,0.681092024,V,150,-1
7,-1,-1,1,1.18129611,V,450,-1
7,1,1,0,0.701267004,I,250,1
7,1,1,1,0.681116819,I,100,1
7,1,-1,0,0.781286955,V,450,-1
7,-1,-1,1,0.95132184,V,150,1
7,-1,-1,1,0.801158905,I,150,1
7,-1,-1,0,0.791304111,I,850,1
7,-1,-1,0,0.831194878,I,450,-1
7,1,-1,0,0.811245203,V,450,1
7,1,1,0,0.951525927,V,850,-1
7,-1,-1,1,0.671118021,I,250,1
7,1,-1,0,1.421698093,V,850,1
7,1,1,1,0.681324005,V,250,-1
7,1,1,1,0.901296139,I,100,-1
7,-1,1,1,1.011544943,V,250,1
7,1,1,0,1.661872864,I,850,1
7,-1,1,0,1.511617184,V,250,-1
7,-1,1,0,1.781833172,V,450,1
7,1,1,0,1.02147007,I,850,-1
7,-1,1,0,1.731785059,V,250,-1
7,-1,1,1,2.131757021,V,850,-1
7,1,1,1,0.621412039,I,850,1
7,1,1,1,0.821388006,I,250,-1
7,1,1,1,0.681406975,V,100,1
7,-1,1,0,2.191789865,I,850,-1
7,1,1,1,0.691064119,V,100,-1
7,-1,-1,1,0.701214075,I,150,1
7,-1,-1,1,1.421481848,I,150,-1
7,1,1,1,0.681051016,V,250,-1
7,-1,1,1,0.981510878,V,250,1
7,-1,1,1,1.261539936,V,150,1
7,1,1,1,0.771463871,I,150,1
7,1,1,1,0.601420879,V,150,-1
7,-1,-1,0,1.511538982,I,100,1
7,-1,-1,1,0.901330948,V,450,1
7,1,1,1,0.681276083,V,150,1
7,1,1,1,0.821252108,I,150,-1
7,-1,1,1,0.851324081,I,250,-1
7,-1,1,0,1.221569061,I,450,-1
7,-1,-1,1,0.850996971,I,250,1
7,-1,-1,1,0.691056013,I,450,1
7,-1,-1,1,0.671261787,V,100,-1
7,-1,-1,1,0.791331053,V,450,-1
7,1,-1,1,0.711154222,I,450,1
7,1,-1,1,0.781068087,V,450,-1
7,1,1,1,0.981454849,I,450,-1
7,-1,1,1,1.751832962,V,850,1
7,1,1,1,1.111470938,V,850,-1
7,-1,1,0,1.171416998,V,100,1
7,1,1,0,0.911380053,V,850,1
7,-1,1,0,0.981313944,I,100,-1
7,1,1,0,1.181427956,I,250,1
7,-1,-1,1,0.951375961,V,150,-1
7,1,1,0,1.301534891,I,100,-1
7,1,1,1,0.661227942,V,450,1
7,1,1,1,0.821289063,I,100,1
7,1,1,1,1.191599846,V,250,1
7,-1,-1,1,0.891185045,I,850,1
7,-1,-1,1,0.671272039,I,450,1
7,1,1,1,0.711287022,V,150,-1
7,-1,-1,1,0.801197052,I,100,1
7,-1,-1,1,0.651296854,I,250,1
7,-1,1,0,1.061481953,V,150,1
7,-1,-1,1,0.691207886,V,150,-1
7,1,1,1,0.581348896,V,100,-1
7,-1,-1,0,1.261353016,I,150,1
7,-1,-1,0,0.740437031,V,250,-1
7,1,-1,0,0.020872831,I,850,-1
7,-1,-1,0,1.071278095,I,100,-1
7,-1,-1,0,0.991343975,I,150,-1
7,1,-1,0,1.881683111,I,250,1
7,-1,1,0,0.841362,I,250,-1
7,1,1,0,1.601767063,V,850,1
7,-1,-1,1,0.821200132,V,100,-1
7,-1,-1,0,0.901216984,I,850,-1
7,1,1,0,1.561659098,I,450,1
7,1,-1,0,2.291996956,V,100,1
7,-1,-1,1,0.861238956,V,850,-1
7,1,1,1,0.701323986,V,250,1
7,-1,1,1,0.931308985,V,450,1
7,1,1,0,1.641636133,I,100,1
7,1,1,0,1.091460943,I,150,1
7,1,1,1,0.831310034,I,250,-1
7,1,1,1,0.82140398,I,850,1
7,-1,1,0,1.101595163,V,100,1
7,-1,-1,0,1.32137394,V,850,1
7,1,1,1,0.831420183,I,450,-1
7,-1,-1,0,1.26136899,I,850,1
7,1,1,0,0.881415844,V,450,1
7,-1,1,0,0.74138999,V,250,1
7,-1,-1,0,1.691687107,V,450,-1
7,1,1,1,1.131561995,V,150,1
7,1,1,0,1.241374016,V,250,-1
7,1,1,0,0.891537905,V,850,-1
7,1,1,0,1.221644878,I,150,-1
7,1,1,1,0.921393156,I,100,-1
7,1,1,0,1.121578932,V,450,-1
7,-1,-1,0,1.321361065,I,450,-1
7,1,-1,0,1.16131115,V,250,1
7,1,1,0,0.881366968,V,150,-1
7,1,1,1,0.691320181,I,450,1
7,1,1,0,0.951386929,I,150,-1
7,1,1,1,0.590900183,V,450,1
7,-1,-1,1,0.721095085,I,850,1
7,-1,-1,1,0.601024866,V,250,-1
7,1,1,0,0.881458998,I,850,-1
7,-1,-1,1,0.781207085,I,100,-1
7,1,1,1,0.731328964,I,100,-1
7,1,1,1,0.641388893,V,150,1
7,1,-1,0,1.041246891,V,250,-1
7,-1,-1,1,0.551177025,I,150,1
7,-1,-1,1,0.501044035,I,450,1
7,1,1,1,0.861092806,V,850,1
7,-1,1,0,0.680562973,V,100,1
7,1,1,1,0.751181841,I,450,-1
7,-1,-1,1,0.671281099,V,150,1
7,-1,-1,1,1.261551142,V,450,-1
7,-1,-1,1,0.7210958,I,100,1
7,-1,-1,1,1.021399975,V,850,-1
7,1,-1,1,0.701114893,V,100,-1
7,-1,-1,1,0.951354027,I,450,-1
7,-1,-1,1,0.781152964,I,150,-1
7,-1,-1,1,0.691142797,I,250,-1
7,-1,-1,0,1.321319103,V,250,1
7,1,1,0,1.321550846,I,100,1
7,-1,-1,1,0.631200075,V,150,-1
7,-1,-1,0,0.901355982,I,850,-1
7,1,-1,0,0.951448917,I,250,1
7,-1,-1,1,0.631357908,I,250,1
7,1,-1,0,0.95122385,V,850,-1
7,1,1,1,0.931499958,I,850,1
7,1,1,0,0.831347942,I,150,1
7,1,1,0,0.951363802,I,250,-1
7,-1,-1,0,1.231485128,V,450,1
7,1,1,1,0.931486845,V,100,1
7,-1,-1,1,0.70122385,V,100,-1
7,-1,-1,0,0.971036911,V,850,1
7,1,1,1,0.761502028,V,450,-1
7,-1,-1,1,0.541075945,I,250,1
7,-1,-1,1,0.791099072,V,850,-1
7,-1,-1,1,0.871208906,V,850,1
7,1,1,0,0.761386156,V,100,-1
7,-1,-1,1,0.501280069,V,250,-1
7,-1,-1,1,0.540981054,I,100,1
7,-1,-1,1,0.761379957,V,150,1
7,1,1,0,0.791413069,V,150,-1
7,-1,-1,1,0.50109911,V,150,-1
7,-1,-1,0,0.941579103,I,450,1
7,-1,-1,1,1.021095991,V,450,-1
7,-1,-1,1,0.75110507,I,150,-1
7,-1,-1,1,0.610957861,V,100,-1
7,1,1,0,0.690513134,I,150,1
7,-1,-1,0,0.801244974,I,850,1
7,-1,-1,1,0.821184158,V,100,1
7,1,-1,0,0.951267958,I,850,1
7,-1,-1,1,0.90117383,I,850,-1
7,1,1,1,0.561264992,I,250,-1
7,1,1,0,1.141587019,I,150,-1
7,-1,1,0,0.891363859,I,450,-1
7,-1,1,0,0.821367025,V,250,1
7,1,1,1,0.901378155,I,100,1
7,1,1,1,0.621430159,V,250,-1
7,-1,1,0,0.801340818,I,100,-1
7,1,1,1,0.911319971,V,850,1
7,1,1,1,0.631313086,I,450,1
7,-1,1,0,0.730536938,I,250,-1
7,1,1,0,0.721332073,I,250,1
7,1,1,1,0.64131403,V,450,1
7,1,1,0,0.891302109,V,450,-1
7,1,1,1,0.741041183,V,150,1
7,1,1,1,0.551231861,V,100,1
7,1,1,1,0.54126811,I,850,-1
7,1,1,1,0.471002817,I,100,-1
7,-1,-1,0,0.691069841,I,150,1
7,1,1,1,0.581170082,V,250,1
7,1,1,1,0.481156111,I,450,-1
7,1,-1,0,1.061317205,V,850,-1
7,-1,-1,0,0.851223946,V,450,1
7,-1,-1,1,0.801225901,V,150,-1
7,1,-1,1,1.000677824,V,100,1
7,-1,-1,1,0.881285906,V,850,1
7,-1,-1,1,0.711261034,I,450,1
7,-1,-1,1,0.681128979,V,450,-1
7,-1,-1,0,1.391410828,V,450,1
7,-1,-1,1,0.941332102,V,150,1
7,-1,-1,0,1.071361065,V,250,-1
7,-1,-1,0,0.871295929,I,850,-1
7,1,1,1,0.701388121,V,850,1
7,1,1,1,0.771430016,I,450,-1
7,1,1,1,0.611154079,I,250,-1
7,1,-1,0,1.861711979,I,100,1
7,-1,1,0,0.840640068,I,250,-1
7,1,-1,0,0.831198215,I,250,1
7,1,1,1,1.441427946,V,150,-1
7,-1,-1,1,0.79126811,V,100,-1
7,-1,-1,1,0.77122283,V,850,-1
7,1,1,1,0.751401186,V,150,1
7,-1,-1,1,0.661160231,I,100,1
7,-1,-1,1,0.580980062,I,250,1
7,1,1,1,0.640595913,V,450,1
7,-1,1,1,0.771242857,I,450,-1
7,1,-1,1,0.771305084,V,850,-1
7,1,1,1,0.611313105,V,250,1
7,-1,-1,0,0.951323032,I,850,1
7,-1,-1,0,1.991773844,V,100,1
7,1,-1,0,0.761127949,V,450,-1
7,-1,-1,1,0.811285019,V,250,1
7,-1,-1,1,0.781260967,I,150,-1
7,1,1,0,0.921505928,I,850,1
7,1,-1,1,1.041401148,I,100,-1
7,1,-1,0,1.581655979,I,150,-1
7,-1,-1,1,0.641327143,I,100,-1
7,1,1,0,1.541717052,I,150,1
7,1,1,0,0.841500044,I,450,1
7,1,-1,1,0.761381865,V,250,-1
7,1,1,1,0.621339798,I,850,-1
7,1,1,0,0.751501083,V,100,-1
7,-1,-1,1,0.761314154,I,150,1
7,-1,-1,1,0.531286001,V,150,-1
7,-1,-1,1,0.571024895,V,850,-1
7,1,-1,1,0.571172953,I,250,1
7,1,-1,0,1.161487103,V,100,-1
7,-1,-1,1,0.611191988,V,250,-1
7,-1,-1,1,0.531252861,I,250,1
7,1,1,1,0.891270876,V,850,1
7,-1,-1,1,0.551054955,I,850,1
7,1,-1,1,0.541167974,I,150,1
7,1,1,0,1.291779995,I,850,1
7,1,1,0,0.791413069,I,450,1
7,-1,-1,1,0.560966969,I,450,1
7,1,1,0,1.181578159,V,850,-1
7,1,1,0,0.611310959,V,250,-1
7,-1,-1,1,0.951365948,V,250,1
7,-1,-1,0,0.751114845,V,150,1
7,-1,-1,1,0.630952835,V,100,-1
7,-1,-1,0,0.73119998,I,250,-1
7,-1,-1,1,0.651216984,I,150,1
7,1,1,0,1.311418056,V,150,1
7,-1,-1,1,0.491075993,V,450,-1
7,-1,-1,0,1.191495895,I,450,-1
7,-1,-1,0,0.771341085,I,850,-1
7,-1,-1,1,0.651151896,V,450,1
7,1,1,0,0.731461048,V,100,1
7,1,1,0,0.761333942,V,450,1
7,1,1,0,1.131484032,I,850,-1
7,-1,-1,1,0.721115112,I,100,1
7,-1,-1,1,1.061096907,I,100,-1
7,1,-1,0,0.881217957,I,150,-1
7,1,1,1,0.641081095,I,250,-1
7,1,-1,0,2.902050018,V,150,-1
7,-1,1,0,1.351541042,V,850,1
7,1,1,0,0.741328955,I,100,-1
7,1,1,0,0.681294203,I,450,-1
7,1,1,0,1.051538944,I,100,1
7,1,-1,1,0.981362104,V,450,-1
7,-1,-1,1,0.891397953,V,100,1
7,1,1,0,1.041529894,V,250,1
7,-1,-1,1,0.651113987,I,150,-1
7,-1,-1,1,0.691156149,I,100,-1
7,-1,-1,1,0.661041021,I,150,1
7,1,-1,1,0.971415043,V,100,-1
7,-1,-1,1,0.561161995,I,250,1
7,1,-1,0,1.461608887,V,100,1
7,-1,-1,0,0.851299047,I,100,1
7,1,1,0,0.871269941,I,100,1
7,-1,-1,1,0.700490952,V,450,1
7,1,1,0,1.161461115,V,850,1
7,1,-1,0,0.68109417,I,850,-1
7,-1,-1,1,0.981324196,V,100,-1
7,-1,-1,0,0.691245079,V,150,1
7,-1,-1,1,0.731258869,V,850,1
7,-1,-1,1,0.651119947,I,850,1
7,-1,-1,0,0.981474161,I,850,-1
7,1,1,0,0.881387949,I,250,-1
7,1,-1,1,0.670933008,I,250,1
7,1,1,0,1.201472044,I,850,1
7,-1,1,0,0.991549969,I,150,-1
7,1,1,1,0.811331987,I,450,1
7,-1,-1,0,0.811123848,V,450,-1
7,1,1,1,0.871300936,V,150,1
7,-1,-1,1,0.631255865,I,450,1
7,-1,-1,1,0.691331148,V,100,1
7,1,1,1,0.751428127,V,250,-1
7,1,1,1,0.901494026,V,450,1
7,1,-1,1,1.101182938,V,450,-1
7,-1,-1,1,0.65116787,V,850,-1
7,-1,-1,1,0.821276188,I,450,-1
7,1,1,0,0.93125701,I,150,1
7,1,1,0,0.901463032,I,450,-1
7,1,1,0,0.721258879,I,150,-1
7,1,-1,1,0.801234961,I,100,-1
7,-1,-1,1,0.621340036,I,250,-1
7,1,1,0,0.99127388,V,850,-1
7,1,1,0,0.95144701,V,250,1
7,-1,-1,1,0.701261997,V,250,1
7,1,-1,0,1.71159482,V,150,-1
7,-1,-1,1,0.541188002,V,250,-1
7,-1,-1,1,0.551060915,V,150,-1
7,1,-1,1,1.200618029,I,250,-1
7,1,1,0,0.791452169,V,850,-1
7,1,1,0,0.691356897,V,450,-1
7,1,1,0,0.681466103,I,150,1
7,-1,-1,1,0.570960045,I,100,1
7,-1,-1,1,0.600469828,V,250,-1
7,-1,-1,1,0.541199923,V,150,-1
7,-1,-1,0,1.071331978,V,850,-1
7,1,1,0,1.071491957,I,450,-1
7,-1,-1,0,1.161158085,I,150,-1
7,1,1,1,0.65128994,V,150,1
7,1,1,1,0.731317997,I,450,1
7,-1,-1,0,0.971306801,I,250,-1
7,1,1,1,0.701398849,V,250,1
7,-1,-1,1,1.111234188,I,450,1
7,1,1,0,0.841362953,I,250,1
7,1,1,0,0.871188879,I,100,1
7,1,-1,1,0.971290112,I,850,1
7,1,1,0,0.721410036,V,150,-1
7,-1,1,0,1.041538954,V,250,1
7,1,1,0,0.851348877,I,150,-1
7,-1,-1,1,0.921333075,I,850,-1
7,-1,-1,0,1.121460915,V,850,1
7,1,1,1,0.721408844,V,250,-1
7,-1,-1,1,0.611119986,I,250,1
7,-1,-1,0,1.681557894,I,100,-1
7,1,-1,0,0.851178885,I,100,-1
7,1,1,1,1.21152997,V,100,-1
7,1,1,0,0.991457939,I,850,-1
7,-1,-1,0,1.461668015,I,450,-1
7,1,1,1,0.66128397,V,850,1
7,-1,-1,0,0.821171045,V,100,1
7,-1,-1,1,0.671118021,V,100,-1
7,1,1,0,0.681210041,V,100,1
7,-1,-1,1,0.591304779,I,850,1
7,-1,-1,1,0.981203079,V,450,1
7,1,1,1,0.601414919,V,450,1
7,-1,1,0,0.74151206,V,150,1
7,-1,-1,1,0.581018925,I,150,1
7,-1,-1,1,0.851280212,V,450,-1
7,-1,-1,1,0.981115103,I,450,-1
7,-1,-1,1,0.651242971,I,100,1
7,-1,-1,1,0.771192074,V,450,1
7,1,-1,1,0.731297016,I,850,-1
7,1,-1,1,0.921273947,I,100,1
7,1,1,1,0.601359844,I,450,-1
7,-1,-1,1,1.131402969,I,850,1
7,1,1,1,0.781193018,V,850,1
7,-1,-1,1,0.641264915,I,100,-1
7,-1,-1,1,0.5810709,V,100,1
7,-1,-1,1,0.811196089,V,450,-1
7,1,1,1,0.811468124,I,250,-1
7,1,1,0,0.931256056,I,450,1
7,1,1,0,0.751223087,I,250,1
7,1,1,1,0.571146965,V,100,-1
7,-1,-1,0,1.091330051,I,850,-1
7,1,1,1,0.611300945,V,150,-1
7,1,1,1,0.61115694,V,250,-1
7,1,1,1,0.580984116,I,150,1
7,1,1,1,0.721439838,I,850,1
7,-1,-1,1,0.881263971,I,150,1
7,1,1,0,1.121565819,V,850,-1
7,1,1,1,0.821354151,V,150,1
7,-1,-1,0,0.741185904,V,850,-1
7,-1,-1,0,0.851311922,I,150,-1
7,1,1,1,0.971487045,I,150,-1
7,-1,-1,1,0.671186924,V,850,1
7,-1,-1,1,0.701040983,I,250,1
7,-1,-1,0,0.781245947,I,450,1
7,1,1,0,1.501852036,V,450,1
7,1,1,1,0.651321173,V,450,-1
7,-1,-1,0,0.631144047,V,150,-1
7,-1,-1,1,0.770939112,V,150,1
7,1,1,1,0.661401987,V,250,1
7,-1,-1,1,0.701009989,V,250,-1
7,-1,-1,0,0.941287041,I,250,-1
7,1,1,0,1.23150897,V,100,1
7,-1,1,0,1.461626053,V,250,1
7,-1,-1,1,0.511061907,V,100,-1
7,1,1,1,0.771595955,I,100,-1
7,1,1,1,0.66145587,I,450,-1
7,-1,1,1,0.791284084,I,150,1
7,-1,-1,0,1.111379862,V,450,1
7,1,1,1,0.741394043,V,250,-1
7,-1,1,0,0.840708971,I,100,-1
7,-1,-1,1,0.751149178,V,100,-1
7,-1,-1,0,1.211236,I,850,-1
7,1,1,1,0.731477976,V,100,1
7,-1,-1,0,1.041345119,I,250,-1
7,-1,-1,1,0.721299887,I,250,1
7,1,1,0,0.841246128,I,150,1
7,1,1,1,0.831428051,I,150,-1
7,1,1,0,0.731336117,V,150,-1
7,-1,1,0,0.701298952,I,150,-1
7,1,1,1,0.721333981,I,850,-1
7,1,1,1,0.801341057,V,100,-1
7,1,1,0,0.761126995,V,250,1
7,1,1,1,0.78124404,V,450,1
7,1,1,1,0.761217117,V,450,-1
7,1,-1,0,1.401586056,I,100,-1
7,-1,-1,0,0.981280088,V,850,1
7,1,1,1,0.791429043,I,250,1
7,1,1,1,0.841169119,V,850,1
7,-1,-1,1,0.801021099,I,450,-1
7,1,1,0,0.791465998,I,250,-1
7,-1,-1,1,0.651186943,V,150,-1
7,-1,-1,1,0.711098909,I,450,1
7,1,-1,1,0.931308031,V,150,1
7,-1,-1,1,0.561046839,V,250,-1
7,1,-1,0,0.791385889,I,100,1
7,1,1,1,0.971481085,V,850,-1
7,-1,-1,1,0.6210289,I,850,1
7,-1,-1,0,1.291521072,V,250,1
7,-1,-1,1,0.641276121,I,100,1
7,-1,-1,1,0.781154871,V,150,1
7,-1,-1,0,0.891634941,V,850,-1
7,1,-1,0,0.861279964,I,850,1
7,-1,-1,1,1.131397963,V,100,1
7,-1,-1,1,0.681224108,V,450,-1
7,1,-1,1,0.600894928,I,450,1
7,1,-1,1,0.871249914,I,850,1
7,-1,-1,1,0.661164045,V,850,-1
7,1,1,1,1.051571846,V,250,1
7,-1,1,0,1.621748924,V,150,1
7,1,1,0,1.071118116,V,250,-1
7,1,1,0,1.771677017,I,450,1
7,-1,-1,1,0.85135603,V,450,1
7,-1,-1,1,0.791349888,V,250,-1
7,1,1,1,0.651374102,V,450,1
7,-1,-1,1,0.861249924,V,450,-1
7,-1,-1,0,0.991374016,I,150,-1
7,-1,-1,0,0.631146908,I,100,1
7,1,1,0,0.661281109,I,100,-1
7,-1,-1,1,0.630398989,I,850,1
7,-1,1,0,0.721230984,V,850,1
7,-1,-1,1,0.721223116,I,250,1
7,1,1,0,0.671333075,V,150,1
7,1,1,0,0.871384144,V,450,-1
7,-1,1,0,1.611736059,I,850,-1
7,-1,1,1,1.281641006,V,250,1
7,1,1,0,0.951522112,I,850,-1
7,1,1,1,0.61125803,V,100,1
7,1,1,0,0.801272869,I,100,1
7,1,1,0,2.70213294,I,150,1
7,1,1,0,1.091580153,I,450,-1
7,1,1,0,1.151574135,V,100,-1
7,1,1,1,0.851373911,V,850,-1
7,-1,-1,0,1.091388941,I,450,-1
7,-1,-1,1,1.101258993,I,150,1
7,-1,-1,1,0.621169806,V,100,-1
7,1,1,0,0.691016912,V,150,-1
7,-1,-1,0,1.531467915,I,100,-1
7,1,-1,0,1.131175995,I,150,-1
7,-1,-1,0,1.151280165,V,100,1
7,-1,-1,1,0.871263027,V,150,-1
7,-1,-1,0,1.011279821,I,250,-1
7,1,-1,0,1.12136507,I,250,-1
7,1,1,0,1.351634026,V,850,1
7,1,-1,0,5.033092976,I,250,1
7,-1,1,0,1.621726036,I,450,1
7,1,1,1,1.601761103,V,850,-1
7,1,1,0,0.901371002,I,850,-1
7,-1,-1,1,0.691260099,V,850,-1
7,1,1,1,0.871484995,I,450,-1
7,-1,-1,1,1.111374855,I,450,1
7,-1,-1,1,0.59116292,I,150,1
7,1,1,1,1.511739016,I,100,-1
7,-1,-1,1,1.071266174,V,150,1
7,1,1,1,0.611212015,V,150,-1
7,-1,-1,0,0.761239052,V,450,1
7,-1,-1,1,0.631278992,I,250,-1
7,1,1,0,1.511619091,V,250,-1
7,-1,-1,0,1.461493015,V,850,1
7,-1,-1,1,1.041426897,I,100,1
7,1,-1,0,0.901052952,I,250,1
7,-1,-1,1,1.021446943,I,450,-1
7,1,-1,1,0.851255894,V,450,1
7,-1,-1,1,0.710962057,V,100,-1
7,-1,-1,1,0.921262026,I,850,-1
7,1,1,0,0.951536894,V,850,1
7,-1,-1,1,0.601130009,I,850,1
7,-1,-1,1,0.751147032,V,250,1
7,-1,-1,0,0.871514082,I,150,-1
7,1,1,0,0.951443911,I,100,1
7,1,1,1,0.651248932,I,250,-1
7,1,1,1,0.761436939,V,150,1
7,-1,-1,0,0.651211023,V,150,-1
7,1,1,1,0.711224079,I,150,-1
7,-1,-1,0,0.811228991,I,100,-1
7,1,1,1,0.641202927,V,100,1
7,1,1,0,0.861092091,I,850,1
7,1,1,0,0.901297808,I,450,1
7,-1,1,0,0.911291838,V,100,1
7,1,1,0,1.611690998,V,250,1
7,1,1,0,1.331534147,V,100,-1
7,1,1,0,1.151527882,I,150,1
7,-1,-1,1,0.631078959,V,250,-1
7,-1,-1,1,0.681154966,I,250,1
7,-1,-1,0,0.981243134,V,450,-1
7,1,-1,0,1.771472931,V,450,-1
7,1,1,1,1.181415081,V,250,1
7,-1,1,0,1.841760874,V,450,1
7,-1,-1,1,1.19145298,V,150,1
7,1,1,0,0.811304808,V,250,-1
7,-1,-1,0,1.111512899,I,450,1
7,1,-1,0,1.121305943,V,850,1
7,1,1,0,1.331653118,I,850,1
7,1,1,0,0.991359949,V,100,-1
7,1,1,1,0.971412897,V,450,1
7,-1,-1,0,0.871378899,I,250,-1
7,1,1,1,0.801464081,I,150,-1
7,1,1,1,0.651244879,I,850,-1
7,-1,-1,1,0.751344919,V,100,-1
7,-1,-1,0,1.221493006,I,850,-1
7,1,1,1,0.661383152,V,150,1
7,-1,-1,0,0.991257191,V,850,1
7,-1,-1,1,0.911377907,I,100,1
7,1,1,0,0.771502972,I,250,1
7,1,1,0,1.161640882,V,100,1
7,-1,-1,0,1.131362915,V,250,1
7,-1,-1,1,0.911349773,I,850,1
7,-1,-1,1,0.541038036,V,450,-1
7,1,1,0,1.221538067,I,250,-1
7,1,1,0,1.111617088,V,150,-1
7,1,1,0,0.701240063,I,150,1
7,1,-1,1,2.391930819,I,100,-1
7,1,-1,0,0.911420107,V,850,-1
7,1,1,0,0.711167097,I,100,1
7,-1,-1,1,0.531064034,I,250,1
7,-1,-1,0,1.331548929,V,100,1
7,-1,-1,0,0.911251068,I,150,1
7,-1,-1,1,0.971370935,V,250,-1
7,-1,-1,0,0.991276979,I,450,-1
7,1,1,0,1.18149209,I,450,-1
7,-1,-1,0,0.781134129,V,850,-1
7,1,1,0,1.051525116,V,450,-1
7,-1,-1,0,0.691319942,V,150,-1
7,-1,1,0,1.061621904,I,150,-1
7,1,-1,0,0.811270952,I,450,1
7,-1,-1,0,0.851333857,I,100,-1
7,-1,-1,1,0.93124485,V,450,1
7,1,1,0,0.711341143,I,100,-1
7,1,1,0,0.961418867,I,450,1
7,1,1,1,1.17157793,I,450,-1
7,-1,-1,1,0.790983915,V,250,-1
7,1,1,0,0.781348944,I,250,-1
7,-1,-1,1,0.791242123,V,450,-1
7,1,1,0,0.831511974,V,850,1
7,-1,-1,1,0.75108099,V,100,-1
7,-1,-1,0,0.981383085,I,450,1
7,-1,-1,1,0.731127024,I,250,1
7,-1,-1,1,0.681030989,V,150,-1
7,-1,-1,0,1.111494064,I,150,1
7,-1,-1,0,2.271784067,I,100,1
7,1,-1,0,0.901268959,V,250,-1
7,1,-1,0,0.941298962,I,150,1
7,-1,-1,1,0.961307049,V,100,1
7,1,1,1,0.951452017,I,850,-1
7,-1,-1,0,1.111504078,V,850,1
7,1,-1,0,1.351412058,V,450,-1
7,1,-1,0,0.851253033,I,100,1
7,1,1,1,0.89130497,I,250,1
7,-1,-1,0,0.991285086,I,450,-1
7,-1,-1,0,0.881332874,I,850,-1
7,1,-1,0,2.521899939,V,100,-1
7,1,1,1,0.681223154,V,150,1
7,-1,-1,1,0.671537876,V,150,1
7,-1,-1,0,0.941426039,V,250,1
7,-1,-1,0,1.071410894,I,150,-1
7,1,1,1,0.72132802,I,150,-1
7,1,1,1,0.691386938,V,250,1
7,-1,-1,0,0.060631037,I,850,1
7,1,1,0,1.331660986,I,850,1
7,-1,-1,1,0.751138926,V,850,-1
7,1,1,1,0.681193113,V,100,1
7,1,-1,1,0.87114501,V,850,-1
7,-1,1,0,1.361492872,I,250,-1
7,-1,-1,1,1.021300077,I,100,-1
7,1,1,0,1.121506929,V,150,-1
7,1,-1,0,1.83178401,V,450,1
7,-1,-1,0,0.851176977,V,250,-1
7,1,1,1,0.831299782,V,250,1
7,-1,-1,1,0.831225872,V,850,-1
7,-1,-1,1,0.621226072,I,850,1
7,1,-1,1,0.6912148,I,250,1
7,1,1,0,0.991482973,I,250,-1
7,1,1,0,0.811372995,V,850,-1
7,1,1,0,1.051544905,I,850,-1
7,-1,1,0,0.731351852,I,450,-1
7,1,1,1,0.651082039,V,100,1
7,1,1,1,0.50112319,V,150,1
7,-1,-1,0,0.771225929,I,250,1
7,1,1,0,1.21151495,I,100,1
7,-1,-1,1,0.691097021,I,150,1
7,-1,-1,1,0.631403923,I,100,1
7,1,1,0,0.741407156,V,150,-1
7,-1,-1,1,0.571107149,V,100,-1
7,1,1,0,0.761388063,V,450,-1
7,-1,-1,1,0.731164932,V,150,1
7,1,1,0,0.73103714,V,250,-1
7,1,1,0,0.72139287,I,450,1
7,1,1,0,0.951486111,I,150,-1
7,-1,-1,0,1.00126791,I,150,-1
7,-1,-1,0,1.190964937,I,850,-1
7,-1,-1,1,0.811147928,I,450,1
7,1,1,0,0.741339922,I,450,-1
7,1,1,0,0.671353102,V,450,1
7,1,1,0,0.721238852,I,850,1
7,1,-1,0,0.951181173,V,100,-1
7,-1,-1,0,0.621018171,V,150,-1
7,1,-1,0,0.361096859,V,850,1
7,-1,-1,0,0.971225023,V,100,1
7,-1,-1,0,0.941388845,V,850,1
7,-1,-1,1,1.231474876,V,250,1
