Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,SOA,Accuracy,Training
2,2,2,4,0.4533,0.44,66.7,1,0
2,1,1,4,0.4933,0.5467,66.7,1,0
2,2,2,4,0.4533,0.5467,66.7,1,0
2,1,2,2,0.7465,0.72,33.3,0,0
2,2,2,4,0.2934,0.5467,133.3,1,0
2,1,1,4,0.48,0.5333,66.7,1,0
2,1,2,2,0.5599,1.5996,16.7,0,0
2,2,2,2,0.3733,0.4534,33.3,1,0
2,1,1,4,0.6799,0.4,133.3,1,0
2,1,1,1,0.9331,0.3067,16.7,1,0
2,1,1,1,0.5599,0.2934,33.3,1,0
2,2,2,2,0.6532,1.3731,33.3,1,0
2,2,2,4,0.4133,0.56,133.3,1,0
2,1,1,4,0.3733,0.5333,133.3,1,0
2,1,1,1,0.6532,1.5197,16.7,1,0
2,2,1,1,1.173,0.6666,16.7,0,0
2,1,1,2,0.5733,0.64,33.3,1,0
2,2,2,4,0.6132,0.36,66.7,1,0
2,1,1,1,0.6132,0.4,16.7,1,0
2,2,1,1,0.7865,0.4934,16.7,0,0
2,2,2,4,0.3467,0.64,133.3,1,0
2,2,1,1,0.5466,0.5467,33.3,0,0
2,2,2,2,0.4933,0.8132,33.3,1,0
2,2,2,4,0.3733,0.7599,133.3,1,0
2,2,2,1,0.5066,0.8266,16.7,1,0
2,2,1,1,0.7465,2.0128,33.3,0,0
2,2,2,4,0.3201,0.6665,133.3,1,0
2,1,1,4,0.5999,0.6933,66.7,1,0
2,2,2,4,0.6132,0.8799,66.7,1,0
2,2,2,1,1.8795,3.8122,16.7,1,0
2,2,1,1,0.7597,0.6133,16.7,0,0
2,2,2,2,0.5599,1.8662,33.3,1,0
2,1,1,4,2.9991,0.9599,66.7,1,0
2,2,2,2,0.7732,0.7866,33.3,1,0
2,1,1,4,0.5199,0.48,133.3,1,0
2,1,1,1,0.5866,0.5866,16.7,1,0
2,2,2,1,0.4533,0.56,33.3,1,0
2,1,1,1,0.8532,0.7066,33.3,1,0
2,2,2,4,0.2933,0.6666,133.3,1,0
2,2,2,2,0.4666,1.5463,33.3,1,0
2,1,1,1,1.0131,0.4267,16.7,1,0
2,1,1,3,0.5199,1.493,66.7,1,0
2,1,1,1,1.3063,0.5333,16.7,1,0
2,1,1,4,0.44,0.48,66.7,1,0
2,2,2,4,0.4533,0.4666,66.7,1,0
2,1,1,3,0.5466,0.8932,66.7,1,0
2,1,1,4,0.6932,0.5866,133.3,1,0
2,1,1,4,0.4666,0.56,133.3,1,0
2,2,2,4,0.44,0.8132,66.7,1,0
2,1,1,3,0.5199,0.3867,66.7,1,0
2,2,2,4,0.4266,0.5333,133.3,1,0
2,2,1,1,0.6266,0.48,16.7,0,0
2,2,2,4,0.8798,0.64,133.3,1,0
2,2,2,4,0.3733,0.44,133.3,1,0
2,1,1,2,1.1998,0.52,33.3,1,0
2,2,2,4,0.36,0.7066,133.3,1,0
2,2,2,2,0.6666,0.68,33.3,1,0
2,2,2,4,0.3467,0.5733,133.3,1,0
2,1,1,4,0.7065,5.4517,133.3,1,0
2,2,2,4,0.4799,0.5867,66.7,1,0
2,2,2,4,0.3733,0.64,133.3,1,0
2,2,1,1,0.8532,7.1711,16.7,0,0
2,1,2,2,0.7199,2.6793,16.7,0,0
2,1,2,2,0.6799,2.1061,16.7,0,0
2,2,2,4,0.36,0.3467,66.7,1,0
2,2,1,1,0.8532,0.7333,16.7,0,0
2,1,1,4,0.4666,1.573,66.7,1,0
2,2,2,4,1.0664,0.5332,33.3,1,0
2,2,2,4,0.5066,0.5067,33.3,1,0
2,1,1,4,0.6399,0.6667,66.7,1,0
2,2,1,2,0.9331,0.64,16.7,0,0
2,2,2,3,0.4533,1.2664,33.3,1,0
2,1,1,1,0.8132,0.2934,16.7,1,0
2,2,2,4,0.4,0.3867,66.7,1,0
2,1,1,4,0.4933,0.6266,66.7,1,0
2,1,1,4,0.5866,0.5199,33.3,1,0
2,2,2,4,0.3333,0.4267,133.3,1,0
2,2,1,1,0.5866,0.9199,16.7,0,0
2,1,1,4,0.6399,0.7599,133.3,1,0
2,2,1,1,0.5732,1.3864,16.7,0,0
2,2,1,1,0.6399,3.5057,16.7,0,0
2,2,2,2,1.1731,0.7199,66.7,1,0
2,1,1,1,0.7465,1.2263,16.7,1,0
2,1,1,4,0.4799,0.3601,133.3,1,0
2,2,1,1,0.6266,0.7066,33.3,0,0
2,1,1,4,0.3466,0.4534,133.3,1,0
2,1,1,2,0.6399,1.1065,33.3,1,0
2,2,2,4,0.4266,0.9597,133.3,1,0
2,1,1,1,1.2264,1.6663,33.3,1,0
2,2,2,4,0.5599,0.4267,66.7,1,0
2,2,2,4,0.4666,0.7199,66.7,1,0
2,1,1,2,0.8398,3.6656,33.3,1,0
2,2,2,2,0.6132,1.1465,33.3,1,0
2,2,2,4,0.44,0.3334,66.7,1,0
2,1,1,4,0.4533,0.7066,133.3,1,0
2,1,1,1,0.9598,0.84,16.7,1,0
2,2,2,1,0.5199,0.2668,33.3,1,0
2,1,2,1,0.4666,0.44,16.7,0,0
2,2,2,3,0.4533,1.0265,66.7,1,0
2,1,2,1,0.7199,0.6,16.7,0,0
2,1,2,1,0.5732,0.2934,33.3,0,0
2,2,2,4,0.52,0.2667,66.7,1,0
2,1,2,1,0.5599,0.3867,16.7,0,0
2,2,2,1,0.6932,0.9199,16.7,1,0
2,2,2,2,0.5066,0.6933,33.3,1,0
2,2,2,4,0.4666,0.3734,66.7,1,0
2,2,2,1,0.5465,0.3201,33.3,1,0
2,1,1,4,0.4266,0.3334,133.3,1,0
2,1,1,4,0.4266,0.5067,66.7,1,0
2,2,2,4,0.5599,0.7331,33.3,1,0
2,2,2,2,0.4533,0.7333,16.7,1,0
2,2,2,3,0.4266,1.3598,33.3,1,0
2,2,1,1,1.5329,0.6533,16.7,0,0
2,1,1,4,0.5466,0.6666,66.7,1,0
2,2,2,4,0.3467,0.6133,133.3,1,0
2,1,1,4,1.0131,0.3067,133.3,1,0
2,2,1,1,0.5999,1.0132,33.3,0,0
2,2,2,3,0.5066,0.7066,66.7,1,0
2,2,2,1,0.3467,0.6133,16.7,1,0
2,1,1,4,0.44,0.4,133.3,1,0
2,2,2,4,0.3733,1.0132,133.3,1,0
2,1,1,4,0.4398,0.3467,133.3,1,0
2,2,2,4,0.4533,0.4667,66.7,1,0
2,1,2,1,0.36,1.2531,133.3,0,0
2,1,1,4,0.4667,0.4667,133.3,1,0
2,2,2,4,0.4533,0.5866,66.7,1,0
2,1,1,4,0.2134,0.7066,133.3,1,0
2,2,2,4,0.36,0.6266,66.7,1,0
2,2,1,1,0.9465,1.413,33.3,0,0
2,2,2,4,0.4666,0.5067,66.7,1,0
2,2,2,1,0.5466,0.44,33.3,1,0
2,1,1,1,0.7599,1.1331,16.7,1,0
2,2,2,1,0.5466,0.6266,16.7,1,0
2,2,2,1,0.7732,0.52,33.3,1,0
2,2,2,4,0.4,0.48,133.3,1,0
2,2,2,4,0.6266,0.5467,66.7,1,0
2,2,2,4,0.4133,1.1598,133.3,1,0
2,1,1,4,0.9731,0.4934,66.7,1,0
2,2,2,4,0.4666,0.52,66.7,1,0
2,2,2,1,0.8532,0.2934,16.7,1,0
2,2,2,4,0.3467,0.8666,133.3,1,0
2,2,2,4,0.3333,0.6133,133.3,1,0
2,1,1,2,0.5866,0.5732,33.3,1,0
2,2,1,1,0.7065,0.4534,16.7,0,0
2,2,2,1,0.7199,0.3467,16.7,1,0
2,1,2,1,0.5333,0.3468,16.7,0,0
2,1,2,1,0.6266,3.1723,16.7,0,0
2,2,1,1,0.5733,0.44,16.7,0,0
2,1,1,1,0.6532,6.2114,16.7,1,0
2,2,2,2,0.6399,0.4134,33.3,1,0
2,2,1,1,1.0264,0.8132,16.7,0,0
2,2,2,4,0.5599,0.3067,66.7,1,0
2,2,2,2,0.4933,0.4667,66.7,1,0
2,2,1,1,0.7332,1.5063,33.3,0,0
2,1,1,1,0.7865,0.44,33.3,1,0
2,2,1,1,0.5333,0.56,33.3,0,0
2,1,1,2,0.52,1.2531,33.3,1,0
2,2,2,4,0.5333,0.52,133.3,1,0
2,1,2,1,0.8798,0.5333,33.3,0,0
2,2,2,1,0.9598,0.2134,33.3,1,0
2,1,1,1,0.6799,0.2934,33.3,1,0
2,2,2,4,0.44,0.5334,133.3,1,0
2,2,2,1,0.6399,0.3334,16.7,1,0
2,2,2,4,0.32,0.4267,133.3,1,0
2,1,1,2,0.5599,0.5733,66.7,1,0
2,1,1,4,0.5199,1.0265,66.7,1,0
2,2,2,4,0.5333,0.6,66.7,1,0
2,2,2,3,0.5599,0.8266,66.7,1,0
2,2,1,1,3.5056,2.2528,16.7,0,0
2,1,1,2,0.8665,0.9065,33.3,1,0
2,2,2,4,0.3867,3.4523,133.3,1,0
2,2,2,2,0.3467,1.0931,133.3,1,0
2,2,2,4,0.3733,0.56,66.7,1,0
2,2,2,4,0.36,0.3334,133.3,1,0
2,2,2,4,0.3733,0.6133,133.3,1,0
2,1,1,4,0.6132,0.8133,66.7,1,0
2,1,1,2,0.5866,0.6665,16.7,1,0
2,2,2,4,0.4266,0.3467,66.7,1,0
2,1,1,4,0.3866,0.3734,133.3,1,0
2,2,1,2,0.7065,0.5465,33.3,0,0
2,1,2,2,0.5333,0.4667,16.7,0,0
2,1,1,4,0.5733,0.3601,66.7,1,0
2,1,1,4,0.44,0.2534,133.3,1,0
2,1,1,4,0.4533,0.2534,66.7,1,0
2,1,2,1,0.4933,0.2401,16.7,0,0
2,1,1,4,0.4133,0.2268,133.3,1,0
2,1,1,4,0.6932,0.2668,66.7,1,0
2,1,2,1,0.5866,0.2001,16.7,0,0
2,1,2,1,0.9463,0.2801,16.7,0,0
2,2,2,4,0.4,0.3734,133.3,1,0
2,2,2,4,0.2667,0.2668,133.3,1,0
2,2,2,1,0.5466,0.2801,33.3,1,0
2,1,2,1,0.5466,0.3467,33.3,0,0
2,1,1,4,0.4266,0.2933,133.3,1,0
2,2,2,2,0.6266,0.6533,33.3,1,0
2,2,2,1,0.5066,0.7066,16.7,1,0
2,2,2,1,0.5599,0.3467,16.7,1,0
2,2,2,4,0.2933,2.9192,133.3,1,0
2,2,2,4,0.3867,0.4933,66.7,1,0
2,2,2,1,0.5599,1.0132,16.7,1,0
2,1,1,1,0.6799,0.3334,33.3,1,0
2,2,2,4,0.7332,0.2801,66.7,1,0
2,1,2,1,0.4666,0.2134,33.3,0,0
2,2,2,1,0.4933,0.5067,33.3,1,0
2,2,2,4,0.3866,0.2801,66.7,1,0
2,1,2,1,0.6665,0.4667,16.7,0,0
2,1,1,4,1.0931,0.2668,66.7,1,0
2,2,1,1,0.48,0.2268,33.3,0,0
2,1,1,4,0.4267,0.2934,66.7,1,0
2,1,1,4,0.5066,0.2401,133.3,1,0
2,1,1,4,0.36,0.2401,133.3,1,0
2,2,1,1,0.6266,0.32,16.7,0,0
2,2,1,1,0.6266,0.2801,33.3,0,0
2,2,2,2,0.5199,0.7333,33.3,1,0
2,1,1,4,0.7332,0.2268,133.3,1,0
2,1,1,4,0.3733,0.2801,133.3,1,0
2,1,1,4,0.4267,0.2134,66.7,1,0
2,2,1,2,0.5466,0.5067,16.7,0,0
2,2,1,1,0.7199,0.2133,33.3,0,0
2,1,1,4,0.5733,1.1864,66.7,1,0
2,1,1,2,0.5866,0.4134,33.3,1,0
2,2,1,1,0.5333,0.3334,33.3,0,0
2,2,1,2,0.52,2.5994,16.7,0,0
2,1,1,4,0.6399,0.2933,66.7,1,0
2,2,2,4,0.5466,0.3601,66.7,1,0
2,2,1,1,0.5332,0.9466,16.7,0,0
2,1,1,2,0.56,2.1195,16.7,1,0
2,1,1,4,0.2934,0.3734,133.3,1,0
2,1,1,2,0.5466,0.7199,33.3,1,0
2,1,1,1,0.6132,0.52,16.7,1,0
2,2,2,2,1.7995,0.7333,66.7,1,0
2,2,1,1,0.5466,0.48,16.7,0,0
2,2,2,4,0.3467,0.7999,133.3,1,0
2,1,1,1,0.56,0.6533,16.7,1,0
2,1,1,1,0.5866,3.4257,16.7,1,0
2,2,2,4,0.4666,0.6666,133.3,1,0
2,2,2,4,0.2667,0.6,133.3,1,0
2,1,1,3,0.9865,0.3599,66.7,1,0
2,1,1,2,0.5199,0.4667,33.3,1,0
2,2,2,4,0.3733,0.5866,133.3,1,0
2,2,2,4,0.32,0.5067,66.7,1,0
2,2,2,1,0.7465,0.64,33.3,1,0
2,2,2,4,0.3733,0.4667,133.3,1,0
2,2,2,1,0.5866,0.7333,33.3,1,0
2,1,2,1,0.7199,0.6533,33.3,0,0
2,2,1,1,0.5733,0.5733,33.3,0,0
2,2,2,2,1.2131,2.5327,66.7,1,0
2,2,2,4,0.2933,0.5467,133.3,1,0
2,1,1,2,0.6799,0.5467,66.7,1,0
2,1,2,1,0.9198,1.2264,66.7,0,0
2,1,1,4,0.3867,0.3201,133.3,1,0
2,2,1,1,0.5199,0.5332,16.7,0,0
2,2,1,1,0.5866,0.5067,33.3,0,0
2,2,2,4,0.5333,0.5333,133.3,1,0
2,2,2,1,0.5199,1.1198,16.7,1,0
2,1,1,4,0.5599,0.4932,133.3,1,0
2,1,1,4,0.44,0.7733,66.7,1,0
2,2,2,4,0.36,0.3601,66.7,1,0
2,2,2,1,0.4799,0.4799,16.7,1,0
2,2,2,3,0.5466,0.4267,66.7,1,0
2,2,2,4,0.5332,0.2534,133.3,1,0
2,2,2,2,0.4266,0.2801,66.7,1,0
2,1,2,1,0.5066,0.2001,33.3,0,0
2,2,2,4,0.3467,0.4267,66.7,1,0
2,1,2,2,0.7065,0.9066,33.3,0,0
2,2,2,1,0.6,0.3999,33.3,1,0
2,1,2,1,0.4266,0.2534,33.3,0,0
2,2,2,4,0.5333,0.6133,133.3,1,0
2,2,2,4,0.44,0.4,133.3,1,0
2,1,1,2,0.7465,0.5333,66.7,1,0
2,2,1,1,0.7066,1.0532,66.7,0,0
2,1,1,1,0.6133,0.3201,16.7,1,0
2,2,2,4,0.4933,0.4134,66.7,1,0
2,2,2,4,2.9591,0.4667,133.3,1,0
2,1,2,1,0.8398,0.5467,16.7,0,0
2,1,1,4,1.0798,2.1595,133.3,1,0
2,2,2,1,0.9065,0.3067,133.3,1,0
2,2,1,2,0.8132,0.7733,16.7,0,0
2,2,1,2,0.6932,0.2668,33.3,0,0
2,2,1,1,0.8798,0.2801,33.3,0,0
2,1,1,4,0.4933,0.2668,66.7,1,0
2,1,1,4,0.6132,0.3067,133.3,1,0
2,1,1,2,0.4666,0.7199,133.3,1,0
2,2,1,1,0.5599,0.2934,16.7,0,0
2,1,1,1,0.5066,0.1601,33.3,1,0
2,1,1,1,1.213,0.2801,16.7,1,0
2,1,1,1,1.9861,1.8529,16.7,1,0
2,1,1,2,0.5466,1.9062,33.3,1,0
2,1,1,2,0.4533,1.1331,66.7,1,0
2,1,1,3,0.4933,0.5733,133.3,1,0
2,2,1,1,0.6532,1.1731,33.3,0,0
2,2,1,1,0.7199,4.1055,16.7,0,0
2,2,1,1,0.4933,0.56,33.3,0,0
2,1,1,1,0.5333,1.4797,16.7,1,0
2,1,1,1,0.6132,1.3198,16.7,1,0
2,2,2,4,0.5733,0.5866,66.7,1,0
2,2,2,4,0.8132,0.6266,133.3,1,0
2,1,1,1,0.7865,0.4267,33.3,1,0
2,2,2,4,0.4133,0.2668,66.7,1,0
2,1,1,4,0.3867,0.3601,133.3,1,0
2,1,2,1,0.5333,0.1201,16.7,0,0
2,2,2,4,0.3733,0.2534,66.7,1,0
2,2,2,1,0.6532,0.2268,16.7,1,0
2,1,2,1,0.5599,0.2268,16.7,0,0
2,1,1,3,0.5333,0.6133,66.7,1,0
2,2,2,2,0.8931,0.2801,33.3,1,0
2,1,1,4,0.7731,0.2401,133.3,1,0
2,2,2,4,0.48,0.1868,66.7,1,0
2,1,1,4,0.4933,0.2667,66.7,1,0
2,2,2,4,0.4399,0.3867,66.7,1,0
2,1,1,2,0.5466,0.3734,16.7,1,0
2,2,2,4,0.3067,0.2934,133.3,1,0
2,1,1,1,0.5333,1.0932,33.3,1,0
2,1,1,1,0.4667,0.2534,33.3,1,0
2,1,1,1,0.5333,0.2401,16.7,1,0
2,2,2,4,0.3467,0.2134,133.3,1,0
2,2,2,4,0.3733,0.3867,66.7,1,0
2,2,2,4,0.3733,0.2534,33.3,1,0
2,2,2,2,0.48,1.1065,33.3,1,0
2,2,2,4,0.2534,0.2533,133.3,1,0
2,2,2,4,0.32,0.2268,66.7,1,0
2,2,2,1,0.7731,0.4,33.3,1,0
2,2,2,1,0.4133,0.4,33.3,1,0
2,2,2,4,0.3733,0.3201,133.3,1,0
2,2,2,1,0.5199,0.2401,16.7,1,0
2,1,2,1,0.5999,0.2133,33.3,0,0
2,1,1,4,0.44,0.2268,133.3,1,0
2,1,1,1,0.6666,0.1468,16.7,1,0
2,2,1,1,0.5333,0.3466,33.3,0,0
2,2,2,2,0.5466,0.5467,16.7,1,0
2,2,2,4,0.32,0.6666,133.3,1,0
2,2,2,1,0.5599,1.1731,16.7,1,0
2,2,2,4,0.3333,0.3067,66.7,1,0
2,1,2,1,0.4533,0.9865,16.7,0,0
2,2,2,2,0.5733,0.6,133.3,1,0
2,1,1,4,0.5066,0.3733,66.7,1,0
2,2,2,4,0.3467,0.3334,133.3,1,0
2,2,2,1,0.5066,0.2669,33.3,1,0
2,2,2,4,0.2667,0.1601,133.3,1,0
2,1,2,1,0.7466,0.6533,16.7,0,0
2,1,2,1,0.3867,0.2668,33.3,0,0
2,2,2,1,0.48,0.4,33.3,1,0
2,2,2,4,0.4933,0.1468,66.7,1,0
2,2,2,1,0.5332,0.44,16.7,1,0
2,1,1,4,0.3067,0.2266,133.3,1,0
2,1,1,1,0.6132,0.5866,16.7,1,0
2,2,2,4,0.4533,0.3067,66.7,1,0
2,2,2,4,0.28,0.2666,133.3,1,0
2,1,1,4,0.3733,0.1601,66.7,1,0
2,2,2,4,0.36,0.2001,133.3,1,0
2,2,2,1,0.4533,0.7066,33.3,1,0
2,1,1,4,0.3866,0.4267,133.3,1,0
2,2,2,4,0.3467,0.2801,66.7,1,0
2,2,1,1,0.4933,0.48,33.3,0,0
2,1,1,1,0.5466,0.2401,33.3,1,0
2,1,2,1,0.4533,0.2667,16.7,0,0
2,2,2,2,0.4533,0.2801,33.3,1,0
2,1,2,1,0.5333,0.3068,16.7,0,0
2,1,1,2,0.4266,0.2801,66.7,1,0
2,2,2,3,0.4666,0.9599,66.7,1,0
2,2,2,4,0.4266,0.1468,66.7,1,0
2,2,2,1,0.4666,0.2534,16.7,1,0
2,2,2,4,0.4133,0.3867,133.3,1,0
2,2,2,2,0.5599,0.1335,33.3,1,0
2,1,1,2,0.6932,0.5866,33.3,1,0
2,1,1,2,0.5333,0.5733,66.7,1,0
2,2,1,1,0.6399,0.2401,16.7,0,0
2,2,1,1,0.9198,0.1601,16.7,0,0
2,1,1,4,0.3867,1.7461,133.3,1,0
2,2,2,4,0.6132,0.2534,133.3,1,0
2,2,2,1,0.6799,0.7067,33.3,1,0
2,1,1,1,0.6266,0.9465,16.7,1,0
2,1,1,4,0.5733,0.3067,133.3,1,0
2,1,1,2,0.48,0.3734,66.7,1,0
2,1,1,1,0.44,0.2134,16.7,1,0
2,1,1,4,0.9465,0.6133,66.7,1,0
2,1,1,2,0.4933,1.2131,33.3,1,0
2,2,1,1,0.3866,0.3201,16.7,0,0
2,1,1,4,0.4,0.2268,133.3,1,0
2,1,1,2,0.4133,0.6133,33.3,1,0
2,2,1,1,0.5066,0.2667,33.3,0,0
2,1,1,4,0.3333,0.1868,66.7,1,0
2,2,2,4,0.5066,0.3201,66.7,1,0
2,2,2,4,0.2134,0.3068,133.3,1,0
2,1,1,1,0.6799,0.2134,16.7,1,0
2,1,1,1,0.4933,0.2401,16.7,1,0
2,2,2,2,0.5599,0.4667,66.7,1,0
2,2,2,4,0.5199,0.6,133.3,1,0
2,2,2,1,0.6132,0.3867,16.7,1,0
2,2,2,1,0.4933,0.3867,33.3,1,0
2,1,1,4,0.3866,0.3468,133.3,1,0
2,2,2,4,0.48,0.2934,66.7,1,0
2,2,1,1,0.6799,0.6533,16.7,0,0
2,1,1,4,0.5733,0.1734,66.7,1,0
2,1,1,2,0.4666,0.2533,33.3,1,0
2,2,1,1,0.5866,0.2268,16.7,0,0
2,1,1,4,0.4267,0.2801,66.7,1,0
2,1,1,4,0.24,0.2268,133.3,1,0
2,1,1,4,0.3733,1.0398,66.7,1,0
2,2,2,2,0.3733,1.4397,66.7,1,0
2,1,1,4,0.44,0.2535,133.3,1,0
2,2,2,2,0.5333,0.6666,33.3,1,0
2,2,2,1,0.9598,0.9465,16.7,1,0
2,2,2,4,0.3333,0.2667,133.3,1,0
2,2,2,1,0.5866,0.2934,16.7,1,0
2,2,2,1,0.4266,0.48,33.3,1,0
2,2,2,1,0.4933,0.3201,16.7,1,0
2,2,2,4,0.24,0.8533,133.3,1,0
2,2,2,4,0.5599,0.7732,133.3,1,0
2,1,1,1,0.7199,0.3734,33.3,1,0
2,2,2,1,0.5999,1.0532,33.3,1,0
2,1,1,1,0.5599,0.5467,33.3,1,0
2,1,1,4,0.3333,0.3334,133.3,1,0
2,1,2,1,0.5733,0.3467,16.7,0,0
2,2,2,4,0.4001,0.7333,66.7,1,0
2,2,2,4,0.5466,0.5067,66.7,1,0
2,1,2,1,0.4533,0.3467,16.7,0,0
2,1,2,1,0.5066,0.7599,33.3,0,0
2,2,2,1,0.4133,0.5067,16.7,1,0
2,1,2,1,0.4933,0.3067,33.3,0,0
2,2,1,1,0.6399,0.4667,16.7,0,0
2,1,1,1,0.5866,0.3201,16.7,1,0
2,2,2,4,0.4,0.2534,66.7,1,0
2,2,2,1,0.4666,0.4001,16.7,1,0
2,2,1,1,0.5866,0.2401,33.3,0,0
2,1,1,4,0.36,0.2401,133.3,1,0
2,1,2,1,0.5333,0.48,16.7,0,0
2,1,1,1,0.44,0.48,33.3,1,0
2,1,1,1,0.4266,0.48,33.3,1,0
2,1,2,1,0.9731,0.3201,33.3,0,0
2,2,1,1,0.48,0.4267,33.3,0,0
2,1,1,4,0.32,0.2268,133.3,1,0
2,2,2,4,0.4133,0.4,66.7,1,0
2,1,1,4,0.4266,0.2533,66.7,1,0
2,1,1,4,0.3733,0.2001,133.3,1,0
2,1,2,1,0.44,0.4134,33.3,0,0
2,1,1,4,0.44,0.24,133.3,1,0
2,2,2,4,0.32,0.4667,133.3,1,0
2,2,2,4,0.3067,0.52,133.3,1,0
2,1,1,2,0.4533,0.2801,66.7,1,0
2,1,1,4,0.5066,0.2001,66.7,1,0
2,2,1,1,1.0131,0.2401,16.7,0,0
2,2,2,4,2.4793,3.9855,133.3,1,0
2,2,2,1,0.5599,0.4667,16.7,1,0
2,1,1,4,0.4533,0.2268,66.7,1,0
2,1,1,4,0.2134,0.2534,133.3,1,0
2,1,1,4,0.2933,0.4534,66.7,1,0
2,2,2,1,0.5467,0.3734,33.3,1,0
2,2,1,1,0.3866,0.2801,33.3,0,0
2,2,1,1,0.4133,0.1601,16.7,0,0
2,1,1,1,0.4266,0.3867,133.3,1,0
2,2,2,2,1.3463,0.5866,66.7,1,0
2,1,1,4,0.3733,0.1601,133.3,1,0
2,2,1,1,0.5066,0.2533,16.7,0,0
2,1,1,4,0.3733,0.1734,66.7,1,0
2,2,2,4,0.4533,0.2668,133.3,1,0
2,1,1,1,0.44,0.0802,33.3,1,0
2,2,2,4,0.3866,0.1335,66.7,1,0
2,2,2,4,0.28,0.2134,133.3,1,0
2,2,2,4,0.5733,0.2534,33.3,1,0
2,1,1,1,0.5732,0.1601,16.7,1,0
2,1,1,4,0.2933,0.1734,133.3,1,0
2,1,1,1,0.4133,0.0935,33.3,1,0
2,2,1,1,0.5999,0.1467,33.3,0,0
2,2,2,2,0.3733,0.8132,66.7,1,0
2,1,1,1,0.4933,0.2801,16.7,1,0
2,2,2,2,0.6399,0.6533,33.3,1,0
2,1,1,4,0.2534,0.2667,133.3,1,0
2,1,1,1,0.5333,0.3201,16.7,1,0
2,1,1,4,0.4266,0.2401,133.3,1,0
2,1,1,2,0.48,0.3734,66.7,1,0
2,2,2,4,0.2534,0.2268,133.3,1,0
2,2,2,1,0.48,0.3333,16.7,1,0
2,2,1,1,0.5199,0.2134,16.7,0,0
2,1,1,1,0.5599,1.0132,33.3,1,0
2,2,1,1,0.7199,1.4397,16.7,0,0
2,2,2,4,0.3067,0.2401,66.7,1,0
2,1,1,2,0.4533,0.4001,33.3,1,0
2,2,2,1,0.4266,0.9066,33.3,1,0
2,2,2,4,0.3334,0.2133,133.3,1,0
2,2,2,4,0.3067,0.2801,66.7,1,0
2,2,2,4,0.3467,0.1335,66.7,1,0
2,2,2,4,0.2,0.0402,133.3,1,0
2,1,1,4,0.2933,0.0535,133.3,1,0
2,2,1,1,0.7332,0.2001,33.3,0,0
2,1,2,1,3.6922,0.4267,16.7,0,0
2,1,1,1,0.44,0.2268,16.7,1,0
2,1,1,1,0.4799,0.3734,16.7,1,0
2,1,2,1,0.5066,0.9199,66.7,0,0
2,2,2,4,0.5066,0.1735,66.7,1,0
2,1,1,4,0.4666,0.1868,66.7,1,0
2,1,1,1,0.5999,0.2667,16.7,1,0
2,1,1,1,0.4266,0.2401,33.3,1,0
2,2,2,4,0.44,0.2134,66.7,1,0
2,2,2,4,0.3333,0.3067,133.3,1,0
2,2,2,4,0.5333,1.0532,66.7,1,0
2,1,1,4,0.4933,0.52,66.7,1,0
2,2,2,4,0.5466,0.3467,66.7,1,0
2,2,2,4,0.3333,0.48,133.3,1,0
2,1,1,1,0.7199,0.3734,16.7,1,0
2,2,1,1,0.7598,0.5467,16.7,0,0
2,2,2,1,1.5995,1.1997,33.3,1,0
2,1,1,2,0.5466,0.7199,33.3,1,0
2,1,1,1,0.5999,0.3734,16.7,1,0
2,2,1,1,0.4799,0.2401,33.3,0,0
2,2,1,1,0.5466,0.4,33.3,0,0
2,2,2,2,0.6932,0.2668,66.7,1,0
2,1,1,4,0.8132,0.1335,66.7,1,0
2,2,2,4,0.3333,0.2134,133.3,1,0
2,2,2,1,0.5599,0.3201,33.3,1,0
2,2,2,1,0.4933,0.4267,16.7,1,0
2,1,1,1,0.4133,1.2398,33.3,1,0
2,2,2,4,0.24,0.2935,133.3,1,0
2,1,1,4,0.4266,0.2801,133.3,1,0
2,2,2,4,0.4533,0.1868,66.7,1,0
2,1,1,4,0.4666,0.2535,66.7,1,0
2,1,2,1,0.6132,0.3467,33.3,0,0
2,2,1,1,0.7865,0.3334,33.3,0,0
2,2,1,1,1.3997,0.2268,16.7,0,0
2,2,2,1,0.8665,1.733,16.7,1,0
2,1,1,1,1.6262,0.3867,33.3,1,0
2,1,1,4,0.36,0.28,133.3,1,0
2,1,1,4,0.3467,0.2268,133.3,1,0
2,2,1,1,0.5199,0.2001,16.7,0,0
2,2,1,1,0.5599,0.1068,16.7,0,0
2,2,2,4,0.3334,0.1468,66.7,1,0
2,2,2,4,0.2534,0.1601,133.3,1,0
2,2,1,1,0.4933,0.2268,16.7,0,0
2,2,1,1,0.4133,0.2268,33.3,0,0
2,1,1,4,0.3867,0.1734,133.3,1,0
2,1,1,4,0.2933,0.1468,133.3,1,0
2,1,1,4,0.32,0.1468,66.7,1,0
2,1,1,4,0.3067,0.1467,133.3,1,0
2,2,2,2,0.48,0.5866,66.7,1,0
2,2,1,1,0.4799,0.2801,16.7,0,0
2,1,1,4,0.5199,0.2268,33.3,1,0
2,2,2,4,0.4933,0.4,33.3,1,0
2,1,1,1,0.3867,0.2934,33.3,1,0
2,1,1,4,0.3333,0.2668,133.3,1,0
2,2,2,2,0.4666,1.5463,66.7,1,0
2,1,2,2,0.4533,0.3467,33.3,0,0
