Subj_idx,Block,Trial,Stimulus,RT_start,Response,Confidence,RT_conf,ErrorDirection,RT_error
43,1,32,3,0.45056,2.5189,3,0.84104,1,0.88821
43,1,33,3,0.43887,3.5084,3,0.55538,1,0.55025
43,1,34,3,0.32917,2.9512,3,1.1004,0,0.455
43,1,35,3,0.37398,2.0232,3,0.75938,0,0.45192
43,1,36,3,0.32261,2.2592,3,0.83546,0,0.33337
43,1,37,3,0.41768,3.7918,3,0.69316,1,0.84121
43,1,38,3,0.44485,3.5397,3,0.74156,1,0.81385
43,1,39,3,0.50084,2.5518,3,1.0021,1,0.532
43,1,40,3,0.4771,2.0026,3,1.1546,0,0.50989
43,1,41,3,0.56564,3.4416,3,0.81864,1,0.60904
43,1,42,3,0.27785,3.1111,3,0.91016,1,1.0916
43,1,43,3,0.2717,3.5857,3,1.3871,1,2.1083
43,1,44,3,0.34207,2.186,3,0.86732,0,0.29319
43,1,45,3,0.27784,3.4164,3,0.61383,1,0.60312
43,1,46,3,0.27165,2.1977,1,3.6494,0,0.72537
43,1,47,3,0.28584,3.0431,3,0.90906,0,0.35092
43,1,48,3,0.27216,2.9976,3,1.1519,0,0.35615
43,1,49,3,0.29852,2.5121,3,0.73803,1,0.49818
43,1,50,3,0.36783,2.744,3,0.8862,0,0.37118
43,1,51,3,0.34796,3.3667,3,0.70196,1,0.48447
43,1,52,3,0.50286,3.5411,3,0.67966,1,0.45339
43,1,53,3,0.57969,2.7684,3,0.76414,1,0.46593
43,1,54,3,0.3226,3.8235,3,0.71608,1,0.48093
43,1,55,3,0.43169,3.3048,3,0.81499,1,0.76656
43,1,56,3,0.38629,2.9569,3,0.83227,0,0.32897
43,1,57,3,0.45094,2.8012,3,0.9137,1,1.0774
43,1,58,3,0.41914,3.2088,3,0.91973,1,0.73343
43,1,59,3,0.47601,2.2866,3,1.0053,0,0.63669
43,1,60,3,0.39235,2.8967,3,0.78883,1,0.44833
