Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,DotDiff,Accuracy
56,1,1,NaN,0.635,NaN,60,1
56,0,0,NaN,0.651,NaN,60,1
56,1,1,NaN,0.586,NaN,24,1
56,0,0,NaN,0.677,NaN,24,1
56,1,1,NaN,0.603,NaN,60,1
56,0,0,NaN,0.618,NaN,60,1
56,0,0,NaN,0.635,NaN,60,1
56,0,0,1,0.729,2006,60,1
56,1,1,1,0.644,1623,60,1
56,0,0,0.97,0.726,1456,60,1
56,0,0,1,0.624,1750,60,1
56,1,1,1,0.548,1328,60,1
56,1,1,NaN,0.601,NaN,60,1
56,0,0,NaN,0.678,NaN,60,1
56,0,0,NaN,0.672,NaN,60,1
56,1,1,NaN,0.498,NaN,60,1
56,1,1,NaN,0.539,NaN,60,1
56,1,1,1,0.57,1771,60,1
56,1,1,1,0.577,1684,60,1
56,0,0,NaN,0.597,NaN,60,1
56,0,0,1,0.81,4680,60,1
56,1,1,NaN,0.585,NaN,60,1
56,1,1,NaN,0.644,NaN,24,1
56,1,0,0.54,0.73,56410,24,0
56,0,1,0.94,0.901,1884,24,0
56,0,0,NaN,0.888,NaN,24,1
56,1,1,NaN,0.691,NaN,24,1
56,0,0,NaN,0.558,NaN,24,1
56,1,1,1,0.559,12970,24,1
56,0,1,0.93,0.791,1893,24,0
56,0,0,1,0.574,1593,24,1
56,0,0,NaN,0.792,NaN,24,1
56,0,0,1,0.808,1750,24,1
56,1,1,0.9,0.57,60190,24,1
56,1,1,NaN,0.898,NaN,24,1
56,0,0,NaN,0.759,NaN,24,1
56,1,0,0.86,0.785,6624,24,0
56,1,1,NaN,0.658,NaN,24,1
56,1,1,NaN,0.704,NaN,24,1
56,1,1,0.97,0.761,1881,24,1
56,0,0,NaN,0.826,NaN,24,1
56,0,1,1,0.795,1642,24,0
56,1,1,1,0.587,1821,24,1
56,0,1,NaN,0.938,NaN,24,0
56,1,1,NaN,0.747,NaN,24,1
56,0,1,0.94,2.472,2068,24,0
56,0,0,0.98,0.596,1742,60,1
56,1,1,NaN,0.658,NaN,24,1
56,1,1,NaN,1.272,NaN,24,1
56,1,1,NaN,1.249,NaN,24,1
56,1,1,NaN,0.774,NaN,24,1
56,0,0,1,0.799,9668,60,1
56,0,0,NaN,0.633,NaN,24,1
56,0,0,1,0.656,1660,60,1
56,0,1,NaN,0.708,NaN,24,0
56,1,1,1,0.561,1771,60,1
56,1,1,1,0.535,1535,60,1
56,1,1,1,0.522,1371,60,1
56,0,0,NaN,0.601,NaN,24,1
56,0,1,NaN,0.664,NaN,24,0
56,0,0,1,0.736,1782,60,1
56,1,1,NaN,0.608,NaN,24,1
56,1,1,0.99,0.545,1386,60,1
56,1,1,1,0.58,1375,60,1
56,0,0,NaN,0.677,NaN,24,1
56,0,0,1,0.767,1508,60,1
56,0,0,NaN,1.337,NaN,24,1
56,1,1,NaN,0.648,NaN,24,1
56,1,1,NaN,0.904,NaN,24,1
56,1,1,NaN,0.573,NaN,60,1
56,1,1,NaN,0.797,NaN,24,1
56,1,1,NaN,0.558,NaN,24,1
56,1,1,NaN,0.585,NaN,60,1
56,1,1,NaN,0.573,NaN,60,1
56,0,0,NaN,0.544,NaN,60,1
56,0,0,NaN,0.596,NaN,60,1
56,1,1,NaN,0.553,NaN,60,1
56,0,0,NaN,0.519,NaN,24,1
56,0,0,NaN,0.641,NaN,24,1
56,0,0,NaN,0.542,NaN,60,1
56,0,1,NaN,0.706,NaN,24,0
56,1,1,NaN,0.574,NaN,60,1
56,0,0,NaN,0.808,NaN,24,1
56,1,1,NaN,0.487,NaN,24,1
56,0,1,NaN,0.8,NaN,60,0
56,0,0,NaN,0.829,NaN,60,1
56,0,0,1,0.597,2044,60,1
56,0,0,1,0.605,1594,60,1
56,0,1,1,0.678,1857,24,0
56,0,0,1,0.594,1621,60,1
56,1,1,1,0.539,1416,60,1
56,1,1,1,0.547,2227,60,1
56,0,0,1,0.632,1572,24,1
56,1,1,1,0.582,1588,24,1
56,1,1,1,0.934,2012,24,1
56,1,1,1,0.562,1317,60,1
56,0,0,0.96,0.741,1477,60,1
56,0,1,0.82,0.694,1531,24,0
56,1,1,1,0.567,1563,60,1
56,0,1,1,0.653,1318,24,0
56,1,1,1,0.698,1487,24,1
56,1,1,1,0.611,1290,24,1
56,1,1,1,0.588,1742,60,1
56,0,0,1,0.546,1345,60,1
56,1,1,1,0.554,1386,60,1
56,0,0,NaN,0.601,NaN,60,1
56,0,0,1,0.584,1414,60,1
56,1,1,NaN,0.516,NaN,60,1
56,1,1,NaN,0.547,NaN,60,1
56,0,0,NaN,0.616,NaN,60,1
56,1,1,NaN,0.583,NaN,60,1
56,0,0,0.97,0.681,11005,24,1
56,0,0,NaN,0.66,NaN,60,1
56,1,1,0.99,0.637,3510,24,1
56,1,1,NaN,0.863,NaN,24,1
56,0,0,1,0.589,4321,60,1
56,1,1,1,0.572,1339,60,1
56,1,1,NaN,0.643,NaN,24,1
56,0,0,NaN,0.736,NaN,24,1
56,0,0,0.99,0.601,1726,60,1
56,0,0,NaN,0.932,NaN,24,1
56,1,1,1,0.596,1894,60,1
56,0,0,NaN,0.487,NaN,24,1
56,1,1,NaN,0.609,NaN,24,1
56,0,0,1,0.773,1973,60,1
56,0,0,1,0.816,1682,60,1
56,1,1,1,0.601,1846,60,1
56,1,1,0.75,1.178,909,60,1
56,1,0,NaN,0.956,NaN,24,0
56,0,1,NaN,0.688,NaN,24,0
56,0,0,1,0.644,1800,24,1
56,1,1,NaN,0.574,NaN,60,1
56,1,1,NaN,0.657,NaN,60,1
56,1,1,1,26.861,4610,24,1
56,0,0,1,0.616,1691,24,1
56,1,1,NaN,0.693,NaN,60,1
56,0,0,1,0.615,1771,24,1
56,1,1,1,0.6,1826,24,1
56,0,0,NaN,0.527,NaN,60,1
56,1,1,NaN,0.489,NaN,60,1
56,1,1,1,0.558,1737,24,1
56,1,1,NaN,0.546,NaN,60,1
56,0,0,NaN,0.583,NaN,60,1
56,0,0,1,0.593,1499,24,1
56,0,0,NaN,0.614,NaN,60,1
56,0,0,NaN,0.546,NaN,60,1
56,1,1,1,0.581,3430,24,1
56,0,0,NaN,0.821,NaN,60,1
56,0,1,1,0.981,8907,24,0
56,1,1,1,0.576,1356,24,1
56,1,1,1,0.643,1796,24,1
56,1,1,NaN,0.608,NaN,24,1
56,0,0,NaN,0.667,NaN,24,1
56,1,1,1,0.55,2014,24,1
56,0,1,NaN,0.868,NaN,24,0
56,0,0,1,0.567,1551,24,1
56,0,0,1,0.788,1617,24,1
56,0,0,NaN,0.674,NaN,24,1
56,1,1,NaN,0.568,NaN,24,1
56,0,0,NaN,1.467,NaN,24,1
56,1,1,NaN,0.614,NaN,24,1
56,0,1,1,0.909,8850,24,0
56,1,1,0.95,0.56,1778,24,1
56,1,1,1,0.578,1596,24,1
56,0,0,1,0.597,1647,24,1
56,0,0,NaN,0.623,NaN,24,1
56,1,1,NaN,0.559,NaN,24,1
56,1,1,1,0.548,1939,24,1
56,0,1,1,0.609,1642,24,0
56,1,1,NaN,0.602,NaN,24,1
56,0,0,NaN,0.577,NaN,60,1
56,0,0,1,0.526,1772,60,1
56,1,1,NaN,0.589,NaN,60,1
56,0,0,NaN,0.519,NaN,60,1
56,0,0,1,0.479,1934,60,1
56,0,0,NaN,0.543,NaN,60,1
56,1,1,1,0.597,1687,60,1
56,1,1,NaN,0.571,NaN,60,1
56,1,1,1,0.535,94182,60,1
56,1,1,NaN,0.746,NaN,60,1
56,1,1,1,0.503,1842,60,1
56,0,0,1,0.542,1738,60,1
56,1,1,NaN,0.858,NaN,60,1
56,0,0,NaN,0.519,NaN,60,1
56,1,0,1,1.56,4965,24,0
56,0,0,NaN,0.571,NaN,60,1
56,0,0,NaN,0.495,NaN,60,1
56,1,1,NaN,0.568,NaN,60,1
56,0,0,1,0.583,1972,24,1
56,1,1,1,0.517,1448,24,1
56,0,0,0.97,0.454,1526,24,1
56,1,1,NaN,0.522,NaN,60,1
56,0,0,1,0.681,1664,24,1
56,1,1,1,0.51,2001,24,1
56,1,1,NaN,0.572,NaN,24,1
56,1,1,1,0.541,1679,60,1
56,0,0,1,0.651,1343,60,1
56,1,1,NaN,0.778,NaN,24,1
56,0,0,NaN,0.535,NaN,24,1
56,1,1,1,0.477,1638,60,1
56,0,0,NaN,0.749,NaN,24,1
56,0,0,1,0.606,1766,60,1
56,0,0,1,0.605,1574,60,1
56,1,1,1,0.554,1942,60,1
56,1,0,1,0.743,1777,24,0
56,1,1,1,0.518,1511,60,1
56,0,0,1,0.545,1709,60,1
56,1,1,1,0.72,1696,24,1
56,0,0,1,0.617,1600,24,1
56,0,0,1,0.786,1547,24,1
56,1,1,1,0.598,1875,60,1
56,0,0,1,0.532,1705,24,1
56,1,1,1,0.577,1273,60,1
56,0,0,1,0.503,1326,60,1
56,0,0,0.96,0.515,1164,60,1
56,0,0,1,0.527,1440,24,1
56,1,1,1,0.617,1320,24,1
56,1,1,1,0.676,5995,24,1
56,0,0,1,0.54,1267,60,1
56,0,0,1,0.551,2896,60,1
56,0,0,1,0.603,1393,24,1
56,1,1,1,0.554,1223,24,1
56,1,1,1,0.546,1407,24,1
56,0,0,1,0.522,1365,24,1
56,1,1,1,0.557,1577,60,1
56,1,1,1,0.53,1411,60,1
56,0,0,1,0.633,1454,24,1
56,1,1,1,0.612,1588,24,1
56,0,0,1,0.573,1417,60,1
56,1,1,1,0.487,1355,60,1
56,0,0,1,0.628,1834,24,1
56,0,0,1,0.73,1503,24,1
56,0,0,NaN,0.571,NaN,60,1
56,1,1,1,0.567,1404,24,1
56,1,1,NaN,0.486,NaN,60,1
56,0,1,1,0.423,1293,24,0
56,0,0,NaN,0.466,NaN,60,1
56,1,0,0.5,0.452,1704,24,0
56,1,1,1,0.602,1672,24,1
56,1,1,NaN,0.596,NaN,60,1
56,1,1,NaN,0.771,NaN,60,1
56,1,1,0.99,0.774,1837,24,1
56,0,0,NaN,0.912,NaN,60,1
56,1,1,NaN,0.495,NaN,60,1
56,0,0,0.75,0.601,627,24,1
56,0,0,NaN,0.595,NaN,60,1
56,1,1,NaN,0.599,NaN,60,1
56,0,0,NaN,0.561,NaN,60,1
56,0,0,0.99,0.494,2324,60,1
56,1,1,1,0.564,1490,60,1
56,1,1,NaN,0.76,NaN,24,1
56,0,0,NaN,0.603,NaN,24,1
56,1,1,1,0.476,1890,60,1
56,1,1,1,0.522,1470,60,1
56,0,0,1,0.576,1594,60,1
56,0,0,NaN,0.642,NaN,24,1
56,0,0,1,0.549,1677,60,1
56,1,1,NaN,0.615,NaN,24,1
56,1,1,1,0.646,6758,60,1
56,0,0,NaN,0.652,NaN,24,1
56,0,0,1,0.6,1335,60,1
56,1,1,NaN,0.693,NaN,24,1
57,0,1,NaN,0.909,NaN,60,0
57,1,0,NaN,0.671,NaN,60,0
57,1,1,NaN,0.57,NaN,24,1
57,0,1,NaN,0.784,NaN,24,0
57,0,1,NaN,0.875,NaN,60,0
57,1,1,NaN,0.761,NaN,24,1
57,1,1,NaN,0.848,NaN,60,1
57,0,0,NaN,0.7,NaN,24,1
57,0,0,NaN,0.705,NaN,60,1
57,1,1,NaN,0.618,NaN,60,1
57,0,0,0.59,0.605,4527,60,1
57,1,1,NaN,0.598,NaN,60,1
57,0,1,NaN,0.956,NaN,60,0
57,0,1,0.59,0.869,3196,60,0
57,1,1,0.9,0.764,3577,60,1
57,0,0,0.95,0.65,2846,60,1
57,1,1,0.97,0.687,2819,60,1
57,1,1,1,0.684,2757,60,1
57,0,0,NaN,1.163,NaN,60,1
57,1,1,NaN,0.589,NaN,60,1
57,1,1,NaN,0.617,NaN,60,1
57,0,0,NaN,0.682,NaN,60,1
57,0,0,0.7,0.578,2747,24,1
57,1,1,0.55,0.539,2087,24,1
57,0,0,NaN,0.748,NaN,60,1
57,0,0,0.94,0.662,1748,24,1
57,1,1,NaN,0.538,NaN,60,1
57,1,1,0.59,0.904,1895,24,1
57,1,1,NaN,0.798,NaN,24,1
57,0,1,NaN,1.127,NaN,24,0
57,1,1,0.89,0.779,2645,60,1
57,1,0,0.95,0.747,1600,60,0
57,0,0,1,0.683,1227,60,1
57,1,0,NaN,1.182,NaN,24,0
57,0,0,0.81,0.776,1649,60,1
57,0,0,0.89,0.683,1318,60,1
57,0,0,0.7,0.743,1730,60,1
57,0,1,NaN,0.953,NaN,24,0
57,1,1,NaN,0.729,NaN,24,1
57,0,1,NaN,0.861,NaN,24,0
57,1,1,0.98,0.724,2002,60,1
57,1,1,1,0.916,2228,60,1
57,0,0,NaN,0.996,NaN,24,1
57,1,0,NaN,0.685,NaN,24,0
57,1,0,NaN,1.134,NaN,24,0
57,0,0,0.79,0.776,2527,60,1
57,1,1,NaN,0.76,NaN,24,1
57,1,1,0.92,0.674,1380,60,1
57,0,0,0.99,0.728,1234,60,1
57,0,0,NaN,0.723,NaN,24,1
57,0,0,NaN,0.708,NaN,24,1
57,1,1,0.7,0.687,1767,60,1
57,0,1,0.5,0.916,3597,60,0
57,0,0,0.83,0.736,2199,60,1
57,0,1,0.88,0.752,2532,24,0
57,1,0,0.66,0.939,1955,60,0
57,1,1,0.5,1.221,1573,24,1
57,1,0,0.89,0.771,1513,24,0
57,0,0,0.96,0.702,1674,24,1
57,1,1,0.5,0.957,1966,60,1
57,1,0,0.56,1.781,2314,24,0
57,0,0,1,0.73,1456,60,1
57,1,0,0.5,0.993,2030,60,0
57,1,1,0.84,1.066,1552,60,1
57,0,0,0.95,0.82,1744,60,1
57,0,0,0.7,0.944,1828,24,1
57,1,1,0.5,1.053,1889,24,1
57,0,1,0.5,1.08,2384,24,0
57,0,0,NaN,0.556,NaN,24,1
57,1,0,NaN,0.97,NaN,24,0
57,1,1,0.9,0.524,2107,60,1
57,0,0,1,0.644,1815,60,1
57,0,0,0.64,0.654,1998,24,1
57,0,0,0.89,0.742,1691,60,1
57,1,1,0.86,0.639,1551,24,1
57,1,1,0.53,1.312,1962,60,1
57,0,1,NaN,0.987,NaN,60,0
57,1,1,NaN,0.688,NaN,60,1
57,0,0,0.5,0.968,2891,24,1
57,1,1,0.78,0.698,2743,24,1
57,0,0,NaN,2.099,NaN,24,1
57,1,1,NaN,0.912,NaN,24,1
57,1,1,0.56,0.617,2363,60,1
57,0,0,0.81,0.612,2432,60,1
57,0,0,NaN,0.612,NaN,24,1
57,0,0,0.7,0.553,1699,60,1
57,1,1,0.5,1.03,1838,60,1
57,1,1,NaN,0.795,NaN,24,1
57,0,0,NaN,0.598,NaN,24,1
57,0,0,1,0.513,2236,60,1
57,1,1,NaN,1.092,NaN,24,1
57,1,1,0.61,0.475,1888,60,1
57,0,0,0.81,0.768,1955,24,1
57,0,0,NaN,0.657,NaN,24,1
57,1,1,0.5,0.997,1883,24,1
57,1,1,NaN,0.691,NaN,24,1
57,0,0,0.6,0.742,2319,24,1
57,1,1,0.5,0.915,2598,24,1
57,1,1,1,0.671,1738,60,1
57,1,1,0.6,0.702,1905,24,1
57,1,1,0.5,0.991,1675,60,1
57,0,0,0.56,0.944,2158,60,1
57,1,0,0.5,0.855,2276,24,0
57,0,0,0.94,0.836,1747,60,1
57,0,0,0.59,0.694,2451,24,1
57,0,0,0.5,1.335,2136,24,1
57,0,0,1,0.785,2647,60,1
57,1,0,0.5,1.356,2034,24,0
57,0,1,0.63,0.961,2052,24,0
57,0,0,1,0.719,1562,60,1
57,0,0,0.56,0.789,2222,24,1
57,0,0,1,0.625,1160,60,1
57,1,1,0.7,0.98,1920,60,1
57,1,1,0.68,0.64,2049,60,1
57,1,1,0.64,1.312,1674,60,1
57,1,1,0.9,0.819,1350,24,1
57,1,0,0.5,0.824,2024,24,0
57,0,0,NaN,0.727,NaN,24,1
57,1,1,0.59,0.628,2138,24,1
57,0,0,0.55,0.891,1873,24,1
57,0,0,NaN,0.847,NaN,24,1
57,0,0,0.96,0.795,1584,24,1
57,0,0,0.86,0.597,3828,24,1
57,1,0,NaN,0.566,NaN,24,0
57,1,1,NaN,0.543,NaN,24,1
57,1,0,NaN,0.837,NaN,24,0
57,1,1,0.94,0.714,1339,24,1
57,1,1,NaN,1.049,NaN,24,1
57,0,0,0.95,0.587,1334,24,1
57,0,0,NaN,0.64,NaN,24,1
57,1,1,0.5,1.281,1298,24,1
57,0,1,NaN,0.915,NaN,24,0
57,1,1,NaN,0.867,NaN,24,1
57,1,1,0.5,1.142,4183,60,1
57,0,0,0.9,0.853,1399,60,1
57,1,0,NaN,0.682,NaN,24,0
57,1,1,0.59,1.167,1290,60,1
57,0,1,NaN,1.159,NaN,24,0
57,0,0,NaN,0.603,NaN,24,1
57,0,0,0.5,0.63,2418,60,1
57,0,1,NaN,0.697,NaN,24,0
57,0,0,0.91,0.538,1387,60,1
57,1,1,0.8,1.18,1597,60,1
57,0,0,0.8,0.579,2353,60,1
57,1,1,NaN,0.851,NaN,24,1
57,1,0,NaN,1.479,NaN,24,0
57,0,0,1,0.663,1992,60,1
57,0,0,NaN,0.885,NaN,24,1
57,1,1,0.5,0.91,1515,60,1
57,1,1,NaN,0.884,NaN,24,1
57,0,0,NaN,0.857,NaN,24,1
57,1,1,1,0.784,1977,60,1
57,0,0,NaN,0.868,NaN,60,1
57,1,1,NaN,0.75,NaN,60,1
57,0,0,NaN,0.662,NaN,60,1
57,0,1,NaN,1.052,NaN,60,0
57,0,0,0.95,0.56,1492,60,1
57,0,0,0.5,0.766,1850,60,1
57,1,1,1,0.793,1135,60,1
57,0,0,0.86,0.641,1631,60,1
57,1,1,NaN,0.827,NaN,60,1
57,1,1,NaN,0.608,NaN,60,1
57,0,0,NaN,0.73,NaN,60,1
57,0,0,1,0.641,1384,60,1
57,1,1,NaN,0.559,NaN,60,1
57,1,1,0.7,1.094,2278,60,1
57,1,1,0.91,0.653,1840,60,1
57,1,1,0.9,0.721,1511,60,1
57,0,0,NaN,0.663,NaN,60,1
57,0,1,0.5,0.685,3085,60,0
57,1,1,NaN,0.714,NaN,60,1
57,1,1,0.9,0.722,1589,60,1
57,1,0,0.79,0.922,2124,24,0
57,0,0,0.58,0.619,2481,60,1
57,1,1,0.7,0.966,1749,24,1
57,0,0,0.87,0.912,1958,24,1
57,1,1,0.5,1.402,1397,24,1
57,0,0,1,0.546,1248,24,1
57,0,1,0.61,0.837,2910,24,0
57,0,0,0.95,0.576,2854,60,1
57,1,1,0.93,0.672,1800,60,1
57,1,1,1,0.727,1258,60,1
57,0,0,1,0.63,2371,60,1
57,1,1,0.5,1.09,1864,60,1
57,1,1,NaN,0.626,NaN,60,1
57,0,0,NaN,0.675,NaN,60,1
57,0,0,NaN,0.641,NaN,24,1
57,1,1,NaN,0.753,NaN,60,1
57,1,0,NaN,0.64,NaN,24,0
57,0,0,NaN,0.645,NaN,60,1
57,0,0,NaN,0.75,NaN,24,1
57,1,1,NaN,0.698,NaN,24,1
57,1,1,NaN,1.328,NaN,24,1
57,1,1,NaN,0.589,NaN,24,1
57,1,1,NaN,0.561,NaN,60,1
57,0,0,NaN,0.805,NaN,24,1
57,1,1,NaN,0.767,NaN,60,1
57,0,0,NaN,0.563,NaN,60,1
57,0,0,NaN,0.753,NaN,24,1
57,0,0,NaN,0.845,NaN,60,1
57,1,1,0.6,0.786,2733,60,1
57,0,0,0.59,0.868,1959,60,1
57,0,0,0.8,0.599,1471,60,1
57,1,0,NaN,0.613,NaN,60,0
57,1,1,NaN,0.512,NaN,60,1
57,1,0,NaN,0.77,NaN,60,0
57,0,0,0.8,0.715,1143,60,1
57,1,1,NaN,0.615,NaN,60,1
57,0,0,NaN,0.568,NaN,60,1
57,0,0,NaN,0.417,NaN,60,1
57,0,0,1,0.497,2587,60,1
57,0,0,NaN,0.518,NaN,60,1
57,1,1,0.5,0.768,1705,60,1
57,1,0,0.53,0.9,2253,60,0
57,1,1,NaN,0.656,NaN,60,1
57,1,1,0.95,0.688,3029,60,1
57,1,1,0.95,0.664,1709,60,1
57,0,0,NaN,0.562,NaN,60,1
57,0,0,1,0.549,2267,60,1
57,0,0,NaN,0.595,NaN,60,1
57,1,1,0.88,0.582,2504,24,1
57,0,0,0.8,0.787,6110,24,1
57,0,0,NaN,0.67,NaN,24,1
57,1,1,NaN,0.567,NaN,24,1
57,0,0,NaN,0.697,NaN,24,1
57,1,0,NaN,0.772,NaN,24,0
57,1,1,NaN,0.482,NaN,24,1
57,1,1,0.5,0.579,2153,24,1
57,0,0,0.9,0.564,2000,24,1
57,0,0,NaN,0.62,NaN,24,1
57,1,1,0.7,0.703,2854,24,1
57,0,1,0.9,0.864,1951,24,0
57,0,0,1,0.67,2236,60,1
57,1,1,NaN,0.712,NaN,60,1
57,0,0,NaN,1.03,NaN,60,1
57,0,0,NaN,0.598,NaN,60,1
57,1,1,NaN,0.653,NaN,60,1
57,0,0,0.89,0.521,1900,60,1
57,1,1,1,0.682,1992,60,1
57,1,1,1,0.538,3264,60,1
57,1,1,0.69,0.786,2420,60,1
57,0,0,0.8,0.615,1988,60,1
57,0,0,0.6,0.61,2701,24,1
57,1,1,0.9,0.744,1525,24,1
57,1,1,0.5,0.768,1686,60,1
57,0,1,0.61,1.262,2828,24,0
57,1,1,0.5,1.392,1639,24,1
57,0,0,0.6,0.714,1898,60,1
57,1,1,0.7,0.65,3258,24,1
57,1,1,NaN,0.709,NaN,60,1
57,0,0,1,0.565,1433,24,1
57,0,0,NaN,0.534,NaN,60,1
57,0,0,0.9,0.582,1084,24,1
57,0,0,NaN,0.491,NaN,60,1
57,1,0,0.6,0.559,2054,24,0
57,1,0,NaN,0.547,NaN,60,0
57,0,0,NaN,0.942,NaN,60,1
57,1,1,NaN,0.679,NaN,60,1
57,0,0,NaN,0.72,NaN,60,1
57,0,0,0.5,0.814,3326,24,1
57,1,1,NaN,0.567,NaN,60,1
57,0,0,0.86,1.144,1351,24,1
57,1,1,0.59,0.752,1877,24,1
57,1,0,0.5,0.757,2077,24,0
57,0,0,NaN,0.788,NaN,60,1
57,1,1,0.5,0.761,2463,24,1
57,1,0,0.5,0.615,1751,24,0
57,1,1,NaN,0.646,NaN,60,1
57,1,0,NaN,0.671,NaN,60,0
57,0,0,NaN,0.775,NaN,60,1
57,0,0,NaN,0.787,NaN,60,1
57,0,1,0.5,0.679,2505,24,0
57,0,0,0.9,0.575,2097,24,1
57,0,0,0.9,1.44,1306,24,1
57,1,0,0.69,1.022,2195,24,0
57,1,1,NaN,0.606,NaN,60,1
57,1,1,NaN,0.933,NaN,24,1
57,0,0,0.9,0.673,2025,24,1
57,0,0,NaN,0.521,NaN,24,1
57,1,0,NaN,0.679,NaN,24,0
57,1,0,0.64,0.485,2484,24,0
57,0,0,0.59,0.619,1301,24,1
57,0,0,NaN,0.633,NaN,24,1
57,1,1,1,0.664,2172,24,1
57,1,1,NaN,0.566,NaN,24,1
57,0,0,NaN,0.701,NaN,24,1
57,0,0,NaN,0.628,NaN,24,1
57,0,1,NaN,0.928,NaN,24,0
57,0,0,NaN,0.576,NaN,60,1
57,1,1,NaN,0.566,NaN,60,1
57,1,1,NaN,0.832,NaN,24,1
57,1,0,NaN,1.266,NaN,60,0
57,0,0,NaN,0.682,NaN,60,1
57,1,1,NaN,0.608,NaN,60,1
57,1,0,NaN,0.627,NaN,24,0
57,0,0,NaN,0.586,NaN,60,1
57,0,0,0.79,0.772,3051,24,1
57,0,0,0.5,0.77,1415,24,1
57,0,0,0.5,0.911,1320,24,1
57,0,0,NaN,0.984,NaN,24,1
57,0,0,0.61,0.595,2714,24,1
57,1,0,0.5,0.53,1873,24,0
57,1,1,NaN,0.67,NaN,24,1
57,1,1,1,0.643,1788,24,1
57,0,0,NaN,1.053,NaN,24,1
57,0,0,NaN,0.541,NaN,24,1
57,1,0,NaN,0.614,NaN,24,0
57,1,1,NaN,0.487,NaN,24,1
57,1,0,0.57,0.978,2050,24,0
57,1,0,0.5,1.226,1729,24,0
57,1,0,NaN,0.592,NaN,24,0
57,1,0,NaN,0.636,NaN,24,0
57,1,1,0.64,0.814,2197,24,1
57,0,1,0.65,0.871,1937,24,0
57,0,0,NaN,0.707,NaN,24,1
57,0,1,NaN,1.119,NaN,24,0
57,0,0,NaN,0.715,NaN,24,1
57,0,0,NaN,0.599,NaN,24,1
57,0,1,NaN,0.734,NaN,60,0
57,1,1,NaN,0.65,NaN,60,1
57,0,1,NaN,0.552,NaN,24,0
57,1,1,NaN,0.745,NaN,60,1
57,0,0,NaN,0.863,NaN,24,1
57,0,1,NaN,1.236,NaN,24,0
57,1,1,NaN,0.778,NaN,24,1
57,1,1,NaN,0.506,NaN,60,1
57,0,0,NaN,0.714,NaN,60,1
57,1,1,NaN,0.651,NaN,60,1
57,0,1,NaN,0.623,NaN,60,0
57,0,0,NaN,0.678,NaN,60,1
57,1,1,NaN,1.848,NaN,24,1
57,1,0,NaN,0.923,NaN,24,0
57,1,1,NaN,0.516,NaN,24,1
57,0,0,NaN,1.311,NaN,60,1
57,1,1,NaN,0.676,NaN,60,1
57,1,1,NaN,0.765,NaN,24,1
57,1,1,NaN,0.543,NaN,60,1
57,0,0,NaN,0.567,NaN,60,1
57,1,1,NaN,0.61,NaN,24,1
57,0,0,NaN,0.605,NaN,24,1
57,1,1,0.9,0.783,2886,24,1
57,1,0,0.5,1.342,1504,24,0
57,1,1,0.6,0.847,1644,24,1
57,0,0,0.89,0.614,1236,24,1
57,1,1,NaN,0.684,NaN,60,1
57,0,1,NaN,0.777,NaN,60,0
57,0,0,NaN,0.584,NaN,60,1
57,0,0,NaN,0.586,NaN,60,1
57,1,1,1,0.602,1634,24,1
57,0,0,0.5,1.437,2373,24,1
57,0,0,0.55,0.867,2224,24,1
57,1,1,NaN,0.642,NaN,60,1
57,1,1,NaN,0.892,NaN,60,1
57,1,0,NaN,0.552,NaN,60,0
57,1,1,NaN,0.55,NaN,60,1
57,0,0,0.91,0.723,1614,24,1
57,0,0,NaN,0.718,NaN,60,1
57,0,0,NaN,0.697,NaN,60,1
57,1,1,0.94,0.654,3039,24,1
57,0,0,0.61,1.315,2100,24,1
58,1,1,0.82,0.426,1932,24,1
58,0,0,NaN,0.306,NaN,60,1
58,0,1,NaN,0.547,NaN,60,0
58,0,0,0.62,0.301,2234,24,1
58,0,0,0.84,0.523,1669,24,1
58,1,1,0.85,0.498,1845,24,1
58,1,0,NaN,0.426,NaN,60,0
58,1,0,NaN,0.379,NaN,60,0
58,1,1,0.65,0.491,2435,24,1
58,1,1,NaN,0.467,NaN,60,1
58,0,1,0.64,2.915,47042,24,0
58,0,1,NaN,2.073,NaN,60,0
58,0,0,0.66,0.393,4766,24,1
58,0,1,NaN,0.482,NaN,60,0
58,0,1,0.67,1.816,1829,24,0
58,1,1,NaN,0.892,NaN,60,1
58,1,1,NaN,0.459,NaN,60,1
58,1,0,0.63,0.418,1471,24,0
58,0,1,NaN,0.479,NaN,60,0
58,1,1,0.85,0.524,1648,24,1
58,0,1,NaN,0.415,NaN,60,0
58,0,1,0.65,0.506,3431,60,0
58,1,1,0.82,0.618,1409,60,1
58,0,0,0.84,0.351,3574,60,1
58,0,0,NaN,0.379,NaN,60,1
58,1,0,NaN,0.37,NaN,60,0
58,0,0,0.85,0.335,1397,60,1
58,1,1,0.84,0.539,3023,60,1
58,0,0,NaN,0.394,NaN,60,1
58,1,0,NaN,0.347,NaN,60,0
58,1,0,0.78,0.385,10159,60,0
58,1,0,NaN,0.385,NaN,60,0
58,1,0,0.82,0.426,4122,60,0
58,0,1,0.82,0.53,3054,24,0
58,0,0,0.82,0.586,3145,60,1
58,1,0,0.9,0.395,3125,24,0
58,0,0,0.64,0.346,1958,24,1
58,1,1,0.82,0.499,1041,60,1
58,1,1,0.87,0.482,3982,60,1
58,0,0,0.84,0.418,1671,60,1
58,1,0,0.83,0.407,3898,60,0
