Subj_idx,Stimulus,Response,Confidence,RT_decConf,Contrast,Condition,Accuracy,Gender,Age
N20,RIGHT,RIGHT,1,0.245891483268,0.11,IF,1,F,22
N20,RIGHT,RIGHT,1,0.300230058725,0.11,IF,1,F,22
N20,LEFT,LEFT,1,1.00898588699,0.06,IF,1,F,22
N20,RIGHT,RIGHT,1,0.504296250059,0.06,IF,1,F,22
N20,RIGHT,RIGHT,0,1.31256812444,0.01,IF,1,F,22
N20,LEFT,RIGHT,0,1.15203161654,0.01,IF,0,F,22
N20,RIGHT,RIGHT,1,1.10872067092,0.06,IF,1,F,22
N20,RIGHT,RIGHT,1,0.20434580039,0.06,IF,1,F,22
N20,RIGHT,RIGHT,1,0.381978561985,0.01,IF,1,F,22
N20,RIGHT,RIGHT,1,0.362745276536,0.01,IF,1,F,22
N20,RIGHT,RIGHT,1,0.400431047252,0.01,IF,1,F,22
N20,RIGHT,RIGHT,1,0.446332429186,0.01,IF,1,F,22
N20,RIGHT,RIGHT,1,0.682669136382,0.01,IF,1,F,22
N20,RIGHT,RIGHT,1,0.579282369232,0.01,IF,1,F,22
N20,RIGHT,RIGHT,1,0.904371457233,0.01,IF,1,F,22
N20,LEFT,RIGHT,1,0.552125881484,0.01,IF,0,F,22
N20,LEFT,LEFT,1,0.539476064558,0.06,IF,1,F,22
N20,LEFT,LEFT,1,1.01881401421,0.06,IF,1,F,22
N20,LEFT,LEFT,1,0.587766780518,0.01,IF,1,F,22
N20,LEFT,LEFT,0,1.04407268809,0.01,IF,1,F,22
N20,RIGHT,LEFT,0,0.523397837766,0.01,IF,0,F,22
N20,RIGHT,RIGHT,1,1.18186216732,0.06,IF,1,F,22
N20,RIGHT,RIGHT,1,1.17066131072,0.06,IF,1,F,22
N20,LEFT,LEFT,1,0.720707902801,0.01,IF,1,F,22
N20,LEFT,LEFT,1,0.542024403112,0.01,IF,1,F,22
N20,LEFT,LEFT,1,0.51704306266,0.01,IF,1,F,22
N20,LEFT,LEFT,1,0.487652547599,0.01,IF,1,F,22
N20,RIGHT,LEFT,1,0.487645720888,0.01,IF,0,F,22
N20,LEFT,LEFT,0,0.674014627293,0.06,IF,1,F,22
N20,LEFT,LEFT,1,2.22067945829,0.06,IF,1,F,22
N20,RIGHT,LEFT,0,1.2454662387,0.01,IF,0,F,22
N20,RIGHT,LEFT,0,3.96085844218,0.06,IF,0,F,22
N20,LEFT,LEFT,1,0.685751946177,0.11,IF,1,F,22
N20,LEFT,LEFT,1,0.408666569565,0.11,IF,1,F,22
N20,RIGHT,RIGHT,1,1.3586199776,0.06,IF,1,F,22
N20,RIGHT,RIGHT,1,1.2684502097,0.06,IF,1,F,22
N20,RIGHT,RIGHT,1,0.587259615888,0.01,IF,1,F,22
N20,LEFT,RIGHT,0,0.712555722683,0.01,IF,0,F,22
N20,LEFT,LEFT,1,1.24604821217,0.06,IF,1,F,22
N20,LEFT,LEFT,1,2.37890826777,0.06,IF,1,F,22
N20,RIGHT,LEFT,0,1.01078243862,0.01,IF,0,F,22
N20,LEFT,LEFT,0,0.594055564492,0.06,IF,1,F,22
N20,RIGHT,RIGHT,1,1.71256027382,0.06,IF,1,F,22
N20,LEFT,RIGHT,1,0.758748375869,0.01,IF,0,F,22
N20,RIGHT,RIGHT,1,0.854291016352,0.06,IF,1,F,22
N20,RIGHT,RIGHT,1,0.631865637493,0.06,IF,1,F,22
N20,RIGHT,LEFT,1,1.09567490721,0.01,IF,0,F,22
N20,RIGHT,RIGHT,1,0.562305866566,0.06,IF,1,F,22
N20,LEFT,RIGHT,1,0.787602712924,0.06,IF,0,F,22
N20,LEFT,LEFT,1,0.762618812441,0.11,IF,1,F,22
N20,RIGHT,RIGHT,1,0.79600833304,0.11,IF,1,F,22
N20,RIGHT,RIGHT,1,0.835558353225,0.06,IF,1,F,22
N20,RIGHT,RIGHT,1,0.727464029158,0.06,IF,1,F,22
N20,RIGHT,RIGHT,1,1.12056949205,0.01,IF,1,F,22
N20,RIGHT,RIGHT,1,0.779329359473,0.01,IF,1,F,22
N20,RIGHT,RIGHT,1,0.810433652718,0.01,IF,1,F,22
N20,LEFT,RIGHT,0,2.21254206938,0.01,IF,0,F,22
N20,LEFT,LEFT,1,1.04610959534,0.06,IF,1,F,22
N20,RIGHT,LEFT,1,0.860394058051,0.06,IF,0,F,22
N20,LEFT,LEFT,1,0.295944617479,0.11,IF,1,F,22
N20,LEFT,LEFT,1,0.287360935064,0.11,IF,1,F,22
N20,RIGHT,RIGHT,1,0.600448739657,0.06,IF,1,F,22
N20,RIGHT,RIGHT,1,0.654178603843,0.06,IF,1,F,22
N20,RIGHT,RIGHT,1,0.537462197302,0.01,IF,1,F,22
N20,LEFT,RIGHT,1,0.612174111884,0.01,IF,0,F,22
N20,LEFT,LEFT,1,1.12090911885,0.06,IF,1,F,22
N20,RIGHT,RIGHT,1,0.583973712812,0.06,IF,1,F,22
N20,LEFT,RIGHT,0,0.935588106164,0.01,IF,0,F,22
N20,LEFT,LEFT,1,0.804250966525,0.06,IF,1,F,22
N20,LEFT,LEFT,1,0.818882224034,0.06,IF,1,F,22
N20,LEFT,LEFT,0,1.16256630397,0.01,IF,1,F,22
N20,RIGHT,LEFT,0,0.687541102234,0.01,IF,0,F,22
N20,LEFT,LEFT,0,0.587412931549,0.06,IF,1,F,22
N20,LEFT,LEFT,0,0.335466762073,0.06,IF,1,F,22
N20,LEFT,LEFT,1,3.12341479067,0.3,RF,1,F,22
N20,LEFT,LEFT,1,0.800285809848,0.25,RF,1,F,22
N20,LEFT,LEFT,1,0.692048410187,0.2,RF,1,F,22
N20,RIGHT,RIGHT,1,1.00887040253,0.15,RF,1,F,22
N20,LEFT,LEFT,1,0.500302080065,0.1,RF,1,F,22
N20,RIGHT,RIGHT,1,0.617180619971,0.05,RF,1,F,22
N20,LEFT,RIGHT,0,1.31693349459,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,1.0251662294,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.492122024414,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,0.958582032647,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,1.00054926239,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,1.31731123693,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.583688414888,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,1.75074012467,0.01,RF,0,F,22
N20,LEFT,LEFT,1,5.45873250382,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.834050228354,0.06,RF,1,F,22
N20,LEFT,LEFT,0,1.22548770858,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,0.808825403394,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,1.09373784001,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.617205366667,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,1.90880566294,0.01,RF,0,F,22
N20,LEFT,LEFT,1,1.03374649846,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,0.608880813175,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,2.15030276275,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,1.12537404458,0.01,RF,0,F,22
N20,LEFT,LEFT,1,1.10039156635,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.908852880762,0.06,RF,1,F,22
N20,LEFT,LEFT,0,1.31733086356,0.01,RF,1,F,22
N20,LEFT,LEFT,0,0.882172837562,0.01,RF,1,F,22
N20,LEFT,LEFT,0,0.967026052822,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,0.867200815585,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.89213180932,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.683757421153,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,7.35889048432,0.01,RF,1,F,22
N20,RIGHT,RIGHT,0,1.41706308752,0.01,RF,1,F,22
N20,RIGHT,RIGHT,0,2.19201143243,0.01,RF,1,F,22
N20,LEFT,LEFT,0,2.24205802439,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,2.34205079952,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,1.06706661463,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.640837302257,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,1.67538138322,0.01,RF,1,F,22
N20,LEFT,LEFT,0,0.893829089764,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,1.57734018203,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.866920353263,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.675275854301,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,1.15040146501,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.623504106188,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.4670385684,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,1.50706048199,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.825517745921,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.95892649499,0.06,RF,1,F,22
N20,LEFT,LEFT,0,1.92542973877,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,0.823720056505,0.01,RF,0,F,22
N20,RIGHT,RIGHT,0,1.58397570386,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.708618157136,0.06,RF,1,F,22
N20,LEFT,RIGHT,1,1.90693600907,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.582011614402,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.53357867623,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,1.47540692636,0.01,RF,1,F,22
N20,RIGHT,RIGHT,0,1.63576110528,0.01,RF,1,F,22
N20,RIGHT,RIGHT,0,0.95215045748,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,1.25041386677,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.975535495265,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.627162347315,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,2.10040834855,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.500240355614,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,1.19200602791,0.06,RF,1,F,22
N20,LEFT,LEFT,0,1.49222158,0.01,RF,1,F,22
N20,LEFT,LEFT,0,1.19209505909,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,0.900443278369,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.816904765728,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.958676183771,0.06,RF,1,F,22
N20,LEFT,LEFT,1,1.93165651389,0.01,RF,1,F,22
N20,LEFT,LEFT,0,0.992158717767,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,0.583679312665,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,1.03307435609,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.650478833879,0.06,RF,1,F,22
N20,LEFT,LEFT,0,1.13368067803,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,0.793854234682,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.625267662283,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.548574307119,0.06,RF,1,F,22
N20,RIGHT,LEFT,0,1.37555722683,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.866936566599,0.06,RF,1,F,22
N20,RIGHT,LEFT,1,0.440223698562,0.06,RF,0,F,22
N20,RIGHT,RIGHT,1,0.583656272735,0.11,RF,1,F,22
N20,RIGHT,RIGHT,1,0.283856862981,0.11,RF,1,F,22
N20,RIGHT,RIGHT,1,0.475499370834,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.585352415394,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.875947484688,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,0.598633699119,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.877069618378,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.573527487577,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,0.95883319719,0.01,RF,1,F,22
N20,RIGHT,RIGHT,0,3.19862874981,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,1.39173700032,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.968912204495,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.558701101167,0.06,RF,1,F,22
N20,RIGHT,LEFT,0,1.20028251031,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.400846620672,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.48381197761,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,1.35213265126,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,1.53395471186,0.01,RF,1,F,22
N20,LEFT,LEFT,0,0.733809986501,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,0.585271348711,0.01,RF,0,F,22
N20,LEFT,LEFT,1,2.19232346804,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.541912616405,0.06,RF,1,F,22
N20,RIGHT,LEFT,0,1.75871196692,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.691866934591,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.725505344162,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.967240524013,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,1.16694333637,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.935459537199,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.725338944059,0.06,RF,1,F,22
N20,RIGHT,LEFT,0,0.877001067274,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.525640682841,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.750477013469,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,0.857535390591,0.01,RF,1,F,22
N20,RIGHT,RIGHT,0,0.800453063217,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,0.71877766226,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.600423993019,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.508675558027,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,1.27551069169,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,3.82357754977,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.600549433031,0.06,RF,1,F,22
N20,RIGHT,LEFT,0,1.43363198114,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.650173624919,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.773631366726,0.06,RF,1,F,22
N20,LEFT,LEFT,0,1.80090589891,0.01,RF,1,F,22
N20,LEFT,LEFT,0,1.40866457846,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,0.850311921851,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.600429397426,0.06,RF,1,F,22
N20,LEFT,LEFT,1,1.19372521067,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,0.867115482222,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.416969505255,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.34212959063,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,1.20037523919,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,1.20033399476,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.658775796299,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,2.16708356753,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.60054089973,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,1.61717521551,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,1.55882910115,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.62557059573,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.783711227356,0.06,RF,1,F,22
N20,LEFT,LEFT,0,2.10041318415,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,1.306125456,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.692177548015,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.732055248227,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,2.34198992839,0.01,RF,1,F,22
N20,RIGHT,RIGHT,0,0.800534983282,0.01,RF,1,F,22
N20,LEFT,LEFT,0,0.723870072572,0.01,RF,1,F,22
N20,LEFT,LEFT,0,0.532792187121,0.01,RF,1,F,22
N20,LEFT,LEFT,0,1.25766492664,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,1.00867385138,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.808707358898,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.508896571409,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,0.900334051636,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.492119748844,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.393938600901,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.767283702677,0.01,RF,1,F,22
N20,RIGHT,RIGHT,0,0.867158433306,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,0.725392135268,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.591781430587,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.499622257659,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.67740691267,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,0.766891453706,0.01,RF,0,F,22
N20,LEFT,LEFT,1,1.34224393737,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.608898164297,0.06,RF,1,F,22
N20,LEFT,LEFT,0,0.683396745473,0.01,RF,1,F,22
N20,RIGHT,LEFT,1,1.11055448477,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,1.49220422888,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.475537486374,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,0.981963372615,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.500563484617,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.667252243147,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,0.825219648075,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.742028726614,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.542176296411,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,1.51706837816,0.01,RF,1,F,22
N20,LEFT,LEFT,0,0.927123605914,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,0.91718482977,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.877244267322,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,1.13371765579,0.06,RF,1,F,22
N20,LEFT,RIGHT,1,1.40880452516,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,1.23375651095,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.508764589147,0.06,RF,1,F,22
N20,RIGHT,LEFT,0,1.33384229941,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.825503239292,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.40051126061,0.06,RF,1,F,22
N20,LEFT,LEFT,0,1.26719865378,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,0.858932582138,0.01,RF,0,F,22
N20,LEFT,LEFT,1,1.03374223178,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.516971951525,0.06,RF,1,F,22
N20,LEFT,LEFT,0,1.08539024653,0.01,RF,1,F,22
N20,LEFT,RIGHT,1,0.642272324942,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,1.83363863715,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.408848329622,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,0.975414890796,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,1.43374405225,0.01,RF,0,F,22
N20,RIGHT,RIGHT,0,2.18369171448,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,1.45689527661,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,0.902018816618,0.01,RF,1,F,22
N20,RIGHT,RIGHT,0,0.825520874816,0.01,RF,1,F,22
N20,LEFT,LEFT,0,0.608621968713,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,0.51547349774,0.01,RF,0,F,22
N20,LEFT,LEFT,0,0.683751163364,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.752225493954,0.06,RF,1,F,22
N20,RIGHT,LEFT,0,0.598558321362,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.692779148172,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.660651707905,0.06,RF,1,F,22
N20,LEFT,LEFT,0,0.910413912265,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,0.883744678053,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.650273749372,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.467099155067,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,1.31717555691,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,0.843711102207,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.860480244737,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.458893783856,0.06,RF,1,F,22
N20,LEFT,LEFT,0,1.22727316682,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,0.750400213466,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.558755430044,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.47535828629,0.06,RF,1,F,22
N20,LEFT,LEFT,0,1.88272181555,0.01,RF,1,F,22
N20,LEFT,LEFT,0,0.683667821169,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,1.08378996165,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.641934689251,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.58540702879,0.06,RF,1,F,22
N20,LEFT,LEFT,0,0.625603591267,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,0.633573442465,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.642024573695,0.06,RF,1,F,22
N20,LEFT,LEFT,1,1.24201791768,0.06,RF,1,F,22
N20,LEFT,LEFT,0,1.25045738678,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,1.8587499687,0.01,RF,0,F,22
N20,LEFT,RIGHT,0,0.975448455254,0.06,RF,0,F,22
N20,RIGHT,RIGHT,1,0.616949651041,0.11,RF,1,F,22
N20,LEFT,LEFT,1,0.492125153309,0.11,RF,1,F,22
N20,LEFT,LEFT,1,0.567223059072,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.433655305591,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,1.55894316343,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.733719248732,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.500380586775,0.06,RF,1,F,22
N20,RIGHT,LEFT,0,1.15884292522,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.533753325173,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.442412214761,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,1.05791091424,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.633752073569,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.533787458495,0.06,RF,1,F,22
N20,RIGHT,LEFT,0,1.20864773938,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.558914150111,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.464729732135,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,0.806625224999,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,1.41765274107,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.466991066118,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.89206638711,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,0.925357774307,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,0.992188584467,0.01,RF,0,F,22
N20,LEFT,RIGHT,1,0.917201896489,0.06,RF,0,F,22
N20,RIGHT,RIGHT,1,0.633736998017,0.11,RF,1,F,22
N20,RIGHT,RIGHT,1,0.592081519542,0.11,RF,1,F,22
N20,RIGHT,RIGHT,1,0.392020022613,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.383530491265,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,1.34875942365,0.01,RF,1,F,22
N20,LEFT,LEFT,0,1.16706849198,0.01,RF,1,F,22
N20,LEFT,LEFT,0,0.625451129046,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,0.541602571844,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.550505685504,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.575723968213,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,1.05904556345,0.01,RF,1,F,22
N20,RIGHT,RIGHT,0,0.841969163914,0.01,RF,1,F,22
N20,LEFT,RIGHT,0,0.774588238099,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.552158308157,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.358622253116,0.06,RF,1,F,22
N20,RIGHT,RIGHT,0,0.992185171111,0.01,RF,1,F,22
N20,LEFT,LEFT,0,1.85124489991,0.01,RF,1,F,22
N20,LEFT,LEFT,0,1.04865679605,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,0.640367399959,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.925372565456,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.475584419735,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,1.39210222708,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.643847578671,0.06,RF,1,F,22
N20,LEFT,LEFT,1,1.77522340271,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,1.19203105906,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.970935458376,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.533954711864,0.06,RF,1,F,22
N20,RIGHT,LEFT,0,1.31702195684,0.01,RF,0,F,22
N20,RIGHT,RIGHT,1,0.55854863883,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.717179652944,0.06,RF,1,F,22
N20,LEFT,LEFT,1,0.975260437408,0.01,RF,1,F,22
N20,LEFT,LEFT,1,1.35874598648,0.01,RF,1,F,22
N20,LEFT,LEFT,0,1.44196023233,0.01,RF,1,F,22
N20,RIGHT,LEFT,0,1.33372397046,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.840277287934,0.06,RF,1,F,22
N20,LEFT,LEFT,1,1.60885606648,0.06,RF,1,F,22
N20,LEFT,RIGHT,0,1.26719893824,0.01,RF,0,F,22
N20,LEFT,LEFT,1,0.575354474771,0.06,RF,1,F,22
N20,LEFT,RIGHT,1,2.81540119194,0.06,RF,0,F,22
N20,RIGHT,RIGHT,1,0.483835586521,0.11,RF,1,F,22
N20,LEFT,LEFT,1,0.558854701172,0.11,RF,1,F,22
N20,RIGHT,RIGHT,1,0.842132150661,0.06,RF,1,F,22
N20,RIGHT,RIGHT,1,0.541771247459,0.06,RF,1,F,22
N21,RIGHT,RIGHT,1,0.599776881689,0.3,RF,1,F,28
N21,LEFT,LEFT,0,1.16713818087,0.25,RF,1,F,28
N21,RIGHT,RIGHT,0,1.00049493351,0.2,RF,1,F,28
N21,LEFT,RIGHT,0,1.00879132695,0.15,RF,0,F,28
N21,LEFT,RIGHT,0,0.767087720451,0.2,RF,0,F,28
N21,LEFT,LEFT,1,1.95869609492,0.25,RF,1,F,28
N21,LEFT,RIGHT,1,0.942047841265,0.25,RF,0,F,28
N21,LEFT,RIGHT,1,1.06704983243,0.3,RF,0,F,28
N21,RIGHT,RIGHT,0,0.725529806397,0.35,RF,1,F,28
N21,RIGHT,RIGHT,0,1.2920042075,0.35,RF,1,F,28
N21,RIGHT,LEFT,0,1.23331846634,0.3,RF,0,F,28
N21,LEFT,RIGHT,0,0.550704796682,0.35,RF,0,F,28
N21,RIGHT,RIGHT,0,0.48379291984,0.4,RF,1,F,28
