Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition,Accuracy
38,2,2,6,0,1.563,1.08,H,1
38,1,2,5.95,0,1.933,1.1,H,0
38,2,2,6,0,1.345,1.12,H,1
38,2,2,6,0,1.735,1.1,H,1
38,1,2,6,0,1.39,1.12,H,0
38,1,2,6,0,1.609,1.14,H,0
38,1,2,6,0,1.91,1.16,H,0
38,2,2,6,0,1.941,1.18,H,1
38,1,2,6,0,1.41,1.2,H,0
38,1,2,5.98,0,1.871,1.22,H,0
38,2,2,5.98,0,1.732,1.24,H,1
38,1,2,6,0,1.601,1.26,H,0
38,2,2,6,0,2.054,1.28,H,1
38,2,2,5.82,0,1.538,1.26,H,1
38,2,2,5.98,0,1.736,1.24,H,1
38,1,2,6,0,1.66,1.26,H,0
38,1,1,5.96,1.918,1.451,1.28,H,1
38,2,1,6,0,1.513,1.3,H,0
38,2,1,6,0,1.759,1.32,H,0
38,1,1,5.99,0,1.182,1.34,H,1
38,2,2,5.99,1.935,1.499,1.32,H,1
38,1,2,5.99,0,1.29,1.34,H,0
38,1,2,6,0,1.686,1.36,H,0
38,1,2,6,0,1.887,1.38,H,0
38,2,2,5.96,0,1.537,1.4,H,1
38,2,2,5.98,0,2.439,1.38,H,1
38,1,2,5.99,0,1.335,1.4,H,0
38,2,2,5.98,1.068,1.073,1.42,H,1
38,2,2,6,0.684,1.254,1.4,H,1
38,2,2,6,0.634,0.96,1.38,H,1
38,1,1,5.99,0.785,1.346,1.36,H,1
38,2,2,5.91,0.784,1.018,1.34,H,1
38,1,1,6,0.768,1.168,1.32,H,1
38,1,1,6,0.534,1.841,1.3,H,1
38,2,2,5.99,0.334,1.016,1.28,H,1
38,2,2,5.96,0.818,0.942,1.26,H,1
38,1,1,5.98,0.934,1.15,1.24,H,1
38,1,1,5.96,0.817,0.891,1.22,H,1
38,2,2,6,0.751,1.126,1.2,H,1
38,2,2,6,0.884,5.176,1.18,H,1
38,2,2,5.98,0.435,1.05,1.16,H,1
38,1,1,6,0.668,1.226,1.14,H,1
38,1,1,6,0.785,1.186,1.12,H,1
38,2,2,5.99,0.552,1.06,1.1,H,1
38,2,2,5.96,0.751,1.396,1.08,H,1
38,2,2,5.95,1.768,1.103,1.06,H,1
38,1,1,6,0.985,0.845,1.04,H,1
38,2,2,6,0.385,0.926,1.02,H,1
38,1,1,6,0.884,1.483,1,H,1
38,2,2,5.98,0.451,0.861,0.98,H,1
38,1,1,5.71,0.767,0.752,0.96,H,1
38,1,1,6,1.068,1.101,0.94,H,1
38,1,1,5.99,0.836,0.993,0.92,H,1
38,2,2,6,0.734,1.001,0.9,H,1
38,1,1,5.99,1.385,1.137,0.88,H,1
38,2,2,5.94,0.751,0.695,0.86,H,1
38,2,2,5.99,0.668,1.292,0.84,H,1
38,2,2,6,0.985,1.063,0.82,H,1
38,1,1,6,0.935,1.353,0.8,H,1
38,2,2,5.91,1.086,1.696,0.78,H,1
38,2,2,6,0.883,1.679,0.76,H,1
38,2,2,6,0.535,0.958,0.74,H,1
38,2,2,5.98,0.934,0.978,0.72,H,1
38,2,2,6,0.967,0.992,0.7,H,1
38,1,1,5.99,0.918,0.802,0.68,H,1
38,2,2,5.99,0.767,1.755,0.66,H,1
38,2,2,5.25,1.851,1.091,0.64,H,1
38,1,1,5.86,0.968,2.019,0.62,H,1
38,2,2,6,0.684,1.348,0.6,H,1
38,1,1,6,1.235,1.529,0.58,H,1
38,2,2,6,0.718,0.928,0.56,H,1
38,2,2,6,0.935,0.843,0.54,H,1
38,1,1,3.75,1.968,1.586,0.52,H,1
38,1,1,3.92,0,2.21,0.5,H,1
38,2,2,5.75,1.084,1.46,0.48,H,1
38,1,1,5.88,1.351,1.221,0.46,H,1
38,2,2,5.83,1.117,0.898,0.44,H,1
38,2,2,3.29,1.434,1.17,0.42,H,1
38,2,2,2.26,0,1.866,0.4,H,1
38,2,2,2.98,1.018,1.552,0.38,H,1
38,2,2,3.15,1.252,1.135,0.36,H,1
38,2,2,1.09,0,1.535,0.34,H,1
38,2,2,5.42,1.084,0.634,0.32,H,1
38,2,2,5.19,1.885,0.899,0.3,H,1
38,2,2,5.38,1.618,0.953,0.28,H,1
38,2,2,4.07,1.985,1.001,0.26,H,1
38,2,2,3.7,1.402,1.413,0.24,H,1
38,1,2,3.96,0,1.518,0.26,H,0
38,1,1,1.73,1.902,1.285,0.28,H,1
38,2,2,5.38,1.101,0.893,0.26,H,1
38,2,2,1.04,0,1.919,0.24,H,1
38,1,2,1.18,0,1.261,0.26,H,0
38,2,2,1.09,1.602,1.335,0.28,H,1
38,2,2,1.51,0,1.342,0.26,H,1
38,2,2,1.17,0,1.685,0.24,H,1
38,1,1,1,1.785,1.433,0.22,H,1
38,1,2,3.5,1.653,0.859,0.24,H,0
38,1,1,1.04,1.951,4.104,0.26,H,1
38,2,2,3.27,0.902,1.285,0.24,H,1
38,1,2,3.05,1.785,1.817,0.26,H,0
38,1,2,1.74,1.901,1.003,0.28,H,0
38,1,2,2.71,1.218,1.437,0.3,H,0
38,1,2,5,0,1.458,0.32,H,0
38,2,2,4.36,1.436,0.732,0.34,H,1
38,2,2,4.49,0.935,0.836,0.32,H,1
38,2,2,4.6,1.268,0.984,0.3,H,1
38,2,2,4.03,1.25,0.901,0.28,H,1
38,2,2,4.56,1.118,0.852,0.26,H,1
38,2,2,4.72,1.601,0.886,0.24,H,1
38,2,2,5.78,1.067,0.747,0.22,H,1
38,2,2,5.69,1.269,0.73,0.2,H,1
38,1,1,4.68,1.584,1.186,0.18,H,1
38,1,1,4.59,0,1.071,0.16,H,1
38,1,2,1.01,1.801,1.204,0.18,H,0
38,1,1,4.88,1.301,0.968,0.2,H,1
38,1,2,3.03,1.918,1.087,0.22,H,0
38,1,2,1.46,0.818,7.369,0.24,H,0
38,2,2,3.49,0.784,0.893,0.26,H,1
38,2,2,3.41,0,2.636,0.24,H,1
38,2,2,3.51,1.834,1.011,0.22,H,1
38,1,1,3.41,1.334,0.971,0.2,H,1
38,2,1,2.31,0,9.019,0.22,H,0
38,2,2,6,0.651,1.082,0.24,H,1
38,2,2,5.27,1.001,0.819,0.22,H,1
38,2,2,5.17,0.852,4.058,0.2,H,1
38,2,2,3.44,1.584,2.449,0.18,H,1
38,1,2,1.39,0,2.786,0.2,H,0
38,2,2,5.93,1.035,0.866,0.22,H,1
38,1,2,5.44,1.452,0.845,0.24,H,0
38,2,2,3.66,0,1.571,0.26,H,1
38,1,2,1.68,1.868,1.76,0.28,H,0
38,1,2,3.48,1.901,1.171,0.3,H,0
38,1,2,1.49,0,2.402,0.32,H,0
38,1,2,1.18,0,2.268,0.34,H,0
38,2,2,1.76,0,1.52,0.36,H,1
38,2,2,4.24,1.751,1.225,0.34,H,1
38,2,2,1.55,1.484,7.77,0.32,H,1
38,2,2,1.74,0,1.87,0.3,H,1
38,2,2,1.61,1.651,1.101,0.28,H,1
38,1,2,3.23,1.668,2.221,0.3,H,0
38,2,2,4.83,1.636,1.968,0.32,H,1
38,1,1,5.26,1.285,1.043,0.3,H,1
38,1,1,5.01,1.285,1.22,0.28,H,1
38,2,1,1.26,0,3.055,0.3,H,0
38,1,1,3.96,1.685,1.171,0.32,H,1
38,2,2,4.98,1.518,0.994,0.3,H,1
38,2,2,1.26,0,2.261,0.28,H,1
38,2,2,4.46,1.682,0.963,0.26,H,1
38,2,2,5.16,1.869,1.251,0.24,H,1
38,1,1,2.15,1.968,1.577,0.22,H,1
38,2,2,1.41,1.952,4.839,0.2,H,1
38,2,1,2.01,0.667,1.35,0.22,H,0
38,1,2,3.33,1.618,1.033,0.24,H,0
38,1,1,1.81,1.635,1.584,0.26,H,1
38,1,2,1.05,0.801,1.936,0.28,H,0
38,2,1,1.03,1.87,1.111,0.3,H,0
38,1,1,3.01,1.485,1.426,0.32,H,1
38,1,1,1.51,0,2.445,0.3,H,1
38,2,2,4.71,0.917,0.754,0.28,H,1
38,2,2,4.29,1.501,0.801,0.26,H,1
38,2,2,5.71,0.885,0.724,0.24,H,1
38,2,2,5.71,1.202,0.909,0.22,H,1
38,2,2,5.25,1.202,0.659,0.2,H,1
38,2,2,6,0.651,1.126,0.18,H,1
38,2,2,5.86,1.652,0.864,0.16,H,1
38,1,2,3.57,0,1.956,0.18,H,0
38,2,2,4.16,1.051,1.636,0.2,H,1
38,2,2,3.78,1.083,1.116,0.18,H,1
38,2,2,5.56,0.868,0.924,0.16,H,1
38,1,1,5.2,1.051,1.273,0.14,H,1
38,2,2,5.99,0.901,1.158,0.12,H,1
38,2,2,4.65,1.318,0.719,0.1,H,1
38,1,2,4.21,0,2.302,0.12,H,0
38,1,2,4.06,0.968,1.162,0.14,H,0
38,2,1,1.08,1.586,0.751,0.16,H,0
38,2,2,5.87,0.952,1.179,0.18,H,1
38,1,2,1.06,0,1.805,0.2,H,0
38,2,2,5.98,0.852,0.999,0.22,H,1
38,2,2,5.13,1.152,1.202,0.2,H,1
38,2,2,5.82,1.068,1.155,0.18,H,1
38,2,2,1.11,0,1.919,0.16,H,1
38,1,1,6,1.118,1.058,0.14,H,1
38,2,1,5.41,0,1.104,0.16,H,0
38,1,1,5.16,0,2.359,0.18,H,1
38,1,2,3.39,0.918,0.791,0.2,H,0
38,2,2,5.98,0.586,1.141,0.22,H,1
38,1,1,6,0.951,0.825,0.2,H,1
38,2,2,1.15,1.151,0.842,0.18,H,1
38,1,1,5.92,1.435,0.947,0.16,H,1
38,2,2,5.92,0.634,0.94,0.14,H,1
38,1,2,1,1.883,0.864,0.16,H,0
38,2,2,1.29,0.901,0.906,0.18,H,1
38,2,2,5.94,1.651,0.936,0.16,H,1
38,2,2,5.99,1.25,1.075,0.14,H,1
38,2,2,5.85,1.218,1.099,0.12,H,1
38,2,2,1,1.834,1.118,0.1,H,1
38,1,1,6,0.901,0.953,0.08,H,1
38,1,1,1.04,1.219,1.008,0.06,H,1
38,1,1,1.01,1.034,1.247,0.04,H,1
38,1,1,5.98,0.702,1.191,0.02,H,1
38,1,2,5.58,1.402,0.824,0.04,H,0
38,1,1,3.68,1.602,0.918,0.06,H,1
38,2,2,5.92,0.768,0.825,0.04,H,1
38,1,1,1.01,1.268,1.509,0.02,H,1
38,2,2,5.98,0.684,0.869,-6.18E-16,H,1
38,2,2,4.47,1.285,0.548,-0.02,H,1
38,2,2,1.05,1.085,1.009,-0.04,H,1
38,1,2,4.8,1.068,0.802,-0.02,H,0
38,2,1,1.02,1.651,1.536,-6.18E-16,H,0
38,1,1,5.98,0.785,0.912,0.02,H,1
38,2,2,5.38,1.018,0.64,-6.18E-16,H,1
38,1,2,2.33,1.018,0.691,0.02,H,0
38,1,1,5.98,0.768,0.969,0.04,H,1
38,1,2,1,1.268,1.139,0.06,H,0
38,2,1,3.42,1.619,1.334,0.08,H,0
38,1,2,5.01,1.868,1.283,0.1,H,0
38,2,2,4.69,0.468,0.835,0.12,H,1
38,1,1,5.86,0.718,0.939,0.1,H,1
38,2,2,5.83,0.518,1.059,0.08,H,1
38,1,2,5.79,0.685,1.035,0.1,H,0
38,1,2,4.87,1.135,1.197,0.12,H,0
38,1,1,5.79,0.8,1.304,0.14,H,1
38,2,2,1,1.134,1.066,0.12,H,1
38,1,1,3.94,0.935,0.659,0.1,H,1
38,1,1,4.68,0.8,0.968,0.08,H,1
38,1,2,5.77,0.851,0.751,0.1,H,0
38,2,2,1.11,1.434,0.826,0.12,H,1
38,1,2,5.44,1.084,0.864,0.14,H,0
38,1,1,5.92,0.768,16.196,0.16,H,1
38,2,2,3.77,0.568,0.942,0.14,H,1
38,1,2,1,0.984,1.195,0.16,H,0
38,2,2,5.68,0.851,1.008,0.18,H,1
38,1,2,1.06,0,1.32,0.2,H,0
38,1,1,5.24,0.917,0.775,0.22,H,1
38,1,1,1.06,1.185,1.1,0.2,H,1
38,2,2,5.75,0.634,0.898,0.18,H,1
38,2,2,5.29,0.735,1.168,0.16,H,1
38,1,2,4.52,0,1.1,0.18,H,0
38,1,2,1.53,1.218,0.97,0.2,H,0
38,2,2,4.84,0.801,0.746,0.22,H,1
38,2,2,5.86,0.652,0.842,0.2,H,1
38,2,2,5.66,0.867,0.77,0.18,H,1
38,2,2,1.17,1.551,1.277,0.16,H,1
38,2,1,1.17,1.102,1.307,0.18,H,0
38,2,2,5.97,0.603,1.081,0.2,H,1
38,1,1,2.21,1.668,1.8,0.18,H,1
38,1,1,5.41,0.935,0.678,0.16,H,1
38,2,2,5.4,1.001,3.32,0.14,H,1
38,1,2,1.24,0.817,0.917,0.16,H,0
38,2,2,4.37,0.784,0.601,0.18,H,1
38,2,2,5.79,0.684,1.061,0.16,H,1
38,2,1,1.01,1.452,1.084,0.18,H,0
38,1,1,5.83,0.734,0.694,0.2,H,1
38,1,1,5.76,1.417,0.999,0.18,H,1
38,1,2,1.09,1.152,1.11,0.2,H,0
38,1,1,5.88,0.935,0.787,0.22,H,1
38,2,2,5.58,0.901,0.837,0.2,H,1
38,2,2,4.88,0.902,0.916,0.18,H,1
38,1,2,1.04,0.968,1.06,0.2,H,0
38,2,1,1.1,0.752,1.26,0.22,H,0
38,1,1,5.58,0.835,0.848,0.24,H,1
38,1,1,3.96,0.818,0.816,0.22,H,1
38,2,2,1.21,0.801,1.067,0.2,H,1
38,2,1,1.02,0.885,1.107,0.22,H,0
38,2,1,1.35,1.601,1.402,0.24,H,0
38,1,1,5.45,0.935,0.725,0.26,H,1
38,2,2,5.45,0.934,0.87,0.24,H,1
38,1,2,5.64,0.85,1.17,0.26,H,0
38,1,1,5.58,0.968,0.925,0.28,H,1
38,1,1,5.55,0.919,0.908,0.26,H,1
38,1,2,1.04,1.067,1.124,0.28,H,0
38,1,2,3.41,0,1.634,0.3,H,0
38,1,1,5.58,0.884,0.685,0.32,H,1
38,1,1,1.01,1.637,1.03,0.3,H,1
38,2,2,5.93,0.636,0.992,0.28,H,1
38,2,1,1,1.401,0.935,0.3,H,0
39,1,2,6,0,1.705,0.78,H,0
39,1,1,6,0.917,1.904,0.8,H,1
39,2,2,6,1,1.819,0.78,H,1
39,2,2,6,0.568,1.794,0.76,H,1
39,2,2,6,0.417,1.267,0.74,H,1
39,1,1,6,0.868,1.384,0.72,H,1
39,1,1,6,1.067,1.234,0.7,H,1
39,1,1,6,0.801,1.342,0.68,H,1
39,1,1,6,1.084,1.05,0.66,H,1
39,2,2,6,0.851,1.451,0.64,H,1
39,1,2,2.81,0,1.033,0.66,H,0
39,1,1,6,0.967,1.4,0.68,H,1
39,2,2,6,1.068,1.052,0.66,H,1
39,2,2,6,0.985,1.303,0.64,H,1
39,2,2,6,1.168,1.217,0.62,H,1
39,1,1,6,0.984,1.351,0.6,H,1
39,1,1,6,0.884,1.02,0.58,H,1
39,2,1,2.95,1.185,0.89,0.6,H,0
39,2,2,6,0.935,1.665,0.62,H,1
39,2,2,6,0.584,1.468,0.6,H,1
39,2,2,6,0.916,1.134,0.58,H,1
39,1,2,2.85,0,0.887,0.6,H,0
39,1,1,6,0.734,1.102,0.62,H,1
39,1,1,6,1.001,1.1,0.6,H,1
39,2,2,6,0.602,1.226,0.58,H,1
39,1,1,6,0.752,1.118,0.56,H,1
39,2,2,6,1.384,0.954,0.54,H,1
39,2,2,6,0.867,1.051,0.52,H,1
39,1,2,3.48,0,0.904,0.54,H,0
39,2,2,6,0.734,1.058,0.56,H,1
39,1,1,6,0.668,1.098,0.54,H,1
39,2,1,3.78,0,1.053,0.56,H,0
39,2,2,6,0.951,0.834,0.58,H,1
39,2,2,6,0.883,1.161,0.56,H,1
39,2,2,6,0.734,1.207,0.54,H,1
39,1,1,3.42,1.235,0.85,0.52,H,1
39,1,1,3.55,0,0.871,0.5,H,1
39,2,2,6,0.618,1.067,0.48,H,1
39,1,2,2.71,1.4,1.111,0.5,H,0
39,2,2,6,0.733,0.837,0.52,H,1
39,2,2,5.35,0.868,0.769,0.5,H,1
39,1,1,6,0.918,1.399,0.48,H,1
39,1,1,3.48,0,0.617,0.46,H,1
39,2,2,6,1.135,1.153,0.44,H,1
39,2,2,6,1.001,1.069,0.42,H,1
39,1,1,4.66,1.035,0.736,0.4,H,1
39,2,2,6,0.75,1.117,0.38,H,1
39,2,2,4.7,0,1.187,0.36,H,1
39,1,1,6,1.55,1.311,0.34,H,1
39,1,1,3.44,0,0.683,0.32,H,1
39,2,1,3.48,0,0.784,0.34,H,0
39,1,2,3.31,1.617,0.751,0.36,H,0
39,1,2,3.16,1.233,0.751,0.38,H,0
39,2,2,4.79,1.584,0.954,0.4,H,1
39,1,2,3.16,1.801,1.115,0.42,H,0
39,2,2,3.14,1.134,0.719,0.44,H,1
39,1,2,2.64,1,0.755,0.46,H,0
39,1,1,2.87,1.334,0.689,0.48,H,1
39,2,2,3.06,1.567,0.867,0.46,H,1
39,1,2,2.88,1.468,0.786,0.48,H,0
39,2,2,1.86,1.685,6.897,0.5,H,1
39,2,2,1.88,1.034,1.02,0.48,H,1
39,2,2,6,0.617,1.602,0.46,H,1
39,2,2,6,0.617,1.259,0.44,H,1
39,2,2,5.09,1.167,0.969,0.42,H,1
39,2,2,5.57,0.668,1.088,0.4,H,1
39,1,1,4.5,1.084,0.887,0.38,H,1
39,2,2,1.79,0.886,1.134,0.36,H,1
39,2,2,3.34,0,0.687,0.34,H,1
39,1,2,3.04,0,0.686,0.36,H,0
39,2,2,3.3,0,1.086,0.38,H,1
39,2,2,2.96,0,0.909,0.36,H,1
39,1,2,3.28,0,0.754,0.38,H,0
39,2,2,4.19,0.884,0.85,0.4,H,1
39,1,1,3.46,1.318,0.622,0.38,H,1
39,1,1,3.61,1.685,0.726,0.36,H,1
39,1,2,1.62,1.184,1.051,0.38,H,0
39,2,2,2.42,1.601,0.933,0.4,H,1
39,1,1,2.26,1.485,0.852,0.38,H,1
39,2,2,2.64,0.884,0.806,0.36,H,1
39,1,2,2.69,0,0.692,0.38,H,0
39,2,2,4.96,0.801,0.805,0.4,H,1
39,1,1,3.8,1.468,1.119,0.38,H,1
39,1,1,2.96,0,0.669,0.36,H,1
39,2,2,5.04,0.984,1.109,0.34,H,1
39,1,1,4.89,0.767,0.869,0.32,H,1
39,1,1,3.43,0,0.834,0.3,H,1
39,2,2,2.88,0.984,0.701,0.28,H,1
39,1,1,3.46,1.601,0.801,0.26,H,1
39,1,1,3.78,0,0.769,0.24,H,1
39,2,2,5.12,0.801,0.74,0.22,H,1
39,2,2,4.65,1.417,1.141,0.2,H,1
39,1,2,2.66,1.65,1.219,0.22,H,0
39,2,2,2.71,1.083,0.774,0.24,H,1
39,1,2,3.41,0,1.857,0.26,H,0
39,1,2,3.54,0.934,1.108,0.28,H,0
39,2,2,4.96,0.684,1.052,0.3,H,1
39,2,2,4.58,0.617,0.89,0.28,H,1
39,1,2,2.82,0.751,1.084,0.3,H,0
39,1,2,3.02,1.017,0.728,0.32,H,0
39,2,2,2.73,0.784,0.752,0.34,H,1
39,1,2,3.16,0,0.837,0.36,H,0
39,2,2,4.18,1.249,0.684,0.38,H,1
39,1,1,3.37,0.818,0.69,0.36,H,1
39,2,2,3.16,0.651,0.82,0.34,H,1
39,2,1,4.07,0.968,0.673,0.36,H,0
39,2,2,1.52,1.151,0.868,0.38,H,1
39,1,2,2.14,1.151,0.868,0.4,H,0
39,1,1,4.78,0.833,0.635,0.42,H,1
39,2,2,4.71,0.617,4.184,0.4,H,1
39,2,2,3.7,0.801,0.702,0.38,H,1
39,1,1,4.56,0.917,0.783,0.36,H,1
39,1,2,1.64,1.485,0.936,0.38,H,0
39,1,2,2.74,0,1.603,0.4,H,0
39,2,2,3.28,0.733,0.653,0.42,H,1
39,1,1,3.51,0.918,0.68,0.4,H,1
39,1,1,3.48,0.901,0.856,0.38,H,1
39,2,2,1.59,1.751,1.986,0.36,H,1
39,2,2,2.57,1.601,1.253,0.34,H,1
39,2,2,2.18,0.734,0.754,0.32,H,1
39,2,2,1.51,1.018,0.947,0.3,H,1
39,1,1,4.06,0.717,0.685,0.28,H,1
39,2,1,4.33,0.935,3.966,0.3,H,0
39,2,2,4.41,0.951,1.988,0.32,H,1
39,2,2,2.54,1.534,0.986,0.3,H,1
39,2,2,1.67,0.784,1.354,0.28,H,1
39,2,2,2.02,0.652,0.764,0.26,H,1
39,2,2,1.9,0.835,1.22,0.24,H,1
39,2,2,3.56,1.117,0.869,0.22,H,1
39,1,1,3.58,0.767,0.736,0.2,H,1
39,2,2,4.61,0.901,1.22,0.18,H,1
39,2,2,5.36,0.7,0.875,0.16,H,1
39,2,2,5.19,0.766,1.005,0.14,H,1
39,1,2,1.34,1.051,1.002,0.16,H,0
39,1,1,5.23,1.151,0.737,0.18,H,1
39,2,2,1.78,1.217,1.071,0.16,H,1
39,2,2,1.49,1.668,1.067,0.14,H,1
39,1,2,1.65,1.084,1.253,0.16,H,0
39,1,2,2.56,0,1.287,0.18,H,0
39,2,2,1.89,0,1.237,0.2,H,1
39,1,1,5.08,1.552,1.418,0.18,H,1
39,1,2,1.78,1.251,1.001,0.2,H,0
39,1,1,4.78,1.051,1.371,0.22,H,1
39,1,1,1.88,0,1.214,0.2,H,1
39,2,2,5.38,1.284,0.994,0.18,H,1
39,1,1,5.43,0.883,1.037,0.16,H,1
39,1,2,5.06,0.934,0.819,0.18,H,0
39,1,2,1.64,1.418,0.652,0.2,H,0
39,2,2,5.3,1.1,0.666,0.22,H,1
39,2,2,5.18,1.434,1.432,0.2,H,1
39,1,1,5.2,0.935,0.914,0.18,H,1
39,2,2,1.43,1.101,1.085,0.16,H,1
39,1,1,1.7,0.785,0.925,0.14,H,1
39,1,1,6,1.001,1.367,0.12,H,1
39,1,2,1.33,0.983,1.001,0.14,H,0
39,2,2,4.71,1.601,0.771,0.16,H,1
39,2,2,3.8,1.768,2.053,0.14,H,1
39,1,2,2.55,0.783,0.737,0.16,H,0
39,2,2,1.76,1.317,0.871,0.18,H,1
39,1,2,1.76,0.967,0.808,0.2,H,0
39,1,2,2.46,1.034,0.719,0.22,H,0
39,1,2,4.36,1.318,0.67,0.24,H,0
39,2,2,3.99,0.85,0.769,0.26,H,1
39,2,2,2.38,0.766,0.701,0.24,H,1
39,1,1,2.53,0.968,0.995,0.22,H,1
39,1,1,5.18,1.301,0.691,0.2,H,1
39,1,1,4.59,1.084,0.904,0.18,H,1
39,1,1,3.38,0.901,0.785,0.16,H,1
39,1,1,3.51,1.217,0.803,0.14,H,1
39,1,1,3.39,0.717,0.754,0.12,H,1
39,2,2,6,0.684,0.952,0.1,H,1
39,2,2,5.94,0.684,1.135,0.08,H,1
39,2,2,1.28,1.2,0.984,0.06,H,1
39,2,2,1.47,0.734,0.769,0.04,H,1
39,1,2,1.33,0.601,0.953,0.06,H,0
39,1,2,5.22,0.967,0.561,0.08,H,0
39,1,2,5.19,0.967,1.004,0.1,H,0
39,2,2,5,0.551,0.923,0.12,H,1
39,2,2,1.1,0.934,1.067,0.1,H,1
39,2,2,1.57,0.6,0.833,0.08,H,1
39,2,2,2.32,0,1.345,0.06,H,1
39,1,2,2.4,0,0.734,0.08,H,0
39,1,1,6,1.118,1.354,0.1,H,1
39,2,2,6,0.635,2.087,0.08,H,1
39,1,2,3.55,0,1.136,0.1,H,0
39,2,2,6,0.668,1.501,0.12,H,1
39,1,2,3.25,0,0.719,0.14,H,0
39,2,2,2.83,0,0.685,0.16,H,1
39,1,2,3.18,0,0.702,0.18,H,0
39,2,2,3.11,0,0.683,0.2,H,1
39,2,2,6,0.701,1.219,0.18,H,1
39,1,1,6,1.101,1.404,0.16,H,1
39,2,1,2.93,0,0.938,0.18,H,0
39,2,1,3.46,0,0.633,0.2,H,0
39,2,2,6,1.101,1.334,0.22,H,1
39,1,1,5.2,1.101,1.148,0.2,H,1
39,1,1,3.44,0,0.591,0.18,H,1
39,2,2,5.04,0.601,0.737,0.16,H,1
39,2,2,3.42,0,0.806,0.14,H,1
39,1,1,5.49,1.117,0.977,0.12,H,1
39,2,2,5.23,0.551,0.934,0.1,H,1
39,1,2,3.48,0,0.898,0.12,H,0
39,1,2,3.53,0,0.619,0.14,H,0
39,2,2,6,0.851,1.451,0.16,H,1
39,2,2,5.41,1.053,1.584,0.14,H,1
39,1,2,3.38,0,0.778,0.16,H,0
39,1,1,5.98,1.068,1.371,0.18,H,1
39,2,1,3.57,0,0.751,0.2,H,0
39,2,2,6,0.584,2.457,0.22,H,1
39,2,2,5.98,0.534,1.033,0.2,H,1
39,2,2,3.18,0,0.688,0.18,H,1
39,2,2,6,0.451,0.89,0.16,H,1
39,2,2,3.44,0,0.717,0.14,H,1
39,1,2,3.42,0,0.653,0.16,H,0
39,2,2,6,0.617,1.152,0.18,H,1
39,2,2,6,0.75,1.003,0.16,H,1
39,2,2,1.9,0.717,0.827,0.14,H,1
39,2,2,5.98,0.551,1.035,0.12,H,1
39,2,2,6,0.801,1.182,0.1,H,1
39,2,2,6,0.585,1.068,0.08,H,1
39,1,2,3.14,0,0.654,0.1,H,0
39,1,1,6,0.868,0.952,0.12,H,1
39,1,1,3.39,0,0.552,0.1,H,1
39,2,1,3.35,0,0.918,0.12,H,0
39,1,1,6,1.034,1.436,0.14,H,1
39,1,1,3.5,0,0.67,0.12,H,1
39,1,1,6,1.117,1.204,0.1,H,1
39,1,1,6,0.817,1.121,0.08,H,1
39,2,2,6,0.6,1.365,0.06,H,1
39,1,2,3.35,0,0.608,0.08,H,0
39,1,2,3.39,0,0.703,0.1,H,0
39,2,2,3.54,0,0.752,0.12,H,1
39,1,1,5.18,1.151,1.069,0.1,H,1
39,1,1,6,1.034,1.354,0.08,H,1
39,2,2,3.56,1.201,1.034,0.06,H,1
39,1,2,3.67,0,0.686,0.08,H,0
39,2,2,3.31,0,0.618,0.1,H,1
39,1,1,6,0.8,2.036,0.08,H,1
39,1,2,2.64,1.184,0.815,0.1,H,0
39,1,1,2.29,1.384,1.055,0.12,H,1
39,1,1,5.66,0,3.756,0.1,H,1
39,1,1,5.54,0,1.404,0.08,H,1
39,1,1,5.92,0,1.764,0.06,H,1
39,2,1,5.99,0,2.704,0.08,H,0
39,2,1,5.98,0,2.736,0.1,H,0
39,2,1,5.94,0,7.271,0.12,H,0
39,1,1,5.85,0,2.234,0.14,H,1
40,1,1,1,0.951,13.06,0.75,P,1
40,1,1,6,0.684,1.491,0.73,P,1
40,2,2,6,0.667,1.699,0.71,P,1
40,2,2,6,0.551,2.116,0.69,P,1
40,2,2,6,0.45,3.474,0.67,P,1
40,1,2,3.39,0.484,1.033,0.69,P,0
40,2,2,6,0.535,1.099,0.71,P,1
40,1,2,1,1.069,3.686,0.73,P,0
40,1,1,6,0.602,1.208,0.75,P,1
40,2,2,6,0.936,2.802,0.73,P,1
40,1,1,6,1.052,2.022,0.71,P,1
40,1,2,4.67,0.668,0.879,0.73,P,0
40,2,2,6,1.152,1.76,0.75,P,1
40,1,1,6,0.684,1.439,0.73,P,1
40,1,2,1,0.834,1.718,0.75,P,0
40,2,2,6,0.935,1.273,0.77,P,1
40,2,2,6,0.401,2.867,0.75,P,1
40,1,1,6,0.551,1.548,0.73,P,1
40,2,2,6,0.618,1.368,0.71,P,1
40,2,1,1,0.633,1.628,0.73,P,0
40,1,1,6,0.601,1.146,0.75,P,1
40,2,2,6,0.601,2.167,0.73,P,1
40,2,2,6,0.65,2.099,0.71,P,1
40,1,1,6,0.685,2.558,0.69,P,1
40,2,2,5.99,0.886,1.539,0.67,P,1
40,2,2,6,0.684,1.491,0.65,P,1
40,1,1,6,0.684,1.552,0.63,P,1
40,2,2,6,0.468,1.141,0.61,P,1
40,2,2,6,0.802,1.167,0.59,P,1
40,2,2,6,0.784,1.219,0.57,P,1
40,1,1,1,1.369,1.848,0.55,P,1
40,1,2,1,1.218,1.047,0.57,P,0
