Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Accuracy
100,2,2,4.99375,0.3,0.97,0.72,1
100,2,1,4.4,0.65,0.953,0.74,0
100,2,2,4.325,0.433,1.553,0.76,1
100,2,2,4.3875,0.35,1.087,0.74,1
100,2,2,4.88125,0.267,0.769,0.72,1
100,2,2,5.4125,0.55,1.12,0.7,1
100,1,1,4.4625,0.533,0.804,0.68,1
100,2,2,5.68125,0.283,1.321,0.66,1
100,1,1,3.875,0.616,1.054,0.64,1
100,1,1,5.64375,0.716,1.069,0.62,1
100,1,1,5.3125,0.883,1.536,0.6,1
100,1,1,5.20625,0.833,0.886,0.58,1
100,1,2,2.7625,1.083,0.62,0.6,0
100,2,2,4.01875,0.466,0.52,0.62,1
100,1,1,5.475,0.65,1.138,0.6,1
100,2,1,3.71875,0.867,0.637,0.62,0
100,1,1,4.36875,0.533,0.921,0.64,1
100,1,2,2.14375,1.066,0.553,0.66,0
100,1,1,2.24375,0.916,0.97,0.68,1
100,2,2,4.95,0.283,1.32,0.66,1
100,1,1,5.9875,0.566,1.553,0.64,1
100,2,2,6,0.333,1.304,0.62,1
100,2,1,4.39375,0.833,1.237,0.64,0
100,1,1,3.5,0.767,0.354,0.66,1
100,1,1,4.31875,0.933,0.703,0.64,1
100,1,2,2.74375,1.283,0.854,0.66,0
100,1,1,2.26875,1.1,0.97,0.68,1
100,2,1,3.78125,1.216,0.936,0.7,0
100,2,2,3.05625,0.766,0.82,0.72,1
100,1,1,3.1375,0.783,0.92,0.7,1
100,2,1,4.35625,0.3,1.003,0.72,0
100,2,1,3.98125,0.501,0.704,0.74,0
100,2,2,4.83125,0.533,1.136,0.76,1
100,1,1,4.375,1.083,0.637,0.74,1
100,1,1,6,0.7,1.336,0.72,1
100,1,2,6,0.483,2.053,0.74,0
100,2,2,6,0.4,1.72,0.76,1
100,2,2,5.63125,0.2,1.353,0.74,1
100,2,2,5.90625,0.533,1.336,0.72,1
100,1,1,5.9875,0.65,1.354,0.7,1
100,1,2,1.9,0.683,0.703,0.72,0
104,1,2,1.725,1.933,17.308,0.61,0
104,1,2,1.625,NaN,2.519,0.63,0
104,2,2,4.44375,1.516,1.603,0.65,1
104,1,2,2.6875,1.782,3.335,0.67,0
104,2,2,5.775,0.683,3.47,0.69,1
104,2,2,5.85625,0.6,2.52,0.67,1
104,1,2,3.6,1.283,2.553,0.69,0
104,2,1,2.625,1.549,2.436,0.71,0
104,2,1,1.95625,NaN,1.919,0.73,0
104,1,1,5.8125,0.766,2.053,0.75,1
104,2,2,5.2625,0.667,1.703,0.73,1
104,1,1,4.85625,1,1.604,0.71,1
104,1,1,4.76875,0.933,1.254,0.69,1
104,1,2,1.5125,1.166,3.135,0.71,0
104,2,1,2.6875,1.584,3.518,0.73,0
104,1,1,2.6875,1.699,3.118,0.75,1
104,2,2,5.14375,0.849,0.82,0.73,1
104,1,1,5.09375,1.134,2.003,0.71,1
104,2,2,4.09375,1.199,1.703,0.69,1
104,2,2,4.66875,1.366,2.303,0.67,1
104,2,2,4.10625,0.799,1.435,0.65,1
104,1,1,4.5625,0.866,1.403,0.63,1
104,2,2,4.60625,0.583,1.337,0.61,1
104,2,2,4.34375,0.85,2.169,0.59,1
104,2,1,2.5375,1.849,1.621,0.61,0
104,2,1,2.21875,NaN,6.318,0.63,0
104,2,2,5.3125,0.599,1.353,0.65,1
104,1,2,4.225,NaN,5.201,0.67,0
104,1,1,3.8625,0.75,2.12,0.69,1
104,1,2,1.1875,1.833,4.685,0.71,0
104,2,2,5.6625,0.617,1.619,0.73,1
104,1,2,1.8,NaN,3.768,0.75,0
104,2,2,1.16875,1.982,2.169,0.77,1
104,2,2,1.45625,1.5,1.32,0.75,1
104,1,2,1.15625,NaN,2.552,0.77,0
104,1,1,1.06875,1.517,2.336,0.79,1
104,1,1,1.16875,1.916,1.702,0.77,1
104,1,1,5.40625,0.699,1.353,0.75,1
104,2,2,5.38125,0.483,1.638,0.73,1
104,2,2,5.3,0.566,1.419,0.71,1
104,2,2,4.725,1.016,1.768,0.69,1
104,2,2,5.11875,0.55,2.303,0.67,1
104,1,1,1.4875,1.051,1.487,0.65,1
104,2,2,1.86875,0.666,1.769,0.63,1
104,2,2,1.39375,1.733,1.936,0.61,1
104,1,1,1.1125,1.366,2.354,0.59,1
104,2,1,1.3375,1.5,1.87,0.61,0
104,2,2,2.53125,0.7,1.203,0.63,1
104,1,1,2.7875,1.366,1.62,0.61,1
104,2,2,2.5125,1.35,1.303,0.59,1
104,2,2,2.125,1.016,2.602,0.57,1
104,2,2,2.49375,1.45,1.204,0.55,1
104,2,1,2.55,1.832,1.236,0.57,0
104,2,1,1.925,1.666,1.37,0.59,0
104,1,2,1.9625,1.833,2.654,0.61,0
104,2,1,1.5875,1.716,1.219,0.63,0
104,2,2,5.025,0.55,2.304,0.65,1
104,1,1,4.98125,0.883,1.37,0.63,1
104,2,2,4.3,0.567,1.036,0.61,1
104,2,2,3,1.183,1.953,0.59,1
104,2,2,5.48125,0.483,1.769,0.57,1
104,1,2,3.26875,0.9,3.07,0.59,0
104,2,2,3.5,1.549,0.853,0.61,1
104,2,1,3.41875,1.933,2.236,0.63,0
104,1,2,2.90625,1.799,1.236,0.65,0
104,1,2,4.10625,NaN,3.468,0.67,0
104,1,1,4.5125,1.633,1.502,0.69,1
104,1,1,4.56875,0.7,1.137,0.67,1
104,1,2,3.36875,1.05,2.152,0.69,0
104,1,1,5.41875,0.683,1.485,0.71,1
104,2,2,4.0875,1.25,1.22,0.69,1
104,1,1,5.18125,1.299,1.403,0.67,1
104,2,1,4.75,NaN,1.403,0.69,0
104,2,2,4.40625,0.617,1.087,0.71,1
104,1,1,4.85,0.766,0.82,0.69,1
104,1,1,5.325,0.666,1.12,0.67,1
104,2,2,5.25,0.484,1.419,0.65,1
104,2,2,5.15,0.516,2.003,0.63,1
104,1,1,5.15625,0.916,1.853,0.61,1
104,2,2,4.98125,0.716,1.421,0.59,1
104,1,1,2.45625,1,3.385,0.57,1
104,1,1,1.0375,NaN,4.268,0.55,1
104,2,2,5.00625,1.317,1.636,0.53,1
104,2,1,4.68125,0.883,1.253,0.55,0
104,1,2,2.38125,0.567,1.503,0.57,0
104,1,1,4.94375,0.933,1.72,0.59,1
104,2,1,4.625,0.933,1.02,0.61,0
104,2,2,4.775,1.05,1.153,0.63,1
104,2,2,4.58125,1.083,1.336,0.61,1
104,1,1,5.06875,0.8,1.42,0.59,1
104,2,2,4.78125,0.367,0.903,0.57,1
104,1,2,5.06875,1.133,2.12,0.59,0
104,1,1,2.79375,0.983,1.169,0.61,1
104,1,1,1,NaN,1.804,0.59,1
104,2,2,2.10625,0.683,1.585,0.57,1
104,2,2,5.1,1.216,2.003,0.55,1
104,1,1,4.15,1.183,1.253,0.53,1
104,1,2,4.9875,0.784,3.069,0.55,0
104,1,2,1,0.783,1.37,0.57,0
104,2,2,4.85,0.483,2.385,0.59,1
104,2,2,1,NaN,4.087,0.57,1
104,2,2,2.25625,1.333,1.836,0.55,1
104,1,1,3.9625,1.3,0.902,0.53,1
104,2,1,5.25,0.883,1.287,0.55,0
104,2,1,4.65,1.05,1.286,0.57,0
104,1,1,2.01875,NaN,3.786,0.59,1
104,2,2,4.6375,1.066,1.053,0.57,1
104,1,2,4.6625,1.35,1.487,0.59,0
104,2,2,5.80625,0.866,2.053,0.61,1
104,2,1,1.8125,1.166,28.544,0.63,0
104,2,2,5.06875,1.316,2.618,0.65,1
104,2,2,4.46875,1.35,1.535,0.63,1
104,2,1,1.3375,1.217,1.452,0.65,0
104,1,1,5.2,1.133,1.453,0.67,1
104,2,2,5.06875,1.166,1.403,0.65,1
104,2,2,4.31875,1.199,1.653,0.63,1
104,1,1,4.48125,1.716,2.602,0.61,1
104,2,2,4.375,1.084,1.37,0.59,1
104,2,2,4.975,1.116,1.503,0.57,1
104,1,2,4.8625,1.549,2.335,0.59,0
104,1,1,2.2125,1.233,5.951,0.61,1
104,2,2,5.06875,0.983,2.504,0.59,1
104,2,2,4.95625,1.033,2.252,0.57,1
104,1,2,4.78125,1.416,2.053,0.59,0
104,2,2,4.85,1.1,3.486,0.61,1
104,2,1,2.6125,1.316,1.303,0.63,0
104,1,1,4.61875,0.833,1.82,0.65,1
104,2,2,5.08125,0.366,1.503,0.63,1
104,1,2,4.425,1.449,1.12,0.65,0
104,2,2,4.99375,0.45,0.953,0.67,1
104,2,2,5.18125,0.8,1.986,0.65,1
104,1,2,4.94375,1.333,2.053,0.67,0
104,2,2,4.625,0.617,1.07,0.69,1
104,1,1,5.3375,0.866,2.053,0.67,1
104,2,2,5.21875,0.483,1.47,0.65,1
104,2,2,5.49375,0.333,1.753,0.63,1
104,2,2,5.10625,0.466,2.102,0.61,1
104,2,2,5.18125,0.667,1.019,0.59,1
104,1,1,5.19375,1.366,1.453,0.57,1
104,1,2,5.2125,1.034,1.836,0.59,0
104,2,2,5.16875,1.1,1.686,0.61,1
104,1,2,5.11875,1.4,2.519,0.63,0
104,2,2,5.20625,0.45,1.386,0.65,1
104,1,2,1,NaN,2.803,0.67,0
104,2,2,5.84375,0.417,2.202,0.69,1
104,1,1,5.2375,0.666,1.603,0.67,1
104,2,2,1.5375,0.65,10.565,0.65,1
104,2,2,1.15,1.55,1.42,0.63,1
104,1,2,1.0125,1.183,1.469,0.65,0
104,2,1,4.28125,1.133,1.386,0.67,0
104,2,2,5.05625,1.867,2.602,0.69,1
104,1,1,4.4625,0.783,2.419,0.67,1
104,2,2,4.775,0.983,1.32,0.65,1
104,1,1,1.5625,0.966,20.73,0.63,1
104,1,2,1.0625,1.349,1.652,0.65,0
104,1,1,1.125,1.133,3.535,0.67,1
104,2,1,1.99375,1.251,0.918,0.69,0
104,1,1,4.975,1.683,0.87,0.71,1
104,1,1,4.88125,0.866,1.953,0.69,1
104,2,1,1.3375,0.966,1.035,0.71,0
104,1,1,4.7,0.917,2.786,0.73,1
104,1,1,4.725,0.883,1.153,0.71,1
104,1,1,4.775,0.566,1.054,0.69,1
104,2,2,4.925,0.916,1.152,0.67,1
104,1,1,4.8,0.733,2.286,0.65,1
104,1,1,4.975,1.582,1.919,0.63,1
104,2,2,1.28125,1.599,0.753,0.61,1
104,1,2,1.30625,1.499,1.369,0.63,0
104,2,2,1.10625,NaN,1.986,0.65,1
104,2,2,1,NaN,3.002,0.63,1
104,2,2,1,NaN,2.038,0.61,1
104,1,1,5.1125,0.916,1.103,0.59,1
104,1,2,2.5875,0.65,2.353,0.61,0
104,1,1,4.16875,1,1.253,0.63,1
104,2,2,4.8875,0.55,1.552,0.61,1
104,2,2,4.525,0.6,1.003,0.59,1
104,1,1,4.88125,0.75,1.603,0.57,1
104,2,2,4.8375,0.566,1.169,0.55,1
104,1,1,1.76875,0.816,1.02,0.53,1
104,2,2,4.1875,1.166,2.919,0.51,1
104,1,1,1.85625,1.017,1.902,0.49,1
104,1,1,2.4625,0.983,1.785,0.47,1
104,2,2,4.275,0.75,2.568,0.45,1
104,2,1,1.43125,1.066,2.12,0.47,0
104,2,2,1.71875,0.933,5.386,0.49,1
104,1,2,1.25625,1.033,2.086,0.51,0
104,2,2,1.63125,1.35,2.502,0.53,1
104,2,1,1.33125,0.817,1.62,0.55,0
104,1,2,4.0375,0.883,2.536,0.57,0
104,2,2,1,NaN,2.586,0.59,1
104,2,2,2.5,0.733,3.586,0.57,1
104,2,2,4.125,0.783,0.753,0.55,1
104,2,2,2.8875,NaN,1.885,0.53,1
104,1,2,2.4,0.916,1.887,0.55,0
104,2,1,1.9125,1.566,3.236,0.57,0
104,1,1,1,NaN,5.001,0.59,1
104,1,1,4.9625,1.117,1.318,0.57,1
104,1,2,4.90625,0.566,1.335,0.59,0
104,1,1,1.6375,0.9,0.986,0.61,1
104,2,2,4.80625,0.633,1.27,0.59,1
105,1,2,4.725,NaN,95.899,0.92,0
105,2,2,3.65625,NaN,8.434,0.94,1
105,1,1,5.9625,1.316,2.268,0.92,1
105,1,1,5.7875,1.399,1.918,0.9,1
105,1,1,2.84375,NaN,2.851,0.88,1
105,2,2,2.9375,1.866,1.352,0.86,1
105,2,2,5.63125,NaN,2.469,0.84,1
105,1,1,5.98125,0.883,1.403,0.82,1
105,1,1,6,1.149,1.088,0.8,1
105,1,1,4.4875,1.483,1.355,0.78,1
105,1,1,4.34375,0.683,1.253,0.76,1
105,2,1,4.1,1.599,0.67,0.78,0
105,1,1,2.5875,NaN,1.17,0.8,1
105,2,1,2.6,NaN,1.32,0.82,0
105,2,2,5.85,1.216,1.402,0.84,1
105,2,2,5.825,1.899,1.67,0.82,1
105,1,1,3.96875,1.384,0.919,0.8,1
105,2,2,6,1.016,2.136,0.78,1
105,1,2,2.16875,1.833,1.121,0.8,0
105,2,1,5.825,1.016,1.502,0.82,0
105,2,2,5.83125,0.683,1.936,0.84,1
105,1,1,3.91875,0.983,1.386,0.82,1
105,1,1,3.8875,1.349,1.071,0.8,1
105,2,2,5.275,1,1.188,0.78,1
105,1,1,5.91875,0.833,1.47,0.76,1
105,1,1,5.975,0.833,1.753,0.74,1
105,1,2,2.725,1.416,0.753,0.76,0
105,1,2,1.01875,NaN,2.186,0.78,0
105,1,1,5.26875,0.95,1.553,0.8,1
105,2,1,4.70625,NaN,2.802,0.82,0
105,2,1,5.35,0.833,1.104,0.84,0
105,1,1,4.775,1.099,6.283,0.86,1
105,2,2,5.94375,0.517,1.319,0.84,1
105,1,1,3.775,1.099,1.071,0.82,1
105,1,1,5.3375,0.816,1.285,0.8,1
105,2,2,5.88125,0.5,1.453,0.78,1
105,2,2,6,0.516,1.252,0.76,1
105,1,1,6,0.816,1.687,0.74,1
105,1,1,6,0.933,2.152,0.72,1
105,2,2,6,0.483,3.119,0.7,1
105,2,2,6,0.549,1.637,0.68,1
105,1,1,3.78125,0.983,1.254,0.66,1
105,1,1,6,0.999,1.238,0.64,1
105,2,2,5.05,1.249,1.187,0.62,1
105,1,2,2.575,NaN,1.286,0.64,0
105,2,1,4.36875,1.999,0.837,0.66,0
105,2,1,4.7,0.667,0.92,0.68,0
105,1,1,5.3625,0.783,1.387,0.7,1
105,2,1,2.9875,NaN,2.087,0.72,0
105,2,2,5.94375,0.683,0.887,0.74,1
105,1,2,4.98125,1.216,1.286,0.76,0
105,2,2,5.88125,0.55,1.37,0.78,1
105,2,2,6,0.517,2.518,0.76,1
105,1,1,4.825,0.983,0.77,0.74,1
105,1,1,2.925,NaN,1.452,0.72,1
105,2,1,5.25625,NaN,3.12,0.74,0
105,1,2,5.975,0.866,2.02,0.76,0
105,2,2,6,0.616,1.686,0.78,1
105,1,1,5.36875,0.983,1.453,0.76,1
105,1,1,5.40625,1.333,1.403,0.74,1
105,1,1,4.025,NaN,1.054,0.72,1
105,2,2,6,0.683,1.853,0.7,1
105,2,2,5.9625,0.55,1.336,0.68,1
105,2,2,6,0.483,1.437,0.66,1
105,1,1,4.95625,1.101,1.053,0.64,1
105,1,1,4.2375,1.149,1.42,0.62,1
105,1,1,1,NaN,3.086,0.6,1
105,1,2,5.35625,1.483,1.253,0.62,0
105,2,2,5.99375,0.683,1.721,0.64,1
105,1,2,4.3875,NaN,0.953,0.66,0
105,1,2,3.11875,NaN,1.937,0.68,0
105,2,2,6,NaN,1.685,0.7,1
105,2,2,5.975,NaN,1.787,0.68,1
105,2,2,5.95625,NaN,3.769,0.66,1
105,1,2,1.18125,NaN,1.568,0.68,0
105,2,2,5.99375,0.65,1.185,0.7,1
105,1,1,5.975,1.116,1.903,0.68,1
105,1,1,5.98125,0.8,1.502,0.66,1
105,1,2,1.65,1.634,1.269,0.68,0
105,2,2,6,0.65,1.237,0.7,1
105,2,2,5.9875,0.466,1.571,0.68,1
105,2,2,6,0.6,1.636,0.66,1
105,2,2,6,0.533,1.655,0.64,1
105,1,2,6,0.633,1.621,0.66,0
105,1,2,5.99375,0.599,1.569,0.68,0
105,2,2,6,0.4,1.502,0.7,1
105,1,1,4.75,0.866,0.77,0.68,1
105,2,2,6,0.583,1.553,0.66,1
105,2,2,5.9125,0.733,1.52,0.64,1
105,1,2,6,0.666,1.704,0.66,0
105,1,2,1.05,NaN,1.57,0.68,0
105,2,2,6,0.55,1.521,0.7,1
105,1,2,1.08125,1.4,1.252,0.72,0
105,1,1,4.1625,1.183,0.853,0.74,1
105,1,1,3.81875,1.183,0.887,0.72,1
105,1,2,4.3875,0.883,0.852,0.74,0
105,1,2,1.16875,1.933,1.62,0.76,0
105,1,2,6,1.5,1.686,0.78,0
105,2,2,5.90625,0.733,1.769,0.8,1
105,2,2,6,0.783,1.785,0.78,1
105,1,1,2.5375,1.516,2.253,0.76,1
105,1,2,4.63125,0.633,1.17,0.78,0
105,2,2,6,0.533,5.386,0.8,1
105,1,1,5.925,0.816,1.436,0.78,1
105,2,2,6,0.5,1.153,0.76,1
105,2,2,6,0.616,1.454,0.74,1
105,1,1,5.9625,0.766,1.237,0.72,1
105,2,2,5.925,0.35,1.754,0.7,1
105,2,2,5.99375,0.65,1.619,0.68,1
105,2,2,5.9875,0.599,1.738,0.66,1
105,1,2,1,1.816,1.187,0.68,0
105,2,2,6,0.733,1.37,0.7,1
105,2,2,5.9625,0.65,1.187,0.68,1
105,1,2,4.90625,0.517,0.77,0.7,0
105,2,2,6,0.6,1.754,0.72,1
105,2,2,6,0.466,1.269,0.7,1
105,1,2,6,0.5,2.003,0.72,0
105,1,1,3.95625,1.383,0.653,0.74,1
105,1,2,5.16875,0.683,0.838,0.76,0
105,1,2,5.64375,NaN,1.653,0.78,0
105,1,2,2.3375,0.833,1.054,0.8,0
105,2,2,5.975,1.384,1.57,0.82,1
105,2,2,5.99375,0.499,1.654,0.8,1
105,1,2,4.8,0.5,1.103,0.82,0
105,1,2,5.38125,0.583,1.103,0.84,0
105,2,1,5.9875,1.55,1.619,0.86,0
105,1,1,3.7,NaN,4.085,0.88,1
105,1,1,6,0.8,1.52,0.86,1
105,2,2,6,0.467,2.103,0.84,1
105,1,2,6,0.716,1.453,0.86,0
105,1,2,6,0.466,1.42,0.88,0
105,2,1,2.55,0.5,0.903,0.9,0
105,1,1,2.6125,1.016,2.237,0.92,1
105,2,2,5.58125,0.716,1.086,0.9,1
105,2,2,6,0.483,1.853,0.88,1
105,2,2,6,0.633,1.437,0.86,1
105,1,2,5.96875,0.55,1.686,0.88,0
105,2,2,6,0.583,1.937,0.9,1
105,1,1,4.56875,0.833,0.936,0.88,1
105,1,1,6,0.8,1.202,0.86,1
105,2,2,1.5125,0.933,1.002,0.84,1
105,1,1,3.09375,1.516,0.987,0.82,1
105,1,1,3.825,NaN,1.204,0.8,1
105,2,2,5.275,0.567,1.021,0.78,1
105,2,2,5.9875,0.616,1.553,0.76,1
105,2,2,5.99375,0.533,1.503,0.74,1
105,2,2,5.9875,0.633,2.321,0.72,1
105,1,2,4.075,1.033,0.87,0.74,0
105,1,1,3.6625,1.149,1.353,0.76,1
105,2,2,5.68125,1.016,1.22,0.74,1
105,2,2,2.80625,1.6,2.453,0.72,1
105,2,2,5.96875,0.749,1.088,0.7,1
105,1,1,6,0.9,1.553,0.68,1
105,1,1,4.00625,1.866,0.735,0.66,1
105,1,1,3.96875,0.783,0.671,0.64,1
105,1,2,2.06875,1.949,0.971,0.66,0
105,2,2,5.46875,1.083,1.187,0.68,1
105,1,1,3.13125,1.949,2.286,0.66,1
105,2,2,5.99375,1.349,1.17,0.64,1
105,2,2,5.99375,0.4,1.77,0.62,1
105,2,2,5.91875,0.65,1.336,0.6,1
105,2,2,4.35,1.733,1.203,0.58,1
105,2,2,2.55625,NaN,1.953,0.56,1
105,1,2,2.98125,0.916,0.72,0.58,0
105,2,2,5.575,0.9,1.053,0.6,1
105,1,2,2.21875,1.366,1.221,0.62,0
105,2,2,3.8875,0.833,2.387,0.64,1
105,2,2,5.98125,0.649,1.569,0.62,1
105,2,2,5.94375,NaN,2.419,0.6,1
105,2,2,1.04375,NaN,6.569,0.58,1
105,1,1,2.45,1.033,0.719,0.56,1
105,2,1,5.3875,NaN,9.784,0.58,0
105,2,1,4.7,NaN,9.815,0.6,0
105,1,1,4.9,1.667,2.336,0.62,1
105,2,2,5.98125,1.116,1.269,0.6,1
105,2,1,4.04375,1.499,1.153,0.62,0
105,2,2,5.4875,1.366,1.053,0.64,1
105,2,2,6,0.85,1.203,0.62,1
105,2,2,5.98125,1.599,1.337,0.6,1
105,1,2,3.06875,1.15,1.553,0.62,0
105,1,1,3.6625,1.299,1.488,0.64,1
105,2,2,3.48125,1.466,1.52,0.62,1
105,1,2,3.825,1.15,1.403,0.64,0
105,1,1,3.68125,1.466,1.021,0.66,1
105,2,2,4.16875,1.933,1.553,0.64,1
105,2,2,5.48125,0.8,1.836,0.62,1
105,1,2,1,NaN,4.618,0.64,0
105,1,2,1.08125,NaN,5.301,0.66,0
105,1,2,5.55625,0.967,1.219,0.68,0
105,2,2,6,0.8,2.053,0.7,1
105,2,2,5.975,0.867,0.969,0.68,1
105,1,1,4.35625,1.333,0.837,0.66,1
105,2,2,6,0.916,0.954,0.64,1
105,2,2,5.99375,0.949,1.503,0.62,1
105,2,2,6,0.751,0.969,0.6,1
105,1,1,2.9625,1.533,0.719,0.58,1
105,2,2,6,0.883,1.436,0.56,1
105,1,1,3.76875,1.366,0.887,0.54,1
105,2,2,6,0.8,1.487,0.52,1
105,2,2,6,0.733,1.269,0.5,1
106,2,2,1.0375,1.999,4.295,0.59,1
106,1,1,6,1.167,8.317,0.57,1
106,2,2,4.8375,1.966,2.918,0.55,1
106,2,2,4.83125,1.934,1.935,0.53,1
106,2,2,4.4125,1.299,1.353,0.51,1
106,2,2,1.01875,1.216,1.687,0.49,1
106,2,2,4.69375,0.7,1.22,0.47,1
106,1,1,5.01875,0.65,1.653,0.45,1
106,1,1,2.075,0.85,1.52,0.43,1
106,1,2,1,1.066,2.086,0.45,0
106,1,1,2.6125,0.666,1.319,0.47,1
106,2,2,6,0.616,1.303,0.45,1
106,1,2,1,0.766,1.603,0.47,0
106,1,2,1.025,0.733,1.97,0.49,0
106,2,2,5.01875,0.583,1.469,0.51,1
106,1,1,4.0125,0.816,1.12,0.49,1
106,2,2,1,1.066,1.736,0.47,1
106,2,2,6,0.566,1.454,0.45,1
106,2,2,6,0.566,1.203,0.43,1
106,1,2,4.69375,0.833,1.22,0.45,0
106,1,2,2.23125,0.85,0.753,0.47,0
106,2,2,4.625,0.566,1.104,0.49,1
106,1,2,1,0.966,1.335,0.51,0
106,2,2,6,0.483,2.236,0.53,1
106,1,1,4.5,0.783,1.504,0.51,1
106,1,2,1,1.384,1.32,0.53,0
106,1,2,1,0.65,1.503,0.55,0
106,2,2,6,0.433,1.636,0.57,1
106,1,1,6,0.766,1.603,0.55,1
106,1,1,6,0.733,1.203,0.53,1
106,1,1,1.0375,1.799,1.453,0.51,1
106,2,2,6,0.416,1.203,0.49,1
106,1,2,2.63125,0.599,1.036,0.51,0
106,1,2,2.6,1.183,0.803,0.53,0
106,1,1,1,1.05,0.753,0.55,1
106,2,2,3.5,1.166,1.735,0.53,1
106,1,2,1.9625,NaN,1.136,0.55,0
106,1,1,6,0.616,1.736,0.57,1
106,1,1,3.4125,NaN,1.353,0.55,1
106,2,2,4.9125,0.733,1.303,0.53,1
106,1,1,4.39375,0.75,0.704,0.51,1
106,1,1,1,NaN,2.737,0.49,1
106,1,2,1.0125,0.883,1.654,0.51,0
106,2,2,1,0.566,1.553,0.53,1
106,1,2,1,0.5,1.586,0.55,0
106,2,2,1,0.466,1.387,0.57,1
106,2,2,1,0.9,1.537,0.55,1
106,1,1,6,0.567,1.103,0.53,1
106,1,1,6,0.516,1.12,0.51,1
106,1,2,3.5625,0.499,1.103,0.53,0
106,2,2,1.00625,1.85,1.552,0.55,1
106,2,2,1,0.617,1.153,0.53,1
106,1,1,5.61875,0.533,1.736,0.51,1
106,2,1,1.78125,1.4,0.72,0.53,0
106,1,1,4.1875,0.767,0.737,0.55,1
106,1,1,1,1.566,1.787,0.53,1
106,1,2,1.0125,0.616,1.837,0.55,0
106,1,1,6,0.6,1.253,0.57,1
106,2,1,3.85,0.749,0.87,0.59,0
106,2,2,6,0.483,0.802,0.61,1
106,1,2,2.13125,1.183,0.604,0.63,0
106,1,1,6,0.65,1.336,0.65,1
106,2,1,1.39375,1.3,1.387,0.67,0
106,2,2,6,0.383,1.902,0.69,1
106,1,1,6,0.7,1.42,0.67,1
106,2,2,3.10625,0.783,0.753,0.65,1
106,1,2,1,0.983,0.987,0.67,0
106,1,2,1.04375,0.867,1.186,0.69,0
106,1,2,1,0.7,1.137,0.71,0
106,1,1,6,0.633,1.17,0.73,1
106,1,1,6,0.583,1.47,0.71,1
106,1,1,6,0.716,0.886,0.69,1
106,2,2,4.6625,0.683,1.453,0.67,1
106,1,1,2.98125,0.849,0.703,0.65,1
106,1,2,3.11875,0.883,0.538,0.67,0
106,1,1,6,0.567,1.07,0.69,1
106,2,1,1,0.716,1.087,0.71,0
106,1,1,6,0.767,1.103,0.73,1
106,1,1,6,0.8,1.903,0.71,1
106,2,2,6,0.566,1.52,0.69,1
106,2,2,6,0.55,1.003,0.67,1
106,1,1,6,0.766,1.404,0.65,1
106,1,1,2.25625,1.116,0.703,0.63,1
106,2,2,5.99375,0.533,0.986,0.61,1
106,1,2,1,0.8,1.27,0.63,0
106,2,2,6,0.633,2.37,0.65,1
106,2,2,6,0.417,1.22,0.63,1
106,1,1,4.11875,0.716,0.903,0.61,1
106,1,1,2.86875,1.116,1.103,0.59,1
106,2,2,1,1.817,1.503,0.57,1
106,1,1,5.11875,0.55,0.653,0.55,1
106,1,1,2.025,0.566,0.503,0.53,1
106,2,2,4.05625,0.483,0.519,0.51,1
106,1,2,1,1.133,1.154,0.53,0
106,2,2,4.575,0.5,0.553,0.55,1
106,2,2,1,0.866,1.402,0.53,1
106,2,2,6,1.083,0.953,0.51,1
106,2,1,4.1125,1.449,0.753,0.53,0
106,2,2,4.25,0.466,0.537,0.55,1
106,1,1,4.1625,0.717,0.636,0.53,1
106,1,1,2.50625,0.733,1.087,0.51,1
106,1,2,1,0.567,1.903,0.53,0
106,2,2,5.925,0.35,1.303,0.55,1
106,1,2,1,NaN,1.303,0.57,0
106,2,2,6,0.483,0.953,0.59,1
106,1,2,4.15,0.766,1.086,0.61,0
106,1,1,4.24375,0.9,0.803,0.63,1
106,1,1,1,1.116,1.003,0.61,1
106,1,1,4.09375,0.616,0.687,0.59,1
106,2,2,4.0625,0.501,0.52,0.57,1
106,2,2,4.19375,0.666,0.487,0.55,1
106,1,1,2.68125,0.8,0.654,0.53,1
106,2,2,4.65,0.766,0.437,0.51,1
106,2,2,1,1.1,1.253,0.49,1
106,1,1,1,1.166,1.503,0.47,1
106,1,1,1,NaN,3.069,0.45,1
106,2,1,2.575,0.616,0.72,0.47,0
106,2,2,2.60625,1.067,0.636,0.49,1
106,2,2,2.0625,0.517,0.554,0.47,1
106,2,1,1.025,0.683,1.12,0.49,0
106,1,1,2.5875,0.6,1.553,0.51,1
106,1,1,2.98125,0.817,0.954,0.49,1
106,1,2,1.0125,0.9,1.069,0.51,0
106,2,1,6,0.6,0.703,0.53,0
106,2,2,1,1.233,1.02,0.55,1
106,2,2,4.69375,0.45,0.653,0.53,1
106,2,1,1,0.85,1.07,0.55,0
106,1,2,1,1.116,0.902,0.57,0
106,2,2,3.1,1.166,0.82,0.59,1
106,1,1,3.96875,0.533,0.52,0.57,1
106,2,1,6,0.617,1.636,0.59,0
106,2,1,1,1.999,1.72,0.61,0
106,2,1,1,0.733,1.153,0.63,0
106,2,2,6,0.433,1.087,0.65,1
106,2,2,6,0.533,0.953,0.63,1
106,2,2,3.5625,0.799,1.719,0.61,1
106,2,2,3.3625,0.65,0.437,0.59,1
