Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difference,Condition,Task
1,2,1,1,1.7845,0.6152,18,3,2
1,2,1,3,2.061,1.668,23,3,2
1,1,2,4,1.5774,1.4023,28,3,2
1,1,2,1,3.5093,0.47009,33,3,2
1,1,1,4,3.4131,0.52548,38,3,2
1,1,1,2,2.1459,0.22183,38,3,2
1,2,2,3,2.9334,0.37203,33,3,2
1,2,2,3,2.3936,2.9009,33,3,2
1,2,1,3,2.4065,0.2955,28,3,2
1,1,1,4,2.3238,0.26076,33,3,2
1,2,2,4,5.7499,0.86975,33,3,2
1,1,1,5,1.8745,0.19938,28,3,2
1,1,1,4,1.7146,0.20339,28,3,2
1,1,2,1,3.6089,0.39521,23,3,2
1,1,1,2,1.8644,0.25651,28,3,2
1,2,2,3,2.9367,0.97235,28,3,2
1,2,2,3,2.1577,1.1372,23,3,2
1,1,1,3,2.5079,1.3442,23,3,2
1,2,2,1,1.6878,0.31036,18,3,2
1,2,2,1,1.7952,0.1895,18,3,2
1,1,2,1,1.9828,0.18185,13,3,2
1,2,2,1,1.444,0.23528,18,3,2
1,1,1,2,3.0526,0.13448,18,3,2
1,2,2,5,1.6989,0.65716,0.96,2,1
1,1,1,4,2.4909,0.39203,0.51,1,1
1,1,1,5,1.5803,0.32841,0.96,2,1
1,2,2,5,2.1819,0.56747,0.91,2,1
1,2,2,6,1.5435,0.52254,0.51,1,1
1,1,1,3,4.8617,0.43013,0.46,1,1
1,2,2,4,1.8231,0.43288,0.46,1,1
1,2,2,5,1.6088,0.35528,0.91,2,1
1,2,2,4,2.357,0.49774,0.41,1,1
1,1,1,3,7.3138,0.66937,0.86,2,1
1,1,2,3,1.7473,0.41996,0.41,1,1
1,2,2,4,1.349,0.5116,0.86,2,1
1,2,2,5,1.4422,0.34293,0.46,1,1
1,1,2,4,2.9701,0.5635,0.46,1,1
1,1,1,4,1.643,0.33437,0.81,2,1
1,1,1,3,4.6395,2.0557,0.81,2,1
1,1,1,2,4.8377,1.0291,0.76,2,1
1,1,1,2,4.0559,0.66839,0.76,2,1
1,1,1,4,1.7647,0.37233,0.71,2,1
1,2,NaN,NaN,NaN,NaN,0.51,1,1
1,2,2,5,1.4953,0.3463,0.71,2,1
1,2,2,4,1.4336,0.58278,0.51,1,1
1,2,2,4,1.3786,0.29885,0.66,2,1
1,1,NaN,NaN,NaN,NaN,0.51,1,1
1,1,2,3,3.1321,0.56537,0.66,2,1
1,2,2,5,1.3518,0.31921,0.51,1,1
1,1,1,2,2.6803,0.77327,0.71,2,1
1,1,2,4,2.5978,0.40834,0.46,1,1
1,2,2,4,2.2612,0.51598,0.71,2,1
1,1,2,4,4.4948,0.45147,0.66,2,1
1,2,2,5,1.1783,0.37084,0.51,1,1
1,2,2,5,2.3329,0.36181,0.71,2,1
1,1,1,2,2.3371,0.65961,0.51,1,1
1,1,1,2,3.0778,0.65588,0.71,2,1
1,2,2,4,1.4886,0.84536,0.66,2,1
1,2,2,4,1.33,0.64183,0.46,1,1
1,2,2,3,1.2443,1.7192,0.46,1,1
1,1,1,2,3.1563,0.5815,0.66,2,1
1,2,2,4,1.356,0.5086,0.41,1,1
1,1,1,3,6.6361,0.43945,0.41,1,1
1,2,2,2,1.7503,0.41147,0.36,1,1
1,2,2,4,1.5115,0.41615,0.61,2,1
1,2,2,5,1.8442,1.5294,0.61,2,1
1,1,2,3,1.4798,1.0261,0.36,1,1
1,1,1,2,2.7347,0.4107,0.56,2,1
1,2,2,4,1.7391,1.0744,0.56,2,1
1,1,1,2,2.3526,0.24932,0.41,1,1
1,2,2,3,5.0458,0.31977,0.51,2,1
1,2,2,2,4.7694,1.7434,0.51,2,1
1,2,2,4,2.4689,0.4243,0.41,1,1
1,2,2,3,3.2229,0.92344,0.46,2,1
1,1,2,3,1.947,0.72459,0.36,1,1
1,2,2,5,1.4194,0.47295,0.41,1,1
1,2,2,5,2.0345,1.6499,0.41,1,1
1,1,1,2,3.44,0.50902,0.46,2,1
1,2,2,1,3.2024,2.1941,0.41,2,1
1,1,2,2,2.6156,0.56569,0.41,2,1
1,2,2,4,1.3303,0.43539,0.36,1,1
1,2,2,3,1.7611,0.39701,0.46,2,1
1,1,2,4,5.571,1.3957,0.46,2,1
1,1,1,1,1.9278,0.3586,0.36,1,1
1,2,2,2,1.4285,0.39742,0.31,1,1
1,1,2,1,2.005,0.35352,0.31,1,1
1,2,2,2,1.4322,0.27628,0.51,2,1
1,2,2,3,3.912,1.1939,0.51,2,1
1,2,2,3,2.8486,0.31573,0.36,1,1
1,1,2,1,5.7707,0.59697,0.46,2,1
1,1,2,1,3.6191,0.97014,0.51,2,1
1,1,2,1,3.1313,0.46196,0.36,1,1
1,2,2,1,4.6165,0.26405,0.41,1,1
1,1,2,1,1.7725,1.8607,0.41,1,1
1,1,1,2,1.861,0.52087,0.46,1,1
1,1,1,2,2.7785,0.36367,0.46,1,1
1,1,1,2,4.4087,0.35641,0.41,1,1
1,1,2,1,2.0557,0.27445,0.41,1,1
1,1,1,2,3.9272,1.4836,0.56,2,1
1,1,1,1,5.0638,0.99533,0.56,2,1
1,2,2,1,5.1345,0.33448,0.46,1,1
1,1,2,2,8.5261,1.3832,0.51,2,1
1,2,2,5,1.3059,0.39788,0.46,1,1
1,2,2,4,1.5361,1.387,0.51,3,1
1,2,2,5,2.012,0.61543,0.51,3,1
1,2,2,2,2.787,0.37333,0.46,3,1
1,2,2,5,1.5257,0.26778,0.46,3,1
1,1,1,4,2.2059,0.51642,0.41,3,1
1,2,2,2,3.215,0.34556,0.41,3,1
1,2,2,4,1.3211,0.43471,0.36,3,1
1,2,2,2,2.869,0.11381,0.36,3,1
1,2,2,1,1.3152,0.71621,0.31,3,1
1,1,2,1,1.9721,0.25034,0.31,3,1
1,2,1,1,3.6992,0.19201,0.36,3,1
1,2,1,1,1.9422,0.17815,0.41,3,1
1,2,2,2,1.6958,0.27387,0.46,3,1
1,2,2,2,1.3404,0.76425,0.46,3,1
1,1,1,2,1.9136,0.19732,0.41,3,1
1,1,1,1,5.5265,0.30854,0.41,3,1
1,1,NaN,NaN,NaN,NaN,0.36,3,1
1,2,2,2,3.4631,0.60298,0.36,3,1
1,2,2,3,1.5574,0.49122,0.36,3,1
1,1,2,2,1.941,0.44369,0.31,3,1
1,2,2,2,1.2525,0.39424,0.36,3,1
1,1,1,2,2.111,0.24939,0.36,3,1
1,1,2,1,1.2969,0.31823,0.31,3,1
1,2,2,1,1.2489,0.26081,0.36,3,1
1,1,2,3,1.3036,0.40809,0.36,3,1
1,2,2,2,2.7409,0.21807,0.41,3,1
1,1,2,1,5.4057,0.96349,0.41,3,1
1,1,1,3,5.1864,0.12967,0.46,3,1
1,1,1,3,2.6887,0.65974,0.46,3,1
1,1,1,4,2.388,1.1594,0.41,3,1
1,2,2,2,1.6446,0.2149,0.41,3,1
1,1,1,3,5.724,1.1805,0.36,3,1
1,1,1,4,3.6108,0.26929,0.36,3,1
1,1,2,1,1.9351,0.32377,0.31,3,1
1,2,2,1,2.044,0.13682,0.36,3,1
1,2,2,1,5.4138,0.16478,0.36,3,1
1,2,1,1,2.3469,0.40709,0.31,3,1
1,1,2,1,3.6924,0.17297,0.36,3,1
1,1,1,1,2.904,0.16864,0.41,3,1
1,1,1,2,2.3798,0.76514,0.41,3,1
1,2,2,1,6.3873,0.95344,0.56,2,1
1,2,2,2,6.1495,1.1686,0.41,1,1
1,2,2,1,3.3423,0.56666,0.56,2,1
1,2,2,1,2.9575,0.96209,0.51,2,1
1,2,2,3,1.4188,0.33692,0.41,1,1
1,1,1,3,1.9139,1.1444,0.36,1,1
1,1,1,3,6.0025,0.57294,0.36,1,1
1,2,2,3,2.3326,0.43594,0.51,2,1
1,2,2,1,1.4433,0.36612,0.31,1,1
1,2,1,1,2.8047,0.33811,0.46,2,1
1,1,2,1,1.4553,0.28422,0.31,1,1
1,1,1,3,2.8354,0.39727,0.51,2,1
1,2,2,1,1.559,0.30956,0.36,1,1
1,2,2,1,3.1195,2.2022,0.36,1,1
1,2,2,3,4.6204,0.43421,0.51,2,1
1,1,1,3,5.3491,0.55229,0.46,2,1
1,2,2,3,1.8644,0.3357,0.46,2,1
1,1,2,2,2.5401,0.68803,0.41,2,1
1,2,2,1,2.9848,0.35794,0.46,2,1
1,2,1,1,2.4625,1.6193,0.31,1,1
1,2,2,4,2.5796,0.89048,0.46,2,1
1,2,2,1,1.799,0.30338,0.36,1,1
1,1,1,1,3.1562,0.36534,0.41,2,1
1,2,2,1,3.3843,0.35552,0.36,1,1
1,2,1,1,1.4187,0.33533,0.41,2,1
1,2,2,2,1.4216,0.52814,0.31,1,1
1,1,1,2,4.7671,0.57938,0.46,2,1
1,2,2,3,1.5515,1.7214,0.31,1,1
1,2,2,2,1.9206,1.4456,0.46,2,1
1,1,2,2,3.486,1.2548,0.41,2,1
1,2,2,1,1.2636,0.29957,0.26,1,1
1,2,2,1,3.8683,0.28571,0.46,2,1
1,2,2,1,1.2637,0.29615,0.26,1,1
1,1,1,1,1.6732,4.4563,0.46,2,1
1,2,2,1,7.0877,0.8609,0.41,2,1
1,2,2,1,1.1268,0.22356,0.21,1,1
1,1,2,1,1.8567,0.28597,0.21,1,1
1,1,1,2,4.0196,2.321,0.41,2,1
1,1,2,1,1.252,0.22946,0.26,1,1
1,1,1,3,2.5033,0.68262,0.31,1,1
1,1,1,2,3.124,1.4696,0.31,1,1
1,1,1,4,3.4318,0.51187,0.36,2,1
1,1,1,2,6.1713,1.4291,0.36,2,1
1,2,2,2,1.7597,0.66163,0.26,1,1
1,1,2,1,1.7592,0.2624,0.31,2,1
1,2,2,1,2.2037,0.31243,0.36,2,1
1,2,1,1,1.1044,0.98735,0.26,1,1
1,1,1,1,4.5298,0.38145,0.36,2,1
1,1,1,1,1.8623,0.27471,0.31,2,1
1,1,1,2,1.7855,0.69244,0.31,1,1
1,1,2,1,6.3518,0.28481,0.31,2,1
1,2,2,2,2.3559,0.31862,0.31,1,1
1,1,2,1,2.991,0.25202,0.26,1,1
1,2,2,1,1.3133,0.23299,0.31,1,1
1,1,2,1,1.6165,0.283,0.36,2,1
1,2,1,1,7.6234,0.46781,0.41,2,1
1,2,2,3,2.0357,0.36841,0.46,2,1
1,1,2,1,1.4839,0.24098,0.31,1,1
1,1,2,2,3.4298,1.2085,0.46,2,1
1,1,1,3,4.0642,0.96785,0.51,2,1
1,2,1,2,2.1534,0.3183,0.36,1,1
1,1,2,3,3.8852,0.79204,0.41,1,1
1,2,2,3,4.4347,1.5588,0.46,1,1
1,1,1,1,2.011,0.88416,0.51,2,1
1,1,1,1,5.6361,0.33081,0.46,2,1
1,1,2,1,7.3266,0.71944,0.46,1,1
1,2,1,3,3.0654,0.99666,0.46,2,1
1,1,1,2,1.8469,0.41737,0.51,2,1
1,1,1,3,5.4671,0.41211,0.51,1,1
1,1,1,3,2.2738,0.3966,0.51,1,1
1,2,2,4,3.1045,0.45265,0.46,1,1
1,1,1,3,3.6502,0.9407,0.46,1,1
1,1,1,2,2.5331,0.67257,0.41,1,1
1,1,1,3,1.9781,1.1404,0.41,1,1
1,2,1,3,3.5207,0.31747,0.36,1,1
1,1,1,2,4.2974,1.1247,0.51,2,1
1,2,2,3,1.8164,0.63257,0.46,2,1
1,1,1,2,2.9015,1.1786,0.41,1,1
1,2,2,3,1.4338,0.91796,0.46,2,1
1,1,1,1,3.045,1.0375,0.41,1,1
1,2,2,1,2.414,0.50058,0.36,3,1
1,1,1,2,2.7063,0.31087,0.36,3,1
1,2,2,1,1.8332,0.20175,0.31,3,1
1,2,2,1,1.6256,0.24353,0.31,3,1
1,1,1,1,1.482,0.25826,0.26,3,1
1,1,2,1,1.8072,0.19912,0.26,3,1
1,1,1,2,1.5592,0.20416,0.31,3,1
1,1,1,1,2.0174,0.65197,0.31,3,1
1,2,1,1,1.3603,0.30911,0.26,3,1
1,2,2,1,1.4609,0.16928,0.31,3,1
1,1,1,2,4.0475,0.23608,0.31,3,1
1,1,2,1,1.4336,0.17845,0.26,3,1
1,2,2,1,1.8655,0.22381,0.31,3,1
1,2,1,1,1.5581,0.18652,0.31,3,1
1,1,1,3,2.3373,0.21604,0.36,3,1
1,1,2,3,2.5866,0.13896,0.36,3,1
1,1,2,4,1.9106,0.45057,0.41,3,1
1,1,2,3,3.6185,0.74294,0.46,3,1
1,1,1,4,1.9617,0.25631,0.51,3,1
1,1,1,2,5.7376,1.2059,0.51,3,1
1,2,2,3,2.1689,0.17209,0.46,3,1
1,1,1,3,2.5143,0.49834,0.46,3,1
1,1,2,4,1.3131,1.2864,0.41,3,1
1,2,2,1,1.534,0.41523,0.46,3,1
1,2,1,2,2.593,2.0975,0.46,3,1
1,1,2,4,3.0918,0.31123,0.51,3,1
1,1,1,4,3.2513,1.1118,0.56,3,1
1,2,2,3,2.8114,1.4502,0.56,3,1
1,2,2,5,1.4237,0.22662,0.51,3,1
1,1,1,4,1.9107,0.21932,0.51,3,1
1,2,1,4,2.2492,0.24416,0.46,3,1
1,2,2,4,1.428,0.18988,0.51,3,1
1,2,2,5,2.0364,0.44693,0.51,3,1
1,2,2,5,1.3691,0.24471,0.46,3,1
1,1,1,3,1.636,0.21877,0.46,3,1
1,1,1,3,2.3141,0.2636,0.41,3,1
1,1,1,2,2.0171,1.3046,0.41,3,1
1,2,2,3,2.0882,0.92404,0.36,3,1
1,1,1,2,2.3605,0.25287,0.36,3,1
1,2,2,4,1.528,0.23752,0.31,3,1
1,2,2,2,1.8546,0.5644,0.41,2,1
1,1,1,3,1.4216,0.3903,0.36,1,1
1,1,1,3,1.4246,0.49196,0.41,2,1
1,1,2,2,4.0751,0.58774,0.36,2,1
1,2,1,4,3.1506,0.53811,0.36,1,1
1,1,1,3,1.5546,0.39801,0.41,1,1
1,1,1,4,1.7322,0.31824,0.41,1,1
1,2,2,2,4.427,0.29712,0.41,2,1
1,1,1,3,3.1369,0.36754,0.36,1,1
1,1,1,4,3.0796,0.37205,0.41,2,1
1,1,1,2,1.4999,0.35197,0.36,1,1
1,1,2,2,3.8631,0.85296,0.36,2,1
1,1,2,1,1.8435,0.31487,0.31,1,1
1,1,1,2,2.0656,1.414,0.36,1,1
1,2,1,2,2.746,0.49181,0.41,2,1
1,2,2,2,2.3931,0.50329,0.46,2,1
1,2,2,2,2.2486,1.2392,0.46,2,1
1,2,2,1,3.7925,0.25376,0.41,2,1
1,2,2,1,2.1134,0.2371,0.41,2,1
1,2,2,3,1.3895,0.24417,0.36,1,1
1,1,1,2,1.9619,0.22925,0.36,2,1
1,1,1,4,1.518,0.37869,0.31,1,1
1,1,2,1,1.8292,0.28161,0.36,2,1
1,2,2,1,1.9005,0.25226,0.31,1,1
1,2,2,1,2.9385,0.28071,0.41,2,1
1,2,1,1,2.3864,0.23694,0.26,1,1
1,2,2,3,1.8512,0.48747,0.41,2,1
1,2,2,1,1.5768,0.23245,0.31,1,1
1,2,2,2,4.5098,1.2681,0.36,2,1
1,1,2,1,2.3194,2.1225,0.36,2,1
1,2,2,1,4.7544,0.28412,0.31,1,1
1,2,2,1,2.1268,0.21802,0.41,2,1
1,2,2,1,1.3974,0.25079,0.26,1,1
1,1,2,2,3.2089,0.27944,0.41,2,1
1,2,2,4,1.9608,0.66103,0.46,2,1
1,1,2,1,1.3623,0.26353,0.26,1,1
1,1,2,1,1.5249,0.35759,0.31,1,1
1,1,2,1,4.8648,0.25775,0.46,2,1
1,1,1,1,3.9411,0.23471,0.36,1,1
1,1,NaN,NaN,NaN,NaN,0.36,1,1
1,1,NaN,NaN,NaN,NaN,0.36,1,1
1,2,1,2,2.5255,0.75562,0.51,2,1
1,2,2,2,3.6852,1.6306,0.56,2,1
1,2,2,2,2.3787,1.6533,0.36,1,1
1,1,1,5,2.5857,0.60339,0.56,2,1
1,1,2,1,3.7571,0.34281,0.51,2,1
1,2,1,2,2.1888,1.4865,0.31,1,1
1,1,2,2,3.1629,0.3732,0.56,2,1
1,1,2,2,1.6613,0.23385,0.61,2,1
1,2,2,3,1.72,0.2368,0.36,1,1
1,2,1,2,6.6763,1.5598,0.66,2,1
1,1,2,1,1.5209,0.22283,0.36,1,1
1,1,1,2,3.0498,0.52258,0.41,1,1
1,2,2,2,1.4664,0.53037,0.41,1,1
1,1,1,1,2.4636,0.42723,0.71,2,1
1,2,1,3,4.6025,0.99569,0.71,2,1
1,1,2,4,6.1877,0.39969,0.76,2,1
1,1,1,2,1.9199,0.50818,0.36,1,1
1,2,2,3,1.7821,0.39152,0.81,2,1
1,1,1,4,3.2701,0.54512,0.81,2,1
1,1,2,1,1.8971,0.65576,0.36,1,1
1,1,1,2,1.6924,0.3885,0.41,1,1
1,1,1,3,1.5161,0.30148,0.41,1,1
1,2,2,4,2.7047,1.5658,0.76,2,1
1,2,1,1,3.4262,2.1734,0.76,2,1
1,2,2,1,2.4448,1.5219,0.36,1,1
1,2,2,2,1.9261,2.1103,0.81,2,1
1,1,1,4,1.7959,0.41414,0.81,2,1
1,2,2,2,3.2434,0.23736,0.36,1,1
1,2,2,1,1.6079,0.25238,0.31,1,1
1,2,1,1,1.5926,0.29378,0.31,1,1
1,1,1,2,3.7051,0.39953,0.36,1,1
1,1,2,1,1.6095,0.24487,0.36,1,1
1,2,2,1,2.0038,0.30065,0.41,1,1
1,2,1,1,1.4519,0.2384,0.41,1,1
1,2,1,3,5.4045,0.78483,0.76,2,1
1,2,1,1,6.2306,1.0036,0.81,2,1
1,2,2,3,1.5963,0.36547,0.46,1,1
1,1,1,2,3.2519,0.4881,0.86,2,1
1,1,1,2,2.2161,0.28702,0.46,1,1
1,2,2,1,1.4426,0.28265,0.31,3,1
1,1,2,1,1.0484,0.18274,0.26,3,1
1,2,1,1,1.8985,0.24963,0.31,3,1
1,2,2,1,2.4854,0.3997,0.36,3,1
1,1,1,1,1.5607,0.93194,0.36,3,1
1,2,1,2,2.4603,0.33049,0.31,3,1
1,2,1,2,3.9811,0.68538,0.36,3,1
1,1,1,3,1.8713,0.17304,0.41,3,1
1,1,1,3,1.3717,0.20766,0.41,3,1
1,1,1,2,2.569,0.37425,0.36,3,1
1,1,1,1,2.3558,0.68262,0.36,3,1
1,1,1,2,1.5939,0.5072,0.31,3,1
1,1,1,2,1.5749,0.27564,0.31,3,1
1,2,1,2,2.1415,0.32326,0.26,3,1
1,1,1,1,4.1444,0.70459,0.31,3,1
1,1,NaN,NaN,NaN,NaN,0.31,3,1
1,2,1,2,1.2539,0.24601,0.31,3,1
1,1,1,1,3.5796,0.3289,0.36,3,1
1,1,1,1,4.7017,0.26709,0.36,3,1
1,1,1,2,1.3712,0.13163,0.31,3,1
1,2,1,2,3.6976,0.39244,0.31,3,1
1,2,1,2,2.5557,0.29421,0.36,3,1
1,2,2,1,2.4273,0.1024,0.41,3,1
1,1,1,2,2.9515,1.3073,0.41,3,1
1,1,2,1,2.3315,0.10894,0.36,3,1
1,2,1,1,2.3942,1.6964,0.41,3,1
1,2,2,2,4.6875,0.088722,0.46,3,1
1,2,2,1,1.9092,0.21601,0.46,3,1
1,1,1,2,2.0258,0.16501,0.41,3,1
1,2,2,3,1.9223,0.1293,0.41,3,1
1,1,NaN,NaN,NaN,NaN,0.36,3,1
1,1,1,2,3.2971,0.46413,0.36,3,1
1,1,1,2,2.3847,1.2914,0.36,3,1
1,2,2,1,1.7575,0.10683,0.31,3,1
1,1,2,1,3.2585,0.76997,0.31,3,1
1,2,1,2,1.3212,0.42948,0.36,3,1
1,1,2,3,5.2373,0.57387,0.41,3,1
1,1,2,2,2.1206,0.4087,0.46,3,1
1,2,2,4,2.2282,0.52797,0.51,3,1
1,1,1,3,1.6771,0.232,0.51,3,1
1,1,1,3,2.5718,0.36998,0.86,2,1
1,2,2,2,1.4316,0.40284,0.41,1,1
1,2,1,3,2.4231,0.52488,0.81,2,1
1,1,1,4,1.9403,0.27389,0.86,2,1
1,1,2,3,2.2848,0.91605,0.41,1,1
1,1,1,4,1.3623,0.37943,0.46,1,1
1,1,1,4,1.2933,0.43701,0.46,1,1
1,2,2,5,1.5345,0.67701,0.86,2,1
1,2,2,4,1.2904,0.37596,0.41,1,1
1,2,2,5,1.5859,0.6493,0.81,2,1
1,2,2,1,1.8689,0.4107,0.41,1,1
1,1,1,4,1.6869,0.88851,0.81,2,1
1,2,2,1,1.3561,0.3252,0.36,1,1
1,1,1,1,1.3047,0.28968,0.36,1,1
1,2,2,3,1.6724,1.0503,0.76,2,1
1,1,1,4,2.2175,0.4439,0.76,2,1
1,1,1,2,3.311,1.0824,0.71,2,1
1,1,2,3,1.7626,1.0084,0.71,2,1
1,1,2,4,2.3319,0.42321,0.76,2,1
1,2,2,1,1.7359,0.27707,0.31,1,1
1,1,1,3,5.2291,0.44789,0.81,2,1
1,1,1,3,1.8408,0.77711,0.31,1,1
1,1,2,2,2.6371,0.3084,0.81,2,1
1,1,2,1,1.3905,0.25558,0.26,1,1
1,2,2,4,1.6106,1.3182,0.86,2,1
1,1,NaN,NaN,NaN,NaN,0.31,1,1
1,2,1,3,3.3609,0.89207,0.86,2,1
1,1,1,1,2.0624,0.26063,0.31,1,1
1,2,2,5,1.6501,0.57532,0.91,2,1
1,1,2,3,7.5372,0.35454,0.91,2,1
1,2,2,1,1.2436,0.24945,0.31,1,1
1,1,1,4,2.2558,0.34636,0.96,2,1
1,2,2,1,1.1203,0.23731,0.26,1,1
1,1,1,5,1.784,0.5539,0.96,2,1
1,1,1,4,1.5301,0.38817,0.91,2,1
1,2,2,1,1.5783,0.28659,0.26,1,1
1,1,1,1,1.0942,0.2623,0.21,1,1
1,2,2,5,1.9599,0.56388,0.91,2,1
1,2,2,1,1.1386,0.23638,0.21,1,1
1,2,2,1,0.91452,0.2544,0.16,1,1
1,1,2,1,0.93125,0.30434,0.16,1,1
1,2,2,5,1.8002,0.34933,0.86,2,1
1,2,2,3,3.4342,0.32017,0.86,2,1
1,1,2,1,1.3682,0.24415,0.21,1,1
1,2,2,4,1.3506,0.59232,0.81,2,1
1,1,1,3,3.8853,0.27923,0.81,2,1
1,1,2,1,2.041,0.27913,0.26,1,1
1,2,2,4,2.9592,0.3166,0.76,2,1
1,1,2,4,2.9118,0.36222,0.76,2,1
1,2,2,1,1.4625,0.22199,0.31,1,1
1,2,2,4,1.4026,0.34366,0.81,2,1
1,2,2,1,1.2203,0.2368,0.31,1,1
1,2,2,1,1.0588,0.26456,0.26,1,1
1,2,1,1,1.2627,0.21221,0.26,1,1
1,1,1,5,2.5337,0.26948,0.81,2,1
1,1,1,3,2.7498,0.25026,0.76,2,1
1,2,1,2,4.9577,0.25962,0.76,2,1
1,2,2,1,1.0889,0.22342,0.31,1,1
1,1,1,4,3.5249,0.27854,0.81,2,1
1,2,2,3,2.513,0.35201,0.81,2,1
1,2,2,1,1.3192,0.25665,0.31,1,1
1,2,2,1,1.1928,0.29535,0.26,1,1
1,1,1,1,1.5209,0.26917,0.26,1,1
1,1,1,2,2.5207,0.23742,0.76,2,1
1,2,2,2,1.3982,0.27251,0.76,2,1
1,1,2,1,1.3886,0.22208,0.21,1,1
1,2,2,2,1.8842,0.24605,0.71,2,1
1,1,1,2,2.3893,1.2348,0.71,2,1
1,2,1,1,6.7823,0.23515,0.26,1,1
1,1,2,1,2.5631,1.0992,0.31,1,1
1,2,2,1,1.2819,0.26588,0.36,1,1
1,1,1,3,3.4577,0.6436,0.36,1,1
1,1,2,1,1.3464,0.23994,0.31,1,1
1,1,2,1,1.3342,0.27473,0.36,1,1
1,2,1,1,1.2292,0.97733,0.41,1,1
1,2,1,2,2.7738,0.34553,0.66,2,1
1,1,1,2,1.7608,1.4775,0.71,2,1
1,2,2,3,1.7934,0.59817,0.46,1,1
1,1,1,3,1.9276,0.59813,0.71,2,1
1,2,2,3,1.5893,1.6331,0.46,1,1
1,2,NaN,NaN,NaN,NaN,0.46,3,1
1,2,1,3,1.8187,0.27405,0.46,3,1
1,1,2,3,1.9121,0.87034,0.51,3,1
1,2,2,1,1.8044,0.14544,0.56,3,1
1,2,2,4,1.8401,0.35764,0.56,3,1
1,1,1,3,1.8424,0.24558,0.51,3,1
1,2,2,3,2.3045,0.39358,0.51,3,1
1,1,2,1,3.3508,0.13492,0.46,3,1
1,1,1,2,2.2681,0.97638,0.51,3,1
1,1,1,3,1.3953,0.34724,0.51,3,1
1,2,2,3,1.7117,0.19381,0.46,3,1
1,2,2,4,1.1271,0.45508,0.46,3,1
1,1,1,4,2.8338,1.2466,0.41,3,1
1,2,2,1,2.2479,0.22001,0.41,3,1
1,1,2,3,3.1586,0.2171,0.36,3,1
1,1,1,3,1.5496,0.51993,0.41,3,1
1,1,2,3,5.1739,0.78017,0.41,3,1
1,2,2,3,1.4456,0.24723,0.46,3,1
1,1,NaN,NaN,NaN,NaN,0.46,3,1
1,1,1,2,2.4571,0.18274,0.46,3,1
1,1,1,2,1.3283,0.17281,0.41,3,1
1,2,2,3,1.9215,0.80016,0.41,3,1
1,1,2,2,3.4793,0.33737,0.36,3,1
1,2,2,1,1.4345,0.13155,0.41,3,1
1,1,1,1,2.4701,4.7955,0.41,3,1
1,2,2,1,1.2766,0.18269,0.36,3,1
1,1,1,1,2.0204,1.4444,0.36,3,1
1,2,2,1,1.5453,0.14605,0.31,3,1
1,1,2,1,1.7219,0.16522,0.31,3,1
1,2,1,2,2.8882,0.12004,0.36,3,1
1,1,1,2,1.6076,0.50315,0.41,3,1
1,1,1,3,1.4083,0.64774,0.41,3,1
1,2,1,3,1.624,0.49979,0.36,3,1
1,2,2,2,1.1336,0.4249,0.41,3,1
1,1,2,2,1.4258,0.34775,0.41,3,1
1,1,1,1,1.807,0.39481,0.46,3,1
1,2,2,2,1.8967,0.22119,0.46,3,1
1,2,2,2,1.5809,0.18075,0.41,3,1
1,1,1,2,1.4026,0.48743,0.41,3,1
1,1,1,2,1.8815,0.27077,0.36,3,1
1,2,2,2,1.8638,0.35148,0.66,2,1
1,1,1,3,1.5954,1.0961,0.41,1,1
1,1,1,3,1.6872,1.255,0.66,2,1
1,2,2,2,1.7222,0.22024,0.61,2,1
1,1,2,2,1.7549,0.26018,0.41,1,1
1,1,2,2,1.4455,0.25055,0.46,1,1
1,2,2,4,1.274,0.31742,0.51,1,1
1,1,2,5,2.4508,0.96539,0.61,2,1
1,1,1,3,1.4552,0.33923,0.51,1,1
1,2,2,3,1.3629,0.36423,0.66,2,1
1,1,1,4,2.1544,0.32961,0.46,1,1
1,2,2,3,1.8993,0.62217,0.66,2,1
1,2,2,5,1.4888,0.30781,0.46,1,1
1,2,2,4,1.4034,0.28907,0.41,1,1
1,2,2,4,2.2765,0.9804,0.61,2,1
1,1,1,2,2.6667,0.74139,0.61,2,1
1,2,2,4,1.7496,1.3149,0.56,2,1
1,2,2,2,1.8988,0.28817,0.56,2,1
1,2,2,1,1.2144,0.23997,0.51,2,1
1,1,1,3,1.4396,0.35248,0.41,1,1
1,2,1,1,3.0944,0.28975,0.51,2,1
1,2,2,1,1.1139,0.20382,0.36,1,1
1,2,1,3,2.6167,0.33753,0.56,2,1
1,1,2,1,1.2776,0.23332,0.36,1,1
1,1,1,2,1.9799,0.86004,0.61,2,1
1,1,1,3,1.2039,0.34603,0.41,1,1
1,2,2,2,4.0985,0.2693,0.61,2,1
1,2,2,1,1.4419,0.24343,0.41,1,1
1,1,1,2,2.1467,0.25404,0.56,2,1
1,2,2,3,1.8679,0.39564,0.56,2,1
1,2,1,1,1.1693,0.34449,0.36,1,1
1,1,1,2,2.7102,0.51157,0.51,2,1
1,2,1,2,4.0385,0.36207,0.41,1,1
1,1,1,1,2.4231,0.64051,0.51,2,1
1,1,2,2,1.2488,0.26467,0.46,2,1
1,1,1,3,1.4827,0.24146,0.46,1,1
