Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Congruency,Accuracy
27,R,R,245.2,0.421,2.718,Incongr,1
27,R,R,205.53,0.384,5.553,Neutr,1
27,R,R,210.3,0.344,5.555,Neutr,1
27,L,L,239.39,0.424,6.396,Incongr,1
27,L,L,218.38,0.44,4.932,Incongr,1
27,R,R,223.06,0.326,5.714,Congr,1
27,R,R,220.87,0.355,6.857,Incongr,1
27,R,R,238.5,0.514,2.885,Congr,1
27,L,L,222.81,0.5,6.633,Neutr,1
27,L,L,219.39,0.39,4.156,Congr,1
27,L,L,228.45,0.338,4.462,Neutr,1
27,L,L,229.08,0.399,2.566,Neutr,1
27,L,L,232.95,0.512,4.141,Incongr,1
27,R,R,239.96,0.361,4.104,Congr,1
27,L,L,228.69,0.407,4.271,Congr,1
27,R,R,223.13,0.401,1.868,Incongr,1
27,R,R,143.18,0.437,4.032,Incongr,1
27,L,L,197.89,0.455,3.95,Incongr,1
27,R,R,206.13,0.348,5.821,Congr,1
27,R,R,231.22,0.37,3.687,Incongr,1
27,L,L,223.87,0.444,4.436,Congr,1
27,R,R,214.91,0.362,3.534,Neutr,1
27,R,R,214.3,0.353,4.926,Neutr,1
27,R,R,226.4,0.454,4.849,Neutr,1
27,R,R,213.25,0.324,3.476,Congr,1
27,R,R,229.16,0.246,5.485,Neutr,1
27,L,L,127.7,0.539,2.301,Incongr,1
27,L,L,217.55,0.448,3.303,Congr,1
27,L,L,258.71,0.399,5.443,Incongr,1
27,R,L,138.37,0.34,6.052,Incongr,0
27,L,L,242.65,0.443,4.2,Neutr,1
27,R,R,248.33,0.357,4.929,Neutr,1
27,L,L,192.84,0.357,2.258,Incongr,1
27,L,L,194.78,0.317,7.171,Congr,1
27,L,R,156.26,0.331,6.304,Congr,0
27,R,R,194.82,0.368,3.773,Congr,1
27,L,L,231.81,0.33,2.216,Neutr,1
27,R,R,212.68,0.419,5.494,Incongr,1
27,R,R,192.66,0.322,2.792,Neutr,1
27,L,R,166.28,0.327,4.958,Incongr,0
27,R,R,194.53,0.358,7.825,Neutr,1
27,R,R,209.45,0.316,3.219,Congr,1
27,R,R,188.08,0.431,3.116,Incongr,1
27,L,L,214.91,0.471,4.778,Incongr,1
27,L,L,236.18,0.402,6.605,Incongr,1
27,L,L,231.59,0.473,3.682,Neutr,1
27,R,R,200.4,0.414,2.953,Incongr,1
27,R,R,214.85,0.316,4.237,Congr,1
27,R,R,205.25,0.317,3.873,Congr,1
27,L,L,222.57,0.384,3.479,Congr,1
27,R,R,242.43,0.332,5.713,Incongr,1
27,L,L,233.22,0.361,4.312,Neutr,1
27,R,R,192.46,0.335,4.775,Congr,1
27,R,R,208.95,0.311,5.344,Neutr,1
27,L,L,222.09,0.453,4.745,Incongr,1
27,R,L,204.77,0.354,3.479,Neutr,0
27,R,R,123.67,0.867,2.949,Incongr,1
27,L,L,219.43,0.375,2.189,Congr,1
27,R,L,173.27,0.343,2.871,Neutr,0
27,L,L,215.03,0.405,5.199,Congr,1
27,R,R,221.12,0.386,5.61,Congr,1
27,R,R,222.53,0.336,4.119,Congr,1
27,R,R,220.25,0.408,5.979,Incongr,1
27,R,R,185.32,0.349,5.017,Congr,1
27,R,R,199.41,0.335,2.675,Congr,1
27,L,R,111.16,0.331,3.184,Incongr,0
27,L,L,209.66,0.352,3.684,Neutr,1
27,R,R,237.89,0.424,3.351,Neutr,1
27,R,R,210.55,0.353,3.22,Congr,1
27,R,R,199.95,0.336,3.304,Incongr,1
27,L,L,165.15,0.52,6.498,Incongr,1
27,L,L,248.58,0.33,2.148,Neutr,1
27,L,L,268.27,0.393,5.594,Congr,1
27,L,L,216.94,0.394,5.727,Incongr,1
27,R,R,216.43,0.44,4.098,Congr,1
27,R,R,205.37,0.416,5.183,Neutr,1
27,L,L,215.51,0.35,4.193,Neutr,1
27,L,L,224.5,0.442,4.264,Neutr,1
27,R,R,179.51,0.459,3.473,Incongr,1
27,R,R,201.21,0.348,6.149,Neutr,1
27,L,L,185.23,0.349,3.815,Neutr,1
27,R,R,227.31,0.374,3.973,Neutr,1
27,L,L,216.08,0.426,3.889,Incongr,1
27,L,L,220.47,0.412,3.112,Neutr,1
27,L,L,237.84,0.425,5.608,Congr,1
27,L,L,164.46,0.424,3.293,Congr,1
27,R,R,193.68,0.386,3.26,Incongr,1
27,R,R,202.94,0.333,1.865,Neutr,1
27,L,L,192.29,0.336,6.583,Congr,1
27,L,L,203.32,0.43,3.155,Congr,1
27,R,R,197.69,0.433,2.673,Incongr,1
27,R,R,174.16,0.482,7.365,Neutr,1
27,L,L,196.56,0.434,3.946,Incongr,1
27,L,L,183.55,0.311,2.738,Congr,1
27,R,R,168.5,0.326,3.948,Incongr,1
27,L,L,180.75,0.419,5.131,Congr,1
27,L,L,188.31,0.706,2.428,Neutr,1
27,L,L,172.45,0.384,6.413,Neutr,1
27,L,L,178.9,0.436,3.596,Incongr,1
27,R,R,192.23,0.382,5.257,Congr,1
27,L,L,201.61,0.395,2.153,Neutr,1
27,L,R,105.05,0.23,2.644,Neutr,0
27,L,R,103.05,0.302,2.506,Incongr,0
27,L,L,232.57,0.38,7.368,Neutr,1
27,R,R,223.78,0.478,3.567,Incongr,1
27,L,L,215.52,0.437,3.087,Congr,1
27,L,L,207.36,0.469,3.275,Incongr,1
27,R,R,207.43,0.392,3.057,Congr,1
27,L,L,200.19,0.358,3.335,Congr,1
27,R,R,208.59,0.349,2.726,Neutr,1
27,R,R,184.08,0.359,2.283,Neutr,1
27,R,R,187.85,0.341,2.808,Congr,1
27,L,L,180.94,0.387,4.842,Neutr,1
27,L,L,219.97,0.442,3.697,Incongr,1
27,L,L,191.15,0.484,2.616,Neutr,1
27,R,R,181.43,0.383,3.498,Neutr,1
27,R,R,196.07,0.39,3.819,Congr,1
27,L,L,177.06,0.44,3.49,Incongr,1
27,L,L,195.76,0.41,3.261,Congr,1
27,R,R,208.21,0.379,2.644,Neutr,1
27,R,R,228.31,0.316,5.129,Neutr,1
27,L,L,216.08,0.488,2.627,Incongr,1
27,L,L,197.37,0.817,4.274,Neutr,1
27,L,L,192.97,0.417,3.94,Incongr,1
27,L,R,119.44,0.328,1.643,Incongr,0
27,L,L,193.35,0.344,3.981,Congr,1
27,R,L,190.05,0.369,2.745,Congr,0
27,R,R,224.24,0.507,4.649,Congr,1
27,R,R,204.34,0.426,5.486,Incongr,1
27,R,R,197.02,0.467,3.792,Incongr,1
27,L,L,206.42,0.433,3.801,Incongr,1
27,R,R,192.27,0.385,3.055,Congr,1
27,L,L,175.94,0.45,3.98,Incongr,1
27,R,R,206.16,0.365,2.89,Incongr,1
27,R,R,195.17,0.376,2.634,Congr,1
27,L,L,198.04,0.441,3.222,Congr,1
27,L,L,189.81,0.393,3.704,Neutr,1
27,L,L,181.28,0.377,3.816,Congr,1
27,L,L,196.37,0.453,2.788,Incongr,1
27,R,R,199.24,0.415,3.073,Incongr,1
27,L,L,186.81,0.392,3.057,Neutr,1
27,R,R,182.25,0.351,4.348,Congr,1
27,L,L,185.71,0.399,5.785,Neutr,1
27,R,R,193,0.453,2.468,Neutr,1
27,L,L,186.33,0.504,3.232,Incongr,1
27,L,L,186.86,0.536,3.367,Neutr,1
27,R,R,227.03,0.4,2.989,Neutr,1
27,L,R,78.33,0.418,2.621,Congr,0
27,R,R,221.43,0.411,3.733,Incongr,1
27,R,R,220.13,0.413,4.19,Incongr,1
27,L,L,212.64,0.368,4.341,Congr,1
27,R,R,217.41,0.356,3.442,Neutr,1
27,R,R,213.14,0.369,2.797,Incongr,1
27,L,L,211.72,0.426,1.993,Neutr,1
27,R,R,208.56,0.368,3.282,Neutr,1
27,R,R,213.56,0.369,4.975,Neutr,1
27,R,R,216.47,0.387,3.668,Congr,1
27,R,R,229,0.42,2.586,Incongr,1
27,L,L,213.25,0.42,3.681,Incongr,1
27,R,R,212.24,0.382,4.606,Congr,1
27,L,L,208.39,0.394,1.978,Congr,1
27,L,L,222.14,0.394,3.078,Congr,1
27,R,R,204.31,0.419,2.612,Incongr,1
27,R,R,204.49,0.346,1.925,Congr,1
27,R,R,214.4,0.361,3.332,Neutr,1
27,R,NA,150.44,NA,4.595,Neutr,0
27,R,R,201.98,0.32,3.331,Congr,1
27,R,R,209.45,0.269,2.101,Incongr,1
27,L,L,225.23,0.429,2.774,Congr,1
27,L,L,204.25,0.454,3.549,Neutr,1
27,R,R,224.8,0.395,2.913,Incongr,1
27,L,L,205.3,0.388,2.686,Congr,1
28,L,L,297.7,0.423,6.423,Neutr,1
28,R,R,299.43,0.391,3.566,Congr,1
28,L,L,303.57,0.38,10.178,Incongr,1
28,L,L,293.48,0.445,3.958,Congr,1
28,R,R,241.93,0.382,3.511,Incongr,1
28,L,L,261.29,0.454,5.754,Neutr,1
28,R,L,63.85,0.528,5.144,Incongr,0
28,L,L,307.85,0.384,3.854,Incongr,1
28,L,L,287.47,0.411,3.866,Congr,1
28,L,L,255.29,0.458,8.488,Incongr,1
28,L,L,309.12,0.344,7.895,Neutr,1
28,L,L,295.71,0.417,3.588,Incongr,1
28,R,R,220.21,0.327,2.583,Congr,1
28,R,R,305.5,0.392,5.803,Incongr,1
28,R,NA,78.11,0.651,6.275,Incongr,0
28,L,L,291.59,0.431,2.77,Incongr,1
28,L,L,313.84,0.352,4.648,Congr,1
28,R,R,224.71,0.495,3.26,Incongr,1
28,R,R,278.96,0.362,5.941,Neutr,1
28,R,L,218.2,0.336,4.825,Incongr,0
28,R,R,257.8,0.336,3.704,Congr,1
28,L,L,113.54,0.746,1.85,Congr,1
28,L,R,191.79,0.28,3.993,Congr,0
28,R,R,193.95,0.506,4.8,Incongr,1
28,R,R,245.81,0.374,2.562,Neutr,1
28,R,R,280.79,0.377,6.073,Congr,1
28,R,R,298.02,0.319,4.566,Neutr,1
28,L,L,258.57,0.436,5.052,Incongr,1
28,L,L,213.19,0.697,6.214,Congr,1
28,L,L,319.31,0.425,3.166,Incongr,1
28,L,L,309.82,0.465,5.619,Incongr,1
28,L,L,326.23,0.41,4.888,Congr,1
28,R,R,299.02,0.404,4.206,Congr,1
28,L,L,313.4,0.676,5.773,Congr,1
28,L,L,224.05,0.638,4.944,Neutr,1
28,L,L,231.68,0.625,5.855,Congr,1
28,R,L,121.38,0.329,6.172,Congr,0
28,R,R,239.77,0.464,4.122,Congr,1
28,L,L,267.27,0.53,4.175,Neutr,1
28,R,R,146.33,0.479,2.906,Incongr,1
28,R,L,49.42,0.508,6.717,Neutr,0
28,R,R,281.32,0.579,4.361,Neutr,1
28,R,R,297.4,0.486,6.86,Incongr,1
28,L,R,79.93,0.528,3.818,Neutr,0
28,L,L,254.11,0.357,6.039,Congr,1
28,R,R,288.98,0.481,4.494,Neutr,1
28,R,L,126.96,0.291,2.266,Congr,0
28,R,R,331.99,0.357,4.019,Congr,1
28,R,R,324.41,0.355,6.748,Neutr,1
28,L,L,313.93,0.562,3.935,Neutr,1
28,L,L,278.71,0.634,3.633,Incongr,1
28,R,R,301.88,0.447,9.396,Incongr,1
28,L,L,331.74,0.451,8.099,Neutr,1
28,L,R,73.51,0.284,7.072,Incongr,0
28,R,R,305.32,0.366,4.334,Neutr,1
28,L,L,258.57,0.382,3.537,Neutr,1
28,L,L,204.26,0.495,3.501,Neutr,1
28,L,L,301.19,0.414,2.803,Incongr,1
28,R,R,218.97,0.73,8.311,Neutr,1
28,R,R,292.8,0.429,3.1,Neutr,1
28,R,R,291.49,0.602,2.754,Congr,1
28,L,L,272.08,0.371,4.255,Congr,1
28,R,R,298.89,0.462,3.797,Congr,1
28,R,R,295.55,0.333,3.207,Neutr,1
28,L,L,294.39,0.603,3.725,Neutr,1
28,R,R,314.39,0.381,6.625,Congr,1
28,R,R,287.86,0.391,2.985,Incongr,1
28,R,R,261.43,0.362,3.779,Incongr,1
28,R,R,269.81,0.516,3.046,Neutr,1
28,L,L,324.13,0.451,3.106,Congr,1
28,L,L,321.74,0.414,3.978,Neutr,1
28,L,L,309.34,0.355,1.877,Incongr,1
28,L,L,225.5,0.39,3.488,Congr,1
28,R,R,220.48,0.403,3.669,Incongr,1
28,R,R,308.01,0.574,3.348,Neutr,1
28,L,L,301.54,0.329,3.964,Congr,1
28,R,R,320.52,0.516,6.354,Congr,1
28,L,L,306.79,0.398,4.643,Congr,1
28,L,L,283.13,0.363,2.478,Neutr,1
28,R,R,313.25,0.661,2.229,Congr,1
28,R,R,301.29,0.308,4.675,Congr,1
28,R,R,305.79,0.29,4.784,Neutr,1
28,R,R,305.01,0.383,4.803,Congr,1
28,L,R,313.02,0.345,3.671,Incongr,0
28,R,R,308.04,0.355,3.903,Incongr,1
28,R,R,306.49,0.417,2.594,Neutr,1
28,R,L,299.19,0.325,3.957,Neutr,0
28,L,L,302.67,0.432,3.53,Neutr,1
28,L,L,303.77,0.6,3.87,Incongr,1
28,R,R,308.35,0.346,3.799,Neutr,1
28,R,R,325.42,0.572,3.545,Incongr,1
28,L,L,305.71,0.492,3.23,Neutr,1
28,L,L,289.62,0.349,4.603,Congr,1
28,L,L,293.69,0.346,1.934,Congr,1
28,L,L,314.52,0.363,4.225,Congr,1
28,R,R,301.78,0.43,3.48,Incongr,1
28,R,L,240.32,0.419,5.88,Congr,0
28,R,R,279.8,0.454,2.855,Neutr,1
28,L,L,275.22,0.613,2.445,Incongr,1
28,R,L,213.08,0.267,4.57,Incongr,0
28,L,L,250.56,0.408,2.428,Neutr,1
28,R,R,266,0.324,3.318,Congr,1
28,L,L,261.23,0.445,2.842,Congr,1
28,L,L,291.82,0.394,3.396,Congr,1
28,L,L,277.96,0.357,2.905,Congr,1
28,R,R,290,0.389,2.371,Incongr,1
28,L,L,303.59,0.425,2.499,Congr,1
28,L,L,272.91,0.381,3.04,Incongr,1
28,R,R,308.03,0.311,2.938,Incongr,1
28,R,R,297.59,0.498,2.154,Congr,1
28,R,R,304.15,0.61,2.901,Congr,1
28,R,R,300.57,0.326,2.395,Congr,1
28,L,L,298.39,0.593,4.119,Incongr,1
28,R,R,296.42,0.329,1.566,Neutr,1
28,R,R,288.57,0.462,3.755,Neutr,1
28,L,L,291.24,0.413,2.536,Incongr,1
28,R,R,304.52,0.408,3.845,Incongr,1
28,L,L,290.35,0.354,3.038,Neutr,1
28,L,L,289.44,0.352,3.837,Incongr,1
28,L,L,315.74,0.714,5.031,Neutr,1
28,R,R,298.82,0.4,5.144,Congr,1
28,L,L,282.24,0.363,2.866,Neutr,1
28,L,L,271.91,0.43,4.384,Neutr,1
28,R,R,236.66,0.506,3.007,Incongr,1
28,L,L,287.84,0.409,1.933,Incongr,1
28,R,R,284.29,0.363,3.268,Incongr,1
28,R,R,237.18,0.376,5.521,Neutr,1
28,R,R,321.16,0.431,2.859,Congr,1
28,R,R,310.88,0.383,4.462,Neutr,1
28,L,L,313.44,0.452,3.176,Neutr,1
28,R,R,303.25,0.399,4.287,Neutr,1
28,R,R,304.76,0.529,3.083,Neutr,1
28,L,L,309.28,0.504,2.156,Incongr,1
28,L,L,311.23,0.377,2.708,Incongr,1
28,R,R,303.5,0.474,4.198,Incongr,1
28,L,L,320.71,0.375,4.166,Congr,1
28,L,L,292.66,0.829,3.107,Incongr,1
28,L,L,319.57,0.357,3.488,Neutr,1
28,L,L,305.73,0.383,3.5,Incongr,1
28,L,L,307.29,0.387,3.501,Neutr,1
28,R,L,191.95,0.481,3.104,Congr,0
28,L,L,260.04,0.463,2.344,Neutr,1
28,R,R,276.47,0.387,5.054,Incongr,1
28,L,L,269.76,0.395,4.081,Congr,1
28,L,L,315.85,0.376,4.814,Neutr,1
28,R,R,283.5,0.373,4.319,Neutr,1
28,R,R,277.35,0.295,1.542,Incongr,1
28,R,L,165.56,0.871,6.05,Neutr,0
28,R,R,276.07,0.493,3.959,Congr,1
28,L,R,146.29,0.295,2.319,Incongr,0
28,R,L,141.79,0.363,3.874,Neutr,0
28,L,L,197.04,0.526,2.71,Neutr,1
28,L,L,210.73,0.447,3.472,Congr,1
28,L,L,233.22,0.434,2.085,Neutr,1
28,R,R,221.39,0.347,2.735,Neutr,1
28,R,R,237.88,0.32,2.894,Incongr,1
28,L,R,192.57,0.374,2.767,Incongr,0
28,R,R,202.95,0.358,3.272,Neutr,1
28,L,L,225.61,0.506,2.289,Neutr,1
28,L,L,259.27,0.367,2.859,Neutr,1
28,L,L,219.4,0.333,2.019,Neutr,1
28,R,R,291.88,0.358,2.989,Incongr,1
28,R,R,290.81,0.374,3.74,Neutr,1
28,L,L,283.44,0.41,2.921,Congr,1
28,L,L,277.63,0.504,3.489,Neutr,1
28,R,R,259.26,0.4,3.426,Congr,1
28,L,L,275.19,0.324,3.729,Neutr,1
28,R,R,274.29,0.382,3.1,Incongr,1
28,L,L,264.09,0.532,2.933,Neutr,1
28,L,L,285.22,0.382,1.966,Neutr,1
28,R,R,297.63,0.365,4.222,Neutr,1
28,L,L,284.02,0.593,3.085,Incongr,1
28,L,L,257.04,0.343,3.027,Incongr,1
28,L,L,263.49,0.5,2.183,Incongr,1
28,L,L,261.39,0.51,2.829,Congr,1
28,R,R,247.11,0.372,3.311,Congr,1
28,R,R,293.66,0.384,2.979,Incongr,1
28,L,R,203.5,0.478,2.369,Congr,0
28,L,L,301.55,0.429,2.084,Incongr,1
28,R,R,243.42,0.311,3.687,Incongr,1
28,R,R,284.1,0.326,3.202,Congr,1
28,R,R,278.31,0.323,3.099,Incongr,1
28,L,R,224.96,0.335,4.43,Congr,0
28,R,R,303.37,0.328,5.635,Congr,1
28,R,R,328.09,0.584,4.228,Congr,1
28,L,L,294.79,0.484,2.164,Congr,1
28,L,L,317.64,0.443,3.81,Incongr,1
28,R,R,299.63,0.458,3.883,Incongr,1
28,R,NA,10.9,NA,2.521,Incongr,0
28,L,L,311.21,0.517,2.553,Incongr,1
28,L,L,299.42,0.428,3.583,Neutr,1
28,L,L,254.53,0.365,2.843,Incongr,1
28,L,L,251.12,0.365,4.1,Congr,1
28,R,R,232.88,0.507,2.731,Congr,1
28,L,L,230.54,0.623,2.301,Incongr,1
28,R,R,243.03,0.546,4.267,Congr,1
28,L,L,227.98,0.438,2.487,Congr,1
28,R,R,229.12,0.489,3.721,Congr,1
28,L,L,236.85,0.389,1.795,Congr,1
28,L,L,229.61,0.393,2.122,Neutr,1
28,L,L,271.15,0.324,3.827,Incongr,1
28,R,R,275.61,0.382,2.915,Neutr,1
28,R,L,208.94,0.324,2.996,Neutr,0
28,R,R,155,0.489,2.545,Incongr,1
28,R,R,321.66,0.329,4.805,Congr,1
28,R,R,296.71,0.425,2.573,Congr,1
28,R,R,304.06,0.465,4.063,Congr,1
28,L,R,192.17,0.346,2.597,Congr,0
28,R,R,276.62,0.407,4.291,Incongr,1
28,R,R,250.33,0.483,1.831,Incongr,1
28,L,L,273.04,0.378,2.293,Congr,1
28,R,R,287.87,0.32,2.048,Neutr,1
28,L,L,285.97,0.367,3.064,Congr,1
28,L,L,316.99,0.525,3.481,Incongr,1
28,R,L,170.65,0.474,2.216,Neutr,0
28,R,R,243.1,0.368,3.103,Neutr,1
29,L,L,303.59,0.56,3.881,Neutr,1
29,L,L,333.96,0.525,3.243,Incongr,1
29,R,R,338.56,0.549,8.532,Congr,1
29,L,L,332.14,0.567,4.098,Incongr,1
29,L,L,332.5,0.482,3.026,Congr,1
29,L,L,332.32,0.417,4.554,Congr,1
29,R,R,330.6,0.435,5.486,Neutr,1
29,R,R,346.09,0.469,3.194,Incongr,1
29,L,L,329.9,0.492,3.125,Neutr,1
29,R,R,335.36,0.476,3.652,Neutr,1
29,L,L,335.78,0.495,3.361,Neutr,1
29,R,R,339.93,0.399,5.344,Neutr,1
29,L,L,332.2,0.492,6.175,Incongr,1
29,L,L,333.12,0.656,2.599,Incongr,1
29,L,L,321.73,0.444,2.314,Incongr,1
29,R,R,316.74,0.423,5.211,Neutr,1
29,L,L,315.37,0.37,4.244,Incongr,1
29,R,R,325.16,0.455,3.222,Neutr,1
29,R,R,320.59,0.483,3.196,Congr,1
29,R,R,327.27,0.399,4.234,Congr,1
29,L,L,322.06,0.395,3.467,Congr,1
29,R,R,328.79,0.428,4.521,Incongr,1
29,R,R,315.63,0.394,4.705,Congr,1
29,R,R,303.78,0.575,4.229,Incongr,1
29,L,L,324.19,0.442,6.499,Congr,1
29,L,L,331.49,0.432,4.847,Congr,1
29,L,L,319.86,0.4,3.342,Neutr,1
29,L,L,331.44,0.393,3.064,Neutr,1
29,R,R,315.53,0.492,3.396,Incongr,1
29,R,R,310.54,0.46,4.155,Congr,1
29,L,L,325.54,0.42,3.489,Congr,1
29,R,R,321.43,0.774,2.521,Neutr,1
29,L,L,311.77,0.437,3.255,Congr,1
29,R,R,315.29,0.346,4.238,Neutr,1
29,L,L,311.61,0.494,4.527,Congr,1
29,L,L,317.7,0.414,2.595,Incongr,1
29,R,R,327.61,0.434,3.618,Neutr,1
29,R,R,323.63,0.408,1.502,Congr,1
29,R,R,318.56,0.456,4.514,Incongr,1
29,L,L,328.86,0.484,2.636,Incongr,1
29,L,L,325.14,0.456,3.159,Incongr,1
29,L,L,307.14,0.423,4.879,Neutr,1
29,R,R,329.25,0.46,3.088,Congr,1
29,R,R,331.05,0.505,4.066,Incongr,1
29,L,L,328.6,0.491,6.519,Congr,1
29,L,L,331.55,0.421,5.161,Incongr,1
29,L,L,331.96,0.42,2.747,Neutr,1
29,L,L,319.56,0.287,4.478,Incongr,1
29,R,R,324,0.467,2.234,Congr,1
29,R,R,317.73,0.412,4.313,Congr,1
29,R,R,317.05,0.432,5.357,Incongr,1
29,R,R,323.6,0.45,4.212,Congr,1
29,L,L,314.61,0.49,2.928,Neutr,1
29,R,R,319.42,0.406,2.957,Incongr,1
29,L,L,312.27,0.456,2.486,Incongr,1
29,L,L,337.43,0.953,2.335,Neutr,1
29,R,R,318.85,0.64,3.059,Congr,1
29,L,L,313.96,0.413,3.087,Neutr,1
29,L,L,318.01,0.385,2.509,Congr,1
29,R,R,310.58,0.424,2.276,Neutr,1
29,L,L,330.33,0.409,3.276,Neutr,1
29,R,R,319.11,0.43,2.449,Congr,1
29,R,R,317.25,0.462,3.167,Neutr,1
29,L,L,319.03,0.543,4.007,Congr,1
29,R,R,322.95,0.362,3.683,Neutr,1
29,L,L,330.16,0.474,4.401,Neutr,1
29,R,R,315.85,0.404,2.428,Incongr,1
29,R,R,318.66,0.417,5.075,Incongr,1
29,R,R,324.31,0.413,4.139,Neutr,1
29,L,L,311.7,0.447,5.944,Congr,1
29,R,R,304.56,0.477,2.77,Incongr,1
29,R,R,324.03,0.429,4.704,Incongr,1
29,R,R,310.98,0.35,2.779,Neutr,1
29,R,R,312.65,0.392,2.726,Incongr,1
29,L,R,292.78,0.403,2.79,Neutr,0
29,R,R,313.97,0.624,3.473,Congr,1
29,R,R,301.21,0.389,3.305,Congr,1
29,L,L,260,0.54,3.643,Incongr,1
29,L,L,314.46,0.504,2.311,Neutr,1
29,R,R,301.22,0.452,3.346,Neutr,1
29,L,L,346.59,0.447,2.986,Incongr,1
29,L,L,319.86,0.417,5.245,Neutr,1
29,L,L,317.34,0.613,3.63,Congr,1
29,R,R,335.28,0.511,3.98,Incongr,1
29,R,R,309.38,0.451,2.405,Neutr,1
29,R,R,300.31,0.473,5.086,Incongr,1
29,L,L,303.68,0.435,3.371,Congr,1
29,R,R,313.7,0.481,3.237,Congr,1
29,R,R,318.51,0.351,2.844,Congr,1
29,L,L,307.02,0.411,2.316,Neutr,1
29,L,L,317.67,0.505,3.117,Neutr,1
29,R,R,322.98,0.458,3.532,Neutr,1
29,L,L,316.39,0.479,2.184,Incongr,1
29,L,L,326.57,0.423,3.328,Congr,1
29,R,R,265.47,0.456,2.785,Neutr,1
29,L,L,314.93,0.422,2.95,Incongr,1
29,L,L,294.91,0.437,3.101,Incongr,1
29,L,L,323.95,0.366,2.591,Congr,1
29,L,L,257.36,0.515,2.893,Incongr,1
29,R,R,280.83,0.468,2.617,Incongr,1
29,L,L,311.88,0.408,2.988,Congr,1
29,L,L,318.88,0.393,4.787,Neutr,1
29,R,R,323.1,0.655,2.841,Congr,1
29,R,R,250.13,0.484,1.82,Congr,1
29,R,R,317.21,0.479,4.448,Neutr,1
29,L,L,284.35,0.544,2.039,Neutr,1
29,R,R,223,0.511,5.651,Incongr,1
29,L,L,290.76,0.49,3.016,Congr,1
29,R,R,287.71,0.473,4.564,Congr,1
29,L,L,314.18,0.594,5.1,Incongr,1
29,R,R,264.15,0.568,4.395,Incongr,1
29,R,R,238.53,0.553,1.809,Incongr,1
29,L,L,300.07,0.677,1.894,Congr,1
29,L,L,264.96,0.469,1.822,Neutr,1
29,R,R,272.75,0.5,3.063,Incongr,1
29,L,L,291.11,0.464,3.224,Congr,1
29,R,R,252.97,0.47,3.141,Congr,1
29,L,L,301.9,0.459,4.591,Congr,1
29,R,R,301.86,0.46,3.079,Neutr,1
29,L,L,314.3,0.448,2.675,Congr,1
29,R,R,308.38,0.413,3.612,Neutr,1
29,L,L,313.96,0.444,2.788,Neutr,1
29,R,R,289.96,0.554,3.446,Congr,1
29,R,R,281.25,0.471,1.882,Neutr,1
29,R,R,273.97,0.504,2.464,Incongr,1
29,R,R,266.1,0.444,2.861,Neutr,1
29,L,L,272.04,0.545,3.167,Neutr,1
29,R,R,290.11,0.453,1.706,Congr,1
29,L,L,186.37,0.616,2.608,Incongr,1
29,R,R,285.77,0.432,2.688,Neutr,1
29,R,R,296.03,0.45,2.352,Congr,1
29,L,L,309.08,0.407,2.442,Congr,1
29,L,L,288.21,0.41,4.315,Neutr,1
29,R,R,299.26,0.485,2.787,Incongr,1
29,R,R,286.52,0.539,2.714,Congr,1
29,L,L,304.24,0.536,2.169,Incongr,1
29,L,L,276.56,0.565,1.31,Incongr,1
29,L,L,324.54,0.467,2.151,Incongr,1
29,L,L,302.99,0.379,2.471,Congr,1
29,R,R,266.97,0.764,2.375,Incongr,1
29,R,R,291.38,0.416,3.008,Neutr,1
29,L,L,298.74,0.452,5.001,Neutr,1
29,L,L,296.23,0.4,2.753,Incongr,1
29,R,R,278.69,0.502,4.192,Incongr,1
29,R,R,324.26,0.392,4.858,Congr,1
29,L,L,319.32,0.481,2.722,Incongr,1
29,L,L,316.23,0.45,3.64,Incongr,1
29,L,L,312.7,0.41,6.072,Congr,1
29,R,R,292.95,0.454,2.179,Incongr,1
29,R,R,312.64,0.404,3.528,Congr,1
29,R,R,309.15,0.387,2.877,Incongr,1
29,R,R,326.12,0.434,6.095,Congr,1
29,R,R,318.09,0.381,3.694,Neutr,1
29,R,R,308.44,0.402,3.275,Congr,1
29,R,R,308.3,0.384,3.024,Neutr,1
29,R,R,310.91,0.399,3.162,Neutr,1
29,R,R,309.18,0.453,2.915,Incongr,1
29,L,L,289.64,0.544,3.135,Neutr,1
29,R,R,304.3,0.504,3.101,Incongr,1
29,L,L,308.68,0.387,5.062,Neutr,1
29,R,R,291.61,0.439,2.492,Incongr,1
29,L,L,257.34,0.596,2.355,Incongr,1
29,R,R,279.17,0.696,4.947,Congr,1
29,L,L,292.66,0.502,7.257,Incongr,1
29,R,R,243.83,0.437,2.494,Neutr,1
29,L,L,308.58,0.483,2.26,Incongr,1
29,R,R,311.83,0.367,2.105,Congr,1
29,L,L,308.16,0.506,3.856,Neutr,1
29,R,R,327.85,0.489,2.001,Incongr,1
29,R,R,263.96,0.379,6.419,Neutr,1
29,R,R,265.87,0.508,4.129,Incongr,1
29,R,R,296.2,0.464,2.67,Incongr,1
29,L,L,287.47,0.519,3.414,Neutr,1
29,L,L,306.59,0.551,2.303,Incongr,1
29,L,L,283.92,0.423,2.45,Incongr,1
29,L,L,317.75,0.646,2.037,Neutr,1
29,R,R,313.67,0.499,2.563,Incongr,1
29,R,R,326.08,0.426,2.481,Congr,1
