Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,difficulty,Accuracy,Training
32,2,1,0.7302,0.6085,0.6411,0.0667,0,0
32,2,1,-1,0.5085,1.0161,0.0083,0,0
32,2,1,1,0.8086,0.7827,0.1333,0,0
32,2,1,1,0.6835,0.8494,0.0667,0,0
32,2,1,-1,0.7168,1.1994,0.0083,0,0
32,2,1,-1,0.6168,1.0494,0.0333,0,0
32,2,2,-1,0.7251,1.1661,0.0167,1,0
32,1,2,-0.836,0.9834,0.8411,0.0167,0,0
32,2,2,0.8174,1.0168,0.5911,0.1333,1,0
32,1,1,0.5873,0.7751,0.6078,0.0667,1,0
32,1,1,0.6905,2.0334,0.8661,0.0333,1,0
32,1,1,0.8016,0.8251,0.5828,0.1333,1,0
32,2,1,0.6587,0.6751,0.6244,0.0667,0,0
32,2,1,-1,0.5335,1.091,0.0167,0,0
32,1,2,-1,0.7501,0.8494,0.0167,0,0
32,2,1,1,0.7668,1.8494,0.1333,0,0
32,1,2,-1,0.7917,1.1829,0.0167,0,0
32,2,1,1,0.6502,0.7827,0.0667,0,0
32,1,2,0.3413,0.7002,0.9994,0.0667,0,0
32,1,1,-1,0.5252,1.0744,0.0333,1,0
32,2,2,1,0.8751,0.9661,0.1333,1,0
32,2,1,-1,0.6752,1.0744,0.0083,0,0
32,1,1,0.7778,0.7085,0.6244,0.0667,1,0
32,2,2,0.7857,0.9668,0.7494,0.1333,1,0
32,1,2,0.4365,1.2835,0.6244,0.0333,0,0
32,1,2,-0.6172,0.6085,0.966,0.0167,0,0
32,1,1,-1,0.8335,0.9161,0.0083,1,0
32,2,2,-1,1.0251,0.9161,0.0083,1,0
32,1,2,-1,0.0252,2.7492,0.0667,0,0
32,1,1,-1,0.4335,0.9411,0.0333,1,0
32,2,1,-1,0.5335,0.766,0.0083,0,0
32,2,1,-1,0.4668,0.7828,0.0083,0,0
32,2,2,-1,0.5835,0.7661,0.0167,1,0
32,2,2,1,0.9501,0.8744,0.1333,1,0
32,2,2,0.7857,0.6418,0.6078,0.0667,1,0
32,1,2,0.7302,0.6252,0.5994,0.0667,0,0
32,1,2,0.7302,0.5668,0.5578,0.0667,0,0
32,1,1,-1,0.4918,0.8411,0.0167,1,0
32,1,2,-1,1.0168,0.9911,0.0083,0,0
32,1,1,0.6746,0.8585,0.5578,0.0667,1,0
32,2,1,-1,0.65,0.7995,0.0167,0,0
32,1,2,0.6587,1.1918,0.691,0.0083,0,0
32,2,1,-1,0.8168,0.8911,0.0083,0,0
32,1,2,0.4603,0.6335,0.5495,0.0667,0,0
32,1,1,-1,0.4335,1.0411,0.0167,1,0
32,2,2,1,0.7335,0.9244,0.1333,1,0
32,2,2,0.3254,1.0918,0.7161,0.0333,1,0
32,2,2,1,0.7251,0.6911,0.1333,1,0
32,1,1,1,0.7669,0.6744,0.1333,1,0
32,1,1,-1,0.5835,0.8494,0.0333,1,0
32,1,2,-1,0.7252,1.0411,0.0333,0,0
32,2,2,1,0.6418,0.7661,0.1333,1,0
32,1,1,-1,1.3335,0.9244,0.0083,1,0
32,1,2,1,0.65,0.7329,0.0667,0,0
32,2,1,-1,0.7252,1.041,0.0167,0,0
32,1,1,-1,0.6002,0.7828,0.0167,1,0
32,2,1,-1,1.0751,0.8161,0.0083,0,0
32,1,2,1,0.6085,0.7327,0.0667,0,0
32,2,2,1,0.7918,0.7578,0.1333,1,0
32,1,1,-1,1.7584,1.0827,0.0333,1,0
32,1,2,0.746,0.7252,0.4661,0.0667,0,0
32,1,1,-1,0.6168,1.1327,0.0083,1,0
32,2,2,-1,1.0584,1.0577,0.0083,1,0
32,2,1,-1,0.7668,0.6911,0.0333,0,0
32,1,2,-1,1.3751,0.9494,0.0333,0,0
32,2,1,-1,0.5835,1.066,0.0083,0,0
32,1,1,-1,0.6918,0.8328,0.0167,1,0
32,1,1,-1,0.6918,0.9744,0.0333,1,0
32,2,1,-1,1.0667,1.0912,0.0167,0,0
32,2,1,-1,0.0585,1.4077,0.1333,0,0
32,1,1,-1,0.6418,0.8828,0.0167,1,0
32,2,1,1,1.2918,0.7827,0.1333,0,0
32,2,2,0.8095,0.9001,0.5828,0.1333,1,0
32,1,2,0.7302,0.6752,0.5328,0.0667,0,0
32,1,1,-1,0.4585,0.9078,0.0333,1,0
32,1,1,-1,0.9084,0.9411,0.0167,1,0
32,2,1,-1,0.9835,0.9994,0.0083,0,0
32,2,1,-1,0.6085,0.7661,0.0167,0,0
32,1,2,0.627,0.6334,0.5078,0.0667,0,0
32,2,1,0.5238,0.6085,1.0244,0.0333,0,0
32,1,1,0.746,0.8168,0.5161,0.1333,1,0
32,1,1,-1,0.6501,1.3661,0.0333,1,0
32,2,1,0.6587,0.7002,0.6911,0.0667,0,0
32,1,1,1,0.8335,0.7744,0.1333,1,0
32,2,2,1,0.9585,0.7327,0.1333,1,0
32,2,1,-1,0.6335,0.8827,0.0083,0,0
32,1,1,-1,0.6752,0.866,0.0333,1,0
32,2,1,-1,1.3501,1.1243,0.0167,0,0
32,1,2,-1,1.2251,1.2242,0.0167,0,0
32,1,1,-1,1.3251,0.8327,0.0167,1,0
32,2,1,-1,0.5585,0.6828,0.0333,0,0
32,2,2,0.6032,0.6835,0.5745,0.1333,1,0
32,1,1,-0.7188,0.5585,0.5578,0.0333,1,0
32,1,1,-1,1.1585,0.7994,0.0167,1,0
32,1,1,1,0.7418,0.9911,0.1333,1,0
32,2,1,-1,0.5501,1.0911,0.0167,0,0
32,2,2,1,0.6668,0.8827,0.0667,1,0
32,2,1,-1,0.8084,1.0244,0.0333,0,0
32,1,1,-1,0.6918,0.9077,0.0083,1,0
32,2,1,-1,0.6001,0.9494,0.0083,0,0
32,2,1,-1,0.5918,0.7828,0.0083,0,0
32,1,1,0.7698,0.8501,0.5578,0.0667,1,0
32,1,1,0.8333,0.7918,0.5995,0.1333,1,0
32,1,1,0.7857,0.6335,0.5577,0.1333,1,0
32,2,2,1,0.8085,0.7411,0.1333,1,0
32,1,1,0.8095,0.7169,0.6576,0.1333,1,0
32,1,1,0.8016,0.7002,0.5994,0.0667,1,0
32,1,1,-1,0.5418,0.7577,0.0333,1,0
32,2,1,-1,0.6335,0.8911,0.0167,0,0
32,1,1,-1,0.6002,0.9161,0.0333,1,0
32,1,1,0.8095,1.0918,0.6494,0.0667,1,0
32,2,1,-1,0.5502,0.8911,0.0083,0,0
32,2,1,-1,0.5752,0.7744,0.0333,0,0
32,1,1,1,0.7334,0.6828,0.1333,1,0
32,1,1,0.7302,0.8085,0.5328,0.0667,1,0
32,1,1,-1,2.2834,0.9161,0.0083,1,0
32,1,1,1,0.6252,0.641,0.1333,1,0
32,2,1,-1,0.6002,0.8077,0.0333,0,0
32,1,1,1,0.1752,1.0661,0.1333,1,0
32,2,2,0.6984,0.9418,0.5411,0.0667,1,0
32,2,1,-1,0.6168,0.8328,0.0333,0,0
32,2,1,-0.5781,0.6418,0.7328,0.0083,0,0
32,2,1,0.7857,0.6918,0.5078,0.0667,0,0
32,2,1,-0.9453,0.8002,0.666,0.0167,0,0
32,2,1,-0.9063,0.5001,0.5912,0.0083,0,0
32,1,1,0.7222,0.8168,0.4828,0.1333,1,0
32,2,2,0.746,1.0502,0.6994,0.1333,1,0
32,1,2,0.7222,1.1585,0.5911,0.0333,0,0
32,2,1,-0.6641,2e-04,0.8911,0.0333,0,0
32,2,1,-0.8047,0.5918,1.0244,0.0167,0,0
32,1,1,-1,1.1002,1.1327,0.0083,1,0
32,1,1,-1,0.4252,0.6827,0.0333,1,0
32,1,2,1,0.4002,0.5994,0.0667,0,0
32,1,1,-1,0.3418,0.6744,0.0167,1,0
32,2,2,1,0.6585,0.7411,0.1333,1,0
32,1,2,1,0.5835,0.6827,0.0667,0,0
32,1,2,0.6984,0.6501,0.5745,0.0667,0,0
32,2,1,-1,0.5752,0.8827,0.0083,0,0
32,1,1,-1,0.4752,0.8078,0.0167,1,0
32,1,1,-1,0.5084,0.6995,0.0167,1,0
32,1,2,0.7302,0.6668,0.4911,0.0667,0,0
32,1,1,-1,0.3835,1.0411,0.0333,1,0
32,1,2,0.754,1.0834,0.5828,0.0083,0,0
32,2,1,-1,0.3502,0.8744,0.0167,0,0
32,2,1,-1,0.4085,0.7994,0.0083,0,0
32,2,1,-1,0.4585,0.9244,0.0167,0,0
32,1,2,1,0.6835,0.6244,0.0667,0,0
32,2,2,0.6667,0.4252,0.566,0.0083,1,0
32,2,2,-1,0.4335,3.5491,0.0333,1,0
32,2,2,1,0.6502,0.7244,0.1333,1,0
32,1,1,-1,0.8752,0.791,0.0083,1,0
32,2,1,-1,0.2752,0.7077,0.0167,0,0
32,2,2,1,0.6085,0.5828,0.1333,1,0
32,2,1,-1,1.0418,0.7744,0.0083,0,0
32,2,1,-1,0.5335,0.6245,0.0333,0,0
32,2,2,1,0.5752,0.541,0.1333,1,0
32,2,2,1,0.6668,0.6328,0.1333,1,0
32,1,2,-1,0.9001,0.8911,0.0333,0,0
32,2,2,1,0.6585,0.5827,0.0333,1,0
32,1,2,-0.8594,0.5917,0.6161,0.0333,0,0
32,2,1,0.6587,1.3584,0.4244,0.1333,0,0
32,2,1,-1,0.3668,0.8744,0.0083,0,0
32,2,2,0.7778,0.6918,0.4161,0.0667,1,0
32,2,1,-0.6953,0.6752,0.4827,0.0333,0,0
32,1,2,0.754,0.6168,0.4744,0.0667,0,0
32,1,1,-0.6875,0.1502,0.7245,0.0667,1,0
32,1,1,-1,1.1418,0.791,0.0083,1,0
32,2,2,1,0.7501,0.7077,0.1333,1,0
32,2,2,0.8095,0.5419,0.391,0.0667,1,0
32,2,2,0.9286,0.5584,0.6661,0.1333,1,0
32,2,1,0.7857,0.5918,0.3911,0.0667,0,0
32,1,1,0.7857,0.7834,0.4994,0.0667,1,0
32,2,1,-1,0.9001,0.9161,0.0083,0,0
32,2,1,0.8095,0.7918,0.4328,0.0667,0,0
32,2,1,-1,0.3752,1.0161,0.0083,0,0
32,1,1,0.8174,1.0335,0.4161,0.0667,1,0
32,2,1,-1,0.9752,0.7661,0.0167,0,0
32,2,1,-1,0.1918,0.8078,0.0167,0,0
32,2,1,-0.8907,0.2751,0.9078,0.0167,0,0
32,2,2,1,0.9085,0.4911,0.1333,1,0
32,2,1,-1,0.5918,0.7245,0.0083,0,0
32,2,1,0.6667,0.7751,0.3828,0.0667,0,0
32,1,1,0.8095,0.6835,0.4745,0.1333,1,0
32,2,1,0.8412,0.6419,0.3828,0.1333,0,0
32,2,1,-1,0.4835,0.5661,0.0083,0,0
32,1,1,-1,0.7585,0.816,0.0667,1,0
32,2,1,1,0.6585,1.6327,0.1333,0,0
32,1,1,0.6984,0.6168,0.3745,0.0667,1,0
32,1,1,-1,0.6085,0.7078,0.0167,1,0
32,2,1,-1,0.5001,0.6161,0.0333,0,0
32,2,1,-1,0.5168,0.6245,0.0333,0,0
32,1,1,-1,0.4335,0.6911,0.0333,1,0
32,1,2,0.6905,0.8251,0.5078,0.0667,0,0
32,2,1,-0.9688,0.7918,0.8245,0.0083,0,0
32,1,1,-1,0.9584,1.1994,0.0083,1,0
32,1,1,-1,0.9001,0.8744,0.0167,1,0
32,2,1,-1,0.9584,0.7328,0.0167,0,0
32,2,1,-1,0.3669,0.6661,0.0333,0,0
32,2,1,-1,1.9751,1.1077,0.0333,0,0
32,1,1,-1,1.4751,0.8744,0.0167,1,0
32,1,1,-1,0.5084,0.9744,0.0167,1,0
32,1,2,0.754,0.7168,0.4328,0.1333,0,0
32,2,1,-1,0.3251,0.5745,0.0167,0,0
32,1,1,-0.9688,1.1751,0.4995,0.0333,1,0
32,1,1,-1,0.6502,0.716,0.0083,1,0
32,1,1,-1,0.5085,0.5161,0.0167,1,0
32,2,1,-1,0.4252,0.6161,0.0083,0,0
32,1,1,-1,0.2251,0.5995,0.0167,1,0
32,2,1,-1,0.4752,0.6992,0.0167,0,0
32,1,2,1,1.0502,0.6577,0.0667,0,0
32,1,1,-1,0.2669,0.6411,0.0333,1,0
32,1,1,-1,0.5002,0.7078,0.0333,1,0
32,2,1,-1,0.3335,0.5995,0.0333,0,0
32,2,2,1,0.7668,0.5578,0.1333,1,0
32,2,1,-0.711,0.5169,0.5993,0.0667,0,0
32,2,1,0.5714,0.3668,0.4411,0.0167,0,0
32,2,2,0.6349,0.8918,0.4578,0.0667,1,0
32,1,2,0.4921,0.5502,0.3411,0.0667,0,0
32,2,2,1,0.6418,0.8161,0.1333,1,0
32,1,1,-1,0.6668,1.0911,0.0333,1,0
32,1,1,-1,0.5251,1.1328,0.0167,1,0
32,2,1,-1,0.4502,0.6744,0.0083,0,0
32,1,1,-1,1.2668,1.0495,0.0333,1,0
32,2,1,-1,1.7584,0.7744,0.0167,0,0
32,1,1,-1,0.5168,0.7661,0.0083,1,0
32,2,1,-1,0.9335,0.9494,0.0167,0,0
32,2,1,-1,0.1586,1.1244,0.0333,0,0
32,2,1,-1,2.2667,0.8495,0.0167,0,0
32,2,2,1,0.6418,0.5828,0.0667,1,0
32,2,2,-1,0.6835,0.9078,0.0083,1,0
32,1,1,1,0.8002,0.5911,0.1333,1,0
32,2,2,1,0.5335,0.5994,0.1333,1,0
32,1,2,-1,0.5585,0.8994,0.0333,0,0
32,1,1,1,0.4919,0.6077,0.0667,1,0
32,1,1,-1,0.9751,0.7661,0.0167,1,0
32,1,1,1,0.7585,0.5578,0.0667,1,0
32,1,1,0.8174,0.6419,0.5244,0.0333,1,0
32,2,1,0.5873,0.4585,0.8661,0.0167,0,0
32,1,1,-1,0.4918,0.6995,0.0083,1,0
32,2,1,-1,0.5169,0.8577,0.0167,0,0
32,2,1,-1,0.3169,0.8494,0.0083,0,0
32,1,1,-1,0.2752,0.7078,0.0333,1,0
32,2,1,-1,0.5335,0.8661,0.0667,0,0
32,1,1,1,0.6584,0.6161,0.1333,1,0
32,1,2,1,0.6835,0.6244,0.1333,0,0
32,2,1,-1,0.4752,0.8994,0.0083,0,0
32,2,2,1,0.8168,0.6744,0.1333,1,0
32,2,1,-1,0.4835,0.8578,0.0167,0,0
32,2,2,1,0.7668,0.7245,0.1333,1,0
32,1,1,-1,0.7669,1.366,0.0083,1,0
32,1,1,-1,0.4752,0.8494,0.0083,1,0
32,2,2,1,0.6167,0.7829,0.1333,1,0
32,1,1,-1,0.4918,0.7745,0.0083,1,0
32,2,1,-1,0.8002,0.8327,0.0333,0,0
32,2,1,-1,0.3502,0.666,0.0083,0,0
32,2,2,1,0.6668,0.5578,0.1333,1,0
32,2,2,1,0.5418,0.5161,0.0667,1,0
32,2,1,-1,0.5668,0.6995,0.0167,0,0
32,1,1,-1,0.4918,0.6578,0.0333,1,0
32,1,1,1,0.8752,0.6161,0.1333,1,0
32,2,2,0.9841,0.6002,0.6494,0.0667,1,0
32,2,1,-1,0.8252,0.741,0.0083,0,0
32,1,1,-1,0.4668,0.7078,0.0333,1,0
32,2,1,-1,0.4502,0.8327,0.0167,0,0
32,2,2,0.6984,0.5418,0.5078,0.0667,1,0
32,1,2,0.754,0.5668,0.5161,0.0667,0,0
32,1,1,-1,0.3501,0.8078,0.0083,1,0
32,2,2,0.9206,0.6335,0.5078,0.1333,1,0
33,2,1,-1,6.6081,5.4239,0.1333,0,1
33,1,2,-1,7.1164,2.166,0.0667,0,1
33,1,2,-0.0469,5.7582,2.3076,0.0333,0,1
33,1,1,-1,4.425,2.3243,0.0167,1,1
33,1,1,-1,2.3167,1.0828,0.0083,1,1
33,2,2,1,3.1667,2.3243,0.1333,1,1
33,2,2,0.5635,2.275,1.441,0.0667,1,1
33,2,1,-1,4.0999,0.9411,0.0333,0,1
33,1,1,-1,3.6916,1.0077,0.0167,1,1
33,1,1,-1,3.3916,0.7744,0.0083,1,1
33,2,2,1,1.4668,1.1077,0.1333,1,1
33,1,1,0.4206,1.5001,2.8243,0.0667,1,1
33,1,2,0.4365,1.3834,1.0411,0.0333,0,1
33,2,2,0,1.6251,0.8577,0.0167,1,1
33,1,1,-0.7188,3.8832,2.2744,0.0083,1,1
33,1,1,1,1.3835,1.841,0.1333,1,1
33,1,2,-0.0469,4.9832,0.7328,0.0667,0,1
33,2,2,-0.2031,1.1502,1.1243,0.0333,1,1
33,2,2,-0.8907,1.3251,1.466,0.0167,1,1
33,2,2,-0.7266,1.8667,1.2911,0.0083,1,1
33,1,1,1,1.1335,2.3159,0.1333,1,1
33,1,2,-0.0547,1.0335,2.266,0.0667,0,1
33,1,1,0.4047,2.375,1.1744,0.0333,1,1
33,1,1,-0.6953,1.1002,1.2493,0.0167,1,1
33,2,1,-0.5235,1.3834,0.7077,0.0083,0,1
33,1,1,1,1.1584,1.0245,0.1333,1,1
33,1,1,1,0.8668,0.9078,0.0667,1,1
33,1,1,0,0.8918,0.5661,0.0333,1,1
33,1,1,-0.5235,2.0001,0.6828,0.0167,1,1
33,2,1,-0.3047,1.4168,0.4994,0.0083,0,1
33,1,1,1,1.1251,0.7577,0.1333,1,1
33,1,1,0.2698,1.1834,0.7328,0.0667,1,1
33,2,1,0.627,0.5835,0.9328,0.0333,0,1
33,1,2,-1,1.6751,1.8994,0.0167,0,1
33,2,1,-0.6485,1.3084,0.7578,0.0083,0,1
33,1,1,1,1.1001,0.7494,0.1333,1,1
33,1,1,1,0.9251,0.6494,0.0667,1,1
33,1,1,-0.125,1.0835,1.8743,0.0333,1,1
33,1,1,-0.6485,2.2751,0.6827,0.0167,1,1
33,1,2,-1,1.4667,1.4578,0.0083,0,1
33,1,1,1,1.0417,0.7911,0.1333,1,1
33,2,2,0.5317,1.8751,1.1994,0.0667,1,1
33,1,2,0,1.85,0.7578,0.0333,0,1
33,1,2,0,1.7417,0.5494,0.0167,0,1
33,1,1,-0.6875,2.9166,0.7328,0.0083,1,1
33,2,2,1,1.0835,0.8911,0.1333,1,1
33,2,2,1,0.7751,0.8578,0.0667,1,1
33,2,2,-0.0313,1.2252,0.3827,0.0333,1,1
33,2,2,-0.0313,2.2,1.0244,0.0167,1,1
33,1,1,-0.4766,0.9501,0.5245,0.0083,1,1
33,2,2,1,0.8085,1.0827,0.1333,1,1
33,2,2,0.5635,0.7668,0.5661,0.0667,1,1
33,1,2,0.373,0.7501,0.5578,0.0333,0,1
33,2,2,0,1.3333,0.2746,0.0167,1,1
33,1,2,-0.5938,2.2334,0.4411,0.0083,0,1
33,2,2,1,0.7668,0.7328,0.1333,1,1
33,1,2,1,1.3417,0.6411,0.0667,0,1
33,2,2,0.7381,0.8418,0.6994,0.0333,1,1
33,2,2,-0.0235,2.3501,0.3494,0.0167,1,1
33,1,2,-1,1.9917,0.6745,0.0083,0,1
33,2,2,0.4762,0.9501,0.6743,0.0333,1,0
33,1,2,-0.9453,1.2002,0.7076,0.0083,0,0
33,2,1,-1,0.8335,0.9328,0.0083,0,0
33,1,1,-1,2.2416,0.5746,0.0167,1,0
33,2,2,0.8492,0.9418,0.6577,0.0667,1,0
33,1,1,-1,1.2668,0.7661,0.0167,1,0
33,2,2,0,1.3334,0.4495,0.0333,1,0
33,1,2,0,1.0585,0.2578,0.0333,0,0
33,2,2,0.754,0.7001,0.6578,0.0667,1,0
33,2,2,0.3809,0.6251,0.6661,0.0667,1,0
33,2,2,-1,1.6418,0.8494,0.0167,1,0
33,2,2,0.9603,0.6334,0.7245,0.1333,1,0
33,1,2,1,0.8835,1.0411,0.0667,0,0
33,1,1,-0.9844,0.8,0.9245,0.1333,1,0
33,2,2,0,1.6334,0.4161,0.0333,1,0
33,2,2,1,0.9252,0.7077,0.1333,1,0
33,2,1,-1,0.9918,0.6327,0.0167,0,0
33,1,1,0.6825,0.9918,0.6911,0.0667,1,0
33,2,2,-0.8516,2.4834,2.016,0.0167,1,0
33,1,1,1,1.5917,1.0078,0.1333,1,0
33,2,1,-0.0703,1.2917,1.1328,0.0333,0,0
33,1,1,-1,1.3001,0.4411,0.0083,1,0
33,2,2,1,1.0169,0.8743,0.1333,1,0
33,1,1,1,1.3084,0.7911,0.1333,1,0
33,2,1,-1,2.2,0.6494,0.0167,0,0
33,2,2,1,0.9251,0.8827,0.0667,1,0
33,1,1,1,0.8251,1.4244,0.1333,1,0
33,1,2,-0.5781,1.6417,0.9328,0.0083,0,0
33,1,2,-0.6485,1.6751,0.991,0.0167,0,0
33,2,2,0.7143,0.8501,0.7911,0.0667,1,0
33,2,1,-1,1.9834,0.4828,0.0083,0,0
33,1,1,-1,1.1668,0.5411,0.0167,1,0
33,2,1,-1,1.8167,0.4495,0.0167,0,0
33,1,1,-1,1.4501,0.7578,0.0083,1,0
33,1,1,-0.7032,1.6335,1.1826,0.0333,1,0
33,2,2,1,0.9585,0.9994,0.1333,1,0
33,2,2,1,0.85,0.7079,0.1333,1,0
33,2,2,0,1.8085,0.441,0.0167,1,0
33,1,2,0.2302,1.5251,1.4411,0.0667,0,0
33,1,2,0,0.8834,0.3328,0.0333,0,0
33,2,2,1,0.6501,0.8078,0.1333,1,0
33,1,2,1,0.8585,0.5411,0.0333,0,0
33,2,2,-0.0547,1.1001,0.5245,0.0333,1,0
33,2,2,1,1.6834,0.5411,0.1333,1,0
33,1,1,-1,2.9667,0.5661,0.0083,1,0
33,1,2,-1,1.0418,0.7328,0.0083,0,0
33,1,1,-0.9688,1.3166,0.3996,0.0083,1,0
33,2,1,-1,0.9168,0.4744,0.0083,0,0
33,1,1,0,1.2251,0.9911,0.0667,1,0
33,2,2,0,1.1751,0.5328,0.0333,1,0
33,2,1,-1,2.8333,0.5911,0.0083,0,0
33,1,1,-1,0.9169,0.4994,0.0167,1,0
33,1,2,0,2.0917,0.3162,0.0333,0,0
33,2,2,-0.9141,2.4333,1.0328,0.0333,1,0
33,2,1,-1,2.3917,1.9744,0.0083,0,0
33,2,2,-0.3047,1.1168,2.016,0.0667,1,0
33,2,2,1,0.7585,0.7911,0.1333,1,0
33,2,2,0.8889,0.7168,0.8327,0.0667,1,0
33,2,1,-1,1.3918,0.5911,0.0167,0,0
33,1,1,0.3571,1.3501,1.1161,0.0667,1,0
33,1,1,-1,1.5668,0.5576,0.0083,1,0
33,2,1,-0.7032,1.1168,1.3244,0.0333,0,0
33,1,1,-0.8828,1.05,0.7495,0.0333,1,0
33,1,1,1,1.1585,0.7827,0.1333,1,0
33,2,1,-0.7032,0.8584,1.3912,0.0333,0,0
33,1,1,1,0.6918,0.6578,0.1333,1,0
33,2,2,0.6825,0.9335,0.8244,0.0667,1,0
33,2,1,-0.8047,1.0002,0.716,0.0167,0,0
33,2,1,-0.9375,1.2084,0.6161,0.0083,0,0
33,1,1,0.0238,1.4584,0.6411,0.0333,1,0
33,1,1,1,0.8751,0.5244,0.0667,1,0
33,2,2,1,0.7335,0.6911,0.1333,1,0
33,2,1,-0.8594,1.1501,0.7327,0.0083,0,0
33,2,1,-1,1.1252,0.5161,0.0167,0,0
33,2,1,-1,0.5252,0.4995,0.0083,0,0
33,2,1,-1,0.3335,0.7078,0.0167,0,0
33,2,1,-1,0.5252,0.6244,0.0167,0,0
33,1,1,-1,0.5585,0.5161,0.0167,1,0
33,2,2,-1,1.8001,0.4994,0.0333,1,0
33,2,2,0,1.0085,0.8744,0.0667,1,0
33,1,1,0,0.9334,0.6495,0.0667,1,0
33,2,2,0,0.7835,0.3078,0.0667,1,0
33,1,1,0,0.9001,0.6078,0.1333,1,0
33,2,1,-1,1.7417,0.8244,0.0167,0,0
33,1,2,-0.0313,0.6335,0.2412,0.0667,0,0
33,1,1,-0.0313,0.6085,0.2662,0.1333,1,0
33,1,1,-0.0313,0.6001,0.1828,0.0667,1,0
33,1,1,-1,1.2918,0.4578,0.0167,1,0
33,2,2,-0.0547,0.6084,0.3078,0.0667,1,0
33,2,2,-0.0469,0.4835,0.2162,0.1333,1,0
33,2,2,-0.0547,0.6002,0.2495,0.0667,1,0
33,1,1,0.6746,3.375,1.2327,0.1333,1,0
33,2,2,0.3968,0.7918,0.891,0.0333,1,0
33,2,1,-1,0.9752,0.5161,0.0083,0,0
33,1,1,0.3333,1.5917,0.7078,0.0667,1,0
33,2,1,-1,1.7084,0.4078,0.0083,0,0
33,1,1,-0.7266,0.7918,0.5578,0.0083,1,0
33,1,2,-1,0.8668,2.3826,0.0667,0,0
33,2,1,-1,0.6918,0.7078,0.0167,0,0
33,2,1,-0.9453,0.9835,0.3078,0.0167,0,0
33,2,2,-1,0.6585,2.366,0.0667,1,0
33,1,1,-0.9453,1.575,0.6911,0.0167,1,0
33,1,1,-1,1.5084,0.4911,0.0083,1,0
33,1,1,-1,0.7252,0.5245,0.0167,1,0
33,1,1,-0.3672,1.3751,1.3744,0.0333,1,0
33,1,1,-0.6797,0.8418,0.7078,0.0333,1,0
33,2,2,0,0.8418,1.1327,0.0333,1,0
33,1,1,-0.4453,0.7001,0.7911,0.0333,1,0
33,2,1,-0.7032,0.9418,0.9161,0.0083,0,0
33,1,1,-0.5156,1.1501,1.1494,0.0333,1,0
33,2,2,-0.461,0.9334,1.2328,0.0333,1,0
33,1,1,-1,1.6921,0.8741,0.0083,1,0
33,2,1,-1,0.6668,0.4078,0.0167,0,0
33,1,1,1,1.2334,0.6911,0.1333,1,0
33,1,1,-1,2.2917,0.4911,0.0083,1,0
33,1,2,-1,0.8418,1.4994,0.1333,0,0
33,1,1,1,1.2918,0.6411,0.1333,1,0
33,2,1,-1,1.3168,0.4328,0.0083,0,0
33,2,2,1,0.9251,0.4161,0.1333,1,0
33,2,2,1,0.5752,0.8744,0.1333,1,0
33,2,2,1,1.0334,0.9076,0.0667,1,0
33,1,2,-0.0313,2.8667,0.2911,0.0333,0,0
33,1,1,-1,0.8084,0.4412,0.0167,1,0
33,1,1,1,1.4584,0.4578,0.1333,1,0
33,1,1,1,0.6252,0.5911,0.1333,1,0
33,1,1,0.8571,0.4752,0.4661,0.1333,1,0
33,1,1,-0.5781,1.1085,1.616,0.0333,1,0
33,2,1,-1,0.9751,0.5494,0.0167,0,0
33,2,1,-1,1.4751,0.4161,0.0167,0,0
33,2,2,1,0.9666,0.4329,0.1333,1,0
33,2,1,-1,0.6334,0.641,0.0167,0,0
33,2,2,1,0.5918,0.4245,0.1333,1,0
33,1,1,-0.9453,0.7085,0.7161,0.0083,1,0
33,2,2,0.9365,1.1084,0.5328,0.0667,1,0
33,1,2,-0.7266,1.0584,0.9161,0.0333,0,0
33,2,1,-0.8282,0.9335,0.4161,0.0083,0,0
33,1,1,-1,0.7169,0.441,0.0167,1,0
33,1,1,0.627,1.0418,0.6994,0.0667,1,0
33,2,1,-0.8282,1.2001,0.9411,0.0167,0,0
33,2,1,-1,0.5252,0.3578,0.0083,0,0
33,1,1,-0.461,1.2751,1.1077,0.0333,1,0
33,1,2,-0.5703,2.0168,2.7826,0.0083,0,0
33,2,2,1,1.2001,0.6078,0.1333,1,0
33,1,1,-0.4375,0.8585,0.6578,0.0167,1,0
33,2,1,-0.8672,0.7918,0.5994,0.0083,0,0
33,2,1,-1,0.5751,0.4578,0.0167,0,0
33,2,2,1,0.7252,0.4827,0.1333,1,0
33,1,1,1,0.6668,1.3411,0.1333,1,0
33,1,1,-0.9141,0.6835,0.6578,0.0167,1,0
33,2,2,1,0.5252,0.6578,0.1333,1,0
33,2,2,1,0.5418,0.5495,0.0667,1,0
33,2,2,1,0.4335,0.4328,0.0667,1,0
33,2,2,1,0.4335,0.4745,0.0667,1,0
33,1,1,0.3809,1.2668,0.5078,0.0333,1,0
33,1,1,-0.9688,1.1251,0.4495,0.0083,1,0
33,2,1,-1,0.5835,0.7077,0.0083,0,0
33,1,1,-0.8907,0.5335,0.4411,0.0083,1,0
33,1,1,-0.3594,1.0502,0.8244,0.0333,1,0
33,2,1,-0.461,1.1501,0.4494,0.0333,0,0
33,2,2,1,0.7001,0.4578,0.1333,1,0
33,2,2,0.9286,0.4252,0.4244,0.0667,1,0
