Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,RT_decConf,mean,sd,Condition,Training
1,0,0,28.431,NaN,NaN,0.46487,0.5243,0.0333,0,1
1,0,0,44.1176,NaN,NaN,0.81137,0.5243,0.0333,0,1
1,1,1,7.10749999999999,NaN,NaN,0.45151,0.4757,0.1,0,1
1,1,1,17.32,NaN,NaN,0.50479,0.4757,0.0333,3,1
1,1,1,17.32,NaN,NaN,0.51833,0.4757,0.1,3,1
1,0,0,50,NaN,NaN,0.47809,0.55,0.0333,3,1
1,1,1,7.10749999999999,NaN,NaN,3.5967,0.4757,0.1,-1,1
1,0,0,18.627,NaN,NaN,0.62485,0.55,0.1,-1,1
1,0,0,50,NaN,NaN,0.37146,0.55,0.0333,-1,1
1,0,1,9.15,NaN,NaN,0.78473,0.5243,0.1,-1,1
1,1,1,17.32,NaN,NaN,0.53153,0.45,0.1,-1,1
1,1,1,50,NaN,NaN,0.4247,0.45,0.0333,-1,1
1,1,1,41.83,NaN,NaN,0.77141,0.4757,0.0333,-1,1
1,0,0,50,NaN,NaN,0.35819,0.5243,0.0333,-1,1
1,0,0,50,NaN,NaN,0.478,0.55,0.0333,3,0
1,0,0,20.588,NaN,NaN,0.47813,0.55,0.1,3,0
1,0,0,10.784,NaN,NaN,0.59807,0.55,0.1,0,0
1,1,1,50,NaN,NaN,0.42468,0.45,0.0333,3,0
1,1,1,25.49,NaN,NaN,0.8779,0.45,0.1,3,0
1,0,1,9.15,NaN,NaN,0.66487,0.5243,0.1,0,0
1,1,1,9.15,NaN,NaN,0.57138,0.45,0.1,0,0
1,0,0,40.1961,NaN,NaN,0.47815,0.55,0.0333,3,0
1,1,1,19.3625,NaN,NaN,0.55803,0.45,0.1,3,0
1,1,1,33.66,NaN,NaN,0.75806,0.45,0.0333,0,0
1,0,0,48.0392,NaN,NaN,0.82467,0.55,0.0333,0,0
1,1,1,23.4475,NaN,NaN,0.71796,0.45,0.1,3,0
1,0,0,38.235,NaN,NaN,0.67807,0.55,0.1,0,0
1,0,0,50,NaN,NaN,0.50475,0.5243,0.0333,3,0
1,1,1,33.66,NaN,NaN,0.43819,0.45,0.1,0,0
1,0,0,20.588,NaN,NaN,0.51796,0.5243,0.1,3,0
1,1,1,31.6175,NaN,NaN,0.66473,0.4757,0.0333,0,0
1,1,1,33.66,NaN,NaN,0.54472,0.4757,0.1,3,0
1,0,0,44.1176,NaN,NaN,0.54479,0.55,0.0333,0,0
1,0,0,46.0784,NaN,NaN,0.47807,0.5243,0.0333,3,0
1,0,0,34.314,NaN,NaN,0.54472,0.5243,0.1,3,0
1,1,1,50,NaN,NaN,0.50447,0.45,0.0333,1,0
1,1,0,22.549,NaN,NaN,0.49127,0.4757,0.1,3,0
1,1,1,39.7875,NaN,NaN,0.46483,0.4757,0.0333,0,0
1,1,1,29.575,NaN,NaN,0.61112,0.45,0.0333,1,0
1,1,1,23.4475,NaN,NaN,0.47806,0.45,0.1,3,0
1,1,1,17.32,NaN,NaN,0.59812,0.4757,0.1,0,0
1,1,1,15.2775,NaN,NaN,0.57104,0.4757,0.1,1,0
1,1,1,13.235,NaN,NaN,0.53146,0.4757,0.0333,0,0
1,1,1,11.1925,NaN,NaN,0.41144,0.4757,0.1,3,0
1,1,1,13.235,NaN,NaN,0.53146,0.4757,0.0333,0,0
1,1,0,14.706,NaN,NaN,0.35818,0.4757,0.1,0,0
1,0,0,12.745,NaN,NaN,0.43803,0.5243,0.1,3,0
1,0,0,48.0392,NaN,NaN,0.47799,0.5243,0.0333,0,0
1,0,0,8.824,NaN,NaN,0.53142,0.5243,0.1,0,0
1,0,0,12.745,NaN,NaN,0.30477,0.5243,0.1,3,0
1,0,0,50,NaN,NaN,0.25139,0.5243,0.0333,3,0
1,0,0,50,NaN,NaN,0.55811,0.55,0.0333,0,0
1,0,0,50,NaN,NaN,0.62474,0.5243,0.0333,0,0
1,1,1,31.6175,NaN,NaN,0.78464,0.4757,0.0333,3,0
1,0,0,50,NaN,NaN,0.45123,0.55,0.0333,1,0
1,0,0,20.588,NaN,NaN,0.46474,0.55,0.1,3,0
1,1,0,8.824,NaN,NaN,0.89129,0.4757,0.1,0,0
1,0,0,16.667,NaN,NaN,0.25152,0.55,0.0333,0,0
1,1,1,50,NaN,NaN,0.98425,0.45,0.0333,1,0
1,0,0,50,NaN,NaN,0.43785,0.55,0.0333,1,0
1,1,1,47.9575,NaN,NaN,0.49152,0.45,0.0333,0,0
1,0,1,5.065,NaN,NaN,0.49142,0.55,0.1,0,0
1,1,1,21.405,NaN,NaN,0.45151,0.4757,0.1,0,0
1,1,1,27.5325,NaN,NaN,0.59801,0.45,0.1,0,0
1,0,0,48.0392,NaN,NaN,0.63798,0.55,0.1,3,0
1,1,1,41.83,NaN,NaN,0.85128,0.4757,0.0333,3,0
1,1,1,25.49,NaN,NaN,0.47818,0.45,0.1,0,0
1,0,0,24.51,NaN,NaN,0.49134,0.5243,0.1,0,0
1,0,0,50,NaN,NaN,0.50469,0.5243,0.0333,3,0
1,1,1,50,NaN,NaN,0.51813,0.45,0.0333,0,0
1,1,1,27.5325,NaN,NaN,0.4647,0.45,0.0333,0,0
1,1,1,27.5325,NaN,NaN,0.57136,0.4757,0.0333,3,0
1,1,1,29.575,NaN,NaN,0.69136,0.4757,0.0333,3,0
1,0,0,48.0392,NaN,NaN,0.83804,0.5243,0.0333,0,0
1,0,0,36.275,NaN,NaN,0.61141,0.5243,0.1,0,0
1,0,0,34.314,NaN,NaN,0.59813,0.55,0.1,0,0
1,0,0,36.275,NaN,NaN,0.47802,0.55,0.1,3,0
1,0,0,32.353,NaN,NaN,0.57143,0.5243,0.0333,0,0
1,0,0,34.314,NaN,NaN,2.7571,0.5231,0.0333,-1,1
1,0,0,22.549,NaN,NaN,0.58471,0.55,0.0333,-1,1
1,1,1,33.66,NaN,NaN,0.47814,0.45,0.1,-1,1
1,1,0,16.667,NaN,NaN,0.75806,0.4769,0.0333,-1,1
1,0,0,20.588,NaN,NaN,0.46484,0.55,0.1,-1,1
1,1,1,25.49,NaN,NaN,0.41145,0.45,0.0333,-1,1
1,1,0,36.275,NaN,NaN,0.54479,0.4769,0.1,-1,1
1,0,1,27.5325,NaN,NaN,0.59823,0.5231,0.1,-1,1
1,0,0,12.745,NaN,NaN,2.0774,0.5231,0.1,3,0
1,1,1,27.5325,NaN,NaN,0.59777,0.45,0.0333,1,0
1,0,0,12.745,NaN,NaN,0.53154,0.55,0.1,0,0
1,0,0,12.745,NaN,NaN,1.451,0.5231,0.1,3,0
1,1,1,9.15,NaN,NaN,0.62478,0.4769,0.1,3,0
1,0,0,26.471,NaN,NaN,0.47804,0.5231,0.1,0,0
1,1,1,7.10749999999999,NaN,NaN,0.58477,0.4769,0.1,0,0
1,1,1,31.6175,NaN,NaN,0.65134,0.4769,0.0333,0,0
1,0,0,50,NaN,NaN,0.65096,0.55,0.0333,1,0
1,0,0,50,NaN,NaN,0.47821,0.55,0.0333,0,0
1,0,0,50,NaN,NaN,0.39811,0.5231,0.0333,3,0
1,0,0,42.1569,NaN,NaN,0.45117,0.5231,0.0333,1,0
1,0,0,48.0392,NaN,NaN,0.37128,0.55,0.1,1,0
1,1,1,35.7025,NaN,NaN,0.51793,0.45,0.0333,1,0
1,0,0,44.1176,NaN,NaN,0.54477,0.5231,0.0333,0,0
1,0,0,50,NaN,NaN,0.62437,0.55,0.0333,1,0
1,0,0,20.588,NaN,NaN,0.45148,0.55,0.1,0,0
1,0,0,50,NaN,NaN,0.43813,0.55,0.0333,0,0
1,0,0,8.824,NaN,NaN,0.41151,0.5231,0.0333,0,0
1,0,1,9.15,NaN,NaN,1.2244,0.5231,0.1,3,0
1,1,1,23.4475,NaN,NaN,0.4514,0.45,0.1,0,0
1,1,1,19.3625,NaN,NaN,0.45146,0.45,0.0333,0,0
1,0,1,5.065,NaN,NaN,0.51809,0.5231,0.1,0,0
1,1,1,29.575,NaN,NaN,0.5048,0.4769,0.1,0,0
1,1,1,50,NaN,NaN,0.43814,0.45,0.0333,0,0
1,0,0,8.824,NaN,NaN,0.46479,0.55,0.1,0,0
1,1,1,43.8725,NaN,NaN,0.57129,0.45,0.0333,3,0
1,1,1,21.405,NaN,NaN,0.46488,0.45,0.1,0,0
1,1,1,27.5325,NaN,NaN,0.4514,0.4769,0.0333,3,0
1,1,1,9.15,NaN,NaN,0.45149,0.4769,0.1,0,0
1,1,1,41.83,NaN,NaN,0.38481,0.45,0.0333,0,0
1,0,0,20.588,NaN,NaN,0.4248,0.5231,0.0333,0,0
1,0,0,42.1569,NaN,NaN,0.51806,0.5231,0.0333,0,0
1,0,0,46.0784,NaN,NaN,0.71805,0.55,0.0333,0,0
1,1,1,39.7875,NaN,NaN,0.66471,0.45,0.0333,3,0
1,0,0,28.431,NaN,NaN,0.46468,0.55,0.1,3,0
1,1,1,15.2775,NaN,NaN,0.34471,0.45,0.1,3,0
1,0,0,22.549,NaN,NaN,0.33235,0.5231,0.0333,3,0
1,1,0,8.824,NaN,NaN,1.5843,0.45,0.1,3,0
1,1,1,5.065,NaN,NaN,0.62473,0.4769,0.1,0,0
1,1,0,12.745,NaN,NaN,0.78462,0.4769,0.1,3,0
1,1,1,31.6175,NaN,NaN,0.62461,0.4769,0.0333,3,0
1,1,1,33.66,NaN,NaN,1.4376,0.45,0.1,3,0
1,1,1,13.235,NaN,NaN,0.46476,0.4769,0.0333,0,0
1,1,1,7.10749999999999,NaN,NaN,0.54479,0.4769,0.0333,0,0
1,1,1,11.1925,NaN,NaN,0.4248,0.4769,0.0333,3,0
1,1,1,21.405,NaN,NaN,0.46472,0.45,0.0333,0,0
1,0,0,44.1176,NaN,NaN,0.63803,0.55,0.0333,3,0
1,1,1,47.9575,NaN,NaN,0.65138,0.4769,0.0333,3,0
1,0,0,46.0784,NaN,NaN,1.4911,0.55,0.1,3,0
1,1,1,13.235,NaN,NaN,0.66461,0.4769,0.1,3,0
1,1,1,9.15,NaN,NaN,0.4648,0.45,0.1,0,0
1,1,1,19.3625,NaN,NaN,0.47815,0.4769,0.0333,0,0
1,0,0,32.353,NaN,NaN,0.49148,0.5231,0.1,0,0
1,0,0,50,NaN,NaN,0.58439,0.55,0.0333,1,0
1,0,0,50,NaN,NaN,0.42447,0.5231,0.1,1,0
1,1,0,6.863,NaN,NaN,1.691,0.4769,0.1,3,0
1,0,0,50,NaN,NaN,0.4246,0.5231,0.0333,1,0
1,0,0,50,NaN,NaN,0.58438,0.55,0.1,1,0
1,0,1,7.10749999999999,NaN,NaN,0.43805,0.5231,0.1,0,0
1,0,0,20.588,NaN,NaN,0.43822,0.55,0.1,0,0
1,0,0,44.1176,NaN,NaN,0.3181,0.55,0.0333,0,0
1,1,1,35.7025,NaN,NaN,0.49147,0.45,0.1,0,0
1,1,1,45.915,NaN,NaN,0.46469,0.45,0.1,3,0
1,1,1,50,NaN,NaN,1.0511,0.45,0.0333,-1,1
1,1,1,27.5325,NaN,NaN,0.47819,0.4774,0.0333,-1,1
1,1,1,35.7025,NaN,NaN,0.30488,0.45,0.1,-1,1
1,0,0,50,NaN,NaN,0.26496,0.55,0.0333,-1,1
1,1,1,35.7025,NaN,NaN,0.41148,0.4774,0.1,-1,1
1,0,0,20.588,NaN,NaN,0.41139,0.5226,0.0333,-1,1
1,0,0,8.824,NaN,NaN,0.8913,0.55,0.1,-1,1
1,0,0,8.824,NaN,NaN,0.4914,0.5226,0.1,-1,1
1,0,0,22.549,NaN,NaN,0.41149,0.5226,0.1,0,0
1,0,0,50,NaN,NaN,0.41151,0.55,0.0333,0,0
1,1,1,39.7875,NaN,NaN,0.33147,0.4774,0.0333,3,0
1,1,1,37.745,NaN,NaN,0.46446,0.4774,0.0333,1,0
1,1,1,39.7875,NaN,NaN,0.54455,0.4774,0.0333,1,0
1,1,1,31.6175,NaN,NaN,0.42474,0.4774,0.1,3,0
1,1,0,16.667,NaN,NaN,0.42486,0.4774,0.1,0,0
1,0,0,50,NaN,NaN,0.75765,0.55,0.0333,1,0
1,0,0,22.549,NaN,NaN,0.46474,0.55,0.1,0,0
1,1,1,50,NaN,NaN,0.49107,0.45,0.0333,1,0
1,1,1,29.575,NaN,NaN,0.75793,0.45,0.1,3,0
1,0,0,34.314,NaN,NaN,0.545,0.55,0.1,3,0
1,1,1,35.7025,NaN,NaN,1.6642,0.4774,0.0333,3,0
1,0,0,30.392,NaN,NaN,0.41139,0.5226,0.0333,3,0
1,1,1,39.7875,NaN,NaN,0.73142,0.45,0.0333,0,0
1,1,1,35.7025,NaN,NaN,0.55811,0.45,0.1,0,0
1,0,0,40.1961,NaN,NaN,0.58445,0.55,0.0333,1,0
1,0,0,40.1961,NaN,NaN,0.50483,0.5226,0.0333,0,0
1,1,1,37.745,NaN,NaN,0.47809,0.45,0.0333,3,0
1,0,0,24.51,NaN,NaN,0.49142,0.5226,0.1,3,0
1,1,0,6.863,NaN,NaN,0.79786,0.4774,0.1,3,0
1,0,0,6.863,NaN,NaN,0.3048,0.55,0.1,3,0
1,0,0,44.1176,NaN,NaN,0.85092,0.55,0.0333,1,0
1,0,0,40.1961,NaN,NaN,0.78469,0.55,0.0333,0,0
1,0,0,4.902,NaN,NaN,0.5446,0.55,0.1,3,0
1,1,1,17.32,NaN,NaN,0.43819,0.4774,0.0333,0,0
1,0,0,28.431,NaN,NaN,0.45142,0.5226,0.1,3,0
1,0,0,20.588,NaN,NaN,0.55815,0.55,0.1,0,0
1,1,1,45.915,NaN,NaN,0.65118,0.45,0.0333,1,0
1,0,0,50,NaN,NaN,0.77126,0.5226,0.0333,3,0
1,0,0,6.863,NaN,NaN,0.47811,0.5226,0.1,0,0
1,1,1,13.235,NaN,NaN,0.4382,0.45,0.1,0,0
1,0,0,38.235,NaN,NaN,0.69144,0.55,0.0333,0,0
1,0,0,48.0392,NaN,NaN,0.66469,0.55,0.0333,0,0
1,0,0,48.0392,NaN,NaN,1.0113,0.5226,0.0333,1,0
1,0,0,42.1569,NaN,NaN,0.55808,0.55,0.1,0,0
1,1,1,15.2775,NaN,NaN,0.43813,0.4774,0.0333,0,0
1,1,1,50,NaN,NaN,0.35807,0.45,0.1,3,0
1,1,1,13.235,NaN,NaN,0.58466,0.45,0.1,3,0
1,1,1,37.745,NaN,NaN,0.9846,0.4774,0.0333,0,0
1,1,1,27.5325,NaN,NaN,0.51804,0.45,0.1,0,0
1,1,1,11.1925,NaN,NaN,0.47814,0.4774,0.1,0,0
1,1,1,43.8725,NaN,NaN,0.93094,0.45,0.0333,1,0
1,1,1,13.235,NaN,NaN,0.95806,0.4774,0.1,3,0
1,0,0,48.0392,NaN,NaN,0.41146,0.5226,0.0333,3,0
1,0,0,42.1569,NaN,NaN,0.53129,0.55,0.0333,3,0
1,1,1,15.2775,NaN,NaN,0.46467,0.45,0.1,3,0
1,0,0,44.1176,NaN,NaN,0.71805,0.5226,0.0333,0,0
1,1,1,37.745,NaN,NaN,0.62472,0.45,0.0333,0,0
1,0,0,32.353,NaN,NaN,0.55814,0.5226,0.0333,0,0
1,1,1,7.10749999999999,NaN,NaN,0.83804,0.45,0.1,0,0
1,1,1,7.10749999999999,NaN,NaN,0.57143,0.4774,0.0333,0,0
1,0,0,30.392,NaN,NaN,0.47814,0.5226,0.0333,0,0
1,0,0,6.863,NaN,NaN,0.34479,0.5226,0.1,0,0
1,1,1,29.575,NaN,NaN,0.49149,0.45,0.0333,0,0
1,0,0,36.275,NaN,NaN,0.89123,0.5226,0.1,3,0
1,0,1,7.10749999999999,NaN,NaN,0.39823,0.5226,0.1,0,0
1,1,1,13.235,NaN,NaN,0.42479,0.4774,0.1,0,0
1,0,0,28.431,NaN,NaN,1.0377,0.55,0.1,3,0
1,1,0,14.706,NaN,NaN,0.4515,0.4774,0.1,0,0
1,0,0,14.706,NaN,NaN,0.45149,0.55,0.1,0,0
1,1,1,33.66,NaN,NaN,0.61142,0.45,0.0333,0,0
1,1,1,21.405,NaN,NaN,0.53138,0.4774,0.1,3,0
1,0,0,26.471,NaN,NaN,1.0246,0.5226,0.1,3,0
1,1,1,9.15,NaN,NaN,1.6643,0.45,0.1,-1,1
1,1,0,34.314,NaN,NaN,0.42485,0.4774,0.0333,-1,1
1,0,0,14.706,NaN,NaN,0.47808,0.55,0.1,-1,1
1,0,0,26.471,NaN,NaN,0.3316,0.55,0.0333,-1,1
1,1,1,39.7875,NaN,NaN,0.46474,0.45,0.0333,-1,1
1,1,1,31.6175,NaN,NaN,0.55809,0.4774,0.1,-1,1
1,0,0,38.235,NaN,NaN,0.47808,0.5226,0.1,-1,1
1,0,0,28.431,NaN,NaN,0.39813,0.5226,0.0333,-1,1
1,1,1,39.7875,NaN,NaN,0.66464,0.4774,0.0333,3,0
1,1,1,35.7025,NaN,NaN,0.45133,0.45,0.1,3,0
1,0,0,46.0784,NaN,NaN,0.65107,0.55,0.0333,1,0
1,1,1,15.2775,NaN,NaN,0.73127,0.4774,0.1,0,0
1,1,1,37.745,NaN,NaN,0.89124,0.45,0.0333,0,0
1,0,0,38.235,NaN,NaN,0.90453,0.55,0.1,0,0
1,1,1,17.32,NaN,NaN,0.46479,0.4774,0.0333,0,0
1,1,1,31.6175,NaN,NaN,0.51799,0.4774,0.1,0,0
1,0,0,26.471,NaN,NaN,0.51814,0.55,0.1,3,0
1,1,1,15.2775,NaN,NaN,0.35964,0.45,0.1,3,0
1,0,0,50,NaN,NaN,0.47797,0.5226,0.0333,3,0
1,1,0,14.706,NaN,NaN,0.45145,0.4774,0.1,0,0
1,0,0,8.824,NaN,NaN,0.50481,0.5226,0.1,0,0
1,1,1,23.4475,NaN,NaN,0.46468,0.45,0.1,3,0
1,0,0,34.314,NaN,NaN,0.65135,0.55,0.1,3,0
1,1,1,19.3625,NaN,NaN,0.49152,0.45,0.1,0,0
1,0,0,34.314,NaN,NaN,0.54443,0.5226,0.0333,1,0
1,1,1,33.66,NaN,NaN,0.71792,0.4774,0.1,3,0
1,0,0,38.235,NaN,NaN,0.63809,0.5226,0.0333,0,0
1,1,1,23.4475,NaN,NaN,0.39821,0.45,0.0333,0,0
1,0,0,50,NaN,NaN,0.42477,0.55,0.0333,3,0
1,0,0,36.275,NaN,NaN,0.61143,0.5226,0.1,0,0
1,1,1,33.66,NaN,NaN,0.58466,0.45,0.1,3,0
1,0,0,34.314,NaN,NaN,0.54461,0.5226,0.1,3,0
1,1,1,9.15,NaN,NaN,0.3982,0.45,0.1,0,0
1,0,0,40.1961,NaN,NaN,0.81125,0.55,0.1,3,0
1,1,0,16.667,NaN,NaN,0.42477,0.4774,0.0333,0,0
1,1,1,27.5325,NaN,NaN,0.95797,0.4774,0.0333,3,0
1,0,0,44.1176,NaN,NaN,0.70471,0.55,0.1,0,0
1,1,1,21.405,NaN,NaN,0.39811,0.4774,0.1,3,0
1,1,1,50,NaN,NaN,0.3981,0.45,0.0333,3,0
1,0,0,48.0392,NaN,NaN,0.65143,0.55,0.0333,0,0
1,1,1,43.8725,NaN,NaN,0.69134,0.4774,0.0333,3,0
1,0,0,44.1176,NaN,NaN,0.66461,0.5226,0.1,3,0
1,1,1,50,NaN,NaN,0.3315,0.45,0.0333,3,0
1,1,1,7.10749999999999,NaN,NaN,0.79796,0.45,0.0333,0,0
1,1,1,50,NaN,NaN,0.47809,0.45,0.0333,3,0
1,0,0,46.0784,NaN,NaN,0.79802,0.5226,0.0333,0,0
1,1,1,9.15,NaN,NaN,0.47816,0.45,0.1,0,0
1,0,0,30.392,NaN,NaN,0.50451,0.55,0.0333,1,0
1,1,0,16.667,NaN,NaN,1.2245,0.4774,0.1,3,0
1,0,0,48.0392,NaN,NaN,1.011,0.55,0.0333,1,0
1,0,0,36.275,NaN,NaN,0.53144,0.5226,0.1,0,0
1,0,0,42.1569,NaN,NaN,0.918,0.55,0.1,0,0
1,1,1,25.49,NaN,NaN,0.79804,0.4774,0.0333,0,0
1,0,0,48.0392,NaN,NaN,0.94461,0.55,0.0333,0,0
1,0,0,42.1569,NaN,NaN,0.59805,0.5226,0.0333,0,0
1,1,1,19.3625,NaN,NaN,0.39805,0.4774,0.0333,3,0
1,0,0,18.627,NaN,NaN,1.6242,0.5226,0.1,3,0
1,1,1,19.3625,NaN,NaN,0.47805,0.4774,0.1,3,0
1,1,1,3.02249999999999,NaN,NaN,0.46476,0.45,0.1,0,0
1,0,0,40.1961,NaN,NaN,0.73141,0.5226,0.0333,0,0
1,0,0,26.471,NaN,NaN,0.77132,0.55,0.1,3,0
1,0,0,48.0392,NaN,NaN,0.66478,0.5226,0.0333,3,0
1,1,0,28.431,NaN,NaN,0.7314,0.4774,0.1,0,0
1,1,1,33.66,NaN,NaN,0.71804,0.45,0.0333,0,0
1,0,0,26.471,NaN,NaN,0.99796,0.5226,0.1,0,0
1,0,0,46.0784,NaN,NaN,0.61114,0.5226,0.0333,1,0
1,0,0,44.1176,NaN,NaN,0.69132,0.55,0.1,0,0
1,1,1,50,NaN,NaN,0.45111,0.45,0.0333,1,0
1,0,1,5.065,NaN,NaN,0.91785,0.5226,0.1,3,0
1,1,1,39.7875,NaN,NaN,0.61137,0.4774,0.0333,0,0
1,0,0,48.0392,NaN,NaN,0.94456,0.55,0.0333,0,0
1,0,0,46.0784,NaN,NaN,0.83802,0.55,0.0333,0,0
1,1,1,13.235,NaN,NaN,1.5975,0.4769,0.0333,-1,1
1,1,1,11.1925,NaN,NaN,1.1046,0.4769,0.1,-1,1
1,0,0,42.1569,NaN,NaN,0.65139,0.55,0.0333,-1,1
1,0,0,28.431,NaN,NaN,0.63805,0.55,0.1,-1,1
1,1,1,9.15,NaN,NaN,0.82463,0.45,0.1,-1,1
1,0,0,28.431,NaN,NaN,0.38485,0.5231,0.0333,-1,1
1,0,0,20.588,NaN,NaN,0.75804,0.5231,0.1,-1,1
1,1,1,50,NaN,NaN,0.46491,0.45,0.0333,-1,1
1,1,1,31.6175,NaN,NaN,1.0511,0.45,0.1,3,0
1,1,1,33.66,NaN,NaN,0.62441,0.45,0.1,1,0
1,0,0,50,NaN,NaN,0.59812,0.55,0.0333,0,0
1,1,1,9.15,NaN,NaN,0.62472,0.4769,0.1,3,0
1,0,0,24.51,NaN,NaN,0.47811,0.55,0.0333,0,0
1,0,0,36.275,NaN,NaN,0.81127,0.55,0.1,0,0
1,1,0,16.667,NaN,NaN,0.58468,0.4769,0.1,0,0
1,0,0,6.863,NaN,NaN,1.5444,0.5231,0.1,0,0
1,1,1,23.4475,NaN,NaN,0.47816,0.4769,0.0333,0,0
1,1,1,50,NaN,NaN,0.35806,0.45,0.0333,3,0
1,0,0,6.863,NaN,NaN,0.69135,0.5231,0.1,0,0
1,0,0,30.392,NaN,NaN,0.49149,0.5231,0.1,0,0
1,1,1,33.66,NaN,NaN,0.53141,0.4769,0.0333,3,0
1,1,1,37.745,NaN,NaN,1.1044,0.45,0.1,3,0
1,0,0,50,NaN,NaN,0.37137,0.5231,0.0333,3,0
1,1,1,43.8725,NaN,NaN,0.55815,0.4769,0.0333,1,0
1,1,1,47.9575,NaN,NaN,1.2775,0.45,0.0333,1,0
1,0,0,38.235,NaN,NaN,0.73128,0.5231,0.1,3,0
1,1,1,5.065,NaN,NaN,1.571,0.4769,0.1,3,0
1,1,1,15.2775,NaN,NaN,0.53143,0.45,0.1,0,0
1,1,1,43.8725,NaN,NaN,0.38478,0.45,0.0333,3,0
1,0,1,5.065,NaN,NaN,0.38487,0.55,0.1,0,0
1,1,1,7.10749999999999,NaN,NaN,0.90465,0.4769,0.0333,0,0
1,0,0,22.549,NaN,NaN,0.47916,0.5231,0.0333,0,0
1,0,0,38.235,NaN,NaN,0.63789,0.55,0.1,3,0
1,0,0,34.314,NaN,NaN,0.55819,0.55,0.0333,0,0
1,0,0,22.549,NaN,NaN,0.75806,0.5231,0.0333,0,0
1,0,0,18.627,NaN,NaN,0.43793,0.5231,0.0333,1,0
1,0,1,11.1925,NaN,NaN,0.4116,0.5231,0.0333,0,0
1,0,0,24.51,NaN,NaN,1.531,0.5231,0.1,3,0
1,0,0,34.314,NaN,NaN,0.8645,0.5231,0.1,3,0
1,1,1,43.8725,NaN,NaN,0.41139,0.45,0.0333,3,0
1,1,1,25.49,NaN,NaN,0.5448,0.45,0.0333,0,0
1,1,1,25.49,NaN,NaN,0.51813,0.4769,0.1,0,0
1,1,1,39.7875,NaN,NaN,0.51806,0.4769,0.0333,3,0
1,0,0,10.784,NaN,NaN,0.67802,0.55,0.1,3,0
1,1,1,39.7875,NaN,NaN,0.65142,0.45,0.0333,0,0
1,1,1,31.6175,NaN,NaN,0.50479,0.4769,0.0333,0,0
1,1,1,15.2775,NaN,NaN,0.45145,0.4769,0.1,0,0
1,0,0,32.353,NaN,NaN,0.63807,0.5231,0.0333,0,0
1,1,1,9.15,NaN,NaN,0.41145,0.45,0.1,0,0
1,0,1,5.065,NaN,NaN,0.7847,0.55,0.1,0,0
1,0,0,36.275,NaN,NaN,0.75792,0.55,0.1,3,0
1,1,1,29.575,NaN,NaN,0.62474,0.45,0.0333,0,0
1,1,1,29.575,NaN,NaN,0.67796,0.45,0.1,0,0
1,0,0,50,NaN,NaN,0.45142,0.5231,0.0333,3,0
1,0,0,10.784,NaN,NaN,0.91788,0.5231,0.1,3,0
1,0,0,50,NaN,NaN,0.50466,0.5231,0.0333,3,0
1,1,1,31.6175,NaN,NaN,0.45153,0.4769,0.0333,0,0
1,0,0,22.549,NaN,NaN,0.38481,0.55,0.1,3,0
1,0,0,50,NaN,NaN,0.37119,0.55,0.0333,1,0
1,0,0,50,NaN,NaN,0.41114,0.55,0.0333,1,0
1,1,1,11.1925,NaN,NaN,0.90456,0.4769,0.1,3,0
1,1,1,33.66,NaN,NaN,0.53142,0.45,0.1,0,0
1,1,1,50,NaN,NaN,0.51796,0.45,0.1,3,0
1,1,1,31.6175,NaN,NaN,0.49146,0.45,0.0333,0,0
1,0,0,16.667,NaN,NaN,0.6914,0.55,0.1,0,0
1,0,1,5.065,NaN,NaN,0.42484,0.5231,0.1,0,0
1,1,1,39.7875,NaN,NaN,0.5714,0.4769,0.0333,3,0
1,0,0,50,NaN,NaN,0.77105,0.55,0.0333,1,0
1,0,0,50,NaN,NaN,0.37121,0.55,0.0333,1,0
1,0,0,50,NaN,NaN,0.41152,0.55,0.0333,0,0
1,1,1,15.2775,NaN,NaN,1.1578,0.4769,0.1,3,0
1,1,1,15.2775,NaN,NaN,0.45146,0.4769,0.1,0,0
1,1,1,11.1925,NaN,NaN,1.6108,0.45,0.1,-1,1
1,0,0,14.706,NaN,NaN,0.47808,0.5231,0.1,-1,1
1,0,0,4.902,NaN,NaN,1.0913,0.55,0.1,-1,1
1,1,1,37.745,NaN,NaN,0.85121,0.45,0.0333,-1,1
1,0,0,38.235,NaN,NaN,0.65134,0.5231,0.0333,-1,1
1,1,1,35.7025,NaN,NaN,0.86475,0.4769,0.1,-1,1
1,0,0,42.1569,NaN,NaN,0.55817,0.55,0.0333,-1,1
1,1,1,23.4475,NaN,NaN,0.49142,0.4769,0.0333,-1,1
1,0,0,8.824,NaN,NaN,0.53123,0.5231,0.1,3,0
1,0,0,48.0392,NaN,NaN,0.58464,0.55,0.0333,3,0
1,0,0,46.0784,NaN,NaN,0.70432,0.5231,0.0333,1,0
1,0,0,40.1961,NaN,NaN,0.6781,0.55,0.0333,0,0
1,0,0,30.392,NaN,NaN,0.55803,0.5231,0.1,0,0
1,0,0,26.471,NaN,NaN,0.69111,0.55,0.0333,1,0
1,0,0,32.353,NaN,NaN,0.54477,0.55,0.0333,0,0
1,0,0,50,NaN,NaN,0.29144,0.55,0.0333,3,0
1,1,1,9.15,NaN,NaN,0.77128,0.4769,0.1,3,0
1,1,1,25.49,NaN,NaN,0.57147,0.45,0.0333,0,0
