Subj_idx,Stimulus,Response,Confidence,RT_decConf,difficulty,Accuracy,Training
2,1,1,1,2.6078,0.1333,1,0
2,1,1,1,1.8158,0.1333,1,0
2,2,1,-1,2.2492,0.0167,0,0
2,2,2,1,2.7661,0.1333,1,0
2,1,2,-1,2.1909,0.0083,0,0
2,2,1,-0.0703,2.5911,0.0667,0,0
2,2,2,-0.0938,3.0994,0.0667,1,0
2,1,2,-1,2.0325,0.0083,0,0
2,1,2,-1,1.5245,0.0167,0,0
2,1,2,-1,1.5412,0.0333,0,0
2,1,2,-1,1.5161,0.0083,0,0
2,1,2,-1,1.5412,0.0333,0,0
2,1,2,-1,1.5413,0.0333,0,0
2,1,1,-0.0235,3.3994,0.0667,1,0
2,1,1,1,2.1992,0.1333,1,0
2,2,1,-1,2.4907,0.0333,0,0
2,1,1,-1,1.5245,0.0167,1,0
2,2,1,-1,1.5909,0.0083,0,0
2,1,1,-0.0469,2.5828,0.0667,1,0
2,2,1,-0.0469,1.7743,0.0667,0,0
2,1,1,-0.0313,1.8328,0.0667,1,0
2,2,1,-1,2.0493,0.0167,0,0
2,1,1,-1,1.6662,0.0333,1,0
2,1,1,1,2.2242,0.1333,1,0
2,2,1,-1,2.3826,0.0083,0,0
2,1,1,-1,1.6662,0.0083,1,0
2,1,1,1,2.1491,0.1333,1,0
2,2,1,-1,2.3076,0.0167,0,0
2,2,2,1,2.6494,0.1333,1,0
2,1,1,0.0238,2.5492,0.0667,1,0
2,2,2,1,2.5242,0.1333,1,0
2,2,2,1,2.3492,0.1333,1,0
2,1,1,0,2.7742,0.0667,1,0
2,1,1,-1,2.0243,0.0167,1,0
2,2,2,1,2.4992,0.1333,1,0
2,2,2,0,2.4826,0.0667,1,0
2,2,2,-1,1.9242,0.0333,1,0
2,2,2,1,2.0076,0.1333,1,0
2,2,2,-1,2.1158,0.0083,1,0
2,1,2,-1,1.7493,0.0167,0,0
2,1,2,-1,1.5245,0.0167,0,0
2,1,2,-1,1.5162,0.0083,0,0
2,1,2,-1,1.8829,0.0083,0,0
2,1,2,-1,1.5162,0.0083,0,0
2,2,2,-1,3.1577,0.0083,1,0
2,1,1,-0.0938,2.5492,0.0667,1,0
2,1,1,-1,2.0659,0.0333,1,0
2,2,2,1,2.4243,0.1333,1,0
2,2,1,-1,3.0623,0.0167,0,0
2,2,2,1,2.8911,0.1333,1,0
2,1,2,-1,2.3492,0.0083,0,0
2,1,1,1,2.4495,0.1333,1,0
2,2,1,-1,2.3742,0.0333,0,0
2,1,1,-1,1.9412,0.0333,1,0
2,2,1,-1,1.6993,0.0167,0,0
2,1,1,-1,1.5412,0.0333,1,0
2,2,1,-1,1.8909,0.0083,0,0
2,2,1,-1,2.4661,0.0083,0,0
2,2,1,-1,1.5246,0.0167,0,0
2,1,1,-1,1.5744,0.0167,1,0
2,2,1,0,2.3742,0.0667,0,0
2,2,1,-1,1.8662,0.0083,0,0
2,2,1,-1,1.5162,0.0083,0,0
2,1,1,-1,1.5995,0.0333,1,0
2,1,1,-1,1.7826,0.0083,1,0
2,1,1,0,2.3576,0.1333,1,0
2,1,1,0,1.7993,0.0667,1,0
2,2,2,1,2.3825,0.1333,1,0
2,2,2,-1,1.9659,0.0083,1,0
2,2,2,0,2.0909,0.0667,1,0
2,1,1,1,2.3242,0.1333,1,0
2,1,1,-1,2.6075,0.0333,1,0
2,2,1,-1,1.5493,0.0083,0,0
2,2,2,1,2.6078,0.1333,1,0
2,1,2,-1,2.6159,0.0333,0,0
2,1,2,-1,1.8495,0.0167,0,0
2,2,2,-1,1.5745,0.0333,1,0
2,1,2,-1,1.9992,0.0167,0,0
2,2,2,-1,1.5245,0.0167,1,0
2,1,2,-1,1.7493,0.0083,0,0
2,1,1,0.0873,2.4911,0.0667,1,0
2,2,1,0.0952,1.7909,0.0667,0,0
2,1,1,1,2.2245,0.1333,1,0
2,1,1,-1,2.2076,0.0167,1,0
2,1,1,1,2.1076,0.1333,1,0
2,1,1,-1,2.0493,0.0167,1,0
2,1,1,1,1.9492,0.1333,1,0
2,2,1,-1,2.0409,0.0333,0,0
2,1,1,-1,2.5411,0.0333,1,0
2,1,1,-1,1.7493,0.0333,1,0
2,2,1,-1,1.7909,0.0167,0,0
2,1,1,0,2.3078,0.0667,1,0
2,1,1,-1,2.2409,0.0167,1,0
2,1,1,-1,1.7658,0.0083,1,0
2,1,1,1,2.7158,0.1333,1,0
2,2,2,1,2.5242,0.1333,1,0
2,1,1,1,2.4409,0.1333,1,0
2,1,1,-1,2.5825,0.0083,1,0
2,1,1,1,2.1326,0.0667,1,0
2,2,1,-0.0469,2.0825,0.0667,0,0
2,2,1,-1,2.0911,0.0333,0,0
2,2,1,0.119,2.1078,0.0667,0,0
2,1,1,0.0714,1.6911,0.0667,1,0
2,2,1,-1,2.0409,0.0167,0,0
2,2,1,-1,1.6995,0.0333,0,0
2,2,1,-1,1.8161,0.0083,0,0
2,2,2,0,3.241,0.0667,1,0
2,2,2,0.0556,2.6409,0.0667,1,0
20,2,1,1,2.9443,0.1333,0,1
20,2,1,0.6667,2.5744,0.0667,0,1
20,2,2,0,2.3161,0.0333,1,1
20,1,1,-0.2266,2.4992,0.0167,1,1
20,1,2,0,2.3242,0.0083,0,1
20,2,1,0.9286,2.0995,0.1333,0,1
20,1,2,0,2.1328,0.0667,0,1
20,1,2,0.1032,2.1328,0.0333,0,1
20,2,2,0.0556,2.2079,0.0167,1,1
20,1,1,-1,3.5325,0.0083,1,1
20,2,1,1,2.3076,0.1333,0,1
20,1,2,-0.7891,2.3495,0.0667,0,1
20,1,1,0.2143,2.1661,0.0333,1,1
20,2,2,-1,2.8742,0.0167,1,1
20,1,2,-1,2.7907,0.0083,0,1
20,1,2,0.9762,5.6992,0.1333,0,1
20,2,1,1,2.3911,0.0667,0,1
20,2,1,0.1032,2.9911,0.0333,0,1
20,2,2,0.0635,2.0828,0.0167,1,1
20,1,2,0.0397,2.5409,0.0083,0,1
20,2,1,1,2.2578,0.1333,0,1
20,1,2,1,4.366,0.0667,0,1
20,1,2,-0.9922,2.5828,0.0333,0,1
20,2,2,-0.9219,2.6161,0.0167,1,1
20,1,1,-0.9453,3.5825,0.0083,1,1
20,1,2,0.9206,3.8658,0.1333,0,1
20,1,2,1,2.3328,0.0667,0,1
20,2,2,-1,3.9493,0.0333,1,1
20,2,1,-1,2.8825,0.0167,0,1
20,1,1,-1,2.6078,0.0083,1,1
20,2,1,1,2.2326,0.1333,0,1
20,1,2,0.9444,4.0077,0.0667,0,1
20,2,2,-0.1406,2.7578,0.0333,1,1
20,2,2,0.0714,2.0909,0.0167,1,1
20,1,1,-0.8516,2.4742,0.0083,1,1
20,2,1,0.9841,2.9159,0.1333,0,1
20,1,2,1,2.6411,0.0667,0,1
20,2,2,0,2.7911,0.0333,1,1
20,2,1,0.8809,2.9741,0.0167,0,1
20,2,2,0,2.3245,0.0083,1,1
20,2,1,1,4.5991,0.1333,0,1
20,2,1,-0.0938,4.1077,0.0667,0,1
20,2,2,0.0238,2.2995,0.0333,1,1
20,1,2,0.0556,2.2825,0.0167,0,1
20,2,1,-0.2031,2.2578,0.0083,0,1
20,1,2,1,5.0076,0.1333,0,1
20,2,1,1,2.3578,0.0667,0,1
20,1,2,0,2.0745,0.0333,0,1
20,1,1,0,2.9244,0.0167,1,1
20,1,2,0.0397,2.2409,0.0083,0,1
20,2,1,0.9682,2.2994,0.1333,0,1
20,1,2,1,3.7577,0.0667,0,1
20,1,2,1,3.2244,0.0333,0,1
20,2,2,0,2.3411,0.0167,1,1
20,2,1,-0.1094,2.3826,0.0083,0,1
20,2,1,1,2.3995,0.1333,0,1
20,2,1,1,2.1911,0.0667,0,1
20,1,2,0,2.4327,0.0333,0,1
20,1,2,0,2.6911,0.0167,0,1
20,1,2,0,2.0662,0.0083,0,1
20,1,2,0,2.0453,0.0333,0,0
20,2,1,-0.1875,2.0828,0.0333,0,0
20,2,2,0.0079,1.8661,0.0333,1,0
20,2,1,-0.0625,3.1491,0.0083,0,0
20,1,2,0,1.8745,0.0333,0,0
20,2,1,1,2.1495,0.0667,0,0
20,2,1,1,2.0243,0.1333,0,0
20,1,2,-1,4.4077,0.0667,0,0
20,2,1,-0.8125,2.2661,0.0083,0,0
20,1,2,0.9762,2.4578,0.1333,0,0
20,2,2,-0.9453,3.2577,0.0667,1,0
20,1,2,1,2.4492,0.1333,0,0
20,2,1,-1,2.7827,0.0083,0,0
20,2,2,-0.8828,2.7411,0.0083,1,0
20,1,2,-0.8125,2.6992,0.0167,0,0
20,1,2,1,2.2745,0.1333,0,0
20,1,1,-0.9766,5.3076,0.0167,1,0
20,2,1,1,2.3076,0.0667,0,0
20,2,2,-1,2.2578,0.0083,1,0
20,1,2,1,4.2658,0.1333,0,0
20,1,2,0.9444,2.2828,0.1333,0,0
20,1,1,-1,3.9077,0.0333,1,0
20,2,1,1,2.1575,0.0667,0,0
20,2,2,-0.4453,2.3661,0.0083,1,0
20,1,2,1,2.7492,0.0667,0,0
20,1,2,0.8254,2.0328,0.1333,0,0
20,2,1,0.0397,1.9995,0.0167,0,0
20,1,2,1,2.4828,0.0333,0,0
20,1,2,-0.875,5.5159,0.0083,0,0
20,2,2,-0.7578,3.9327,0.0083,1,0
20,2,1,1,2.1242,0.0667,0,0
20,1,1,-0.9297,3.2828,0.0333,1,0
20,2,1,1,2.1742,0.1333,0,0
20,1,2,-0.6407,2.4661,0.0333,0,0
20,1,1,-0.4844,2.1161,0.0167,1,0
20,2,1,0.9444,1.9993,0.1333,0,0
20,2,1,0,2.0661,0.0167,0,0
20,1,2,0.0318,1.8162,0.0083,0,0
20,1,2,0.9444,2.8744,0.0667,0,0
20,2,1,-0.6641,2.1494,0.0167,0,0
20,1,2,1,2.2161,0.0667,0,0
20,1,2,-0.7657,2.0494,0.0167,0,0
20,2,1,-0.5703,1.9411,0.0333,0,0
20,1,2,1,2.1661,0.1333,0,0
20,1,1,-0.8125,2.2494,0.0167,1,0
20,2,2,-0.8282,2.5492,0.0333,1,0
20,2,1,-0.6875,2.1575,0.0083,0,0
20,2,2,-0.8125,2.2994,0.0083,1,0
20,1,2,-0.4844,2.4491,0.0333,0,0
20,1,2,0.9206,2.5411,0.0667,0,0
20,1,2,-0.5547,2.3245,0.0083,0,0
20,2,1,-0.8985,1.9662,0.0167,0,0
20,1,2,-0.8047,2.1745,0.0167,0,0
20,2,1,-0.6172,2.0495,0.0167,0,0
20,1,2,-0.8047,2.0828,0.0167,0,0
20,2,1,1,2.1578,0.1333,0,0
20,1,2,0.9048,2.3578,0.1333,0,0
20,1,2,1,2.2078,0.0667,0,0
20,2,1,-0.7657,2.2078,0.0333,0,0
20,1,2,1,2.1578,0.0667,0,0
20,1,2,1,2.2122,0.1333,0,0
20,1,2,0.8571,2.0247,0.0333,0,0
20,1,2,0.7619,2.0828,0.1333,0,0
20,1,2,1,2.1994,0.0667,0,0
20,1,1,-1,2.8744,0.0167,1,0
20,1,2,-0.9532,2.5325,0.0083,0,0
20,2,2,-0.5703,2.6744,0.0083,1,0
20,2,1,0.9365,2.2326,0.0667,0,0
20,1,1,-0.8985,2.0827,0.0083,1,0
20,2,1,1,2.6075,0.1333,0,0
20,2,2,-0.6641,2.4162,0.0167,1,0
20,1,1,-0.8282,2.2659,0.0167,1,0
20,1,2,-0.9922,3.1408,0.0083,0,0
20,2,1,1,2.1495,0.1333,0,0
20,2,1,-0.8282,2.0745,0.0333,0,0
20,2,1,1,2.0161,0.0667,0,0
20,1,2,-0.8282,3.1577,0.0083,0,0
20,2,1,-0.7891,2.6494,0.0333,0,0
20,2,2,-0.6407,2.0328,0.0167,1,0
20,2,1,-0.8594,2.3074,0.0167,0,0
20,1,2,1,2.5578,0.1333,0,0
20,1,2,-0.8828,4.516,0.0333,0,0
20,1,1,-0.9922,2.1744,0.0167,1,0
20,2,2,-0.6641,2.4409,0.0333,1,0
20,2,1,1,2.1659,0.1333,0,0
20,1,2,-0.5703,2.9244,0.0333,0,0
20,2,1,-0.8828,2.4578,0.0333,0,0
20,2,1,-0.2735,2.3578,0.0167,0,0
20,1,2,0.8174,2.7161,0.0667,0,0
20,2,2,-0.6875,2.5494,0.0083,1,0
20,2,1,-0.8594,2.7992,0.0667,0,0
20,2,2,-0.875,2.4661,0.0083,1,0
20,2,1,-0.9219,2.4825,0.0083,0,0
20,2,2,-0.9453,3.816,0.0083,1,0
20,2,1,0.8889,2.4825,0.0667,0,0
20,1,2,0.8889,2.6078,0.0667,0,0
20,2,1,-1,2.4995,0.0333,0,0
20,1,2,1,2.2661,0.1333,0,0
20,2,1,0.9762,2.0911,0.0667,0,0
20,1,2,1,2.0328,0.0667,0,0
20,1,2,-0.9453,4.1827,0.0083,0,0
20,1,2,1,2.5911,0.1333,0,0
20,2,1,-1,3.641,0.0333,0,0
20,1,2,1,2.2911,0.0667,0,0
20,2,1,-0.2031,2.7744,0.0667,0,0
20,2,2,0,2.2994,0.0333,1,0
20,1,1,-0.0391,2.4492,0.0167,1,0
20,2,1,0.7936,2.2492,0.0667,0,0
20,2,2,0.0476,1.9828,0.0167,1,0
20,2,1,-0.1563,2.3159,0.0083,0,0
20,1,2,0.9444,2.7411,0.1333,0,0
20,2,1,1,2.1578,0.1333,0,0
20,2,2,0.0476,2.0495,0.0167,1,0
20,1,1,-0.1641,2.2576,0.0333,1,0
20,2,1,-0.1328,2.9823,0.0333,0,0
20,2,2,0.0714,2.1412,0.0083,1,0
20,2,1,-0.2266,2.2826,0.0167,0,0
20,2,1,1,2.2328,0.1333,0,0
20,2,1,1,1.9661,0.1333,0,0
20,1,2,0.0318,2.2245,0.0167,0,0
20,2,1,-0.0703,2.354,0.0083,0,0
20,1,2,-0.6016,2.7828,0.0083,0,0
20,1,1,-0.9532,2.0078,0.0083,1,0
20,2,1,0.9682,2.3742,0.1333,0,0
20,2,2,-0.6485,2.491,0.0333,1,0
20,1,1,-0.8594,3.4991,0.0083,1,0
20,2,2,-1,3.6991,0.0083,1,0
20,2,1,-1,2.5992,0.0333,0,0
20,2,2,-0.8985,2.6328,0.0083,1,0
20,1,1,-0.9766,2.5825,0.0333,1,0
20,1,2,0.8174,3.1492,0.0667,0,0
20,1,1,-0.9219,3.0077,0.0167,1,0
20,1,2,0.9444,2.7909,0.1333,0,0
20,1,2,1,2.3078,0.1333,0,0
20,2,1,0.9048,3.2077,0.0667,0,0
20,2,1,-1,2.9411,0.0167,0,0
20,2,2,-1,2.1911,0.0333,1,0
20,1,1,-1,2.3159,0.0083,1,0
20,1,2,0.9841,2.7325,0.0667,0,0
20,2,1,1,3.8494,0.1333,0,0
20,1,2,-0.1328,2.9078,0.0167,0,0
20,1,2,1,2.3578,0.0667,0,0
20,1,2,0.9524,2.7827,0.1333,0,0
20,2,1,-1,2.9077,0.0167,0,0
20,2,1,1,3.3411,0.0667,0,0
20,1,2,-0.4453,2.5161,0.0333,0,0
20,1,2,1,2.1828,0.1333,0,0
20,2,1,-1,2.4161,0.0333,0,0
20,2,1,1,2.3494,0.1333,0,0
20,2,1,0.9841,2.6077,0.0667,0,0
20,2,2,-0.8282,3.991,0.0083,1,0
20,1,2,1,2.3825,0.1333,0,0
20,1,2,-0.7422,2.4911,0.0167,0,0
20,1,1,-1,2.5245,0.0167,1,0
20,1,2,-0.8985,2.7075,0.0083,0,0
20,2,1,-0.8282,4.5576,0.0083,0,0
20,2,2,-0.6953,2.3495,0.0333,1,0
20,1,1,-0.9532,2.8908,0.0167,1,0
20,1,2,-0.8516,2.8492,0.0167,0,0
20,2,1,-1,2.3578,0.0167,0,0
20,2,2,-0.875,6.0492,0.0333,1,0
20,1,2,1,2.2826,0.0667,0,0
20,2,1,-1,2.6744,0.0083,0,0
20,1,2,0.9444,2.3911,0.1333,0,0
20,2,1,1,2.4411,0.1333,0,0
20,1,2,1,2.6411,0.0667,0,0
20,2,2,-1,4.941,0.0333,1,0
20,1,2,-0.8516,2.4159,0.0333,0,0
20,2,1,-0.9766,2.6243,0.0083,0,0
20,2,1,1,3.0911,0.0667,0,0
20,1,2,-0.836,3.0827,0.0167,0,0
20,1,2,0.9524,2.8161,0.0667,0,0
20,2,1,-0.8282,2.4578,0.0333,0,0
20,1,2,0.9762,2.8328,0.0667,0,0
20,1,1,-0.3047,2.2661,0.0167,1,0
20,2,2,-0.6485,2.5659,0.0167,1,0
20,1,2,1,4.5408,0.1333,0,0
20,1,2,1,2.1994,0.1333,0,0
20,1,2,-0.6016,2.6994,0.0333,0,0
20,1,2,1,2.1411,0.0667,0,0
20,2,1,0.9762,2.3289,0.0667,0,0
20,1,2,-0.7188,2.1661,0.0333,0,0
20,1,2,-0.7422,4.6743,0.0333,0,0
20,2,1,-0.8985,2.8994,0.0167,0,0
20,1,2,0.9682,3.1827,0.1333,0,0
20,2,1,1,2.5661,0.1333,0,0
20,2,1,-1,2.6494,0.0167,0,0
20,2,1,1,2.5161,0.1333,0,0
20,1,2,0.9444,3.8326,0.0667,0,0
20,2,2,-0.711,3.391,0.0167,1,0
20,2,2,1,3.4075,0.0667,1,0
20,1,2,0.9762,2.6492,0.0667,0,0
20,2,1,1,2.4744,0.0667,0,0
20,2,2,-0.461,2.6911,0.0083,1,0
20,1,2,1,2.2159,0.1333,0,0
20,1,1,-1,2.5161,0.0083,1,0
20,1,2,-0.0391,3.2575,0.0333,0,0
20,1,2,-0.0391,1.8995,0.0167,0,0
20,1,1,-0.1172,2.8744,0.0083,1,0
20,1,1,-0.1172,2.8992,0.0167,1,0
20,2,2,0,4.0408,0.0333,1,0
20,1,2,0.9048,4.1575,0.0667,0,0
20,1,2,0.0079,2.2911,0.0333,0,0
20,1,1,-0.0625,3.2244,0.0167,1,0
20,2,1,-0.3203,2.9991,0.0083,0,0
20,1,2,-0.1563,2.2995,0.0167,0,0
20,2,1,1,2.3578,0.1333,0,0
20,2,1,1,2.9161,0.0667,0,0
20,1,1,0,2.6994,0.0083,1,0
20,2,1,0.9682,2.3909,0.1333,0,0
20,2,2,-0.2344,3.6494,0.0083,1,0
20,1,1,-0.2266,2.3741,0.0083,1,0
20,2,1,1,2.4409,0.1333,0,0
20,1,2,1,2.4745,0.1333,0,0
20,1,2,1,2.2328,0.0667,0,0
20,2,1,1,2.0578,0.1333,0,0
20,2,1,-0.0469,2.6161,0.0333,0,0
20,2,1,1,2.2494,0.1333,0,0
20,1,2,0.9682,2.3743,0.0667,0,0
20,2,2,0.0397,3.2244,0.0167,1,0
20,1,1,-0.0703,2.8909,0.0167,1,0
20,1,1,-0.9688,3.0742,0.0167,1,0
20,2,2,-0.7657,2.1742,0.0083,1,0
20,1,2,1,2.8825,0.1333,0,0
20,2,1,0.0159,2.8995,0.0333,0,0
20,2,2,0.0635,2.1995,0.0083,1,0
20,2,1,-0.0469,2.2409,0.0333,0,0
20,1,2,-0.6485,2.4161,0.0333,0,0
20,1,1,-0.9297,2.1745,0.0333,1,0
20,2,1,1,2.0992,0.1333,0,0
20,2,2,-0.4219,2.0995,0.0167,1,0
20,2,1,1,2.2325,0.0667,0,0
20,2,1,0.9206,3.5493,0.0667,0,0
20,2,2,-0.2344,2.1745,0.0083,1,0
20,2,1,-0.4453,3.0075,0.0083,0,0
20,1,2,-0.5547,2.2078,0.0083,0,0
20,2,1,-0.8047,2.2745,0.0333,0,0
20,1,2,-0.8828,3.3577,0.0167,0,0
20,2,1,1,2.1995,0.0667,0,0
20,1,1,-0.3281,2.3828,0.0333,1,0
20,2,1,-0.375,2.4122,0.0083,0,0
20,1,2,1,2.3245,0.0667,0,0
20,1,1,-0.8828,2.3828,0.0167,1,0
20,2,2,-0.9688,2.1493,0.0333,1,0
20,1,2,1,2.4991,0.0667,0,0
20,2,1,1,2.3411,0.0667,0,0
20,1,2,1,2.7244,0.1333,0,0
20,2,1,1,3.741,0.0667,0,0
20,1,2,1,3.1661,0.1333,0,0
20,1,2,1,2.5328,0.0667,0,0
20,1,2,-0.6953,2.7161,0.0083,0,0
20,1,2,1,2.3245,0.1333,0,0
20,2,1,-0.9922,3.266,0.0167,0,0
20,1,2,1,2.6744,0.1333,0,0
20,1,2,-0.9063,3.7576,0.0167,0,0
20,1,2,0.0159,2.7911,0.0333,0,0
20,1,2,1,2.2578,0.0667,0,0
20,1,2,0,2.3411,0.0333,0,0
20,1,1,-0.1328,2.8828,0.0083,1,0
20,2,1,-1,2.9659,0.0167,0,0
20,1,2,-1,3.6827,0.0083,0,0
20,1,2,1,2.2245,0.0667,0,0
20,1,2,-0.875,2.9661,0.0333,0,0
20,2,1,1,2.6244,0.1333,0,0
20,2,1,0.0318,2.4744,0.0333,0,0
20,1,2,1,2.3411,0.0667,0,0
20,1,1,-0.3438,2.2161,0.0167,1,0
20,2,2,-0.9532,2.3575,0.0083,1,0
20,2,1,-0.9688,2.8575,0.0167,0,0
20,2,2,-0.8985,2.4078,0.0083,1,0
20,2,1,-1,2.5575,0.0167,0,0
20,1,2,0.9444,2.4078,0.0667,0,0
20,2,1,-1,2.2828,0.0083,0,0
20,1,2,1,2.0828,0.1333,0,0
20,2,2,-0.9453,4.9826,0.0167,1,0
20,1,1,-1,2.5742,0.0083,1,0
20,2,1,-0.8516,2.8242,0.0083,0,0
20,2,2,-0.9219,2.5494,0.0167,1,0
20,1,2,-0.5547,2.3159,0.0333,0,0
20,2,1,1,2.5744,0.0667,0,0
20,2,1,-0.5547,2.4578,0.0083,0,0
20,2,2,-0.9219,3.6744,0.0167,1,0
20,2,1,1,2.5659,0.1333,0,0
20,1,2,-0.7891,2.1578,0.0167,0,0
20,1,1,-1,2.2244,0.0083,1,0
20,2,1,1,2.1076,0.1333,0,0
20,2,1,1,1.9995,0.1333,0,0
20,2,1,-0.1641,2.4578,0.0333,0,0
20,2,1,-0.1328,2.2911,0.0333,0,0
20,1,2,1,3.366,0.0667,0,0
20,2,2,0.0079,2.4161,0.0333,1,0
20,1,2,1,2.2159,0.1333,0,0
20,1,2,1,2.0162,0.1333,0,0
20,2,1,-0.3203,3.0827,0.0333,0,0
20,2,1,-0.0235,2.6661,0.0333,0,0
20,2,1,-1,2.2994,0.0333,0,0
20,1,2,-1,3.141,0.0167,0,0
20,1,2,1,2.3911,0.1333,0,0
20,2,2,-0.6016,3.5077,0.0083,1,0
20,2,1,1,2.2326,0.0667,0,0
20,2,1,1,2.1289,0.1333,0,0
20,2,1,-1,2.6411,0.0333,0,0
20,2,2,-1,2.8078,0.0167,1,0
20,1,2,1,2.3409,0.1333,0,0
20,2,2,-0.7813,2.4661,0.0083,1,0
20,2,1,-1,2.6159,0.0083,0,0
20,2,1,0.0079,3.666,0.0333,0,0
20,1,2,0,2.2495,0.0333,0,0
20,2,1,1,2.2328,0.1333,0,0
20,2,1,1,2.1411,0.0667,0,0
20,2,2,-0.9219,2.4578,0.0167,1,0
20,2,1,1,2.6325,0.0667,0,0
20,2,1,-0.1641,2.9744,0.0333,0,0
20,1,2,1,4.641,0.1333,0,0
20,1,2,-0.1563,2.1412,0.0333,0,0
20,1,2,1,2.5161,0.0667,0,0
20,1,2,1,2.4911,0.1333,0,0
20,1,2,1,2.2828,0.0667,0,0
20,1,2,0,2.316,0.0333,0,0
20,2,1,1,2.2245,0.0667,0,0
20,1,2,-0.4219,2.3494,0.0167,0,0
20,2,1,1,2.1828,0.0667,0,0
20,2,1,1,2.1078,0.0667,0,0
20,2,2,-0.4688,2.6578,0.0167,1,0
20,2,1,-0.6172,2.2492,0.0167,0,0
20,2,2,-0.9297,2.3495,0.0083,1,0
20,2,1,0.9682,2.3076,0.0667,0,0
20,2,1,-1,2.4328,0.0083,0,0
20,1,1,-0.6875,3.9827,0.0333,1,0
20,1,2,0,2.5659,0.0667,0,0
20,2,1,-0.1641,2.5911,0.0333,0,0
20,2,2,-1,2.2328,0.0333,1,0
20,2,1,-1,2.2326,0.0167,0,0
20,2,1,1,2.2244,0.1333,0,0
20,1,2,1,2.2911,0.0667,0,0
20,2,1,-1,2.2828,0.0083,0,0
20,2,1,1,2.3078,0.1333,0,0
20,1,2,-0.3438,2.4745,0.0167,0,0
20,1,2,1,2.1995,0.0667,0,0
20,1,2,1,2.3744,0.1333,0,0
20,2,1,-1,2.2412,0.0167,0,0
20,2,2,-0.9688,3.2994,0.0083,1,0
20,1,1,-1,3.4741,0.0083,1,0
20,2,1,1,2.1326,0.1333,0,0
20,1,2,0.9762,3.1911,0.1333,0,0
20,2,1,1,2.0411,0.0667,0,0
20,1,1,-1,2.7328,0.0083,1,0
20,1,2,-1,4.2824,0.0167,0,0
20,2,1,-1,2.3745,0.0083,0,0
20,2,2,-0.7891,2.4411,0.0333,1,0
20,1,1,-1,2.2909,0.0083,1,0
20,1,1,-1,2.2742,0.0333,1,0
20,2,2,-0.9219,2.2575,0.0083,1,0
20,2,2,-0.875,3.9158,0.0167,1,0
20,2,1,1,3.1575,0.1333,0,0
20,1,2,-1,3.5077,0.0167,0,0
20,2,1,-0.9532,2.2078,0.0167,0,0
20,1,2,1,2.4994,0.1333,0,0
20,1,1,-1,2.2994,0.0333,1,0
20,2,2,-0.9063,3.5157,0.0083,1,0
20,1,2,1,2.4038,0.1333,0,0
20,2,1,-1,2.5411,0.0167,0,0
20,1,2,-0.8282,2.2328,0.0333,0,0
20,1,1,-1,2.1745,0.0083,1,0
20,1,2,-0.8828,2.2992,0.0667,0,0
20,1,2,0.9682,2.0911,0.0667,0,0
20,2,1,1,2.0411,0.1333,0,0
20,2,2,-0.9688,6.0992,0.0083,1,0
20,1,1,-1,2.6408,0.0167,1,0
20,2,1,-1,2.4409,0.0083,0,0
20,1,2,-0.8125,2.1578,0.0333,0,0
20,1,2,-0.9297,2.7994,0.0083,0,0
20,1,2,1,2.2578,0.1333,0,0
20,2,1,1,2.6328,0.0667,0,0
20,1,2,-0.3516,2.2161,0.0333,0,0
20,2,2,-1,3.5327,0.0333,1,0
20,1,1,-1,2.4075,0.0167,1,0
20,2,2,-1,3.0158,0.0167,1,0
20,2,1,1,2.2159,0.1333,0,0
20,1,2,0,2.9494,0.0667,0,0
20,2,1,0,2.6328,0.0333,0,0
20,1,1,-1,2.4994,0.0167,1,0
20,1,2,0.0318,2.5492,0.0667,0,0
20,1,2,1,2.6744,0.0667,0,0
20,1,2,-0.9922,2.7578,0.0167,0,0
20,2,1,-1,2.8744,0.0333,0,0
20,1,2,1,2.3494,0.1333,0,0
20,1,2,1,3.0744,0.1333,0,0
20,1,1,-1,2.3411,0.0083,1,0
20,1,2,1,2.2742,0.0667,0,0
20,1,2,1,2.1911,0.0667,0,0
20,2,2,-1,5.2576,0.0167,1,0
20,2,1,-0.1094,2.5075,0.0667,0,0
20,1,2,1,2.2578,0.0667,0,0
20,1,2,0,2.0662,0.0333,0,0
20,1,1,-1,2.1661,0.0167,1,0
20,2,2,-1,2.1326,0.0167,1,0
20,2,1,1,2.0992,0.1333,0,0
20,1,2,1,2.0327,0.1333,0,0
20,1,1,-1,2.1493,0.0167,1,0
20,2,2,-1,2.8659,0.0083,1,0
20,1,1,-1,2.2575,0.0083,1,0
20,1,2,1,2.1326,0.1333,0,0
20,1,2,-0.3281,2.2661,0.0333,0,0
20,2,1,1,2.1995,0.0667,0,0
20,2,1,-1,2.5244,0.0083,0,0
20,1,2,-1,2.0995,0.0333,0,0
20,1,1,-1,2.7578,0.0083,1,0
20,2,1,1,2.1659,0.1333,0,0
20,2,1,1,2.1661,0.1333,0,0
20,1,2,-1,2.2411,0.0083,0,0
20,2,1,1,2.1161,0.0667,0,0
20,2,1,-1,2.2245,0.0167,0,0
20,2,2,-1,2.5244,0.0083,1,0
20,2,1,1,2.3075,0.1333,0,0
20,1,2,-1,3.516,0.0333,0,0
20,1,1,-1,2.0161,0.0333,1,0
20,2,2,-0.9063,2.4575,0.0333,1,0
