"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Noise","Difficulty","Error_trial"
25,1,0,1,1.683,0.659,0,0.01,0
25,1,0,2,0.775,1.007,0,0.02,0
25,1,1,1,1.543,1.107,0,0.03,0
25,0,0,2,0.757,1.558,0,0.03,0
25,1,1,3,1.158,0.928,0,0.02,0
25,0,0,4,0.684,1.501,1,0.01,0
25,0,0,2,1.478,4.069,0,0.02,0
25,1,1,2,0.792,1.058,0,0.01,0
25,1,1,3,0.993,1.353,1,0.01,0
25,1,1,3,0.562,0.658,1,0.01,0
25,1,1,2,1.602,0.685,1,0.01,0
25,0,0,3,2.02,1.135,1,0.01,0
25,1,0,2,0.681,0.661,1,0.01,0
25,1,1,4,0.651,1.926,1,0.02,0
25,0,1,1,1.671,1.028,0,0.01,0
25,1,1,2,0.837,1.65,1,0.03,0
25,1,1,4,0.615,1.504,0,0.02,0
25,1,1,6,0.61,1.255,1,0.03,0
25,1,1,4,1.071,1.378,1,0.02,0
25,0,1,2,0.754,1.3,1,0.02,0
25,0,1,1,1.976,2.503,1,0.01,0
25,0,0,5,0.651,1.67,0,0.02,0
25,0,0,1,1.583,6.406,0,0.01,0
25,1,1,2,0.816,3.52,0,0.01,0
25,0,0,2,0.636,1.235,0,0.01,0
25,0,1,3,2.084,0.97,1,0.01,0
25,0,0,5,0.624,0.694,1,0.02,0
25,1,0,4,0.749,0.67,1,0.02,0
25,0,0,2,1.064,0.85,0,0.01,0
25,1,0,1,2.576,1.09,0,0.01,0
25,1,1,1,0.862,1.793,1,0.01,0
25,0,0,1,2.362,1.005,0,0.02,0
25,0,1,3,1.075,1.142,1,0.01,0
25,0,0,2,0.722,0.917,1,0.01,0
25,0,NA,NA,1.39,0.001,1,0.01,1
25,0,0,2,2.365,2.39,1,0.01,0
25,0,0,2,1.833,1.001,1,0.01,0
25,0,0,1,2.01,1.355,0,0.02,0
25,1,0,3,1.303,3.167,1,0.02,0
25,1,1,3,0.648,1.725,1,0.02,0
25,1,1,4,0.689,5.672,0,0.01,0
25,1,1,3,0.845,5.041,0,0.01,0
25,0,0,2,1.723,1.251,0,0.01,0
25,1,0,2,0.553,0.81,0,0.01,0
25,0,0,6,0.604,1.086,0,0.02,0
25,0,0,5,0.904,4.004,0,0.02,0
25,0,0,2,0.649,1.195,1,0.01,0
25,1,0,2,0.755,4.868,0,0.01,0
25,0,0,4,0.812,3.276,0,0.02,0
25,1,1,4,0.936,1.836,1,0.01,0
25,0,0,4,0.621,1.738,0,0.02,0
25,0,0,4,0.573,0.946,0,0.01,0
25,1,0,2,0.739,2.476,0,0.01,0
25,1,1,4,0.629,2.564,0,0.02,0
25,0,0,2,1.281,4.357,0,0.02,0
25,1,1,5,0.66,0.568,0,0.01,0
25,1,1,1,1.113,1.84,1,0.01,0
25,1,0,1,2.141,1.187,1,0.01,0
25,1,1,1,0.887,1.212,0,0.01,0
25,1,1,2,1.564,3.436,1,0.02,0
25,1,1,2,2.49,2.776,1,0.02,0
25,0,0,1,4.567,1.337,1,0.01,0
25,1,1,2,1.571,0.64,0,0.01,0
25,1,1,4,1.383,2.512,1,0.02,0
25,0,0,5,0.655,2.045,1,0.02,0
25,0,1,3,0.821,3.428,0,0.01,0
25,0,0,1,2.148,2.838,1,0.01,0
25,0,0,4,0.66,0.935,1,0.01,0
25,0,0,3,1.586,2.488,0,0.02,0
25,0,0,1,2.25,0.656,1,0.02,0
25,1,1,3,0.954,2.095,0,0.02,0
25,1,1,3,1.054,6.711,1,0.02,0
25,0,1,4,0.639,1.486,1,0.01,0
25,1,1,4,1.354,0.985,1,0.01,0
26,1,1,2,1.607,2.288,1,0.07,0
26,0,1,3,1.845,1.459,1,0.07,0
26,0,1,4,1.393,1.64,1,0.07,0
26,0,1,3,0.872,1.502,1,0.07,0
26,1,1,3,1.724,2.352,1,0.07,0
26,1,1,5,0.713,1.211,0,0.07,0
26,1,0,4,2.189,1.526,1,0.07,0
26,1,1,2,1.921,1.643,1,0.07,0
26,0,1,3,0.761,1.741,1,0.07,0
26,1,0,2,0.802,1.491,1,0.07,0
26,0,0,3,1.179,1.492,1,0.07,0
26,1,0,2,1.019,2.377,1,0.07,0
26,1,0,2,0.87,2,0,0.07,0
26,1,1,6,0.59,1.271,0,0.08,0
26,0,1,6,0.77,1.721,0,0.08,0
26,0,0,6,0.723,1.372,0,0.09,0
26,1,0,4,0.765,1.81,0,0.09,0
26,0,1,2,2.497,2.218,0,0.1,0
26,1,0,5,0.616,1.754,0,0.11,0
26,0,0,6,0.755,1.477,0,0.12,0
26,1,0,1,2.184,2.319,1,0.07,0
26,0,1,2,2.056,0.876,0,0.12,0
26,1,1,3,1.941,1.23,1,0.08,0
26,0,1,4,0.808,1.257,1,0.08,0
26,0,0,2,0.788,1.839,1,0.09,0
26,0,NA,NA,1.626,0,1,0.09,1
26,1,0,3,1.32,1.634,0,0.13,0
26,0,0,6,0.786,1.291,0,0.14,0
26,1,0,2,0.846,0.937,0,0.14,0
26,1,1,2,0.976,1.594,1,0.09,0
26,0,1,NA,0.64,1.987,0,0.15,1
26,1,1,2,1.504,1.017,1,0.09,0
26,1,1,6,0.875,1.639,0,0.16,0
26,1,1,6,0.715,0.994,0,0.16,0
26,0,1,NA,1.192,4.741,0,0.15,1
26,0,1,2,1.954,1.679,1,0.1,0
26,0,0,2,1.388,1.668,1,0.11,0
26,1,1,6,0.733,2.212,0,0.16,0
26,0,0,6,1.094,1.393,0,0.16,0
26,0,1,3,1.887,1.456,0,0.15,0
26,1,NA,NA,49.18,0,0,0.16,1
26,0,NA,NA,2.296,0.001,0,0.16,1
26,0,1,4,1.417,1.584,0,0.16,0
26,1,1,4,1.611,2.676,1,0.12,0
26,0,0,2,1.39,1.766,1,0.12,0
26,1,1,3,1.08,9.045,1,0.13,0
26,1,1,4,6.67,8.012,1,0.14,0
26,0,1,6,1.148,5.37,0,0.17,0
26,1,1,3,0.885,1.76,1,0.14,0
26,0,0,6,0.706,4.269,0,0.18,0
26,0,1,2,1.815,2.648,1,0.15,0
26,1,1,3,1.335,1.16,0,0.18,0
26,0,0,2,0.873,1.203,1,0.16,0
26,1,0,2,1.741,1.126,0,0.17,0
26,1,1,2,1.028,1.372,1,0.16,0
26,1,1,3,2.22,1.521,1,0.15,0
26,0,0,5,1.256,1.221,0,0.18,0
26,0,0,3,0.864,2.135,0,0.18,0
26,0,0,4,0.711,1.313,0,0.17,0
26,0,1,2,2.931,1.169,0,0.17,0
26,0,1,3,2.815,2.321,1,0.16,0
26,1,1,6,0.742,1.85,0,0.18,0
26,1,1,6,0.721,1.419,0,0.18,0
26,1,1,4,2.218,2.064,0,0.17,0
26,0,1,5,1.003,1.655,0,0.17,0
26,0,0,2,0.989,2.11,1,0.16,0
26,1,1,3,2.37,1.042,0,0.18,0
26,1,1,6,0.708,0.911,0,0.18,0
26,0,0,3,2.048,3.076,1,0.15,0
26,1,1,5,1.201,2.127,0,0.17,0
26,0,1,4,1.007,1.575,1,0.16,0
26,0,0,3,0.976,1.775,1,0.16,0
26,0,0,2,2.106,2.356,1,0.17,0
26,1,1,3,1.975,1.324,1,0.18,0
26,1,0,2,0.79,0.896,1,0.18,0
26,0,0,5,0.721,1.989,0,0.17,0
26,1,1,6,0.858,1.674,0,0.16,0
26,1,1,5,1.285,1.335,1,0.17,0
26,0,1,5,0.875,1.841,1,0.18,0
26,1,1,3,1.199,1.221,1,0.18,0
26,0,1,NA,0.271,1.607,0,0.16,1
26,0,NA,NA,3.414,0,1,0.17,1
26,0,1,4,1.278,1.692,0,0.17,0
26,1,1,4,0.984,2.164,1,0.17,0
26,1,0,4,0.633,1.413,0,0.18,0
26,0,1,3,1.985,1.769,1,0.17,0
26,1,0,2,2.497,1.719,0,0.19,0
26,0,1,4,3.016,1.642,1,0.17,0
26,1,1,3,1.602,1.404,1,0.18,0
26,1,1,5,0.835,1.743,0,0.2,0
26,0,0,1,1.601,3.438,1,0.18,0
26,0,0,4,0.738,1.21,0,0.2,0
26,0,1,4,1.101,1.375,1,0.17,0
26,1,1,6,0.678,1.135,0,0.19,0
26,1,0,2,5.234,1.189,1,0.17,0
26,1,1,2,2.099,2.167,1,0.18,0
26,1,0,3,2.237,3.304,1,0.18,0
26,0,0,3,1.918,2.073,0,0.19,0
26,1,1,4,1.402,1.633,1,0.17,0
26,1,1,6,0.698,1.594,0,0.18,0
26,1,1,5,0.854,1.707,0,0.18,0
26,0,0,5,1.188,1.094,0,0.17,0
26,1,1,5,1.375,5.289,1,0.17,0
26,0,1,3,2.722,1.326,1,0.16,0
26,0,0,4,0.829,1.541,0,0.17,0
26,0,1,3,0.627,2.087,0,0.16,0
26,1,0,1,2.434,0.908,1,0.16,0
26,0,1,3,1.599,1.79,1,0.17,0
26,1,1,6,0.999,1.463,0,0.17,0
26,1,1,3,2.384,1.527,1,0.18,0
26,1,0,5,1.265,1.425,0,0.17,0
26,0,1,5,2.82,1.722,1,0.19,0
26,0,0,5,1.288,0.966,0,0.18,0
26,1,1,6,0.742,1.459,0,0.18,0
26,0,0,5,1.023,0.887,0,0.17,0
26,0,1,3,1.477,1.704,1,0.2,0
26,1,1,3,1.819,1.006,1,0.2,0
26,0,0,3,1.839,1.538,0,0.17,0
26,0,1,5,1.413,1.495,1,0.19,0
26,1,1,4,1.113,1.734,0,0.16,0
26,0,0,2,2.442,2.149,1,0.19,0
26,1,1,6,0.624,1.258,0,0.16,0
26,0,1,2,1.286,1.135,1,0.18,0
26,1,1,3,1.497,6.754,1,0.18,0
26,0,0,6,1.818,1.79,0,0.15,0
26,0,1,4,1.638,1.729,1,0.17,0
26,0,0,5,1.038,2.491,0,0.15,0
26,1,0,5,1.788,1.54,0,0.14,0
26,1,1,5,1.309,2.074,1,0.17,0
26,1,1,3,1.238,1.602,1,0.16,0
26,1,0,2,0.911,1.623,1,0.17,0
26,1,0,2,1.233,1.654,1,0.17,0
26,0,0,4,1.714,1.245,0,0.15,0
26,1,1,4,2.048,1.601,1,0.18,0
26,0,1,4,1.3,1.554,1,0.18,0
26,1,1,6,0.642,1.03,0,0.15,0
26,1,0,2,1.788,1.74,1,0.17,0
26,0,1,2,1.656,2.072,1,0.17,0
26,1,1,2,1.249,1.141,1,0.16,0
26,1,1,6,1.263,1.828,0,0.14,0
26,0,1,2,1.518,1.591,1,0.16,0
26,0,1,4,1.2,1.106,1,0.15,0
26,0,0,5,1.14,1.332,0,0.14,0
26,0,0,1,1.085,2.038,1,0.15,0
26,0,1,2,1.307,0.924,1,0.14,0
26,1,1,2,1.272,2.182,1,0.15,0
26,0,0,2,5.331,1.276,0,0.13,0
26,0,0,5,1.871,3.174,0,0.13,0
26,0,0,4,1.55,2.25,0,0.12,0
26,1,1,3,0.933,1.603,0,0.12,0
26,1,1,4,0.955,1.477,0,0.11,0
26,1,1,4,1.61,0.735,0,0.11,0
26,1,1,5,0.898,1.592,0,0.1,0
26,0,0,5,2.323,1.111,0,0.1,0
26,0,1,3,3.367,1.47,1,0.15,0
26,1,0,2,1.584,1.431,1,0.14,0
26,1,NA,NA,13.629,0.001,0,0.09,1
26,0,NA,NA,14.713,0,0,0.09,1
26,1,1,1,3.704,2.212,0,0.09,0
26,0,1,2,1.668,2.471,0,0.09,0
26,0,0,3,3.183,1.254,0,0.1,0
26,1,0,1,2.01,2.066,1,0.14,0
26,0,1,3,4.234,2.203,1,0.13,0
26,1,1,2,1.22,1.862,1,0.13,0
26,0,1,3,1.065,2.218,0,0.1,0
26,0,1,3,2.548,1.494,1,0.12,0
26,1,0,5,0.825,1.302,0,0.11,0
26,1,1,5,1.219,2.605,1,0.12,0
26,1,0,4,1.068,1.383,0,0.12,0
26,1,1,4,2.27,1.607,1,0.11,0
26,0,0,5,2.451,1.185,0,0.13,0
26,0,1,3,1.418,1.244,1,0.11,0
26,0,0,3,2.6,1.989,0,0.13,0
26,1,1,1,1.904,1.539,1,0.1,0
26,1,1,3,0.876,1.088,0,0.12,0
26,1,1,6,0.835,0.819,0,0.12,0
26,0,0,6,1.542,2.132,0,0.11,0
26,0,0,5,1.088,0.67,0,0.11,0
26,1,1,2,2.489,1.128,1,0.1,0
26,1,0,2,0.835,1.037,0,0.1,0
26,0,1,3,1.079,1.081,1,0.09,0
26,1,1,1,1.199,2.048,0,0.11,0
26,1,0,2,1.773,1.743,1,0.09,0
26,1,1,3,1.027,1.465,0,0.11,0
26,0,0,6,1.025,0.889,0,0.1,0
26,0,0,4,1.16,1.273,0,0.1,0
26,0,1,2,1.714,1.393,1,0.1,0
26,0,0,3,1.293,1.372,0,0.09,0
26,0,0,4,1.153,2.457,1,0.1,0
26,0,0,3,1.604,1.584,1,0.11,0
26,1,0,5,0.625,1.255,0,0.09,0
26,1,0,2,1.19,1.853,1,0.12,0
26,0,1,3,1.296,0.972,1,0.13,0
26,1,0,2,3.808,1.524,0,0.1,0
26,1,1,2,1.215,2.647,1,0.13,0
26,0,0,6,0.952,0.694,0,0.11,0
26,0,0,2,1.033,1.123,1,0.12,0
26,1,1,5,0.912,2.85,0,0.11,0
26,1,0,1,3.754,0.874,1,0.12,0
26,0,1,3,1.738,1.81,1,0.11,0
27,1,1,5,1.093,1.043,0,0.07,0
27,1,1,4,0.993,1.359,0,0.07,0
27,0,0,5,1.023,1.275,0,0.06,0
27,1,1,3,0.892,1.424,1,0.07,0
27,1,1,2,1.274,1.213,1,0.07,0
27,0,1,3,1.158,1.279,0,0.06,0
27,0,1,4,0.694,1.453,1,0.06,0
27,0,1,5,0.738,1.375,0,0.07,0
27,1,1,4,0.899,0.961,1,0.06,0
27,0,0,5,0.622,1.049,0,0.08,0
27,1,1,2,0.984,0.308,1,0.07,0
27,0,1,5,0.611,1.139,1,0.08,0
27,1,1,5,0.755,0.804,1,0.08,0
27,1,0,2,0.669,1.391,1,0.08,0
27,0,1,4,0.64,1.165,1,0.08,0
27,0,1,1,0.926,0.004,1,0.08,0
27,0,0,4,1.437,1.222,0,0.08,0
27,1,0,NA,7.376,0.826,0,0.07,1
27,0,1,4,2.273,1.381,1,0.08,0
27,0,0,2,1.674,1.264,1,0.07,0
27,1,0,4,2.066,1.44,1,0.07,0
27,1,1,5,1.006,1.34,1,0.07,0
27,1,0,4,0.655,1.736,0,0.08,0
27,1,1,5,0.636,0.913,0,0.09,0
27,1,1,5,0.701,1.152,1,0.08,0
27,0,0,5,0.878,1.588,0,0.09,0
27,1,1,3,0.767,1.244,0,0.08,0
27,0,1,5,0.784,1.236,1,0.09,0
27,0,0,4,0.589,1.386,0,0.08,0
27,1,0,3,1.139,1.458,0,0.07,0
27,0,1,4,0.738,1.418,1,0.09,0
27,1,1,4,0.968,1.273,0,0.08,0
27,0,0,3,0.614,0.843,0,0.08,0
27,0,1,5,0.65,1.458,0,0.07,0
27,0,0,3,1,1.421,0,0.08,0
27,1,1,4,0.885,1.361,0,0.08,0
27,1,1,4,0.944,0.003,0,0.07,0
27,0,1,3,0.786,1.606,1,0.08,0
27,0,0,5,0.635,1.305,1,0.08,0
27,1,1,3,0.72,1.076,1,0.07,0
27,0,1,3,0.903,1.061,1,0.08,0
27,0,1,4,1.84,1.389,1,0.08,0
27,1,1,5,0.858,1.276,0,0.07,0
27,1,0,4,1.004,1.304,1,0.07,0
27,0,1,5,0.69,0.821,1,0.08,0
27,1,0,3,0.646,1.635,0,0.06,0
27,1,1,5,0.712,1.018,0,0.07,0
27,1,1,5,0.568,0.929,0,0.07,0
27,1,1,4,0.633,1.189,1,0.08,0
27,0,1,3,1.202,0.993,0,0.06,0
27,0,1,4,0.565,1.142,0,0.07,0
27,0,1,5,0.685,1.109,1,0.07,0
27,0,0,2,0.774,0.858,1,0.07,0
27,1,0,2,1.373,1.093,1,0.06,0
27,1,1,4,1.004,1.006,0,0.08,0
27,0,1,4,0.484,1.224,0,0.08,0
27,1,0,4,0.737,0.762,1,0.07,0
27,0,1,5,0.726,1.174,0,0.09,0
27,0,1,4,0.953,1.345,0,0.1,0
27,0,0,3,1.838,1.269,0,0.11,0
27,1,1,3,2.442,1.041,1,0.07,0
27,0,1,5,0.72,0.992,1,0.06,0
27,1,1,3,0.656,2.225,1,0.07,0
27,1,0,3,0.753,1.543,1,0.08,0
27,0,1,2,1.468,1.757,0,0.11,0
27,1,1,5,0.669,1.769,1,0.08,0
27,0,1,4,1.244,1.221,1,0.09,0
27,1,1,1,1.188,0.163,0,0.12,0
27,0,0,4,0.791,0.927,1,0.1,0
27,1,1,3,0.718,1.172,1,0.11,0
27,1,1,5,1.183,2.658,0,0.12,0
27,1,1,4,1.079,1.35,0,0.11,0
27,0,0,5,1.197,0.894,1,0.11,0
27,1,1,5,0.783,1.486,0,0.11,0
27,1,0,6,0.553,1.641,0,0.1,0
27,0,1,5,0.72,1.003,0,0.11,0
27,1,0,3,0.945,0.964,1,0.12,0
27,0,0,3,0.635,1.008,0,0.12,0
27,0,1,4,0.691,1.095,0,0.12,0
27,0,0,4,0.636,1.176,1,0.12,0
27,0,0,5,0.914,1.161,0,0.13,0
27,0,1,5,1.181,0.939,1,0.11,0
27,0,1,6,1.243,1.674,1,0.11,0
27,0,0,4,0.702,1.409,0,0.13,0
27,0,1,4,0.694,1.206,1,0.1,0
27,0,0,4,0.606,1.159,0,0.12,0
27,1,1,4,0.786,1.322,1,0.11,0
27,0,0,5,0.622,1.121,1,0.12,0
27,1,1,4,0.686,1.397,1,0.12,0
27,0,1,6,0.769,1.337,1,0.13,0
27,0,0,4,0.787,1.36,0,0.12,0
27,1,0,4,0.844,1.04,0,0.11,0
27,1,1,5,0.615,1.243,1,0.13,0
27,0,0,2,0.735,1.424,1,0.12,0
27,1,1,5,0.791,1.321,0,0.12,0
27,0,1,4,0.772,1.438,0,0.12,0
27,0,1,3,0.669,1.27,1,0.12,0
27,1,1,4,0.702,1.06,1,0.11,0
27,0,1,6,0.801,1.172,0,0.13,0
27,0,1,5,0.7,0.939,1,0.12,0
27,0,0,3,0.908,1.361,1,0.12,0
27,1,1,4,0.657,1.127,0,0.14,0
27,1,1,5,0.687,1.004,1,0.13,0
27,1,1,4,0.949,1.343,1,0.14,0
27,1,1,5,0.973,1.148,1,0.14,0
27,1,0,2,1.1,2.513,0,0.14,0
27,0,0,5,0.699,0.842,1,0.14,0
27,0,1,5,0.776,1.006,0,0.15,0
27,0,0,4,0.652,0.944,0,0.16,0
27,1,0,5,0.844,1.185,0,0.16,0
27,1,1,5,0.652,1.486,0,0.17,0
27,0,1,6,1.151,0.067,0,0.17,0
27,1,1,5,0.587,0.811,0,0.18,0
27,1,0,4,0.982,1.208,1,0.15,0
27,1,1,4,0.835,1.241,0,0.18,0
27,1,0,4,0.986,1.09,0,0.17,0
27,1,1,5,0.592,0.983,0,0.18,0
27,1,0,4,0.842,0.985,1,0.16,0
27,1,0,2,0.719,1.222,1,0.16,0
27,0,0,5,1.249,0.999,0,0.18,0
27,1,1,5,1.66,2.372,0,0.17,0
27,0,0,3,0.736,1.075,0,0.17,0
27,1,1,4,0.789,0.976,1,0.17,0
27,0,0,4,0.81,0.958,0,0.16,0
27,1,0,5,0.784,0.909,0,0.16,0
27,1,1,3,0.701,0.992,1,0.17,0
27,1,1,2,0.846,0.002,1,0.18,0
27,0,1,4,0.592,1.858,0,0.17,0
27,1,1,3,0.834,1.046,0,0.18,0
27,1,1,4,0.813,1.445,0,0.18,0
27,0,1,4,0.788,1.073,1,0.18,0
27,0,1,5,1.07,0.853,1,0.17,0
27,0,1,4,0.656,0.83,1,0.18,0
27,1,1,2,0.648,1.723,1,0.18,0
27,0,1,6,0.637,1.009,0,0.17,0
27,1,1,5,0.611,1.285,1,0.17,0
27,1,1,6,0.81,0.943,0,0.18,0
27,0,0,4,2.7,1.542,1,0.17,0
27,1,1,6,0.627,1.305,1,0.16,0
27,0,0,3,0.636,0.853,1,0.16,0
27,0,1,4,2.286,0.987,0,0.18,0
27,1,1,5,0.678,2.234,0,0.19,0
27,0,0,5,0.67,0.859,0,0.19,0
27,1,1,3,0.822,1.412,1,0.17,0
27,1,1,3,0.991,0.922,1,0.18,0
27,1,0,4,1.211,0.811,1,0.18,0
27,1,1,3,0.791,0.9,1,0.17,0
27,0,0,2,0.757,1.32,1,0.18,0
27,1,1,5,0.598,1.071,0,0.18,0
27,0,0,6,1.015,1.509,0,0.18,0
27,1,1,5,0.617,1.188,0,0.17,0
27,1,1,3,0.555,1.28,0,0.17,0
27,0,1,2,2.711,0.034,1,0.18,0
27,0,1,2,0.718,0.976,1,0.19,0
27,0,1,5,0.653,0.827,0,0.16,0
27,1,1,5,0.654,1.94,0,0.17,0
27,0,1,3,0.768,0.989,0,0.17,0
27,0,1,5,0.651,0.709,1,0.19,0
27,0,0,4,0.714,0.956,1,0.18,0
27,0,0,3,0.621,1.387,0,0.18,0
27,1,1,4,2.135,1.059,1,0.18,0
27,1,1,3,1.388,1.304,1,0.17,0
27,0,1,4,0.813,1.012,1,0.17,0
27,1,0,5,0.642,0.93,1,0.16,0
27,1,1,5,0.95,0.961,1,0.17,0
27,1,1,5,0.733,1.107,1,0.17,0
27,1,1,4,1.088,0.858,0,0.18,0
27,0,1,5,0.603,0.974,0,0.17,0
27,1,1,6,0.759,0.956,1,0.18,0
27,0,1,2,1.548,1.275,1,0.18,0
27,0,1,5,0.598,1.112,0,0.18,0
27,0,1,4,0.904,0.942,0,0.19,0
27,0,0,4,0.793,1.19,1,0.17,0
27,1,1,6,0.703,1.491,0,0.2,0
27,0,0,5,0.535,0.972,0,0.2,0
27,0,1,4,0.624,1.193,0,0.19,0
27,0,1,4,1.056,1.326,0,0.2,0
27,0,1,5,0.854,0.888,0,0.21,0
27,0,1,2,0.644,0.82,1,0.18,0
27,1,0,3,0.782,0.992,0,0.22,0
27,0,0,2,0.602,1.359,1,0.19,0
27,1,1,6,0.591,0.808,1,0.2,0
27,1,1,4,0.789,1.095,0,0.23,0
27,1,0,2,0.778,1.173,1,0.2,0
27,0,0,5,0.578,1.514,0,0.23,0
27,1,1,5,0.582,1.166,0,0.22,0
27,0,1,4,0.654,1.051,1,0.19,0
27,1,0,4,0.607,0.96,0,0.22,0
27,0,1,5,0.619,1.277,0,0.23,0
27,1,1,6,0.707,1.188,0,0.24,0
27,0,0,4,0.611,1.275,1,0.2,0
27,0,0,6,0.562,1.875,1,0.21,0
27,1,1,2,0.602,1.624,1,0.22,0
27,0,0,5,0.633,0.808,1,0.23,0
27,0,0,5,0.879,1.122,0,0.24,0
27,1,1,5,0.539,0.809,1,0.23,0
27,1,1,4,1.161,0.872,0,0.23,0
27,1,0,2,0.841,1.351,0,0.23,0
27,1,1,5,0.756,1.135,0,0.24,0
27,0,0,6,0.573,1.129,1,0.22,0
28,0,0,4,1.248,1.396,1,0.07,0
28,0,0,4,0.614,0.825,0,0.07,0
28,0,0,5,0.7,1.15,0,0.07,0
28,1,0,4,0.753,1.944,1,0.07,0
28,0,0,4,2.811,1.648,1,0.07,0
28,1,1,4,1.658,1.265,1,0.07,0
28,1,1,5,0.643,0.739,0,0.06,0
28,0,0,5,0.563,0.596,0,0.06,0
28,0,0,5,0.633,0.568,0,0.05,0
28,1,0,4,0.916,1.703,1,0.06,0
28,1,0,3,3.077,2.028,0,0.05,0
28,1,0,4,1.307,1.298,1,0.06,0
28,0,0,5,0.595,1.475,0,0.06,0
28,1,1,4,0.946,1.094,0,0.06,0
28,1,0,4,0.765,1.309,0,0.05,0
28,0,0,5,0.607,2.015,0,0.06,0
28,1,1,4,0.549,1.032,0,0.06,0
28,0,0,4,0.619,1.215,1,0.05,0
28,0,0,4,0.718,0.766,0,0.05,0
28,1,1,3,1.077,2.147,0,0.05,0
28,0,0,4,0.659,0.692,1,0.05,0
28,1,0,4,1.605,0.516,0,0.04,0
28,1,0,4,1.439,0.978,0,0.05,0
28,1,0,4,1.195,1.267,1,0.06,0
28,1,1,4,2.726,1.246,0,0.06,0
28,1,1,6,0.572,0.633,1,0.06,0
28,1,0,5,1.313,0.949,0,0.06,0
28,0,0,4,4.661,5.21,1,0.05,0
28,0,0,2,3.157,1.231,1,0.06,0
28,0,0,5,0.6,0.944,1,0.06,0
28,1,1,5,0.638,0.947,1,0.05,0
28,0,0,5,0.822,1.366,1,0.05,0
28,1,1,5,0.893,0.542,1,0.04,0
28,0,1,5,0.878,0.712,1,0.05,0
28,1,1,4,0.593,1.38,1,0.06,0
28,0,0,5,0.578,0.599,0,0.07,0
28,0,0,4,0.583,0.622,0,0.07,0
28,0,0,5,0.865,1.5,0,0.06,0
28,1,0,4,2.092,1.714,1,0.06,0
28,0,0,4,1.158,1.698,1,0.07,0
28,1,0,4,1.262,1.333,1,0.07,0
28,1,0,4,0.945,1.515,1,0.06,0
28,1,1,4,1.875,1.701,1,0.06,0
28,1,0,4,1.563,1.08,0,0.06,0
28,0,0,5,0.558,1.327,1,0.06,0
28,1,0,3,1.125,1.531,0,0.07,0
28,1,1,5,0.616,1.494,0,0.08,0
28,0,0,4,0.593,0.682,0,0.08,0
28,0,0,5,0.692,5.024,1,0.07,0
28,1,0,4,0.644,0.582,1,0.08,0
28,0,0,3,0.679,1.128,0,0.07,0
28,0,0,4,0.614,2.046,1,0.08,0
28,0,1,4,5.118,1.112,0,0.07,0
28,1,1,4,0.532,1.061,1,0.07,0
28,1,1,2,2.095,1.101,0,0.08,0
28,1,0,1,1.597,1.342,0,0.08,0
28,1,0,4,1.378,2.724,1,0.07,0
28,0,0,5,0.602,0.509,0,0.09,0
28,0,0,5,1.011,1.2,1,0.08,0
28,1,1,3,0.77,1.063,0,0.09,0
28,0,0,2,1.226,1.387,0,0.08,0
28,1,1,3,2.586,1.114,1,0.08,0
28,0,0,4,3.087,1.608,0,0.08,0
28,0,0,4,0.527,1.931,0,0.07,0
28,1,1,4,0.859,1.147,0,0.07,0
28,0,0,4,0.921,0.911,1,0.09,0
28,0,0,5,0.565,0.711,1,0.09,0
28,1,1,2,2.071,1.512,1,0.08,0
28,0,0,5,0.588,1.088,0,0.06,0
28,1,0,5,0.658,1.662,1,0.08,0
28,1,0,5,0.938,0.002,0,0.06,0
28,0,1,2,1.65,2.888,1,0.07,0
28,0,0,5,0.637,0.914,1,0.07,0
28,1,0,4,2.865,0.93,1,0.06,0
28,0,0,4,0.559,1.097,0,0.07,0
28,1,0,2,2.39,2.307,0,0.07,0
28,0,0,3,3.444,1.279,1,0.06,0
28,0,0,5,0.523,1.327,1,0.07,0
28,1,0,2,4.123,1.484,0,0.08,0
28,0,0,5,0.694,2.142,0,0.09,0
28,1,0,3,1.533,1.84,1,0.07,0
28,0,0,4,0.645,1.383,0,0.09,0
28,1,1,3,2.066,1.315,1,0.08,0
28,0,0,5,0.613,2.31,1,0.09,0
28,0,0,5,0.707,0.664,0,0.08,0
28,0,0,4,1.858,1.237,1,0.09,0
28,0,0,4,0.574,0.849,0,0.08,0
28,1,0,4,1.366,0.59,1,0.08,0
28,0,0,5,0.566,1.004,0,0.07,0
28,1,0,4,3.194,1.099,1,0.08,0
28,0,0,1,2.262,1.197,1,0.07,0
28,1,1,4,2.405,1.197,1,0.07,0
28,0,0,5,0.646,1.04,1,0.07,0
28,0,0,4,0.643,1.879,0,0.07,0
28,0,0,5,0.592,0.983,1,0.07,0
28,1,0,5,0.696,0.931,1,0.07,0
28,1,0,4,1.932,0.998,0,0.06,0
28,1,1,4,1.597,1.474,0,0.07,0
28,0,0,5,1.798,0.794,0,0.07,0
28,0,0,5,0.611,0.754,1,0.06,0
28,1,0,3,0.903,1.462,0,0.06,0
28,1,0,2,2.066,1.481,0,0.07,0
28,1,1,3,2.626,1.309,0,0.08,0
28,1,0,5,0.845,1.408,1,0.07,0
28,0,0,5,0.613,0.696,0,0.08,0
28,1,1,5,0.647,0.584,0,0.07,0
