Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition,Accuracy,Trial,Block,Sol_letters,Tar_letters,Sol_freq,Tar_freq,Letter_changed
86,1,1,3,1.34,1.283,3,1,14,1,7,6,212,298,1
86,1,1,2,2.093,2.006,3,1,15,1,7,6,920,739,1
86,1,2,2,0.67,1.363,3,0,16,1,8,8,328,100,1
86,2,2,2,0.792,1.217,3,1,17,1,8,8,1022,1022,0
86,2,2,2,0.565,1.226,3,1,18,2,8,8,104,104,0
86,2,2,2,0.754,1.369,3,1,19,2,8,8,175,175,0
86,1,2,2,0.713,1.167,3,0,20,2,9,10,653,6216,2
86,1,2,3,0.954,1.955,3,0,21,2,9,9,707,889,1
86,1,2,2,0.702,0.939,3,0,22,2,8,8,248,100,2
86,2,2,3,0.634,1.316,3,1,23,2,8,8,134,134,0
86,1,1,3,0.675,1.518,3,1,24,2,8,7,1124,100,2
86,2,2,2,0.473,0.813,3,1,25,2,8,8,896,896,0
86,1,1,2,0.637,0.985,3,1,26,2,7,7,126,126,1
86,2,2,2,0.955,1.986,3,1,27,2,8,8,857,857,0
86,1,1,3,0.593,1.415,3,1,28,2,8,6,1026,345,2
86,2,2,2,0.406,1.107,3,1,29,2,8,8,3412,3412,0
86,1,1,4,0.748,0.945,3,1,30,2,7,6,613,408,1
86,2,2,2,0.485,0.875,3,1,31,2,8,8,455,455,0
86,2,2,3,1.102,1.53,3,1,32,2,8,8,594,594,0
87,1,1,NaN,0.876,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
87,2,2,4,1.141,1.718,3,1,2,0,NaN,NaN,NaN,NaN,NaN
87,1,NaN,2,NaN,2.474,3,NaN,3,1,8,7,2183,100,1
87,2,2,4,1.081,1.432,3,1,4,1,8,8,976,976,0
87,1,1,4,1.092,1.675,3,1,5,1,7,7,177,177,0
87,1,1,4,0.964,1.04,3,1,6,1,8,7,272,12786,1
87,1,1,4,1.388,1.428,3,1,7,1,8,7,162,615,1
87,1,1,4,0.848,1.191,3,1,8,1,8,8,328,100,1
87,1,2,2,1.864,2.394,3,0,9,1,7,6,920,739,1
87,2,2,3,1.629,2.414,3,1,10,1,9,9,2212,2212,0
87,2,2,3,1.91,2.75,3,1,11,1,8,8,1022,1022,0
87,1,1,4,1.281,2.257,3,1,12,1,7,6,212,298,1
87,1,1,2,1.472,2.216,3,1,13,1,6,7,422,116,2
87,2,2,3,1.073,1.946,3,1,14,1,8,8,962,962,0
87,2,2,3,1.118,2.601,3,1,15,1,9,9,120,120,0
87,2,2,4,1,0.753,3,1,16,1,7,7,618,618,0
87,1,1,4,0.722,2.017,3,1,17,1,7,7,248,100,1
87,2,2,2,1.152,2.58,3,1,18,2,8,8,3412,3412,0
87,1,1,2,1.199,2.537,3,1,19,2,9,10,653,6216,2
87,2,2,2,1.909,2.533,3,1,20,2,8,8,896,896,0
87,1,2,2,0.797,2.865,3,0,21,2,8,8,248,100,2
87,2,1,2,0.754,2.627,3,0,22,2,8,8,175,175,0
87,1,1,4,0.722,1.802,3,1,23,2,8,7,1124,100,2
87,2,2,4,0.516,0.677,3,1,24,2,8,8,455,455,0
87,2,2,4,0.515,0.71,3,1,25,2,8,8,104,104,0
87,1,1,4,1.123,1.739,3,1,26,2,7,7,126,126,1
87,2,2,3,1.732,2.699,3,1,27,2,8,8,594,594,0
87,2,2,3,0.992,2.262,3,1,28,2,8,8,857,857,0
87,2,2,4,1.002,1.195,3,1,29,2,8,8,134,134,0
87,1,1,4,0.803,1.386,3,1,30,2,8,6,1026,345,2
87,1,1,4,0.767,1.174,3,1,31,2,7,6,613,408,1
87,1,1,4,0.807,1.956,3,1,32,2,9,9,707,889,1
88,1,NaN,NaN,NaN,NaN,3,NaN,1,0,NaN,NaN,NaN,NaN,NaN
88,2,2,4,1.824,2.188,3,1,2,0,NaN,NaN,NaN,NaN,NaN
88,2,2,2,1.633,2.273,3,1,3,1,9,9,2212,2212,0
88,1,2,3,2.013,2.401,3,0,4,1,7,7,248,100,1
88,2,2,2,0.972,2.553,3,1,5,1,8,8,962,962,0
88,1,1,3,1.439,2.528,3,1,6,1,8,7,2183,100,1
88,1,2,NaN,0.069,NaN,3,0,7,1,8,7,162,615,1
88,1,1,3,1.102,2.894,3,1,8,1,6,7,422,116,2
88,1,1,NaN,0.991,NaN,3,1,9,1,7,7,177,177,0
88,1,1,2,1.313,1.479,3,1,10,1,7,6,920,739,1
88,2,2,2,1.247,2.724,3,1,11,1,8,8,976,976,0
88,1,2,NaN,0.199,NaN,3,0,12,1,8,7,272,12786,1
88,1,1,3,0.977,1.59,3,1,13,1,8,8,328,100,1
88,2,1,2,0.975,1.371,3,0,14,1,9,9,120,120,0
88,1,1,3,0.928,1.931,3,1,15,1,7,6,212,298,1
88,2,2,2,1.582,1.394,3,1,16,1,7,7,618,618,0
88,2,1,2,1.696,2.81,3,0,17,1,8,8,1022,1022,0
88,2,1,2,1.244,1.287,3,0,18,2,8,8,857,857,0
88,2,1,2,0.618,1.895,3,0,19,2,8,8,455,455,0
88,2,2,3,1.085,2.249,3,1,20,2,8,8,896,896,0
88,1,1,2,1.202,1.517,3,1,21,2,8,7,1124,100,2
88,2,2,2,1.525,1.077,3,1,22,2,8,8,175,175,0
88,1,2,4,1.426,1.91,3,0,23,2,7,6,613,408,1
88,2,2,2,0.859,1.238,3,1,24,2,8,8,594,594,0
88,2,2,2,0.748,1.276,3,1,25,2,8,8,3412,3412,0
88,1,1,2,1.091,1.205,3,1,26,2,8,8,248,100,2
88,1,1,3,1.396,1.662,3,1,27,2,7,7,126,126,1
88,2,1,2,0.996,1.319,3,0,28,2,8,8,104,104,0
88,1,1,2,2.712,1.49,3,1,29,2,9,10,653,6216,2
88,2,2,3,0.926,1.512,3,1,30,2,8,8,134,134,0
88,1,1,3,1.042,1.41,3,1,31,2,8,6,1026,345,2
88,1,1,3,0.839,1.726,3,1,32,2,9,9,707,889,1
89,1,1,NaN,2.587,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
89,2,2,4,1.013,1.003,3,1,2,0,NaN,NaN,NaN,NaN,NaN
89,2,2,4,0.879,1.536,3,1,3,1,8,8,976,976,0
89,1,1,4,0.682,2.386,3,1,4,1,7,7,177,177,0
89,2,2,4,0.533,1.044,3,1,5,1,7,7,618,618,0
89,1,1,4,0.602,1.207,3,1,6,1,7,7,248,100,1
89,1,1,4,0.521,1.713,3,1,7,1,8,7,272,12786,1
89,1,1,4,0.906,1.514,3,1,8,1,7,6,212,298,1
89,1,2,2,1.105,2.8,3,0,9,1,8,8,328,100,1
89,2,2,2,1.779,2.473,3,1,10,1,8,8,1022,1022,0
89,2,2,2,0.513,1.931,3,1,11,1,8,8,962,962,0
89,2,2,2,0.72,1.641,3,1,12,1,9,9,2212,2212,0
89,1,1,4,0.534,1.378,3,1,13,1,8,7,2183,100,1
89,1,1,4,0.598,1.253,3,1,14,1,7,6,920,739,1
89,1,1,4,0.588,1.21,3,1,15,1,8,7,162,615,1
89,2,2,4,0.362,0.769,3,1,16,1,9,9,120,120,0
89,1,1,3,0.833,2.486,3,1,17,1,6,7,422,116,2
89,2,2,2,0.52,1.353,3,1,18,2,8,8,134,134,0
89,2,2,4,0.79,1.199,3,1,19,2,8,8,455,455,0
89,2,2,4,0.478,0.535,3,1,20,2,8,8,594,594,0
89,2,2,4,0.74,0.972,3,1,21,2,8,8,3412,3412,0
89,2,2,4,0.943,1.045,3,1,22,2,8,8,104,104,0
89,1,2,2,0.593,2.265,3,0,23,2,9,9,707,889,1
89,2,2,2,0.912,1.637,3,1,24,2,8,8,896,896,0
89,2,2,2,0.556,2.35,3,1,25,2,8,8,857,857,0
89,1,1,4,0.56,1.288,3,1,26,2,8,7,1124,100,2
89,1,1,4,0.521,0.72,3,1,27,2,7,7,126,126,1
89,1,1,4,0.439,2.55,3,1,28,2,8,6,1026,345,2
89,1,1,NaN,1.442,NaN,3,1,29,2,8,8,248,100,2
89,1,1,2,0.787,2.045,3,1,30,2,9,10,653,6216,2
89,2,2,2,0.713,1.333,3,1,31,2,8,8,175,175,0
89,1,1,4,0.558,1.186,3,1,32,2,7,6,613,408,1
90,1,1,4,1.219,2.934,3,1,1,0,NaN,NaN,NaN,NaN,NaN
90,2,2,4,1.06,1.318,3,1,2,0,NaN,NaN,NaN,NaN,NaN
90,1,NaN,2,NaN,2.558,3,NaN,3,1,6,7,422,116,2
90,2,2,3,2.175,1.557,3,1,4,1,9,9,2212,2212,0
90,1,1,2,1.125,2.753,3,1,5,1,7,6,920,739,1
90,1,1,NaN,1.393,NaN,3,1,6,1,7,7,177,177,0
90,1,2,4,0.592,0.858,3,0,7,1,8,7,162,615,1
90,2,NaN,3,NaN,1.676,3,NaN,8,1,9,9,120,120,0
90,2,2,NaN,1.891,NaN,3,1,9,1,8,8,976,976,0
90,1,1,2,0.403,1.55,3,1,10,1,7,7,248,100,1
90,2,2,3,0.912,1.394,3,1,11,1,8,8,962,962,0
90,1,1,3,0.961,2.703,3,1,12,1,8,8,328,100,1
90,2,2,3,0.602,2.051,3,1,13,1,8,8,1022,1022,0
90,2,2,2,0.799,2.1,3,1,14,1,7,7,618,618,0
90,1,1,2,0.602,1.369,3,1,15,1,7,6,212,298,1
90,1,1,NaN,1.603,NaN,3,1,16,1,8,7,272,12786,1
90,1,1,2,0.631,2.458,3,1,17,1,8,7,2183,100,1
90,1,1,2,0.403,2.5,3,1,18,2,9,10,653,6216,2
90,1,2,3,0.448,2.022,3,0,19,2,8,8,248,100,2
90,1,1,3,1.628,1.732,3,1,20,2,8,6,1026,345,2
90,2,2,3,2.112,2.357,3,1,21,2,8,8,857,857,0
90,1,1,4,0.874,1.462,3,1,22,2,8,7,1124,100,2
90,2,2,4,0.485,0.903,3,1,23,2,8,8,104,104,0
90,2,1,2,1.353,1.967,3,0,24,2,8,8,896,896,0
90,1,1,NaN,0.757,NaN,3,1,25,2,7,6,613,408,1
90,2,2,4,0.681,0.468,3,1,26,2,8,8,134,134,0
90,2,2,2,0.468,2.653,3,1,27,2,8,8,175,175,0
90,2,NaN,2,NaN,1.294,3,NaN,28,2,8,8,455,455,0
90,1,1,3,0.488,2.723,3,1,29,2,7,7,126,126,1
90,1,2,2,1.953,1.139,3,0,30,2,9,9,707,889,1
90,2,2,2,1.231,1.297,3,1,31,2,8,8,3412,3412,0
90,2,2,3,0.556,1.829,3,1,32,2,8,8,594,594,0
91,2,2,NaN,2.149,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
91,1,1,NaN,1.254,NaN,3,1,2,0,NaN,NaN,NaN,NaN,NaN
91,1,1,4,0.699,1.833,3,1,3,1,8,7,162,615,1
91,2,2,NaN,0.064,NaN,3,1,4,1,8,8,962,962,0
91,2,2,3,0.7,1.517,3,1,5,1,9,9,2212,2212,0
91,2,2,3,1.166,1.083,3,1,6,1,8,8,1022,1022,0
91,1,1,3,0.625,1.231,3,1,7,1,8,7,272,12786,1
91,1,1,2,0.882,0.673,3,1,8,1,7,7,248,100,1
91,1,2,2,0.738,0.917,3,0,9,1,6,7,422,116,2
91,1,1,4,0.457,1.089,3,1,10,1,7,6,212,298,1
91,1,1,4,0.388,0.613,3,1,11,1,7,6,920,739,1
91,1,1,3,1.595,0.725,3,1,12,1,8,7,2183,100,1
91,2,2,4,0.932,1.351,3,1,13,1,9,9,120,120,0
91,1,1,3,0.35,1.281,3,1,14,1,7,7,177,177,0
91,2,2,4,0.32,1.322,3,1,15,1,8,8,976,976,0
91,2,1,3,0.745,1.441,3,0,16,1,7,7,618,618,0
91,1,2,3,0.513,1.356,3,0,17,1,8,8,328,100,1
91,1,1,4,1.079,1.143,3,1,18,2,8,7,1124,100,2
91,1,2,3,1.234,2.512,3,0,19,2,8,8,248,100,2
91,2,1,2,1.891,2.381,3,0,20,2,8,8,896,896,0
91,1,1,4,0.354,1.601,3,1,21,2,9,9,707,889,1
91,2,2,3,0.513,2.306,3,1,22,2,8,8,857,857,0
91,1,1,4,0.81,1.512,3,1,23,2,7,6,613,408,1
91,1,NaN,1,NaN,2.505,3,NaN,24,2,9,10,653,6216,2
91,2,2,4,0.707,0.507,3,1,25,2,8,8,455,455,0
91,2,2,4,0.431,1.677,3,1,26,2,8,8,104,104,0
91,1,1,4,0.42,1.105,3,1,27,2,8,6,1026,345,2
91,2,1,3,1.322,1.557,3,0,28,2,8,8,594,594,0
91,2,1,2,1.09,2.755,3,0,29,2,8,8,175,175,0
91,1,1,4,0.586,1.31,3,1,30,2,7,7,126,126,1
91,2,2,3,0.704,1.521,3,1,31,2,8,8,3412,3412,0
91,2,1,2,0.668,2.273,3,0,32,2,8,8,134,134,0
92,2,2,4,2.353,2.395,3,1,1,0,NaN,NaN,NaN,NaN,NaN
92,1,1,4,1.053,2.423,3,1,2,0,NaN,NaN,NaN,NaN,NaN
92,1,1,NaN,2.195,NaN,3,1,3,1,8,8,328,100,1
92,1,2,2,0.891,0.999,3,0,4,1,8,7,2183,100,1
92,2,2,1,0.788,1.506,3,1,5,1,8,8,976,976,0
92,1,1,2,0.43,1.596,3,1,6,1,8,7,162,615,1
92,2,2,2,2.004,1.588,3,1,7,1,8,8,962,962,0
92,2,2,2,1.296,1.162,3,1,8,1,8,8,1022,1022,0
92,1,1,2,0.448,2.829,3,1,9,1,7,6,212,298,1
92,1,1,NaN,0.835,NaN,3,1,10,1,7,7,177,177,0
92,1,1,2,1.32,0.835,3,1,11,1,7,7,248,100,1
92,2,2,2,0.943,1.261,3,1,12,1,7,7,618,618,0
92,1,2,NaN,0.086,NaN,3,0,13,1,6,7,422,116,2
92,2,2,2,0.78,0.836,3,1,14,1,9,9,2212,2212,0
92,1,1,2,0.425,1.179,3,1,15,1,7,6,920,739,1
92,1,1,2,2.522,2.926,3,1,16,1,8,7,272,12786,1
92,2,2,2,0.936,1.089,3,1,17,1,9,9,120,120,0
92,2,2,2,0.823,2.691,3,1,18,2,8,8,896,896,0
92,2,2,3,1,2.075,3,1,19,2,8,8,3412,3412,0
92,1,1,NaN,1.198,NaN,3,1,20,2,7,6,613,408,1
92,2,2,2,0.85,1.413,3,1,21,2,8,8,455,455,0
92,1,1,2,1.093,1.508,3,1,22,2,9,9,707,889,1
92,1,1,3,1.04,1.893,3,1,23,2,8,7,1124,100,2
92,2,2,2,0.565,1.499,3,1,24,2,8,8,857,857,0
92,1,2,2,0.484,2.627,3,0,25,2,9,10,653,6216,2
92,2,2,2,1.704,0.951,3,1,26,2,8,8,594,594,0
92,1,1,4,0.66,1.765,3,1,27,2,8,6,1026,345,2
92,2,2,3,0.738,1.734,3,1,28,2,8,8,104,104,0
92,1,1,4,0.695,1.229,3,1,29,2,7,7,126,126,1
92,1,2,2,0.813,1.642,3,0,30,2,8,8,248,100,2
92,2,2,3,0.423,1.791,3,1,31,2,8,8,175,175,0
92,2,2,2,1.892,1.113,3,1,32,2,8,8,134,134,0
93,2,2,4,1.839,2.006,3,1,1,0,NaN,NaN,NaN,NaN,NaN
93,1,1,4,1.201,2.645,3,1,2,0,NaN,NaN,NaN,NaN,NaN
93,2,2,4,1.239,2.26,3,1,3,1,9,9,2212,2212,0
93,1,1,4,0.705,2.244,3,1,4,1,7,7,177,177,0
93,1,1,4,0.552,1.447,3,1,5,1,8,7,2183,100,1
93,2,2,4,0.826,0.897,3,1,6,1,8,8,1022,1022,0
93,2,2,4,0.71,0.381,3,1,7,1,9,9,120,120,0
93,2,1,NaN,0.64,NaN,3,0,8,1,8,8,962,962,0
93,1,2,4,1.188,1.504,3,0,9,1,8,8,328,100,1
93,1,1,4,0.287,0.756,3,1,10,1,7,6,920,739,1
93,1,1,4,0.704,1.008,3,1,11,1,7,6,212,298,1
93,2,2,4,0.328,0.107,3,1,12,1,8,8,976,976,0
93,2,2,4,0.211,0.349,3,1,13,1,7,7,618,618,0
93,1,1,4,0.312,1.407,3,1,14,1,7,7,248,100,1
93,1,1,4,0.285,1.903,3,1,15,1,6,7,422,116,2
93,1,1,4,0.875,0.872,3,1,16,1,8,7,162,615,1
93,1,1,4,0.279,0.747,3,1,17,1,8,7,272,12786,1
93,2,2,4,0.199,0.379,3,1,18,2,8,8,455,455,0
93,1,1,4,0.72,0.675,3,1,19,2,7,7,126,126,1
93,1,1,4,0.325,0.421,3,1,20,2,8,7,1124,100,2
93,2,2,4,0.565,1.076,3,1,21,2,8,8,3412,3412,0
93,2,2,4,0.863,1.161,3,1,22,2,8,8,134,134,0
93,1,1,4,0.433,0.712,3,1,23,2,7,6,613,408,1
93,2,2,4,0.523,0.557,3,1,24,2,8,8,175,175,0
93,1,1,4,0.232,0.807,3,1,25,2,9,10,653,6216,2
93,2,2,4,0.309,0.989,3,1,26,2,8,8,104,104,0
93,2,2,4,2.441,1.369,3,1,27,2,8,8,857,857,0
93,1,1,4,0.786,0.761,3,1,28,2,9,9,707,889,1
93,1,NaN,4,NaN,1.271,3,NaN,29,2,8,6,1026,345,2
93,2,1,4,0.25,1.474,3,0,30,2,8,8,896,896,0
93,1,1,4,0.684,0.402,3,1,31,2,8,8,248,100,2
93,2,2,4,1.189,1.422,3,1,32,2,8,8,594,594,0
94,1,NaN,NaN,NaN,NaN,3,NaN,1,0,NaN,NaN,NaN,NaN,NaN
94,2,1,NaN,1.279,NaN,3,0,2,0,NaN,NaN,NaN,NaN,NaN
94,2,1,NaN,1.871,NaN,3,0,3,1,8,8,962,962,0
94,2,1,4,0.743,1.488,3,0,4,1,8,8,976,976,0
94,1,2,3,1.493,1.417,3,0,5,1,7,7,248,100,1
94,2,2,3,1.201,1.267,3,1,6,1,9,9,120,120,0
94,1,1,2,2.849,2.741,3,1,7,1,7,6,920,739,1
94,1,2,3,1.632,2.602,3,0,8,1,7,7,177,177,0
94,1,1,NaN,1.402,NaN,3,1,9,1,8,7,272,12786,1
94,1,NaN,NaN,NaN,NaN,3,NaN,10,1,7,6,212,298,1
94,2,2,3,1.233,2.093,3,1,11,1,8,8,1022,1022,0
94,2,2,3,1.663,1.483,3,1,12,1,9,9,2212,2212,0
94,1,1,NaN,1.82,NaN,3,1,13,1,6,7,422,116,2
94,1,2,4,1.081,1.196,3,0,14,1,8,7,162,615,1
94,1,1,4,1.389,1.961,3,1,15,1,8,7,2183,100,1
94,2,2,3,1.439,1.738,3,1,16,1,7,7,618,618,0
94,1,1,NaN,1.157,NaN,3,1,17,1,8,8,328,100,1
94,2,2,NaN,1.136,NaN,3,1,18,2,8,8,857,857,0
94,1,1,4,1.079,1.426,3,1,19,2,7,7,126,126,1
94,2,2,3,1.474,1.436,3,1,20,2,8,8,134,134,0
94,2,2,NaN,1.639,NaN,3,1,21,2,8,8,594,594,0
94,1,1,4,1.04,1.777,3,1,22,2,8,7,1124,100,2
94,2,1,NaN,1.004,NaN,3,0,23,2,8,8,175,175,0
94,1,2,NaN,1.349,NaN,3,0,24,2,8,8,248,100,2
94,1,2,4,0.825,1.06,3,0,25,2,7,6,613,408,1
94,2,2,3,1.35,2.011,3,1,26,2,8,8,104,104,0
94,1,1,4,0.774,1.214,3,1,27,2,8,6,1026,345,2
94,1,2,4,0.584,1.317,3,0,28,2,9,10,653,6216,2
94,2,2,NaN,0.998,NaN,3,1,29,2,8,8,3412,3412,0
94,1,1,4,0.972,1.986,3,1,30,2,9,9,707,889,1
94,2,1,NaN,1.444,NaN,3,0,31,2,8,8,455,455,0
94,2,1,4,0.813,1.614,3,0,32,2,8,8,896,896,0
95,2,NaN,NaN,NaN,NaN,3,NaN,1,0,NaN,NaN,NaN,NaN,NaN
95,1,2,4,0.668,1.506,3,0,2,0,NaN,NaN,NaN,NaN,NaN
95,1,2,1,2.481,2.642,3,0,3,1,8,7,2183,100,1
95,2,2,2,1.624,2.766,3,1,4,1,8,8,1022,1022,0
95,1,1,4,1.556,1.91,3,1,5,1,7,6,920,739,1
95,2,2,2,1.226,2.488,3,1,6,1,7,7,618,618,0
95,1,2,2,2.018,1.774,3,0,7,1,8,7,162,615,1
95,1,2,NaN,1.202,NaN,3,0,8,1,7,7,177,177,0
95,2,2,NaN,1.125,NaN,3,1,9,1,8,8,962,962,0
95,1,1,4,1.013,1.503,3,1,10,1,7,7,248,100,1
95,2,2,3,1.199,2.048,3,1,11,1,9,9,120,120,0
95,1,2,2,2.135,1.71,3,0,12,1,8,8,328,100,1
95,1,1,3,1.43,2.314,3,1,13,1,7,6,212,298,1
95,1,1,4,1.54,0.976,3,1,14,1,8,7,272,12786,1
95,1,2,NaN,0.128,NaN,3,0,15,1,6,7,422,116,2
95,2,2,4,0.885,0.16,3,1,16,1,8,8,976,976,0
95,2,1,2,1.246,2.039,3,0,17,1,9,9,2212,2212,0
95,2,2,3,1.091,1.388,3,1,18,2,8,8,175,175,0
95,2,2,2,0.974,1.956,3,1,19,2,8,8,896,896,0
95,2,2,3,0.706,1.257,3,1,20,2,8,8,3412,3412,0
95,2,1,2,1.774,1.796,3,0,21,2,8,8,455,455,0
95,2,2,3,0.817,2.084,3,1,22,2,8,8,857,857,0
95,1,1,4,0.859,1.805,3,1,23,2,8,8,248,100,2
95,2,1,2,0.975,1.74,3,0,24,2,8,8,594,594,0
95,2,2,3,0.618,1.529,3,1,25,2,8,8,134,134,0
95,2,1,2,0.543,1.114,3,0,26,2,8,8,104,104,0
95,1,1,2,1.818,1.817,3,1,27,2,9,10,653,6216,2
95,1,1,4,0.429,1.616,3,1,28,2,7,6,613,408,1
95,1,1,2,0.659,1.898,3,1,29,2,9,9,707,889,1
95,1,1,3,0.62,2.78,3,1,30,2,8,6,1026,345,2
95,1,1,4,1.047,2.151,3,1,31,2,7,7,126,126,1
95,1,1,4,1.438,1.814,3,1,32,2,8,7,1124,100,2
96,2,2,NaN,1.995,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
96,1,1,4,1.498,2.684,3,1,2,0,NaN,NaN,NaN,NaN,NaN
96,2,2,2,2.019,2.023,3,1,3,1,8,8,962,962,0
96,1,1,4,2.15,1.552,3,1,4,1,7,7,248,100,1
96,2,2,2,1.112,1.702,3,1,5,1,8,8,1022,1022,0
96,2,2,3,1.109,2.654,3,1,6,1,9,9,120,120,0
96,1,1,1,1.308,1.374,3,1,7,1,8,8,328,100,1
96,1,1,3,1.428,2.825,3,1,8,1,7,6,920,739,1
96,2,2,2,0.483,1.556,3,1,9,1,9,9,2212,2212,0
96,1,1,NaN,2.059,NaN,3,1,10,1,7,7,177,177,0
96,1,1,4,1.185,2.001,3,1,11,1,8,7,272,12786,1
96,1,1,2,1.463,1.705,3,1,12,1,8,7,2183,100,1
96,2,1,2,0.745,2.327,3,0,13,1,8,8,976,976,0
96,1,1,2,0.836,2.656,3,1,14,1,6,7,422,116,2
96,1,1,3,1.024,2.764,3,1,15,1,8,7,162,615,1
96,2,1,4,0.71,2.98,3,0,16,1,7,7,618,618,0
96,1,2,4,1.308,1.807,3,0,17,1,7,6,212,298,1
96,1,1,4,1.726,2.277,3,1,18,2,8,8,248,100,2
96,2,2,2,0.704,1.359,3,1,19,2,8,8,175,175,0
96,2,2,2,0.444,1.723,3,1,20,2,8,8,134,134,0
96,1,1,4,1.11,2.122,3,1,21,2,7,7,126,126,1
96,1,1,4,1.656,1.768,3,1,22,2,8,7,1124,100,2
96,2,2,2,0.681,1.057,3,1,23,2,8,8,455,455,0
96,2,2,4,1.113,0.892,3,1,24,2,8,8,104,104,0
96,2,2,2,0.799,1.441,3,1,25,2,8,8,896,896,0
96,2,1,NaN,2.239,NaN,3,0,26,2,8,8,3412,3412,0
96,2,1,1,1.542,0.939,3,0,27,2,8,8,857,857,0
96,1,1,4,0.99,1.885,3,1,28,2,8,6,1026,345,2
96,1,1,1,0.715,1.685,3,1,29,2,9,9,707,889,1
96,2,2,4,1.932,1.403,3,1,30,2,8,8,594,594,0
96,1,1,3,1.021,1.661,3,1,31,2,9,10,653,6216,2
96,1,1,4,0.826,1.762,3,1,32,2,7,6,613,408,1
97,1,1,3,0.989,2.308,3,1,1,0,NaN,NaN,NaN,NaN,NaN
97,2,2,4,0.592,0.825,3,1,2,0,NaN,NaN,NaN,NaN,NaN
97,1,1,4,0.413,1.959,3,1,3,1,7,6,212,298,1
97,1,1,3,0.596,1.929,3,1,4,1,8,8,328,100,1
97,1,1,3,0.681,1.352,3,1,5,1,7,7,177,177,0
97,2,2,NaN,0.737,NaN,3,1,6,1,8,8,976,976,0
97,2,2,3,0.643,1.319,3,1,7,1,9,9,120,120,0
97,1,1,4,0.436,2.126,3,1,8,1,8,7,2183,100,1
97,1,1,NaN,0.702,NaN,3,1,9,1,6,7,422,116,2
97,2,2,2,0.563,1.619,3,1,10,1,9,9,2212,2212,0
97,1,2,3,0.34,1.193,3,0,11,1,7,6,920,739,1
97,1,1,4,0.32,2.613,3,1,12,1,8,7,272,12786,1
97,1,1,4,0.362,1.382,3,1,13,1,7,7,248,100,1
97,2,2,3,0.401,1.431,3,1,14,1,8,8,1022,1022,0
97,1,1,4,0.595,1.261,3,1,15,1,8,7,162,615,1
97,2,2,4,0.362,0.598,3,1,16,1,7,7,618,618,0
97,2,1,3,0.795,2.913,3,0,17,1,8,8,962,962,0
97,2,2,2,0.647,1.323,3,1,18,2,8,8,175,175,0
97,2,2,4,0.649,0.758,3,1,19,2,8,8,134,134,0
97,2,2,4,0.443,0.467,3,1,20,2,8,8,594,594,0
97,1,1,3,0.36,1.23,3,1,21,2,8,6,1026,345,2
97,2,2,2,0.444,1.468,3,1,22,2,8,8,896,896,0
97,2,2,4,0.528,0.772,3,1,23,2,8,8,857,857,0
97,1,1,2,1.32,2.223,3,1,24,2,9,9,707,889,1
97,2,2,4,0.319,0.362,3,1,25,2,8,8,455,455,0
97,2,2,4,0.33,0.59,3,1,26,2,8,8,104,104,0
97,1,1,1,0.795,1.812,3,1,27,2,8,8,248,100,2
97,1,1,4,0.329,0.938,3,1,28,2,8,7,1124,100,2
97,1,1,4,0.37,0.655,3,1,29,2,7,6,613,408,1
97,1,1,4,0.25,0.804,3,1,30,2,7,7,126,126,1
97,2,2,2,0.723,2.07,3,1,31,2,8,8,3412,3412,0
97,1,1,1,1.628,1.046,3,1,32,2,9,10,653,6216,2
