Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy,StimulusType
53,1,1,2,4.354,2.095,1,Face
53,0,0,1,5.207,0.652,1,Face
53,1,1,2,4.266,1.362,1,Face
53,1,1,1,3.093,1.408,1,Face
53,1,1,1,2.406,2.459,1,Face
53,0,0,1,2.662,0.713,1,Face
53,1,1,1,4.103,1.254,1,Face
53,1,0,1,2.736,0.441,0,Face
53,0,0,1,1.819,0.38,1,Face
53,0,0,1,1.432,0.414,1,Face
53,0,0,1,1.987,0.437,1,Face
53,0,0,1,3.996,0.665,1,Face
53,0,0,1,3.808,0.681,1,Face
53,0,0,2,2.254,2.543,1,Face
53,0,0,1,3.137,0.672,1,Face
53,1,0,1,1.217,0.616,0,Face
54,0,0,3,4.138,3.786,1,Face
54,0,0,3,1.486,0.839,1,Face
54,1,1,3,2.235,1.128,1,Face
54,1,1,2,8.331,1.465,1,Face
54,0,1,2,4.486,0.664,0,Face
54,0,0,3,1.017,0.903,1,Face
54,0,0,2,4.899,1.138,1,Face
54,1,0,2,2.353,0.626,0,Face
54,1,1,3,2.581,1.188,1,Face
54,1,1,3,4.973,1.466,1,Face
54,0,1,3,3.394,0.691,0,Face
54,0,0,3,2.691,1.421,1,Face
54,0,1,3,2.303,1.465,0,Face
54,1,1,3,1.259,0.544,1,Face
54,1,1,3,1.315,0.447,1,Face
54,1,1,3,1.162,0.449,1,Face
54,1,1,3,1.264,0.44,1,Face
54,1,0,3,3.443,1.504,0,Face
54,1,0,3,1.268,0.498,0,Face
54,1,1,3,1.17,0.536,1,Face
54,1,1,3,1.281,0.462,1,Face
54,0,0,3,3.17,2.936,1,Face
54,1,0,3,5.394,1.18,0,Face
54,1,0,2,2.423,0.48,0,Face
54,0,0,2,1.588,0.422,1,Face
54,0,1,3,1.611,0.531,0,Face
54,0,0,3,1.877,2.84,1,Face
54,0,1,2,1.835,0.935,0,Face
54,0,1,2,1.163,0.446,0,Face
54,1,1,2,1.539,0.442,1,Face
54,0,0,3,5.284,1.126,1,Face
54,1,1,2,1.258,0.61,1,Face
54,1,1,2,0.991,0.492,1,Face
54,0,1,2,3.603,0.606,0,Face
54,0,0,3,1.448,0.585,1,Face
54,0,1,2,1.161,0.643,0,Face
54,0,1,2,1.973,0.304,0,Face
54,0,1,3,1.899,0.457,0,Face
54,1,0,3,1.208,0.607,0,Face
54,0,0,2,3.082,1.63,1,Face
54,1,1,2,3.32,1.457,1,Face
54,0,0,2,1.585,2.211,1,Face
54,1,1,3,1.933,0.677,1,Face
54,1,1,3,1.051,0.421,1,Face
54,0,0,2,2.651,0.614,1,Face
54,1,1,3,1.553,0.468,1,Face
54,0,0,2,1.137,0.567,1,Face
54,1,0,2,2.435,1.566,0,Face
54,0,0,2,1.815,0.601,1,Face
54,1,1,3,1.171,0.47,1,Face
54,0,0,2,1.809,1.755,1,Face
54,0,0,3,1.807,3.692,1,Face
54,0,0,2,1.306,1.914,1,Face
54,1,0,2,2.921,0.848,0,Face
54,0,0,2,1.5,0.446,1,Face
54,0,0,2,1.635,0.66,1,Face
54,0,1,3,2.931,0.286,0,Face
54,1,1,3,4.574,0.449,1,Face
54,0,0,2,1.569,1.558,1,Face
54,1,1,3,2.584,0.94,1,Face
54,1,1,3,2.032,0.54,1,Face
54,0,0,3,1.247,1.142,1,Face
54,0,0,3,1.852,0.398,1,Face
54,1,1,3,1.226,0.466,1,Face
54,0,0,3,1.469,1.808,1,Face
54,1,0,1,3.021,1.44,0,Face
54,0,0,2,2.34,1.031,1,Face
54,0,0,2,1.921,0.823,1,Face
54,0,0,3,1.516,0.533,1,Face
54,1,0,1,1.395,0.479,0,Face
54,1,0,2,3.076,1.402,0,Face
54,1,0,2,1.59,2.827,0,Face
54,1,1,3,1.336,0.366,1,Face
54,1,1,3,1.689,0.325,1,Face
54,1,1,3,2.226,0.838,1,Face
54,1,1,3,2.957,0.438,1,Face
55,1,1,2,5.468,2.105,1,Face
55,1,1,1,3.689,1.851,1,Face
55,1,1,3,3.027,1.235,1,Face
55,0,0,1,7.066,3.359,1,Face
55,0,0,2,2.232,3.639,1,Face
55,1,0,1,12.551,0.897,0,Face
55,0,0,2,1.922,0.835,1,Face
55,0,0,1,5.385,0.82,1,Face
55,1,1,2,1.644,1.746,1,Face
55,1,1,3,1.257,1.247,1,Face
55,0,0,1,4.043,0.89,1,Face
55,1,1,3,2.011,0.951,1,Face
55,1,1,3,1.209,1.908,1,Face
55,0,0,2,1.91,2.003,1,Face
55,0,0,1,4.763,0.712,1,Face
55,0,1,2,2.552,1.372,0,Face
55,0,0,2,1.215,1.331,1,Face
55,1,1,3,2.03,1.008,1,Face
55,1,1,3,1.671,0.793,1,Face
55,0,0,2,2.276,0.77,1,Face
55,1,1,3,1.583,1.292,1,Face
55,0,0,1,2.147,1.513,1,Face
55,1,0,1,6,0.564,0,Face
55,0,0,2,2.682,1.022,1,Face
55,0,1,1,3.462,0.68,0,Face
55,1,1,2,1.872,0.974,1,Face
55,0,0,1,5.895,0.469,1,Face
55,1,0,1,2.686,0.858,0,Face
55,0,0,1,2.501,0.625,1,Face
55,0,1,2,1.793,1.191,0,Face
55,1,0,1,5.6,0.605,0,Face
55,0,0,3,1.191,0.93,1,Face
55,0,1,1,4.368,0.713,0,Face
55,1,1,1,3.217,0.673,1,Face
55,1,0,2,3.955,1.471,0,Face
55,1,0,2,4.709,0.801,0,Face
55,0,0,2,1.922,1.002,1,Face
55,1,1,3,1.802,1.864,1,Face
55,1,1,3,1.616,1.19,1,Face
55,0,1,1,5.356,0.909,0,Face
55,1,1,2,2.6,1.094,1,Face
55,1,0,1,9.101,1.226,0,Face
55,0,0,1,1.632,0.631,1,Face
55,1,1,1,1.612,0.836,1,Face
55,0,0,1,3.857,0.817,1,Face
55,1,1,1,4.498,0.767,1,Face
55,1,0,2,2.45,2.306,0,Face
55,1,1,3,1.407,1.093,1,Face
55,0,0,1,6.664,2.827,1,Face
55,0,0,1,2.163,0.479,1,Face
55,1,1,3,1.858,1.556,1,Face
55,1,0,2,3.419,1.122,0,Face
55,0,0,1,7.671,0.878,1,Face
55,0,0,2,1.903,0.54,1,Face
55,0,1,1,4.452,0.423,0,Face
55,0,0,1,2.166,0.724,1,Face
55,0,0,2,2.358,2.797,1,Face
55,0,0,2,1.421,0.719,1,Face
55,0,0,2,1.625,0.628,1,Face
55,1,1,2,1.662,1.414,1,Face
55,0,0,2,2.995,1.331,1,Face
55,1,1,2,2.598,0.896,1,Face
55,0,0,2,3.855,0.575,1,Face
55,1,1,3,1.743,0.8,1,Face
55,1,0,2,3.311,3.21,0,Face
55,0,0,2,1.294,0.517,1,Face
55,1,0,1,3.964,0.701,0,Face
55,1,1,3,1.498,0.934,1,Face
55,0,0,2,2.498,0.884,1,Face
55,1,0,2,2.311,0.477,0,Face
55,1,0,1,4.903,0.44,0,Face
55,1,0,1,2.898,0.46,0,Face
55,0,0,1,3.478,0.433,1,Face
55,0,0,2,2.578,0.47,1,Face
55,0,1,1,4.165,0.46,0,Face
55,1,0,1,3.988,0.566,0,Face
56,0,1,2,6.564,2.63,0,Face
56,1,1,3,3.698,1.023,1,Face
56,0,1,3,2.173,1.094,0,Face
56,1,1,3,3.511,0.544,1,Face
56,0,1,2,2.549,0.838,0,Face
56,1,1,3,1.059,0.509,1,Face
56,0,1,2,4.596,1.01,0,Face
56,0,0,2,2.732,3.79,1,Face
56,0,0,1,9.388,1.015,1,Face
56,1,0,2,6.448,1.664,0,Face
56,1,1,2,3.541,2.446,1,Face
56,0,0,3,6.904,1.226,1,Face
56,1,1,3,1.455,0.805,1,Face
56,1,0,3,1.976,0.8,0,Face
56,0,0,2,3.694,1.304,1,Face
56,1,0,3,2.396,0.953,0,Face
56,1,0,2,7.789,0.833,0,Face
56,0,0,1,1.712,5.968,1,Face
56,0,0,3,1.72,2.04,1,Face
56,0,1,2,9.169,0.89,0,Face
56,0,0,2,1.547,0.479,1,Face
56,0,0,2,1.699,0.765,1,Face
56,1,1,2,4.182,0.774,1,Face
56,0,1,2,2.472,1.066,0,Face
56,0,1,3,3.402,1.08,0,Face
56,1,0,3,2.167,1.154,0,Face
56,0,0,3,1.675,1.182,1,Face
56,1,1,3,4.765,0.99,1,Face
56,1,0,3,3.992,0.911,0,Face
56,0,0,3,1.081,0.545,1,Face
56,1,1,2,1.461,0.595,1,Face
56,1,1,2,2.194,0.491,1,Face
56,0,0,2,1.327,0.616,1,Face
56,0,0,3,1.068,1.315,1,Face
56,1,1,2,4.039,1.269,1,Face
56,1,1,1,1.463,16.141,1,Face
56,0,0,3,2.076,1.509,1,Face
56,1,1,2,4.012,1.153,1,Face
56,1,1,2,6.273,1.624,1,Face
56,0,0,3,1.837,4.415,1,Face
56,1,0,3,2.136,0.658,0,Face
56,0,0,3,3.555,0.6,1,Face
56,0,1,2,1.678,0.675,0,Face
56,0,1,1,2.684,2.057,0,Face
56,1,1,2,1.88,1.19,1,Face
56,0,0,2,9.208,0.888,1,Face
56,0,0,2,1.16,0.692,1,Face
56,1,0,2,2.731,0.659,0,Face
56,0,0,2,1.217,0.924,1,Face
56,1,0,2,16.97,1.811,0,Face
56,0,0,2,1.122,0.759,1,Face
56,0,0,3,2.992,1.181,1,Face
56,1,1,2,1.895,0.436,1,Face
56,0,0,2,2.368,0.315,1,Face
56,1,0,1,10.423,1.712,0,Face
56,1,0,2,1.76,0.888,0,Face
56,1,0,3,1.132,0.583,0,Face
56,0,0,3,1.371,0.537,1,Face
56,1,0,3,1.318,0.685,0,Face
56,0,0,3,0.942,0.376,1,Face
56,1,0,3,1.523,0.732,0,Face
56,0,0,3,1.81,0.57,1,Face
56,1,0,2,5.299,0.603,0,Face
56,1,0,2,3.768,0.705,0,Face
56,1,1,2,15.594,0.32,1,Face
56,1,0,2,4.511,0.37,0,Face
56,0,0,2,1.04,0.531,1,Face
56,1,1,3,3.116,0.816,1,Face
56,0,0,2,2.371,0.395,1,Face
56,0,0,3,1.267,1.211,1,Face
56,1,0,3,4.354,0.485,0,Face
56,0,1,2,15.785,0.258,0,Face
56,1,0,2,1.364,0.282,0,Face
56,0,1,2,1.703,0.368,0,Face
56,1,1,2,1.573,1.027,1,Face
56,1,1,3,2.037,1.25,1,Face
57,0,0,3,3.02,2.079,1,Face
57,1,1,3,3.188,1.491,1,Face
57,1,1,3,5.021,1.203,1,Face
57,0,1,2,2.981,0.982,0,Face
57,1,0,3,2.152,1.466,0,Face
57,0,0,3,1.861,1.652,1,Face
57,1,1,3,1.993,0.748,1,Face
57,0,1,3,3.703,0.574,0,Face
57,1,1,3,1.525,0.679,1,Face
57,0,0,3,1.349,2.219,1,Face
57,0,1,2,2.821,0.734,0,Face
57,0,0,3,2.568,1.519,1,Face
57,0,1,2,2.682,0.661,0,Face
57,0,0,1,5.218,0.767,1,Face
57,1,1,3,1.965,0.861,1,Face
57,1,0,2,2.616,1.362,0,Face
57,0,1,2,2.281,0.541,0,Face
57,1,1,3,1.878,0.351,1,Face
57,1,1,3,2.206,0.433,1,Face
57,1,1,2,2.983,0.533,1,Face
57,1,0,2,2.254,0.943,0,Face
57,0,0,3,1.316,0.392,1,Face
57,0,0,3,2.275,0.351,1,Face
57,0,0,3,1.393,0.79,1,Face
57,1,1,3,1.601,1.082,1,Face
57,0,0,2,2.711,0.84,1,Face
57,0,0,3,1.345,0.36,1,Face
57,0,1,1,1.476,1.814,0,Face
57,1,0,1,2.951,0.345,0,Face
57,0,0,3,3.265,1.248,1,Face
57,1,1,1,3.191,0.563,1,Face
57,0,1,3,1.43,0.332,0,Face
57,1,1,2,4.563,0.818,1,Face
57,1,1,3,1.359,0.303,1,Face
57,1,0,1,4.541,1.72,0,Face
57,0,0,3,3.849,0.437,1,Face
57,1,1,2,1.154,0.577,1,Face
57,0,0,2,2.465,2.149,1,Face
57,1,1,3,1.373,0.865,1,Face
57,1,0,3,1.877,0.767,0,Face
57,0,0,2,3.071,0.678,1,Face
57,1,1,3,1.343,0.308,1,Face
57,0,1,2,1.296,0.449,0,Face
57,0,0,3,1.622,2.973,1,Face
57,0,0,3,1.913,0.734,1,Face
57,1,1,3,1.087,0.443,1,Face
57,0,1,2,1.44,0.347,0,Face
57,0,1,1,2.829,0.816,0,Face
57,1,1,3,2.193,0.318,1,Face
57,0,0,2,2.155,1.35,1,Face
57,0,0,3,1.346,1.304,1,Face
57,1,1,3,1.705,0.88,1,Face
57,1,0,3,1.642,1.878,0,Face
57,1,1,3,1.256,2.105,1,Face
57,1,0,3,3.649,2.672,0,Face
57,1,1,1,1.205,0.775,1,Face
57,0,1,2,4.01,1.081,0,Face
57,0,0,3,2.429,1.287,1,Face
57,0,1,3,1.103,0.28,0,Face
57,1,1,3,1.195,0.271,1,Face
57,1,0,3,1.264,1.506,0,Face
57,1,1,3,1.126,0.293,1,Face
57,1,1,3,1.209,0.3,1,Face
57,0,0,2,1.468,0.842,1,Face
57,1,1,3,1.493,0.27,1,Face
57,1,1,2,1.403,0.478,1,Face
57,0,0,3,1.553,0.793,1,Face
57,1,1,2,1.008,0.521,1,Face
57,0,0,2,1.67,1.127,1,Face
57,0,0,1,4.913,0.483,1,Face
57,1,0,2,3.56,0.382,0,Face
57,1,1,2,1,0.614,1,Face
57,0,0,2,3.719,0.787,1,Face
57,0,0,1,2.679,0.899,1,Face
57,1,1,2,1.082,4.699,1,Face
57,0,0,2,1.282,1.182,1,Face
58,1,1,3,3.482,3.954,1,Face
58,0,0,3,5.191,3.611,1,Face
58,1,1,3,2.252,1.751,1,Face
58,0,0,3,2.481,2.066,1,Face
58,0,1,2,6.395,1.318,0,Face
58,0,0,2,2.038,1.526,1,Face
58,1,1,3,2.334,1.132,1,Face
58,1,1,3,2.119,0.669,1,Face
58,0,0,3,2.724,1.76,1,Face
58,1,1,3,2.131,0.917,1,Face
58,0,1,2,10.904,0.43,0,Face
58,1,1,3,1.605,0.402,1,Face
58,0,0,3,2.177,0.238,1,Face
58,1,1,3,1.618,0.228,1,Face
58,0,0,3,1.649,0.24,1,Face
58,1,1,3,2.089,0.261,1,Face
58,1,0,2,1.563,0.236,0,Face
58,0,0,2,2.556,0.25,1,Face
58,0,0,3,2.148,0.232,1,Face
58,0,0,2,5.532,0.238,1,Face
58,0,0,3,1.447,0.843,1,Face
58,1,1,2,2.045,0.491,1,Face
58,1,1,3,1.299,0.289,1,Face
58,0,1,2,7.529,0.23,0,Face
58,1,1,2,3.075,0.226,1,Face
58,0,0,3,9.569,0.317,1,Face
58,0,0,3,1.477,0.232,1,Face
58,0,0,3,1.373,0.25,1,Face
58,0,0,2,2.787,0.179,1,Face
58,1,1,3,1.781,1.302,1,Face
58,1,1,3,0.926,0.36,1,Face
58,1,1,3,1.209,0.38,1,Face
58,0,0,3,3.21,0.208,1,Face
58,1,1,3,1.038,0.391,1,Face
58,0,0,2,3.175,0.167,1,Face
58,1,1,3,1.65,0.325,1,Face
58,1,1,3,1.681,0.337,1,Face
58,1,1,3,1.765,0.355,1,Face
58,0,0,3,1.956,0.487,1,Face
58,1,1,2,7.053,0.252,1,Face
58,0,0,2,1.241,0.411,1,Face
58,0,0,2,2.849,0.17,1,Face
58,0,0,3,1.57,0.239,1,Face
58,0,0,3,1.581,0.239,1,Face
58,0,0,2,3.461,0.139,1,Face
58,1,1,3,1.071,0.306,1,Face
58,0,1,2,4.203,0.007,0,Face
58,1,1,3,3.374,0.992,1,Face
58,1,1,2,2.434,0.478,1,Face
58,0,0,3,5.423,0.317,1,Face
58,0,0,2,4.341,0.271,1,Face
58,1,1,3,1.608,0.339,1,Face
58,1,1,3,1.178,0.348,1,Face
58,1,1,3,0.833,0.384,1,Face
58,1,1,3,0.698,0.379,1,Face
58,1,1,3,1.176,0.325,1,Face
58,1,1,3,1.038,0.358,1,Face
58,0,0,2,2.881,0.241,1,Face
58,1,1,3,0.965,0.322,1,Face
58,1,1,2,2.05,0.479,1,Face
58,0,0,2,1.357,0.238,1,Face
58,1,1,2,3.275,0.314,1,Face
58,0,0,3,1.757,1.295,1,Face
58,0,0,2,1.962,0.228,1,Face
58,1,1,2,2.192,0.354,1,Face
58,0,0,3,1.871,0.259,1,Face
58,0,0,3,2.455,0.272,1,Face
58,1,1,3,3.411,0.313,1,Face
58,0,0,2,1.519,0.265,1,Face
58,0,0,2,5.787,0.196,1,Face
58,0,0,3,3.039,0.238,1,Face
58,1,1,3,1.325,0.351,1,Face
58,1,1,3,1.174,0.31,1,Face
58,1,1,3,0.915,0.309,1,Face
58,0,0,2,2.484,0.206,1,Face
58,1,0,2,5.087,1.075,0,Face
59,1,0,2,6.162,1.84,0,Face
59,1,1,3,2.548,1.089,1,Face
59,1,1,2,3.853,1.118,1,Face
59,0,0,3,4.11,1.202,1,Face
59,1,1,3,2.676,0.795,1,Face
59,1,1,3,1.589,0.899,1,Face
59,1,1,3,2.461,0.833,1,Face
59,0,0,2,2.173,1.333,1,Face
59,0,1,1,6.732,0.811,0,Face
59,1,1,3,2.858,0.798,1,Face
59,1,1,3,1.663,0.87,1,Face
59,0,0,2,1.982,1.017,1,Face
59,0,0,2,4.524,0.896,1,Face
59,1,1,3,1.748,0.604,1,Face
59,1,1,1,9.679,2.744,1,Face
59,0,0,2,1.804,1.482,1,Face
59,0,0,3,3.3,0.792,1,Face
59,0,0,2,2.793,0.799,1,Face
59,0,0,3,2.044,0.577,1,Face
59,1,1,3,1.37,0.716,1,Face
59,1,1,3,2.578,0.786,1,Face
59,1,0,2,1.931,0.562,0,Face
59,0,0,3,3.585,0.622,1,Face
59,0,0,3,2.011,0.412,1,Face
59,1,1,1,4.403,1.173,1,Face
59,1,1,3,1.666,0.462,1,Face
59,1,1,2,14.945,1.004,1,Face
59,1,0,3,3.153,0.397,0,Face
59,1,1,3,1.316,0.55,1,Face
59,1,1,3,3.02,0.761,1,Face
59,0,0,3,1.515,0.399,1,Face
59,0,0,3,1.505,0.643,1,Face
59,0,0,3,2.869,0.379,1,Face
59,0,0,3,3.507,0.344,1,Face
59,1,1,3,1.923,1.146,1,Face
59,0,0,2,2.026,1.206,1,Face
59,1,1,3,3.264,0.8,1,Face
59,0,0,3,1.473,1.068,1,Face
59,0,0,3,1.753,0.682,1,Face
59,0,0,3,3.528,0.458,1,Face
59,0,0,3,3.398,0.608,1,Face
59,0,1,2,2.008,0.526,0,Face
59,1,0,3,1.938,0.438,0,Face
59,0,0,2,3.55,1.295,1,Face
59,0,0,2,7.591,1.186,1,Face
59,0,0,3,1.559,0.323,1,Face
59,0,1,1,3.326,1.446,0,Face
59,1,1,2,3.841,0.708,1,Face
59,1,1,2,4.049,0.496,1,Face
59,0,0,2,1.889,0.604,1,Face
59,0,0,2,3.317,0.889,1,Face
59,1,1,3,1.343,0.9,1,Face
59,1,1,2,8.046,0.509,1,Face
59,0,1,1,2.41,0.771,0,Face
59,1,0,3,1.915,0.832,0,Face
59,0,0,3,2.009,0.349,1,Face
59,1,0,1,1.753,0.681,0,Face
59,0,0,2,3.376,1.041,1,Face
59,1,1,3,2.763,0.596,1,Face
59,1,1,2,1.99,0.391,1,Face
59,1,1,1,3.465,0.458,1,Face
59,1,1,2,3.369,0.585,1,Face
59,0,0,2,1.57,0.608,1,Face
59,0,1,2,7.806,0.713,0,Face
59,0,0,1,2.082,0.827,1,Face
59,1,0,2,3.082,0.494,0,Face
59,1,0,3,1.682,0.526,0,Face
59,1,1,2,4.971,0.591,1,Face
59,0,0,2,1.606,1.143,1,Face
59,1,0,3,2.044,1.146,0,Face
59,1,1,3,3.23,1.176,1,Face
59,0,0,1,4.037,2.263,1,Face
59,0,0,3,2.447,0.351,1,Face
59,1,1,2,6.141,0.481,1,Face
59,0,1,1,3.093,0.346,0,Face
59,0,1,1,2.979,0.679,0,Face
6,1,1,3,3,1.751,1,Face
6,1,1,2,2.785,1.162,1,Face
6,0,0,1,1.643,2.298,1,Face
6,0,0,1,2.558,1.408,1,Face
6,0,0,3,1.851,1.199,1,Face
6,1,1,3,1.592,0.822,1,Face
6,1,1,3,1.272,0.645,1,Face
6,0,0,1,2.751,3.241,1,Face
6,1,1,3,1.415,0.366,1,Face
6,0,1,2,2.279,0.627,0,Face
6,0,0,1,1.311,2.7,1,Face
6,0,0,2,1.566,1.899,1,Face
6,1,1,3,2.165,1.743,1,Face
6,1,0,1,1.414,1.946,0,Face
6,0,0,3,1.279,0.36,1,Face
6,1,1,1,1.261,2.247,1,Face
6,0,1,2,2.314,0.418,0,Face
6,1,1,3,1.397,0.915,1,Face
6,0,1,3,1.677,0.588,0,Face
6,0,0,1,4.993,0.899,1,Face
6,0,0,2,3.804,1.65,1,Face
6,0,0,2,2.085,0.428,1,Face
6,0,0,3,1.585,1.805,1,Face
6,1,0,1,2.714,1.039,0,Face
6,1,1,2,1.02,0.748,1,Face
6,0,1,1,2.806,0.341,0,Face
6,1,1,2,1.29,0.572,1,Face
6,1,0,1,3.091,0.924,0,Face
6,0,0,1,1.231,0.476,1,Face
6,1,0,1,3.147,0.466,0,Face
6,1,0,1,2.126,1.295,0,Face
6,1,1,3,1.233,0.525,1,Face
6,0,0,1,2.647,0.954,1,Face
6,0,0,1,1.922,0.511,1,Face
6,0,0,2,2.165,0.794,1,Face
6,0,0,3,1.473,0.554,1,Face
6,1,0,2,5.296,0.65,0,Face
6,1,1,2,2.38,0.389,1,Face
6,0,0,2,4.479,0.483,1,Face
6,0,0,2,3.122,0.51,1,Face
6,1,1,1,2.201,0.646,1,Face
6,1,1,3,1.259,0.477,1,Face
6,0,0,2,1.068,0.477,1,Face
6,0,0,2,1.64,0.431,1,Face
6,1,1,3,0.981,0.409,1,Face
6,0,1,1,1.304,1.533,0,Face
6,1,0,1,0.931,0.578,0,Face
6,0,1,1,0.87,0.727,0,Face
6,0,0,2,2.943,0.403,1,Face
6,0,0,1,1.711,1.076,1,Face
6,1,1,1,1.134,0.451,1,Face
6,1,0,1,2.064,1.589,0,Face
6,1,0,2,2.458,0.676,0,Face
6,0,0,2,1.326,0.582,1,Face
6,0,1,1,2.253,0.762,0,Face
6,0,0,3,1.129,0.506,1,Face
6,0,0,2,1.691,0.656,1,Face
6,1,0,3,1.066,0.367,0,Face
6,1,0,3,1.089,0.499,0,Face
6,1,1,3,1.271,0.46,1,Face
6,0,0,1,3.202,0.398,1,Face
6,1,1,3,1.121,0.317,1,Face
6,1,1,3,2.828,0.356,1,Face
6,1,1,2,7.399,1.776,1,Face
6,1,1,2,1.469,1.666,1,Face
6,1,0,2,2.173,1.078,0,Face
6,0,0,1,1.109,2.231,1,Face
6,0,0,3,1.32,0.499,1,Face
6,1,0,2,0.857,0.354,0,Face
6,0,0,1,1.815,0.534,1,Face
6,1,0,2,3.159,0.332,0,Face
6,1,0,1,2.819,0.442,0,Face
6,1,0,1,1.457,0.345,0,Face
6,0,1,1,6.648,0.537,0,Face
6,1,0,1,1.608,0.355,0,Face
6,0,1,1,2.459,0.385,0,Face
60,0,0,3,2.754,4.279,1,Face
60,1,1,2,3.183,1.16,1,Face
60,0,0,2,4.03,1.355,1,Face
60,0,1,3,3.16,0.555,0,Face
60,1,1,3,1.246,1.01,1,Face
60,1,1,3,1.965,0.653,1,Face
60,1,1,3,1.743,0.933,1,Face
60,1,1,2,4.393,0.653,1,Face
60,0,0,2,1.873,0.65,1,Face
60,0,1,3,1.545,0.487,0,Face
60,0,0,3,1.806,1.03,1,Face
60,0,0,2,3.966,0.788,1,Face
60,0,0,2,2.203,0.918,1,Face
60,1,1,3,1.897,0.425,1,Face
60,1,0,2,1.538,0.502,0,Face
60,0,0,3,2.314,1.295,1,Face
60,1,1,2,1.689,0.55,1,Face
60,0,0,3,1.917,0.376,1,Face
60,0,1,3,1.209,0.364,0,Face
60,0,1,2,1.706,0.243,0,Face
60,1,1,3,2.309,0.279,1,Face
60,0,0,1,1.521,1.356,1,Face
60,1,1,3,1.348,0.546,1,Face
60,1,0,3,2.682,1.817,0,Face
60,1,1,3,1.233,0.32,1,Face
60,0,0,3,2.642,0.471,1,Face
60,1,1,2,1.808,0.585,1,Face
60,0,0,2,2.035,0.785,1,Face
60,1,0,1,3.484,0.587,0,Face
60,1,1,2,1.238,0.421,1,Face
60,1,1,3,1.346,0.577,1,Face
60,1,1,3,1.228,0.502,1,Face
60,0,0,3,1.546,0.284,1,Face
60,1,1,3,1.623,0.325,1,Face
60,0,1,2,3.04,0.82,0,Face
60,0,0,3,1.248,1.12,1,Face
60,0,0,3,2.589,0.543,1,Face
60,1,1,3,2.538,0.501,1,Face
60,0,0,1,2.581,0.799,1,Face
60,1,0,2,1.965,0.285,0,Face
60,1,0,2,1.422,1.904,0,Face
60,1,1,3,3.401,0.482,1,Face
60,0,0,2,2.977,0.435,1,Face
60,0,1,3,2.364,0.513,0,Face
60,1,1,3,1.61,0.363,1,Face
60,0,0,2,1.672,0.532,1,Face
60,0,0,2,2.187,0.466,1,Face
60,1,0,2,2.038,0.504,0,Face
60,0,1,2,1.698,0.526,0,Face
60,0,1,2,1.178,0.323,0,Face
60,0,0,3,1.065,0.801,1,Face
60,0,1,3,1.166,0.306,0,Face
60,1,0,3,1.596,0.722,0,Face
60,0,1,3,1.525,0.278,0,Face
60,1,1,3,1.361,0.335,1,Face
60,0,0,3,2.528,0.229,1,Face
60,0,1,2,1.877,0.52,0,Face
60,1,0,3,1.569,0.823,0,Face
60,1,0,3,1.987,0.504,0,Face
60,0,1,3,1.602,0.281,0,Face
60,0,0,2,1.143,1,1,Face
60,1,0,3,2.338,0.305,0,Face
60,1,0,3,2.931,0.315,0,Face
60,0,0,3,1.337,0.267,1,Face
60,1,0,2,2.582,1.154,0,Face
60,1,0,3,1.835,0.309,0,Face
60,1,1,2,1.418,0.974,1,Face
60,0,0,3,1.518,0.527,1,Face
60,0,0,3,1.675,0.314,1,Face
60,0,0,2,1.875,0.557,1,Face
60,1,1,2,3.282,0.752,1,Face
60,1,1,3,1.586,0.896,1,Face
60,1,1,3,0.966,0.361,1,Face
60,0,1,2,1.767,0.449,0,Face
60,1,0,3,1.723,0.811,0,Face
60,1,0,2,1.562,0.297,0,Face
61,0,1,2,11.686,1.828,0,Face
61,0,1,1,5.224,1.312,0,Face
61,0,1,3,3.342,0.765,0,Face
61,0,1,2,1.412,1.006,0,Face
61,1,1,2,2.207,5.366,1,Face
61,0,0,3,2.131,0.961,1,Face
61,1,1,3,1.483,0.343,1,Face
61,0,0,2,2.912,0.562,1,Face
61,1,1,3,1.842,0.316,1,Face
61,1,0,3,2.511,0.606,0,Face
61,0,0,3,6.51,0.397,1,Face
61,1,1,3,5.819,0.496,1,Face
61,0,0,2,4.718,0.906,1,Face
61,0,0,2,8.772,0.705,1,Face
61,0,0,3,2.93,0.553,1,Face
61,1,0,3,1.495,0.493,0,Face
61,1,1,3,3.768,0.642,1,Face
61,1,0,2,8.539,0.428,0,Face
61,1,0,2,2.154,0.615,0,Face
61,1,0,3,4.328,3.258,0,Face
61,0,1,3,2.309,0.411,0,Face
61,1,1,2,6.907,0.348,1,Face
61,1,1,2,1.727,0.382,1,Face
61,0,0,2,3.284,2.601,1,Face
61,0,0,3,3.843,1.661,1,Face
61,1,1,3,2.16,0.605,1,Face
61,0,0,3,7.414,0.921,1,Face
61,0,1,2,13.426,0.548,0,Face
61,0,0,3,2.716,0.273,1,Face
61,1,1,3,3.323,0.256,1,Face
61,1,1,3,3.223,0.313,1,Face
61,0,0,3,2.111,0.507,1,Face
61,1,1,3,1.496,0.327,1,Face
61,1,1,3,3.074,0.825,1,Face
61,0,0,3,1.573,0.475,1,Face
61,1,0,2,3.52,0.295,0,Face
61,0,0,3,5.31,0.213,1,Face
61,1,1,3,2.181,2.083,1,Face
61,1,1,3,2.918,0.369,1,Face
61,0,0,3,1.406,0.361,1,Face
