Subj_idx,Stimulus,Response,Confidence,RT_dec,Conf_presses,Condition,Accuracy,Contrast,Orientation
2,1,1,2,1.1675077,3,Discrimination,1,0.036893239,NaN
2,1,0,3,0.9311489,2,Discrimination,0,0.036893239,NaN
2,1,0,3,0.7489775,0,Discrimination,0,0.036893239,NaN
2,0,0,5,0.8160614,4,Discrimination,1,0.036893239,NaN
2,0,0,4,0.7327232,2,Discrimination,1,0.036893239,NaN
2,1,0,3,0.8011176,2,Discrimination,0,0.036893239,NaN
2,0,0,3,0.6996319,3,Discrimination,1,0.036893239,NaN
2,0,0,3,0.6659844,1,Discrimination,1,0.036893239,NaN
2,1,0,3,0.7307215,2,Discrimination,0,0.036893239,NaN
2,1,0,4,0.7176927,1,Discrimination,0,0.036893239,NaN
2,0,0,3,0.8348962,0,Discrimination,1,0.036893239,NaN
2,1,0,3,0.715029,0,Discrimination,0,0.036893239,NaN
2,0,1,3,0.9821588,2,Discrimination,0,0.036893239,NaN
2,1,0,3,0.7645774,3,Discrimination,0,0.036893239,NaN
2,1,1,3,1.049272,1,Discrimination,1,0.036893239,NaN
2,1,0,3,0.766099,2,Discrimination,0,0.036893239,NaN
2,1,0,3,0.6656461,2,Discrimination,0,0.036893239,NaN
2,0,0,3,0.7322944,1,Discrimination,1,0.036893239,NaN
2,0,0,4,0.7356131,1,Discrimination,1,0.036893239,NaN
2,1,1,3,1.5127554,2,Discrimination,1,0.036893239,NaN
2,0,0,3,0.7319184,1,Discrimination,1,0.036893239,NaN
2,0,1,3,0.7642126,3,Discrimination,0,0.036893239,NaN
2,0,0,3,0.7678278,2,Discrimination,1,0.036893239,NaN
2,0,0,3,0.7155178,2,Discrimination,1,0.036893239,NaN
2,1,1,3,0.996932,2,Discrimination,1,0.036893239,NaN
2,0,0,3,0.8494465,3,Discrimination,1,0.036893239,NaN
2,0,0,3,1.4986089,0,Discrimination,1,0.036893239,NaN
2,1,1,4,0.9328043,1,Discrimination,1,0.036893239,NaN
2,1,1,4,0.8988615,2,Discrimination,1,0.036893239,NaN
2,1,0,3,1.0490488,1,Discrimination,0,0.036893239,NaN
2,0,0,3,1.0326458,1,Discrimination,1,0.036893239,NaN
2,0,0,2,1.498542,4,Discrimination,1,0.036893239,NaN
2,1,1,4,0.7322763,3,Discrimination,1,0.036893239,NaN
2,1,1,3,0.7991111,2,Discrimination,1,0.036893239,NaN
2,0,1,3,0.7826838,0,Discrimination,0,0.036893239,NaN
2,1,0,3,0.7325412,2,Discrimination,0,0.036893239,NaN
2,0,0,4,0.7568455,2,Discrimination,1,0.036893239,NaN
2,0,0,2,1.049091,2,Discrimination,1,0.036893239,NaN
2,0,0,3,0.7835958,1,Discrimination,1,0.036893239,NaN
2,0,1,2,1.1154203,2,Discrimination,0,0.036893239,NaN
2,0,0,3,0.7157001,0,Discrimination,1,0.036893239,NaN
2,0,0,3,0.68287,1,Discrimination,1,0.036893239,NaN
2,1,1,3,1.1318912,3,Discrimination,1,0.036893239,NaN
2,0,1,3,0.8160079,2,Discrimination,0,0.036893239,NaN
2,1,1,4,0.8825006,3,Discrimination,1,0.036893239,NaN
2,0,0,3,1.0319337,0,Discrimination,1,0.036893239,NaN
2,1,1,3,0.8816985,2,Discrimination,1,0.036893239,NaN
2,1,0,3,0.8496331,1,Discrimination,0,0.036893239,NaN
2,1,1,3,0.7320386,2,Discrimination,1,0.036893239,NaN
2,1,0,3,0.7644805,0,Discrimination,0,0.036893239,NaN
2,1,0,3,0.7659615,2,Discrimination,0,0.036893239,NaN
2,0,0,3,0.8666253,1,Discrimination,1,0.036893239,NaN
2,0,0,3,0.8845571,3,Discrimination,1,0.036893239,NaN
2,0,0,3,0.8988335,2,Discrimination,1,0.036893239,NaN
2,1,0,3,0.832871,2,Discrimination,0,0.036893239,NaN
2,0,0,3,0.7160047,1,Discrimination,1,0.036893239,NaN
2,0,0,3,0.8324751,3,Discrimination,1,0.036893239,NaN
2,1,0,3,0.9989184,3,Discrimination,0,0.036893239,NaN
2,1,0,3,0.8312165,1,Discrimination,0,0.036893239,NaN
2,0,0,3,0.8157098,1,Discrimination,1,0.036893239,NaN
2,1,1,4,1.1311116,2,Discrimination,1,0.036893239,NaN
2,1,0,3,0.7189705,1,Discrimination,0,0.036893239,NaN
2,1,0,3,0.8169783,3,Discrimination,0,0.036893239,NaN
2,1,NaN,NaN,NaN,0,Discrimination,NaN,0.036893239,NaN
2,1,0,3,0.749035,2,Discrimination,0,0.036893239,NaN
2,0,0,5,0.7009715,4,Discrimination,1,0.036893239,NaN
2,1,1,3,1.0990308,2,Discrimination,1,0.036893239,NaN
2,1,0,3,0.7323441,2,Discrimination,0,0.036893239,NaN
2,1,1,3,1.0820228,3,Discrimination,1,0.036893239,NaN
2,1,0,3,0.7996108,2,Discrimination,0,0.036893239,NaN
2,0,0,3,1.03016,1,Discrimination,1,0.036893239,NaN
2,0,0,3,0.9820829,2,Discrimination,1,0.036893239,NaN
2,0,0,3,0.7967711,1,Discrimination,1,0.036893239,NaN
2,0,0,3,0.982418,4,Discrimination,1,0.036893239,NaN
2,1,1,3,0.8974914,2,Discrimination,1,0.036893239,NaN
2,0,0,3,1.1988588,3,Discrimination,1,0.036893239,NaN
2,0,0,3,0.7325681,1,Discrimination,1,0.036893239,NaN
2,1,1,2,0.9325379,3,Discrimination,1,0.036893239,NaN
2,0,0,3,0.63262,1,Discrimination,1,0.036893239,NaN
2,1,0,3,0.6661342,1,Discrimination,0,0.036893239,NaN
2,0,0,3,0.566379,2,Discrimination,1,0.036893239,NaN
2,0,0,3,0.583652,2,Discrimination,1,0.036893239,NaN
2,1,0,2,0.7310415,2,Discrimination,0,0.036893239,NaN
2,0,0,5,0.7491727,1,Discrimination,1,0.036893239,NaN
2,0,0,3,0.8478639,2,Discrimination,1,0.036893239,NaN
2,1,0,4,0.7023891,1,Discrimination,0,0.036893239,NaN
2,1,0,3,0.8489989,2,Discrimination,0,0.036893239,NaN
2,0,0,4,0.6316333,1,Discrimination,1,0.036893239,NaN
2,1,0,3,0.6660924,1,Discrimination,0,0.036893239,NaN
2,1,1,3,1.0161735,1,Discrimination,1,0.036893239,NaN
2,0,0,3,0.6500428,2,Discrimination,1,0.036893239,NaN
2,0,0,4,0.6481719,2,Discrimination,1,0.036893239,NaN
2,0,0,3,0.5829823,3,Discrimination,1,0.036893239,NaN
2,1,0,3,0.6843643,1,Discrimination,0,0.036893239,NaN
2,1,1,3,0.7341132,2,Discrimination,1,0.036893239,NaN
2,1,1,3,1.4318073,2,Discrimination,1,0.036893239,NaN
2,0,0,3,0.6977677,1,Discrimination,1,0.036893239,NaN
2,0,0,4,0.5830483,5,Discrimination,1,0.036893239,NaN
2,0,0,5,0.634401,1,Discrimination,1,0.036893239,NaN
2,0,0,4,0.651058,0,Discrimination,1,0.036893239,NaN
2,1,1,3,0.7858748,1,Discrimination,1,0.036893239,NaN
2,1,0,3,0.6335463,1,Discrimination,0,0.036893239,NaN
2,0,0,3,0.8156642,4,Discrimination,1,0.036893239,NaN
2,1,0,3,0.6665377,2,Discrimination,0,0.036893239,NaN
2,1,0,3,0.6809852,0,Discrimination,0,0.036893239,NaN
2,0,0,3,0.6325675,1,Discrimination,1,0.036893239,NaN
2,0,0,3,0.6160314,3,Discrimination,1,0.036893239,NaN
2,1,0,3,0.5323815,3,Discrimination,0,0.036893239,NaN
2,1,0,4,0.7158694,2,Discrimination,0,0.036893239,NaN
2,1,0,4,0.7171564,0,Discrimination,0,0.036893239,NaN
2,0,0,3,0.8157476,2,Discrimination,1,0.036893239,NaN
2,0,0,4,0.6860357,3,Discrimination,1,0.036893239,NaN
2,1,0,4,0.7820673,2,Discrimination,0,0.036893239,NaN
2,0,0,3,0.6657125,1,Discrimination,1,0.036893239,NaN
2,1,0,3,0.7182119,2,Discrimination,0,0.036893239,NaN
2,1,1,2,1.0512578,2,Discrimination,1,0.036893239,NaN
2,1,0,3,0.9177381,2,Discrimination,0,0.036893239,NaN
2,0,0,3,0.7659754,1,Discrimination,1,0.036893239,NaN
2,1,1,3,0.7656054,2,Discrimination,1,0.036893239,NaN
2,0,0,4,0.7477698,2,Discrimination,1,0.036893239,NaN
2,0,0,3,0.7492489,3,Discrimination,1,0.036893239,NaN
2,1,1,3,0.7471517,3,Discrimination,1,0.036893239,NaN
2,0,0,3,0.7662052,1,Discrimination,1,0.036893239,NaN
2,0,0,3,1.1476791,2,Discrimination,1,0.036893239,NaN
2,0,0,4,0.7156037,1,Discrimination,1,0.036893239,NaN
2,1,1,3,0.8812457,3,Discrimination,1,0.036893239,NaN
2,0,0,4,0.6519852,2,Discrimination,1,0.036893239,NaN
2,1,1,3,0.9648385,0,Discrimination,1,0.036893239,NaN
2,1,0,3,0.713983,2,Discrimination,0,0.036893239,NaN
2,0,0,4,0.8658591,2,Discrimination,1,0.036893239,NaN
2,1,0,3,1.364826,3,Discrimination,0,0.036893239,NaN
2,0,1,2,0.9134216,2,Discrimination,0,0.036893239,NaN
2,1,0,3,0.6667323,1,Discrimination,0,0.036893239,NaN
2,0,1,3,0.7840104,0,Discrimination,0,0.036893239,NaN
2,0,0,2,1.1489185,3,Discrimination,1,0.036893239,NaN
2,1,0,2,0.7660029,1,Discrimination,0,0.036893239,NaN
2,0,0,2,0.663582,2,Discrimination,1,0.036893239,NaN
2,0,0,3,0.6662572,3,Discrimination,1,0.036893239,NaN
2,0,0,3,0.7322345,3,Discrimination,1,0.036893239,NaN
2,1,0,3,0.7324952,3,Discrimination,0,0.036893239,NaN
2,0,0,3,0.6328713,1,Discrimination,1,0.036893239,NaN
2,1,0,5,0.9343401,2,Discrimination,0,0.036893239,NaN
2,0,0,3,0.7660799,2,Discrimination,1,0.036893239,NaN
2,0,0,2,1.1986084,3,Discrimination,1,0.036893239,NaN
2,0,0,5,0.7649201,2,Discrimination,1,0.036893239,NaN
2,1,1,3,0.8974049,1,Discrimination,1,0.036893239,NaN
2,1,0,3,1.1319179,1,Discrimination,0,0.036893239,NaN
2,0,0,3,0.6996548,1,Discrimination,1,0.036893239,NaN
2,1,0,3,0.6684843,2,Discrimination,0,0.036893239,NaN
2,1,0,3,1.1185817,2,Discrimination,0,0.036893239,NaN
2,1,0,3,0.8246952,1,Discrimination,0,0.036893239,NaN
2,1,0,3,0.6691563,2,Discrimination,0,0.036893239,NaN
2,1,0,4,0.6527221,2,Discrimination,0,0.036893239,NaN
2,0,0,3,0.6998258,2,Discrimination,1,0.036893239,NaN
2,1,0,3,1.165686,4,Discrimination,0,0.036893239,NaN
2,1,0,3,0.6854183,2,Discrimination,0,0.036893239,NaN
2,0,0,2,1.2314571,1,Detection,1,0,NaN
2,0,0,3,0.9013753,0,Detection,1,0,NaN
2,1,1,6,0.6990098,5,Detection,1,0.055,Clockwise
2,0,0,3,0.8826379,1,Detection,1,0,NaN
2,1,1,5,0.683115,4,Detection,1,0.055,Clockwise
2,1,1,3,1.4327114,1,Detection,1,0.055,Anticlockwise
2,1,1,5,0.8824461,3,Detection,1,0.055,Anticlockwise
2,0,0,3,0.7994936,1,Detection,1,0,NaN
2,1,1,3,1.1476557,0,Detection,1,0.055,Anticlockwise
2,0,0,3,0.7326154,3,Detection,1,0,NaN
2,0,0,3,0.7162638,2,Detection,1,0,NaN
2,0,0,3,0.7507612,1,Detection,1,0,NaN
2,0,0,3,0.8322637,2,Detection,1,0,NaN
2,0,0,3,0.732417,0,Detection,1,0,NaN
2,1,0,3,1.2152628,3,Detection,0,0.055,Anticlockwise
2,0,0,3,0.8657665,3,Detection,1,0,NaN
2,1,1,6,0.6489942,5,Detection,1,0.055,Clockwise
2,1,0,3,0.7975615,2,Detection,0,0.055,Clockwise
2,0,0,3,0.7330465,1,Detection,1,0,NaN
2,0,0,3,0.7329229,2,Detection,1,0,NaN
2,1,0,4,1.201117,1,Detection,0,0.055,Anticlockwise
2,0,0,3,0.7502356,2,Detection,1,0,NaN
2,1,1,3,1.0498834,2,Detection,1,0.055,Anticlockwise
2,0,0,2,0.8305085,0,Detection,1,0,NaN
2,0,0,3,0.9652792,2,Detection,1,0,NaN
2,0,0,3,1.0005848,2,Detection,1,0,NaN
2,1,1,6,0.7804716,5,Detection,1,0.055,Clockwise
2,1,1,6,0.7337173,3,Detection,1,0.055,Clockwise
2,1,1,5,0.8147953,4,Detection,1,0.055,Clockwise
2,1,1,6,0.6165276,3,Detection,1,0.055,Clockwise
2,0,0,4,0.8159192,0,Detection,1,0,NaN
2,1,0,4,0.8158709,3,Detection,0,0.055,Anticlockwise
2,0,0,4,0.8009023,3,Detection,1,0,NaN
2,1,0,4,0.7510934,2,Detection,0,0.055,Anticlockwise
2,1,0,3,0.697942,0,Detection,0,0.055,Anticlockwise
2,1,0,3,0.6997439,2,Detection,0,0.055,Anticlockwise
2,1,1,5,0.817189,1,Detection,1,0.055,Clockwise
2,0,0,4,0.6825258,3,Detection,1,0,NaN
2,1,1,4,0.6826112,0,Detection,1,0.055,Clockwise
2,0,0,3,0.7675799,3,Detection,1,0,NaN
2,0,0,4,0.8754981,3,Detection,1,0,NaN
2,0,0,3,0.9511624,3,Detection,1,0,NaN
2,0,0,3,0.732941,2,Detection,1,0,NaN
2,0,0,3,0.8006629,1,Detection,1,0,NaN
2,1,1,5,0.815478,2,Detection,1,0.052177581,Anticlockwise
2,1,1,3,0.8684759,1,Detection,1,0.052177581,Clockwise
2,1,1,5,0.6660443,3,Detection,1,0.052177581,Clockwise
2,0,0,3,0.8002378,2,Detection,1,0,NaN
2,0,0,3,0.6843898,2,Detection,1,0,NaN
2,0,0,4,0.6826113,3,Detection,1,0,NaN
2,1,1,6,0.6326056,4,Detection,1,0.052177581,Clockwise
2,0,0,3,0.7820787,1,Detection,1,0,NaN
2,1,1,6,0.7829259,5,Detection,1,0.052177581,Clockwise
2,0,0,3,0.7493965,1,Detection,1,0,NaN
2,0,0,4,0.732139,2,Detection,1,0,NaN
2,1,1,5,0.8488575,3,Detection,1,0.052177581,Clockwise
2,1,0,3,0.7484544,2,Detection,0,0.052177581,Anticlockwise
2,1,1,4,0.699176,2,Detection,1,0.052177581,Clockwise
2,0,0,3,0.6666044,1,Detection,1,0,NaN
2,0,0,3,0.6185677,1,Detection,1,0,NaN
2,1,1,4,0.6833498,2,Detection,1,0.052177581,Clockwise
2,0,0,3,0.5996274,2,Detection,1,0,NaN
2,1,0,3,0.6999098,2,Detection,0,0.052177581,Anticlockwise
2,0,0,3,0.715737,1,Detection,1,0,NaN
2,1,1,5,0.7006035,3,Detection,1,0.052177581,Clockwise
2,1,0,3,0.7661463,2,Detection,0,0.052177581,Anticlockwise
2,1,0,3,0.6654761,0,Detection,0,0.052177581,Anticlockwise
2,0,0,3,0.7005339,1,Detection,1,0,NaN
2,1,0,3,0.6666653,2,Detection,0,0.052177581,Anticlockwise
2,1,1,4,0.8482257,1,Detection,1,0.052177581,Anticlockwise
2,0,0,3,0.6523221,2,Detection,1,0,NaN
2,1,0,3,0.6644236,2,Detection,0,0.052177581,Anticlockwise
2,0,0,3,0.7491693,3,Detection,1,0,NaN
2,1,0,4,0.716214,1,Detection,0,0.052177581,Clockwise
2,0,0,4,0.7161662,2,Detection,1,0,NaN
2,0,0,3,0.7992163,2,Detection,1,0,NaN
2,1,0,3,0.7659276,3,Detection,0,0.052177581,Clockwise
2,0,0,3,0.8002749,3,Detection,1,0,NaN
2,1,0,3,0.733564,0,Detection,0,0.052177581,Anticlockwise
2,1,0,3,0.7336832,2,Detection,0,0.052177581,Anticlockwise
2,0,0,3,1.4004378,1,Detection,1,0,NaN
2,0,0,3,0.8824993,1,Detection,1,0,NaN
2,0,0,3,0.8667212,1,Detection,1,0,NaN
2,0,0,3,0.8145757,2,Detection,1,0,NaN
2,0,0,4,0.8030327,2,Detection,1,0,NaN
2,0,0,3,0.682006,1,Detection,1,0,NaN
2,0,0,3,0.7332735,1,Detection,1,0,NaN
2,0,0,3,0.6492117,0,Detection,1,0,NaN
2,1,1,4,1.1494773,1,Detection,1,0.052177581,Clockwise
2,1,1,4,0.7837143,1,Detection,1,0.052177581,Clockwise
2,1,0,3,0.8349756,1,Detection,0,0.052177581,Anticlockwise
2,0,0,3,0.9686337,2,Detection,1,0,NaN
2,1,1,5,0.6807408,2,Detection,1,0.052177581,Clockwise
2,0,0,3,0.8653912,1,Detection,1,0,NaN
2,1,0,2,0.897892,0,Detection,0,0.052177581,Anticlockwise
2,1,0,3,0.8805993,1,Detection,0,0.052177581,Anticlockwise
2,0,0,3,1.0826454,2,Detection,1,0,NaN
2,1,1,6,0.5995588,2,Detection,1,0.052177581,Clockwise
2,1,0,3,0.9141946,3,Detection,0,0.052177581,Anticlockwise
2,0,0,3,0.7979107,2,Detection,1,0,NaN
2,1,0,3,0.8825018,2,Detection,0,0.052177581,Anticlockwise
2,1,0,3,0.8489834,3,Detection,0,0.052177581,Anticlockwise
2,0,0,3,0.918502,3,Detection,1,0,NaN
2,1,0,3,0.8824309,2,Detection,0,0.052177581,Clockwise
2,1,1,3,1.1160389,1,Detection,1,0.052177581,Anticlockwise
2,0,0,3,0.7991203,0,Detection,1,0,NaN
2,0,0,3,0.8507413,3,Detection,1,0,NaN
2,1,0,3,1.0676403,3,Detection,0,0.052177581,Clockwise
2,1,0,4,0.8990494,2,Detection,0,0.052177581,Anticlockwise
2,1,1,5,0.6500807,2,Detection,1,0.052177581,Clockwise
2,1,1,6,0.6469904,3,Detection,1,0.052177581,Clockwise
2,0,0,3,0.7658259,2,Detection,1,0,NaN
2,0,0,3,0.7819111,5,Detection,1,0,NaN
2,0,0,3,0.7817026,1,Detection,1,0,NaN
2,1,0,3,0.7824274,0,Detection,0,0.052177581,Clockwise
2,1,1,4,0.881123,3,Detection,1,0.052177581,Anticlockwise
2,0,0,4,0.7341616,3,Detection,1,0,NaN
2,0,0,3,0.7504037,2,Detection,1,0,NaN
2,1,1,6,0.5496638,3,Detection,1,0.052177581,Clockwise
2,1,0,4,0.9661989,3,Detection,0,0.052177581,Anticlockwise
2,0,0,3,0.8094155,2,Detection,1,0,NaN
2,1,0,4,0.7003919,3,Detection,0,0.052177581,Anticlockwise
2,0,0,3,0.6662738,2,Detection,1,0,NaN
2,0,0,4,0.6991947,2,Detection,1,0,NaN
2,1,0,3,0.6829971,1,Detection,0,0.052177581,Clockwise
2,1,0,3,0.6994621,3,Detection,0,0.052177581,Clockwise
2,0,0,3,0.6826855,1,Detection,1,0,NaN
2,0,0,3,0.6659526,0,Detection,1,0,NaN
2,0,0,3,0.6672842,2,Detection,1,0,NaN
2,0,0,3,0.6994671,0,Detection,1,0,NaN
2,0,0,4,0.6188624,1,Detection,1,0,NaN
2,0,0,3,0.6325437,3,Detection,1,0,NaN
2,0,0,3,0.7311148,1,Detection,1,0,NaN
2,1,1,4,0.9488549,1,Detection,1,0.052177581,Clockwise
2,1,1,5,0.697281,4,Detection,1,0.052177581,Clockwise
2,1,0,3,0.7002087,1,Detection,0,0.052177581,Anticlockwise
2,0,0,3,0.6997132,3,Detection,1,0,NaN
2,1,0,3,0.6682222,1,Detection,0,0.052177581,Anticlockwise
2,1,1,5,0.6982909,3,Detection,1,0.052177581,Clockwise
2,1,0,3,0.698737,1,Detection,0,0.052177581,Anticlockwise
2,0,0,3,0.6495777,2,Detection,1,0,NaN
2,1,1,4,0.8989699,2,Detection,1,0.052177581,Anticlockwise
2,0,0,3,0.6827142,1,Detection,1,0,NaN
2,1,1,4,0.9657402,1,Detection,1,0.052177581,Clockwise
2,1,1,4,0.9348754,1,Detection,1,0.052177581,Anticlockwise
2,1,1,3,0.8989092,1,Detection,1,0.052177581,Anticlockwise
2,1,0,3,1.0987512,2,Detection,0,0.052177581,Anticlockwise
2,0,0,3,0.83244,3,Detection,1,0,NaN
2,1,1,5,0.9017141,1,Detection,1,0.052177581,Clockwise
2,0,0,3,0.9150845,0,Detection,1,0,NaN
2,0,0,4,0.6843706,1,Detection,1,0,NaN
2,0,NaN,NaN,NaN,1,Detection,NaN,0,NaN
2,1,0,3,0.9842574,2,Detection,0,0.052177581,Anticlockwise
2,0,0,3,0.8841128,2,Detection,1,0,NaN
2,1,0,3,0.9989271,1,Detection,0,0.052177581,Anticlockwise
2,1,1,4,0.7824516,3,Detection,1,0.052177581,Clockwise
2,1,1,4,0.5825971,3,Detection,1,0.052177581,Clockwise
2,1,1,4,0.6495301,2,Detection,1,0.052177581,Clockwise
2,0,0,3,0.6993228,2,Detection,1,0,NaN
2,0,0,3,0.6324466,1,Detection,1,0,NaN
2,1,1,4,1.0758649,3,Detection,1,0.052177581,Clockwise
2,1,0,3,0.9006581,0,Detection,0,0.052177581,Anticlockwise
2,1,1,6,0.615801,4,Detection,1,0.052177581,Clockwise
2,0,0,5,0.8323355,3,Detection,1,0,NaN
2,1,1,4,0.8656173,1,Detection,1,0.052177581,Anticlockwise
2,0,0,3,0.7828179,3,Detection,1,0,NaN
2,0,0,4,0.9652164,1,Detection,1,0,NaN
2,1,1,6,0.6829449,2,Detection,1,0.052177581,Anticlockwise
2,0,0,4,0.699355,4,Detection,1,0,NaN
2,0,0,5,1.0489271,1,Detection,1,0,NaN
2,1,1,6,0.6808778,2,Detection,1,0.052177581,Clockwise
2,0,0,5,0.9154502,3,Detection,1,0,NaN
2,1,0,4,1.3467653,1,Detection,0,0.052177581,Anticlockwise
2,0,0,4,0.9852944,1,Detection,1,0,NaN
2,0,0,3,0.8840858,1,Detection,1,0,NaN
2,1,0,4,0.5492451,3,Detection,0,0.052177581,Anticlockwise
2,1,1,4,0.8167649,1,Detection,1,0.052177581,Clockwise
2,1,0,3,0.7159501,2,Detection,0,0.052177581,Anticlockwise
2,0,0,3,0.6974223,1,Detection,1,0,NaN
2,1,0,3,0.5982629,2,Detection,0,0.052177581,Clockwise
2,0,0,3,0.6163014,2,Detection,1,0,NaN
2,0,0,3,0.6515541,2,Detection,1,0,NaN
2,0,0,3,0.6827281,2,Detection,1,0,NaN
2,0,0,4,0.6841465,1,Detection,1,0,NaN
2,0,0,3,0.5996765,1,Detection,1,0,NaN
2,1,0,4,0.5648362,1,Detection,0,0.052177581,Anticlockwise
2,1,0,3,0.7138242,3,Detection,0,0.052177581,Clockwise
2,1,1,4,1.09874,2,Detection,1,0.052177581,Anticlockwise
2,0,0,3,0.6997537,2,Detection,1,0,NaN
2,1,1,4,0.7351488,1,Detection,1,0.052177581,Anticlockwise
2,1,1,4,0.7308753,3,Detection,1,0.052177581,Clockwise
2,0,0,4,0.7186732,1,Detection,1,0,NaN
2,1,1,5,0.6519397,4,Detection,1,0.052177581,Clockwise
2,0,0,2,0.6522786,3,Detection,1,0,NaN
2,1,1,4,0.7639201,3,Detection,1,0.052177581,Anticlockwise
2,0,0,3,0.6151468,3,Detection,1,0,NaN
2,1,1,5,0.6160832,2,Detection,1,0.052177581,Clockwise
2,1,1,6,0.6009201,2,Detection,1,0.052177581,Clockwise
2,0,0,5,0.7656959,1,Detection,1,0,NaN
2,0,0,3,0.6825324,0,Detection,1,0,NaN
3,0,0,2,1.4923709,1,Discrimination,1,0.04,NaN
3,1,1,6,1.1655107,4,Discrimination,1,0.04,NaN
3,0,0,6,1.3153736,2,Discrimination,1,0.04,NaN
3,1,0,1,1.1987494,2,Discrimination,0,0.04,NaN
3,0,0,6,1.0986139,6,Discrimination,1,0.04,NaN
3,1,1,4,0.9662516,1,Discrimination,1,0.04,NaN
3,1,1,4,0.9989123,3,Discrimination,1,0.04,NaN
3,1,1,3,0.982341,3,Discrimination,1,0.04,NaN
3,0,0,3,0.9161338,2,Discrimination,1,0.04,NaN
3,1,1,6,1.049169,5,Discrimination,1,0.04,NaN
3,0,0,6,0.8819733,4,Discrimination,1,0.04,NaN
3,1,1,5,0.9666544,3,Discrimination,1,0.04,NaN
3,1,1,5,0.8495019,4,Discrimination,1,0.04,NaN
3,0,0,6,0.8500349,5,Discrimination,1,0.04,NaN
3,1,1,6,0.9656591,4,Discrimination,1,0.04,NaN
3,0,0,6,0.8655068,1,Discrimination,1,0.04,NaN
3,1,1,4,1.0158574,3,Discrimination,1,0.04,NaN
3,0,0,3,0.9319984,2,Discrimination,1,0.04,NaN
3,0,0,2,0.9651687,1,Discrimination,1,0.04,NaN
3,1,1,4,1.1989489,1,Discrimination,1,0.04,NaN
3,1,1,4,1.0002242,1,Discrimination,1,0.04,NaN
3,0,0,1,1.4484574,2,Discrimination,1,0.04,NaN
3,0,0,6,0.8486591,2,Discrimination,1,0.04,NaN
3,1,1,5,1.1160326,3,Discrimination,1,0.04,NaN
3,0,0,4,1.0656818,1,Discrimination,1,0.04,NaN
3,1,1,5,1.0649116,1,Discrimination,1,0.04,NaN
3,1,1,6,0.9321636,2,Discrimination,1,0.04,NaN
3,0,1,2,1.1822298,1,Discrimination,0,0.04,NaN
3,0,1,1,1.4816516,6,Discrimination,0,0.04,NaN
3,0,NaN,NaN,NaN,0,Discrimination,NaN,0.04,NaN
3,1,1,3,0.9326663,3,Discrimination,1,0.04,NaN
3,0,0,6,0.8497136,6,Discrimination,1,0.04,NaN
3,0,0,3,0.8996162,1,Discrimination,1,0.04,NaN
3,0,0,3,0.8991349,1,Discrimination,1,0.04,NaN
3,0,0,6,0.8323537,6,Discrimination,1,0.04,NaN
3,0,0,4,0.9827557,1,Discrimination,1,0.04,NaN
3,1,1,5,0.8501974,1,Discrimination,1,0.04,NaN
3,1,1,6,0.8501302,1,Discrimination,1,0.04,NaN
3,1,1,3,1.2820502,2,Discrimination,1,0.04,NaN
3,1,1,4,0.849527,2,Discrimination,1,0.04,NaN
3,1,1,4,1.0098138,0,Discrimination,1,0.036,NaN
3,0,0,4,0.9818218,3,Discrimination,1,0.036,NaN
3,1,0,1,1.4310968,1,Discrimination,0,0.036,NaN
3,0,0,3,0.8161765,1,Discrimination,1,0.036,NaN
3,1,1,4,0.8324535,2,Discrimination,1,0.036,NaN
3,1,1,4,1.1826056,1,Discrimination,1,0.036,NaN
3,1,1,5,0.9158811,2,Discrimination,1,0.036,NaN
3,0,1,1,1.0488226,5,Discrimination,0,0.036,NaN
3,1,1,6,0.9498132,2,Discrimination,1,0.036,NaN
3,0,1,2,0.9492216,1,Discrimination,0,0.036,NaN
3,1,1,6,0.8493708,0,Discrimination,1,0.036,NaN
3,1,1,6,0.8827828,0,Discrimination,1,0.036,NaN
3,1,1,4,1.1322703,1,Discrimination,1,0.036,NaN
3,1,1,2,0.8655903,1,Discrimination,1,0.036,NaN
3,0,0,1,1.3160038,4,Discrimination,1,0.036,NaN
3,1,1,4,1.0655191,2,Discrimination,1,0.036,NaN
3,1,1,4,0.8653583,1,Discrimination,1,0.036,NaN
3,0,0,1,1.1827564,2,Discrimination,1,0.036,NaN
3,0,1,1,1.0320573,2,Discrimination,0,0.036,NaN
3,0,1,1,1.3148748,2,Discrimination,0,0.036,NaN
3,0,0,5,1.0152319,1,Discrimination,1,0.036,NaN
3,0,0,3,0.89925,3,Discrimination,1,0.036,NaN
3,1,0,1,1.0653725,3,Discrimination,0,0.036,NaN
3,1,1,6,0.8832424,0,Discrimination,1,0.036,NaN
3,0,0,1,1.3827674,0,Discrimination,1,0.036,NaN
3,0,0,1,1.3320751,1,Discrimination,1,0.036,NaN
3,1,0,1,1.3472492,3,Discrimination,0,0.036,NaN
3,0,0,4,0.8831638,2,Discrimination,1,0.036,NaN
3,0,0,1,1.3153947,1,Discrimination,1,0.036,NaN
3,1,1,1,1.1323034,6,Discrimination,1,0.036,NaN
3,0,0,4,0.9327862,3,Discrimination,1,0.036,NaN
3,0,0,2,0.8659497,1,Discrimination,1,0.036,NaN
3,0,0,1,1.1316258,4,Discrimination,1,0.036,NaN
3,0,0,3,0.7825453,0,Discrimination,1,0.036,NaN
3,1,1,1,0.8992501,3,Discrimination,1,0.036,NaN
