Subj_idx,Stimulus,Response,Confidence,RT_dec,Angle perturbation
11,2,2,5,0.4354,21.192
11,2,2,5,0.4342,21.092
11,1,1,4,0.9801,0
11,2,2,2,2.8239,-20.992
11,2,2,4,0.9605,20.892
11,1,1,5,0.7835,0
11,2,1,4,0.7797,-20.792
11,2,2,5,0.5513,21.056
11,2,2,5,0.9512,-20.956
11,2,2,3,2.8223,-20.856
11,2,2,4,0.5565,20.756
11,2,1,4,1.6115,-20.656
11,2,2,5,0.4377,20.92
11,1,1,5,1.0916,0
11,2,2,4,2.1534,20.82
11,2,2,4,2.7442,-20.72
11,1,1,5,1.0729,0
11,2,2,5,0.7831,-20.62
11,2,2,5,0.5365,20.52
11,2,1,5,0.6451,-20.42
11,2,2,4,5.1254,20.684
11,2,2,4,0.5396,20.584
11,2,1,5,0.7575,-20.484
11,1,1,5,1.5319,0
11,2,1,4,0.5373,-20.748
11,2,2,4,0.5549,21.012
11,2,2,5,0.4682,20.912
11,1,1,5,1.7887,0
11,2,1,5,0.5438,-20.812
11,2,2,5,0.5385,21.076
11,2,2,4,0.8585,-20.976
11,2,2,5,0.535,20.876
11,1,1,5,0.9791,0
11,2,1,5,0.5397,-20.776
11,2,1,4,1.3868,-21.04
11,1,1,3,3.9508,0
11,2,2,5,0.5476,21.304
11,2,2,4,0.5309,21.204
11,2,2,5,1.1769,-21.104
11,2,1,5,1.1697,-21.004
11,2,2,5,0.5524,21.268
11,2,1,5,0.5525,-21.168
11,2,2,4,1.2681,21.432
11,2,2,5,0.7869,-21.332
11,2,2,5,0.5544,21.232
11,2,2,4,0.7524,21.132
11,2,2,5,0.9522,-21.032
11,1,1,5,0.8599,0
11,2,2,5,0.4254,20.932
11,2,2,2,3.1978,-20.832
11,2,2,3,4.3915,-20.732
11,2,2,5,0.563,20.632
12,2,2,2,3.55823,30
12,2,1,3,2.72672,-20
12,2,2,2,2.8404,21
12,2,2,1,1.57827,-20
12,1,2,2,4.1088,0
12,1,1,5,1.58335,0
12,2,1,4,3.8797,-19
12,2,2,2,1.3902,20
12,2,1,4,1.8846,19.9
12,2,1,2,3.8288,-20.164
12,2,1,4,3.7801,20.428
12,2,2,4,1.3873,-20.692
12,2,1,5,1.7618,-20.592
12,2,2,4,1.2771,20.856
12,1,1,4,1.1953,0
12,2,2,1,1.3135,20.756
12,2,1,3,4.1538,-20.656
12,2,2,2,4.0753,20.92
12,1,1,5,1.3816,0
12,2,1,4,2.715,-20.82
12,1,1,5,2.4015,0
12,2,1,4,2.2022,21.084
12,2,2,5,1.2842,-21.348
12,2,2,3,1.9392,-21.248
12,2,1,2,2.0572,21.148
12,2,1,3,5.1385,-21.412
12,2,2,4,2.3554,21.676
12,1,2,1,1.8145,0
12,2,2,2,2.3294,-21.576
12,2,2,4,1.3869,21.476
12,2,1,3,2.157,21.376
12,2,2,4,1.0748,-21.64
12,1,1,5,1.4957,0
12,2,2,2,3.7155,-21.54
12,2,1,3,5.0632,21.44
12,1,1,5,1.3859,0
12,2,2,4,3.1544,-21.704
12,2,2,1,3.762,21.604
12,2,2,2,3.6002,21.504
12,2,2,3,2.5498,-21.404
12,2,2,1,2.1402,-21.304
12,2,1,4,1.3865,21.204
12,2,2,4,4.6071,-21.468
12,1,1,5,1.9853,0
12,2,2,2,3.7996,21.368
12,2,2,3,2.5286,-21.268
12,1,1,5,2.2505,0
12,2,1,4,2.5428,21.168
12,2,2,4,1.3272,21.432
12,2,1,3,2.7193,-21.332
12,2,2,2,1.716,21.596
12,2,1,5,1.815,-21.496
12,2,1,5,1.3856,21.76
12,2,2,1,3.6134,-22.024
12,1,1,5,1.0452,0
12,2,1,5,2.4732,21.924
12,2,2,4,1.046,-22.188
12,1,1,5,1.6637,0
12,2,2,3,5.1599,-22.088
12,2,1,4,0.9484,21.988
12,2,1,4,2.0554,22.252
12,1,1,5,1.5807,0
12,2,2,4,1.1012,-22.516
12,2,1,1,2.1204,-22.416
12,2,2,3,0.9086,22.68
12,2,2,2,4.5839,-22.58
12,2,1,4,3.1387,22.48
12,2,1,5,5.109,22.744
12,1,1,4,3.1877,0
12,2,2,5,2.654,-23.008
12,2,1,4,1.4149,-22.908
12,2,1,5,3.3894,23.172
12,2,2,2,1.4068,23.436
12,1,1,5,1.436,0
12,2,2,4,1.8605,-23.336
12,2,2,4,2.7203,23.236
12,2,2,2,1.7892,-23.136
12,2,1,1,2.3846,23.036
12,2,1,4,2.0168,-23.3
12,1,1,5,1.3897,0
12,2,2,1,1.77647,-23.828
12,1,1,3,4.81302,0
12,2,2,4,2.72752,-23.728
12,2,2,5,1.5157,23.628
12,2,2,2,2.72218,-23.528
12,1,1,5,3.03564,0
12,2,1,4,2.5315,23.428
12,2,1,4,1.7806,23.692
12,2,2,2,1.5897,-23.956
12,2,2,4,1.7881,-23.856
12,1,1,4,2.3752,0
12,2,1,4,3.2666,23.756
12,2,2,1,3.6739,-24.02
12,2,2,4,2.551,23.92
12,2,2,4,2.8276,23.82
12,1,1,5,1.0777,0
12,2,1,5,2.3211,-23.72
12,2,2,5,0.9726,-23.984
12,2,2,4,3.2113,23.884
12,2,2,2,2.6995,-23.784
12,2,1,5,2.6095,23.684
12,2,2,4,0.7669,23.948
12,1,1,4,3.7742,0
12,2,2,1,3.4688,-23.848
12,2,1,4,3.2496,23.748
12,1,1,5,2.1493,0
12,2,1,5,3.2975,-24.012
12,2,2,2,1.0982,-24.276
12,2,2,4,0.848,24.176
12,1,1,5,1.0831,0
12,2,1,1,2.3458,24.076
12,2,2,5,0.9599,-24.34
12,2,2,3,1.0575,-24.24
12,2,1,4,1.2615,24.14
12,2,2,2,1.5926,24.404
12,2,2,1,1.2623,-24.304
12,1,1,5,1.2701,0
12,2,2,4,1.8928,24.204
12,2,1,5,1.0618,-24.104
12,1,1,4,1.4078,0
12,2,2,2,2.0017,-24.368
12,2,1,4,1.5189,24.268
12,2,2,1,2.2861,-24.532
12,2,2,2,2.0176,24.432
12,1,1,5,2.0466,0
12,2,1,4,1.054,-24.332
12,2,2,5,1.254,24.596
12,2,2,4,2.3298,-24.496
12,2,1,5,1.0846,24.396
12,2,2,1,3.04,-24.66
12,1,1,5,2.7345,0
12,2,2,5,1.7909,24.56
12,2,1,4,0.7629,-24.46
12,2,2,4,2.21,24.724
12,2,1,2,2.606,24.624
12,2,1,4,1.164,-24.888
12,1,1,5,2.2882,0
12,2,1,3,1.9998,-25.152
12,2,1,4,2.9465,25.416
12,2,2,4,1.1817,-25.68
12,2,2,1,2.0263,25.58
12,1,1,5,1.5962,0
12,2,1,4,2.5332,-25.48
12,2,1,4,3.7539,25.744
12,1,1,5,1.0608,0
12,2,2,4,0.9885,-26.008
12,2,1,2,2.5556,25.908
12,2,2,4,2.17,-26.172
12,2,2,5,0.7014,26.072
12,2,2,4,2.7862,-25.972
12,2,2,1,3.0596,25.872
12,2,1,4,0.8445,25.772
12,1,1,5,1.3793,0
12,2,2,4,0.9756,-26.036
12,1,1,5,1.2839,0
12,2,2,1,1.8082,-25.936
12,2,2,4,2.213,25.836
12,2,2,5,0.9603,-25.736
12,2,2,5,0.5612,25.636
12,2,2,4,1.1598,25.536
12,2,2,5,1.4624,-25.436
12,2,1,1,1.0637,25.336
12,1,1,5,0.8502,0
12,2,2,2,1.3043,-25.6
12,2,2,4,2.5053,-25.5
12,2,1,2,1.8933,25.4
12,2,1,2,0.7557,25.664
12,1,1,5,1.6798,0
12,2,2,2,2.3218,-25.928
12,2,2,3,1.8135,-25.828
12,2,1,1,2.1237,25.728
12,2,2,3,2.2198,-25.992
12,2,2,4,2.008,25.892
12,1,1,4,1.7292,0
12,2,2,4,5.1722,-25.792
12,2,1,1,1.5827,25.692
12,2,1,2,3.3639,25.956
12,2,2,5,1.1764,-26.22
12,1,1,5,2.6762,0
12,2,1,2,2.0899,-26.12
12,2,2,4,2.344,26.384
12,2,2,4,4.0353,26.284
12,2,2,5,1.2733,-26.184
12,2,2,1,3.28978,-25.984
12,1,1,5,1.05431,0
12,2,1,1,1.71423,-25.884
12,2,2,4,1.0925,26.148
12,2,2,5,0.9606,26.048
12,2,1,4,1.63215,-25.948
12,2,1,5,2.72562,26.212
12,1,1,5,0.8536,0
12,2,2,5,0.8681,-26.476
12,1,1,5,0.9391,0
12,2,2,5,0.7628,26.376
12,2,2,2,1.7,-26.276
12,2,2,4,1.2664,-26.176
12,2,2,3,2.025,26.076
12,2,2,4,1.3926,-25.976
12,2,2,4,0.962,25.876
12,1,1,5,0.9515,0
12,2,2,4,1.6121,25.776
12,2,1,1,1.3831,-25.676
12,2,2,5,1.6095,-25.94
12,1,1,5,1.481,0
12,2,2,5,0.7673,25.84
12,2,2,3,1.815,-25.74
12,2,2,2,1.0771,25.64
12,1,1,4,1.3011,0
12,2,2,2,1.7168,-25.54
12,2,2,5,0.6506,25.44
12,2,2,4,4.5626,25.34
12,2,2,5,0.97,-25.24
12,1,1,5,0.9546,0
12,2,2,1,0.6716,25.14
12,2,2,4,2.3856,-25.04
12,2,2,1,2.7619,24.94
12,2,2,4,0.9575,-24.84
12,1,1,4,1.2822,0
12,2,1,4,2.5613,-24.74
12,2,1,1,2.1313,25.004
12,2,1,1,3.0852,25.268
12,2,2,3,1.7808,-25.532
12,2,2,4,0.6588,25.432
12,2,2,2,1.6205,-25.332
12,2,2,2,1.9495,-25.232
12,1,1,5,0.9596,0
12,2,1,4,2.7823,25.132
12,2,1,4,0.959,-25.396
12,1,2,4,1.9499,0
12,2,2,2,1.0574,25.66
12,2,2,3,1.5934,25.56
12,2,2,1,1.4186,-25.46
12,2,2,2,0.7691,25.36
12,2,1,3,2.8553,-25.26
12,1,1,5,0.9367,0
12,2,2,5,1.0792,25.524
12,2,2,4,1.2496,-25.424
12,1,1,5,1.3859,0
12,2,2,2,1.8401,-25.324
12,2,2,5,0.5379,25.224
12,2,2,4,1.8096,-25.124
12,2,2,1,3.2524,25.024
12,2,1,2,2.4469,-24.924
12,2,2,5,0.7841,25.188
12,1,1,4,2.491,0
12,2,2,4,0.6696,25.088
12,2,2,4,2.45377,-25.252
12,1,1,5,0.87264,0
12,2,2,5,2.6397,25.152
12,2,2,3,0.95861,-25.052
12,1,1,5,0.77273,0
12,2,2,4,0.98119,-24.952
12,2,2,4,0.8709,24.852
12,2,2,2,2.5786,-24.752
12,2,1,2,0.973,24.652
12,2,1,1,1.9135,24.916
12,2,2,4,2.0119,-25.18
12,2,2,5,1.5395,25.08
12,2,2,4,1.3752,-24.98
12,1,1,5,0.9521,0
12,2,2,1,1.25,-24.88
12,2,2,2,0.9834,24.78
12,2,2,3,1.4813,24.68
12,2,1,4,2.1572,-24.58
12,1,1,5,1.1539,0
12,2,2,2,1.693,24.844
12,2,1,2,1.0611,-24.744
12,2,2,4,0.7554,25.008
12,1,1,5,0.9387,0
12,2,2,4,0.986,-24.908
12,1,1,5,0.97,0
12,2,1,4,0.9498,-24.808
12,2,2,4,1.0541,25.072
12,2,1,2,1.5384,-24.972
12,2,2,4,2.3707,25.236
12,2,1,1,1.4642,25.136
12,2,2,5,1.2682,-25.4
12,2,1,4,0.9604,-25.3
12,1,1,5,0.9533,0
12,2,1,4,1.3868,25.564
12,2,2,4,0.7684,25.828
12,2,2,5,1.4877,-25.728
12,1,1,5,1.1866,0
12,2,1,4,1.0826,-25.628
12,2,2,5,0.7818,25.892
12,2,2,1,1.8981,-25.792
12,2,2,4,3.5953,25.692
12,2,1,4,0.8587,-25.592
12,1,1,5,0.9742,0
12,2,2,4,1.9407,25.856
12,2,1,1,4.3473,-25.756
12,2,2,5,0.6593,26.02
12,1,1,5,1.3717,0
12,2,2,1,1.0632,25.92
12,2,1,2,2.3873,-25.82
13,2,2,4,1.466278,30
13,2,2,5,2.2035,-20
13,2,2,4,1.7777,10
13,1,1,1,2.63732,0
13,1,1,2,2.94839,0
13,1,1,4,2.2692,0
13,2,1,5,1.07519,1
13,2,1,5,1.39169,-2
13,2,1,4,1.74618,-3
13,2,1,5,1.2511,4
13,2,1,4,1.1732,5
13,2,2,2,0.9572,-6
13,2,1,3,2.6548,5
13,1,1,5,1.0011,0
13,2,2,1,2.5028,-5.5
13,2,2,2,2.23,-5.4
13,1,2,2,2.4962,0
13,2,1,4,0.9645,5.3
13,2,1,1,2.5161,5.564
13,2,2,2,2.2277,-5.828
13,1,1,3,1.0584,0
13,2,1,5,1.1846,-5.728
13,2,2,2,0.9881,5.992
13,2,2,4,1.1956,5.892
13,2,2,1,1.5933,-5.792
13,2,2,2,0.981,-5.692
13,2,2,2,1.1568,5.592
13,2,1,3,0.7944,5.492
13,1,2,5,0.7616,0
13,2,2,2,0.977,-5.756
13,2,2,4,0.7962,5.656
13,2,1,5,0.7669,-5.556
13,2,1,4,0.8292,-5.82
13,2,1,4,0.7693,6.084
13,1,1,5,0.7672,0
13,1,1,5,0.7788,0
13,2,1,5,1.0887,-6.348
13,2,2,4,0.9535,6.612
13,2,1,3,0.8921,-6.512
13,2,1,4,0.768,6.776
13,2,1,5,1.5966,7.04
13,2,2,2,2.1919,-7.304
13,2,1,5,0.8512,-7.204
13,2,2,1,0.634,7.468
13,1,1,2,1.392,0
13,2,1,5,0.9676,7.368
13,2,1,4,0.9665,-7.632
13,2,1,5,1.1127,-7.896
13,2,2,4,0.7757,8.16
13,1,2,4,0.9552,0
13,1,1,4,1.297,0
13,2,1,5,1.0751,-8.06
13,2,1,4,0.9425,8.324
13,2,1,4,1.155,8.588
13,2,2,4,0.7588,-8.852
13,1,1,5,0.9458,0
13,2,1,5,0.989,8.752
13,2,2,4,0.7996,-9.016
13,2,1,3,0.8463,8.916
13,2,2,5,0.7941,-9.18
13,2,2,5,0.8505,9.08
13,2,2,4,0.8691,-8.98
13,2,2,3,2.5806,-8.88
13,1,1,1,0.8771,0
13,2,2,2,0.7707,8.78
13,2,2,2,0.8501,8.68
13,2,2,5,0.9576,-8.58
13,2,2,4,0.9763,8.48
13,2,2,1,2.0314,-8.38
13,1,1,1,0.9716,0
13,1,2,2,0.8904,0
13,2,1,4,1.0485,8.28
13,2,2,4,0.9609,-8.544
13,2,2,5,0.8584,8.444
13,2,2,5,0.9705,-8.344
13,2,1,5,0.8725,-8.244
13,2,2,2,0.9722,8.508
13,2,1,5,0.7551,8.408
13,2,1,4,0.7824,-8.672
13,1,1,5,0.7533,0
13,2,2,5,0.7697,9.2
13,1,2,2,1.6252,0
13,2,1,5,1.16514,-9.1
13,2,2,5,0.8362,9.364
13,2,2,4,0.9805,9.264
13,2,2,4,0.95561,-9.164
13,2,1,2,1.29747,-9.064
13,1,2,5,0.7689,0
13,2,2,4,0.7975,9.328
13,2,1,4,0.768,9.228
13,1,1,5,0.858,0
13,2,2,1,1.4351,-9.492
13,2,2,5,0.7774,-9.392
13,2,1,1,1.0933,9.292
13,2,2,5,0.7729,-9.556
13,2,1,2,1.5177,9.456
13,2,1,5,0.7673,-9.72
13,1,2,5,0.8439,0
13,2,2,5,0.7828,9.984
13,2,1,4,0.9542,9.884
13,2,2,5,0.8684,-10.148
13,2,2,2,0.9097,10.048
13,2,1,2,1.5954,-9.948
13,1,1,4,1.2823,0
13,2,2,2,1.4079,-10.212
13,2,2,5,0.6568,10.112
13,2,2,4,0.7636,10.012
13,2,1,5,0.7838,-9.912
13,1,1,4,0.8365,0
13,1,1,5,1.3737,0
13,2,2,5,1.063,10.176
13,2,2,5,0.9523,-10.076
13,2,1,5,1.1982,9.976
13,2,2,4,0.7825,-10.24
13,2,2,2,0.7792,10.14
13,2,1,3,2.0467,-10.04
13,2,1,3,1.4088,-10.304
13,1,1,5,0.8483,0
13,2,2,1,0.9644,10.568
13,2,2,5,0.9938,-10.468
13,2,1,4,1.5783,10.368
13,1,1,5,0.9598,0
13,2,1,5,1.4608,10.632
13,2,2,4,0.8585,-10.896
13,2,1,4,1.617,-10.796
13,2,2,1,0.6475,11.06
13,2,1,4,1.6212,10.96
13,1,1,5,1.5195,0
13,2,1,4,1.2073,-11.224
13,2,1,4,0.7817,-11.488
13,2,2,5,0.6539,11.752
13,1,1,5,1.2947,0
13,2,1,5,0.8742,11.652
13,2,2,5,0.981,-11.916
13,2,1,5,0.8538,-11.816
13,2,1,5,1.2814,12.08
13,1,1,5,0.9709,0
13,2,1,5,1.5714,-12.344
13,2,1,4,0.7677,12.608
13,2,1,5,0.7529,-12.872
13,1,1,5,1.0369,0
13,2,2,3,0.7675,13.136
13,2,2,1,1.7779,13.036
13,2,1,2,1.1833,-12.936
13,2,2,5,0.9815,-13.2
13,2,1,2,1.9986,13.1
13,2,2,5,1.0606,-13.364
13,1,1,4,2.2024,0
13,2,1,4,0.7669,13.264
13,2,2,5,0.7618,-13.528
13,2,2,5,0.6656,13.428
13,2,2,5,1.0641,-13.328
13,2,2,5,0.788,13.228
13,1,1,5,1.0928,0
13,2,1,5,2.2071,13.128
13,2,2,5,0.652,-13.392
13,2,2,5,1.0471,13.292
13,1,1,4,0.7667,0
13,2,2,5,0.79,-13.192
13,2,2,5,0.6598,13.092
13,1,1,2,1.2657,0
13,2,2,4,0.7937,-12.992
13,2,2,1,1.6104,-12.892
13,2,2,1,1.6894,12.792
13,2,2,5,0.751,12.692
13,2,2,2,0.8774,-12.592
13,1,2,4,0.8813,0
13,2,2,2,0.8604,-12.492
13,2,1,5,0.8531,12.392
13,1,1,5,0.7817,0
13,2,2,5,0.7615,12.656
13,2,2,5,0.8593,-12.556
13,2,2,1,0.7787,12.456
13,2,2,1,0.9381,-12.356
13,2,1,3,1.6887,12.256
13,2,1,4,1.0584,-12.52
13,2,2,4,0.7889,12.784
13,2,1,1,1.9981,-12.684
13,1,1,3,0.6588,0
13,2,1,4,0.9536,-12.948
13,2,2,5,0.9683,13.212
13,2,1,5,1.0735,-13.112
13,2,2,5,0.7502,13.376
13,2,2,5,0.93437,-13.276
13,2,2,5,0.779,13.176
13,2,2,4,0.7509,-13.076
13,2,2,5,0.6695,12.976
13,2,2,5,0.75122,-12.876
13,2,1,4,1.25603,12.776
13,2,2,1,1.04832,-13.04
13,1,2,1,0.8644,0
13,2,1,2,0.7576,12.94
13,2,2,5,0.9789,-13.204
13,2,2,4,0.7627,13.104
13,2,1,1,0.767,13.004
13,2,2,5,0.8724,-13.268
13,1,1,5,0.6445,0
13,1,1,5,0.7902,0
13,2,2,5,0.8464,-13.168
13,2,2,5,0.6681,13.068
13,2,2,2,0.9797,12.968
13,2,2,4,0.7662,-12.868
13,2,2,5,0.781,12.768
13,1,1,5,0.8355,0
13,2,2,4,0.8288,-12.668
13,2,2,5,0.852,-12.568
13,2,2,5,0.7524,12.468
13,2,2,3,0.9532,12.368
13,1,1,5,0.8516,0
13,2,1,5,0.8487,-12.268
13,2,2,2,0.6496,12.532
13,2,2,2,0.8927,-12.432
13,1,1,5,0.7661,0
13,2,2,1,0.4381,12.332
13,2,2,5,0.8385,-12.232
13,2,2,3,2.1046,12.132
13,2,2,2,0.8884,-12.032
13,2,2,2,0.8663,-11.932
13,1,2,1,1.3952,0
13,2,1,2,1.7678,11.832
13,2,2,5,0.8806,-12.096
13,2,1,1,1.7224,11.996
13,2,1,3,1.3916,12.26
13,1,2,1,0.8605,0
13,2,2,2,2.622,-12.524
13,2,1,1,1.1609,12.424
13,2,2,5,0.9693,-12.688
13,2,1,2,2.02,-12.588
13,2,2,2,0.9646,12.852
13,2,1,2,1.5137,-12.752
13,1,1,4,0.7748,0
13,2,2,1,0.6575,13.016
13,2,2,1,0.8798,-12.916
13,2,1,1,1.0775,12.816
13,1,1,4,0.8421,0
13,2,1,2,2.0373,-13.08
13,2,2,5,0.6709,13.344
13,2,1,5,1.0934,13.244
13,2,2,5,0.8327,-13.508
13,1,2,2,0.6724,0
13,2,2,1,0.8907,-13.408
13,2,2,1,0.5455,13.308
13,1,1,5,0.7678,0
13,2,1,5,0.7707,13.208
13,2,2,5,0.859,-13.472
13,2,1,1,1.0592,13.372
13,2,2,2,0.6583,-13.636
13,2,2,2,0.7933,13.536
13,2,1,4,0.7876,-13.436
13,2,1,4,1.0783,-13.7
13,1,2,5,0.7833,0
13,2,2,2,0.4446,13.964
13,2,2,1,0.6569,13.864
13,2,2,5,0.9595,-13.764
13,1,1,1,0.9568,0
13,2,2,2,0.7363,13.664
13,2,2,5,0.8257,-13.564
13,2,1,5,0.9578,13.464
13,2,2,5,0.8434,-13.728
13,2,1,4,0.9273,-13.628
13,2,1,5,0.8617,13.892
13,1,2,5,0.7605,0
13,2,2,3,0.7643,14.156
13,1,2,3,1.3903,0
13,2,1,1,1.1642,-14.056
13,2,2,4,0.7965,14.32
13,2,2,4,0.6596,-14.22
13,2,1,4,0.9523,-14.12
13,1,1,5,0.8712,0
13,2,1,5,0.863,14.384
13,2,2,5,0.8854,-14.648
13,2,1,4,0.9625,14.548
13,1,1,5,1.0741,0
13,2,2,4,0.6539,14.812
13,2,2,4,0.8359,-14.712
13,2,2,1,0.9676,-14.612
13,2,2,1,1.277,14.512
13,2,1,4,0.5657,-14.412
13,1,1,4,0.8567,0
13,2,2,5,0.6593,14.676
13,2,2,4,0.8396,-14.576
13,2,2,3,0.5511,14.476
13,2,2,4,0.8759,-14.376
13,2,1,1,1.5006,14.276
13,2,1,5,0.9596,-14.54
13,2,1,4,0.9379,14.804
14,2,2,5,2.6064,-30
14,2,2,4,5.0642,20
14,2,0,2,5.1194,10
14,1,1,5,5.01472,0
14,1,1,4,3.747,0
14,2,1,4,3.97289,1
14,2,1,5,1.9616,-2
14,2,2,3,2.0124,-3
14,2,1,3,3.6812,2
14,1,1,5,3.2278,0
14,1,1,5,2.8337,0
14,2,1,5,3.8916,2.5
14,2,2,4,2.8245,-2.764
14,2,1,2,4.3512,-2.664
14,2,2,4,2.8215,2.928
14,2,2,2,5.0783,2.828
14,1,1,3,4.0735,0
14,2,1,2,5.128,-2.728
14,2,2,3,1.7842,2.992
14,2,1,4,3.2964,-2.892
14,2,1,4,1.8866,3.156
14,1,1,5,1.7782,0
14,2,1,5,2.9131,-3.42
14,2,1,4,5.0888,3.684
14,2,2,4,1.8072,-3.948
14,2,1,4,1.4079,-3.848
14,2,2,5,2.7741,4.112
14,2,1,3,3.0389,-4.012
14,2,2,4,2.0169,4.276
14,1,2,2,3.1744,0
14,2,0,3,5.0934,4.176
14,2,1,4,3.1279,-4.176
14,1,1,4,2.2511,0
14,2,2,2,2.18,4.44
14,2,1,4,2.8175,-4.34
14,1,1,4,5.0275,0
14,2,1,3,3.0267,4.604
14,2,1,4,5.044,-4.868
14,2,2,3,2.0215,5.132
14,2,1,4,2.8456,-5.032
14,2,1,4,3.9543,5.296
14,1,1,3,5.0038,0
14,2,2,2,4.5577,-5.56
14,2,1,3,2.9558,5.46
14,2,1,2,3.8721,-5.724
14,2,2,3,3.6929,-5.988
14,2,2,4,1.7927,5.888
14,2,2,4,2.5452,-5.788
14,2,1,4,3.1598,5.688
14,1,2,4,2.4713,0
14,2,2,4,2.9776,-5.952
14,2,1,3,4.917,5.852
14,2,1,4,2.4844,6.116
14,2,1,2,3.6953,-6.38
14,1,2,4,1.93,0
14,2,1,4,4.0892,-6.644
14,2,2,3,2.7399,6.908
14,1,1,4,3.693,0
14,2,1,3,3.7773,6.808
14,2,1,4,3.9668,-7.072
14,1,1,4,2.6727,0
14,2,1,3,4.5265,7.336
14,2,2,5,2.4751,-7.6
14,2,1,4,3.9385,-7.5
14,2,2,4,1.6257,7.764
14,2,1,4,2.0609,-7.664
14,1,1,3,3.6526,0
14,2,1,4,2.7144,7.928
14,2,2,5,1.7184,8.192
14,2,2,5,1.2664,-8.092
14,1,2,5,1.5942,0
14,2,2,4,2.1048,7.992
14,2,2,4,1.1638,-7.892
14,2,2,5,1.1002,7.792
14,2,2,5,1.249,-7.692
14,2,1,3,1.8198,7.592
14,2,2,5,1.3742,-7.856
14,2,1,4,2.7221,-7.756
14,2,2,5,1.5962,8.02
14,1,1,4,2.3652,0
14,2,1,4,2.58872,8.184
14,2,1,4,2.34292,-8.448
14,2,2,2,5.07613,8.712
14,1,2,4,1.4733,0
14,1,1,4,1.40691,0
14,2,1,4,1.76624,-8.612
14,2,2,3,1.4817,8.876
14,2,1,2,2.6921,8.776
14,2,2,4,1.5783,-9.04
14,2,2,5,1.5801,8.94
14,2,1,5,2.886,-8.84
14,2,1,3,4.0387,9.104
14,1,1,2,3.5812,0
14,2,1,4,3.0846,-9.368
14,2,2,4,1.3815,-9.632
14,2,2,4,1.2702,9.532
14,2,2,4,2.7299,9.432
14,2,1,3,2.985,-9.332
14,1,1,4,4.7791,0
14,1,1,4,2.3465,0
14,2,1,5,1.7583,-9.596
14,2,2,4,1.1891,9.86
14,2,1,4,2.1401,9.76
14,2,1,2,2.8254,-10.024
14,2,2,4,2.128,10.288
14,1,1,2,3.7808,0
14,2,1,4,3.7487,-10.188
14,2,2,4,1.2697,10.452
14,2,1,4,2.1432,-10.352
14,2,2,4,3.1747,10.616
14,2,2,5,1.0978,-10.516
14,2,1,3,2.6554,-10.416
14,1,1,4,3.3245,0
14,2,2,4,1.7835,10.68
14,2,1,3,4.5426,-10.58
14,2,2,3,5.1104,10.844
14,2,1,4,2.2549,-10.744
14,1,1,4,2.001,0
14,2,2,4,1.0549,11.008
14,2,2,4,1.4001,-10.908
14,2,1,4,3.673,10.808
14,2,1,4,2.7539,11.072
14,2,2,5,1.2866,-11.336
14,1,1,4,3.3319,0
14,1,1,3,5.0415,0
14,2,1,5,1.7382,-11.236
14,2,2,5,1.6926,11.5
14,2,2,3,1.4975,-11.4
14,2,2,4,1.8989,11.3
14,2,2,2,4.2077,-11.2
14,2,1,4,2.9904,11.1
14,2,1,4,3.3463,11.364
14,2,2,4,2.732,-11.628
14,1,1,4,3.4549,0
14,1,1,4,3.9806,0
14,2,2,5,1.3912,11.528
14,2,2,4,2.1184,-11.428
14,2,1,3,3.3287,-11.328
14,2,2,4,1.4915,11.592
14,2,1,3,3.2815,11.492
14,1,1,3,2.5799,0
14,2,2,4,1.7837,-11.756
14,2,1,4,3.6912,-11.656
14,2,2,4,1.5781,11.92
14,2,2,5,1.388,-11.82
14,2,1,4,2.2746,11.72
14,2,1,4,2.7044,11.984
14,1,1,4,3.6573,0
14,2,1,4,2.6026,-12.248
14,2,1,4,3.1343,-12.512
14,2,1,4,3.5787,12.776
14,2,2,4,1.7031,13.04
14,1,1,4,2.7166,0
14,2,1,4,1.8999,-12.94
14,1,1,3,3.6968,0
14,2,2,4,1.4015,-13.204
14,2,2,5,1.1855,13.104
14,2,2,4,2.0405,-13.004
14,2,2,4,2.5734,12.904
14,2,2,4,2.2346,-12.804
14,1,1,3,4.3006,0
14,2,2,3,3.6114,12.704
14,2,1,4,2.3081,-12.604
14,2,1,3,2.7957,12.868
14,2,1,3,4.0914,13.132
14,1,1,4,1.4841,0
14,2,2,4,3.1223,-13.396
14,2,1,4,2.2447,-13.296
14,2,1,3,2.7126,13.56
14,2,1,4,3.0966,-13.824
14,2,2,3,2.7289,14.088
14,2,1,4,3.6176,13.988
14,1,1,3,2.4044,0
14,2,2,5,4.8174,-14.252
14,2,2,4,2.1242,-14.152
14,1,1,2,2.3196,0
14,2,2,5,1.152,14.052
14,2,2,4,3.1902,-13.952
14,2,1,3,2.1128,13.852
14,2,2,4,3.561,14.116
14,2,1,3,3.9805,-14.016
14,2,2,5,1.7535,14.28
14,2,1,5,3.3148,-14.18
14,2,2,5,1.4069,14.708
14,2,2,4,1.7127,14.608
14,1,2,4,2.5908,0
14,2,2,4,1.22877,-14.508
14,2,1,3,3.33886,14.408
14,2,1,4,2.92643,-14.672
14,2,2,4,1.1106,14.936
14,1,1,2,3.9805,0
14,2,1,4,2.0193,-14.836
14,1,1,5,1.5072,0
14,2,1,5,2.2388,-15.1
14,2,1,4,2.5607,15.364
