Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Correct,Stimulus1,Stimulus2,Solution,Confidence_prospective,Training
5,XXX-XXX,0,5,2.794,1.296,1,989,577,412,2,0
5,XX*X,1,6,1.32,0.169,1,10,9,80,6,0
5,XXX-XXX,0,2,1.941,1.309,0,788,699,79,5,0
5,X*XX,1,4,2.086,2.296,0,3,46,138,4,0
5,XX*X,1,2,1.845,2.016,1,75,6,525,2,0
5,XX-XX,NaN,NaN,NaN,3.545,NaN,98,64,24,5,0
5,XXX-XXX,1,5,2.116,2.677,0,452,369,83,4,0
5,XX-X,0,6,1.496,0.145,1,94,8,86,6,0
5,XXX-XXX,0,5,1.619,1.928,0,263,177,96,2,0
5,XXX-XX,0,6,1.754,1.93,1,132,55,77,5,0
5,XXX-XX,0,5,2.057,1.533,0,888,62,836,5,0
5,XX-XX,0,6,1.387,0.713,0,46,12,24,6,0
5,XX*X,0,5,2.394,1.84,1,15,7,105,2,0
5,XX-XX,1,6,1.782,0.372,1,46,12,36,6,0
5,XXX-XXX,1,6,1.887,0.553,1,677,160,513,6,0
5,XX-X,1,6,1.361,1.712,1,59,1,48,6,0
5,XXX-XXX,1,6,1.584,0.87,1,537,444,97,5,0
5,XX*XX,1,6,1.032,0.324,1,14,14,195,5,0
5,XXX-XXX,0,5,1.78,0.53,1,254,188,66,6,0
5,XXX-XXX,0,2,2.372,1.083,0,339,111,218,6,0
5,XXX-XX,0,2,2.516,4.309,1,148,56,92,5,0
5,XX-X,0,6,0.848,0.18,1,51,9,42,6,0
5,XX-XX,0,5,2.137,0.616,0,64,12,42,5,0
5,XX-X,1,6,1.819,0.312,1,42,5,33,6,0
5,X*XX,1,6,1.426,0.303,0,9,24,216,2,0
5,X*XX,0,4,2.523,1.772,0,6,16,97,2,0
5,XX*X,1,6,1.253,0.072,1,55,3,220,6,0
5,XX-XX,1,6,1.618,0.359,1,52,16,26,5,0
5,XX-X,0,5,2.623,0.731,0,88,9,69,6,0
5,XX*XX,1,6,2.682,1.252,1,50,21,1049,2,0
5,XX-XX,1,5,2.922,0.635,1,79,68,21,6,0
5,XXX-XX,1,6,1.81,0.656,1,465,22,453,5,0
5,XX*XX,0,4,2.836,2.552,0,15,31,480,2,0
5,XXX-XXX,0,5,2.501,1.158,0,576,225,341,2,0
5,XX-X,1,6,1.064,0.049,1,67,3,54,6,0
5,XX-X,0,1,1.901,3.462,0,51,9,48,6,0
5,XX-XX,0,1,1.996,1.154,0,35,17,28,6,0
5,XXX-XX,1,1,2.86,2.383,1,169,85,94,5,0
5,XXX-XXX,1,6,2.974,0.445,1,326,253,77,4,0
5,XXX-XX,0,6,2.496,0.946,1,169,85,84,5,0
5,XXX-XX,0,5,2.284,3.781,1,119,52,67,6,0
5,XXX-XX,1,6,1.531,0.211,1,119,52,63,5,0
5,XX-XX,1,6,2.076,0.351,0,46,12,34,6,0
5,XX-X,0,6,1.859,0.318,1,71,9,62,6,0
5,XXX-XXX,1,2,2.548,3.316,1,888,574,304,2,0
5,XXX-XXX,0,6,1.604,0.297,1,677,160,517,5,0
5,XXX-XX,1,6,1.646,0.241,1,398,66,338,5,0
5,XX-X,0,6,2.333,0.885,0,94,8,84,5,0
5,XXX-XXX,1,6,0.903,0.248,1,479,105,376,5,0
5,XX-XX,1,1,1.598,1.555,0,39,18,21,6,0
5,XX-X,1,6,1.01,0.239,1,38,2,34,6,0
5,XX-XX,1,6,2.245,0.288,1,58,16,48,5,0
5,XX-X,0,6,1.123,0.268,0,94,8,76,6,0
5,XX-XX,0,5,1.559,0.655,0,32,15,27,5,0
5,XX*X,0,5,2.535,1.031,1,87,2,174,5,0
5,XXX-XXX,0,5,2.623,0.652,1,537,444,93,2,0
5,X*XX,0,5,2.554,1.593,1,7,21,147,3,0
5,XX-XX,0,5,2.217,0.613,1,35,17,18,5,0
5,X*XX,1,2,1,0.245,1,9,24,207,2,0
5,XXX-XX,1,1,2.294,1.92,0,774,53,721,5,0
5,XXX-XX,0,2,2.286,1.752,1,888,62,826,5,0
5,XXX-XXX,0,5,2.586,4.68,0,452,369,93,5,0
5,XXX-XX,1,6,1.329,0.353,1,279,45,236,5,0
5,XXX-XX,0,6,1.836,0.728,1,398,66,332,5,0
5,XXX-XXX,1,2,0.92,0.936,1,784,431,357,5,0
5,XX-X,1,6,1.019,0.184,1,77,5,71,6,0
5,XX*X,0,6,0.805,0.043,1,10,9,90,6,0
5,XXX-XXX,1,6,1.935,0.808,1,576,225,359,2,0
5,XX-XX,1,6,1.235,0.263,1,32,15,13,5,0
5,X*XX,NaN,NaN,NaN,11.174,NaN,7,21,146,5,0
5,XXX-XX,0,5,1.917,0.485,0,132,55,87,5,0
5,XX-X,1,6,1.138,0.202,1,88,9,71,6,0
5,XX-XX,1,6,1.638,0.25,1,39,18,29,5,0
5,XXX-XX,0,5,2.084,0.791,1,279,45,234,6,0
5,XX-XX,0,6,2.132,0.437,1,82,71,11,5,0
5,XX*X,1,4,2.082,1.861,1,24,5,119,2,0
5,XX-X,1,6,1.417,0.326,1,66,7,49,6,0
5,XX*X,1,2,1.834,1.126,0,16,4,64,5,0
5,XX-X,0,6,2.027,0.528,1,42,5,37,6,0
5,XXX-XXX,0,5,2.342,0.814,0,326,253,83,5,0
5,XX*X,0,6,1.328,0.368,1,24,5,120,6,0
5,XXX-XX,1,1,2.59,1.5,0,172,99,73,5,0
5,XXX-XXX,NaN,NaN,NaN,1.903,NaN,452,369,87,2,0
5,XX-XX,0,4,2.204,4.33,1,81,37,44,5,0
5,XX-XX,0,5,2.187,1.018,1,75,26,49,5,0
5,XXX-XX,1,2,2.537,1.129,1,172,99,83,4,0
5,XXX-XX,0,2,0.533,0.853,0,148,56,98,5,0
5,XX-XX,0,2,1.676,0.399,0,66,29,33,3,0
5,X*XX,0,5,0.396,0.289,0,4,56,220,5,0
50,XX-XX,1,5,1.905,0.634,1,81,37,44,2,0
50,XX-XX,1,5,0.609,0.318,0,32,15,27,2,0
50,XX-XX,1,2,0.584,1.477,1,52,16,36,2,0
50,XX*X,0,5,1.073,0.587,1,75,6,451,5,0
50,XXX-XXX,0,6,1.112,1.217,1,326,253,77,5,0
50,XXX-XX,1,5,2.154,0.745,0,172,99,83,2,0
50,XX-X,0,1,1.056,6.363,1,85,2,82,6,0
50,XX-XX,1,5,0.998,0.467,0,58,16,32,5,0
50,XXX-XX,1,5,1.517,1.573,0,119,52,63,5,0
50,XX*XX,1,5,1.14,0.298,0,15,31,480,2,0
50,XX-X,0,6,2.751,0.823,1,94,8,84,6,0
50,XX-XX,0,2,2.178,1.025,1,35,17,28,2,0
50,XX-X,0,6,1.351,0.358,1,85,2,73,6,0
50,XX-XX,1,6,2.152,0.519,1,46,12,34,5,0
50,XXX-XX,1,5,2.565,0.436,0,774,53,711,5,0
50,XXX-XX,0,6,1.025,0.782,1,774,53,729,5,0
50,XXX-XX,0,6,2.204,0.761,1,148,56,82,5,0
50,XX*X,1,6,2.435,0.344,1,55,3,165,5,0
50,X*XX,1,6,1.479,0.305,1,7,21,147,5,0
50,XX*XX,0,6,2.67,0.393,1,25,11,250,5,0
50,XX-XX,0,6,1.826,0.639,1,66,29,33,5,0
50,X*XX,0,6,1.587,0.297,1,7,21,146,5,0
50,XXX-XXX,1,5,1.361,1.008,1,254,188,66,5,0
50,XXX-XX,0,2,2.508,1.853,1,156,63,83,5,0
50,XXX-XXX,0,5,2.03,0.562,0,576,225,351,5,0
50,XXX-XXX,1,6,2.743,0.576,1,495,244,251,5,0
50,XX-XX,0,6,1.958,0.829,1,39,18,29,5,0
50,XX-XX,0,6,1.104,0.761,1,46,27,29,5,0
50,XX*X,0,6,1.471,0.202,1,15,7,104,5,0
50,XXX-XX,0,6,0.997,0.194,1,105,22,93,5,0
50,XX-X,0,6,1.075,0.302,1,77,5,62,5,0
50,XX-XX,1,5,1.184,0.149,0,81,37,46,5,0
50,XXX-XX,1,6,2.47,0.313,0,663,22,631,5,0
50,XXX-XXX,1,5,0.919,0.231,0,452,369,87,5,0
50,XX-X,0,6,1.813,0.305,1,71,9,68,5,0
50,XXX-XX,1,6,1.597,0.179,1,465,22,443,5,0
50,XX-XX,1,1,2.64,2.46,0,32,15,13,5,0
50,XX-XX,1,6,0.64,0.3,0,98,64,24,5,0
50,X*XX,1,5,0.944,0.223,0,3,46,141,5,0
50,XXX-XX,1,5,1.665,0.963,1,123,66,57,5,0
50,XX-X,1,5,0.807,0.46,1,59,1,58,5,0
50,XX-X,NaN,NaN,NaN,1.407,NaN,66,7,49,5,0
50,X*XX,1,5,0.951,1.014,0,5,29,146,5,0
50,X*XX,0,5,0.683,0.501,0,6,16,96,5,0
50,XX*XX,0,6,1.81,0.687,1,25,11,274,5,0
50,XX-XX,0,6,1.216,0.58,1,82,71,21,5,0
50,X*XX,1,5,1.041,0.509,1,2,98,196,5,0
50,XXX-XX,1,2,2.965,1.268,0,963,52,919,5,0
50,XXX-XX,1,5,0.703,0.456,1,398,66,332,5,0
50,XX*X,0,6,1.308,0.269,1,24,5,96,5,0
50,XX-XX,1,6,2.716,0.341,1,66,29,37,5,0
50,XX-X,1,6,0.993,0.287,1,38,2,36,5,0
50,XX-XX,1,6,0.91,0.319,1,79,68,11,5,0
50,XXX-XX,1,6,1.91,0.239,1,663,22,641,5,0
50,XXX-XXX,0,6,1.697,0.419,1,652,559,83,5,0
50,XX*XX,1,6,0.907,0.524,0,25,18,475,5,0
50,XX-XX,1,2,1.905,2.122,0,91,57,24,5,0
50,XXX-XX,0,5,2.226,0.767,0,132,55,77,5,0
50,XX*X,NaN,NaN,NaN,1.208,NaN,16,4,64,5,0
50,XX*XX,0,6,1.48,0.37,1,11,11,122,5,0
50,XXX-XX,1,5,2.537,0.506,0,132,55,87,5,0
50,XXX-XX,NaN,NaN,NaN,0.781,NaN,156,63,93,5,0
50,XX-XX,0,6,1.292,0.862,0,98,64,34,5,0
50,XXX-XXX,0,2,1.704,0.377,1,537,444,83,5,0
50,XX-X,1,2,0.959,1.726,0,45,9,34,5,0
50,X*XX,0,6,1.538,0.986,1,8,31,240,5,0
50,XX-XX,0,6,0.478,0.384,1,91,57,36,5,0
50,XX-X,0,6,1.242,0.717,1,42,5,27,5,0
50,XX*X,1,5,1.466,0.565,0,87,2,261,5,0
50,XX-X,0,6,0.722,1.018,1,99,8,92,5,0
50,X*XX,1,2,2.946,0.897,0,4,56,220,5,0
50,XX*XX,1,5,2.227,0.864,0,50,21,1049,5,0
50,XX-XX,1,5,1.416,0.229,1,91,57,34,5,0
50,XX*XX,0,5,0.577,0.287,1,13,13,168,5,0
50,XX-X,1,6,1.453,0.568,1,71,9,62,5,0
50,XXX-XXX,1,5,0.95,0.213,0,784,431,357,5,0
50,XX-X,1,6,1.199,0.276,1,51,9,42,5,0
50,XX-X,1,6,0.57,0.28,1,58,6,52,5,0
50,XX-XX,1,6,0.703,0.376,0,46,12,36,6,0
50,XX*X,1,5,0.537,0.264,1,75,6,450,5,0
50,XX-XX,0,6,1.214,0.419,0,46,27,19,6,0
50,XX-XX,NaN,NaN,NaN,0.8,NaN,98,64,36,6,0
50,XXX-XX,1,5,0.389,0.266,0,398,66,322,5,0
50,XXX-XXX,0,5,0.555,0.362,0,888,574,314,5,0
50,XX-XX,0,6,2.518,1.046,1,64,12,42,5,0
50,XX-X,1,6,1.106,0.347,1,42,5,37,5,0
50,XXX-XXX,1,5,0.291,0.061,0,989,577,418,5,0
50,XXX-XX,1,6,0.781,0.355,1,148,56,92,5,0
50,XXX-XX,1,5,0.514,0.466,0,156,63,97,5,0
50,XX-X,1,2,0.868,1.462,0,94,8,76,5,0
50,XX-X,0,6,0.961,0.592,1,59,1,48,5,0
50,XX*XX,1,6,0.787,0.601,1,11,11,121,6,0
50,XXX-XX,1,5,0.919,0.216,1,169,85,84,5,0
50,XX-X,0,6,1.893,0.399,1,38,2,34,6,0
50,X*XX,1,5,0.58,0.257,0,5,29,150,5,0
50,XX-X,0,6,2.215,0.724,0,31,9,22,5,0
50,X*XX,0,5,1.43,0.29,1,4,56,223,5,0
50,XX*XX,1,5,1.301,0.278,1,15,31,465,5,0
50,XX-XX,1,6,1.063,0.257,1,75,26,49,6,0
50,XX-X,0,6,1.849,0.276,1,38,2,26,6,0
50,XXX-XXX,NaN,NaN,NaN,0.661,NaN,479,105,384,5,0
50,X*XX,1,5,0.681,0.611,1,4,56,224,5,0
50,XX-X,0,6,0.899,0.276,1,51,9,48,5,0
50,XXX-XXX,1,5,0.528,0.272,0,495,244,261,5,0
50,X*XX,1,5,0.933,0.453,0,2,98,197,5,0
50,XX*X,1,2,0.932,0.451,1,61,8,488,2,0
50,XX-X,0,6,1.411,0.368,1,71,9,52,5,0
50,XXX-XXX,0,5,1.555,0.234,1,263,177,96,5,0
50,XXX-XXX,1,5,0.488,0.297,0,882,795,83,5,0
50,XXX-XX,0,6,2.885,1.063,1,888,62,836,6,0
50,XXX-XX,0,6,2.893,0.415,1,599,63,553,5,0
50,XX*X,1,4,0.7,0.357,0,75,6,525,4,0
50,XX*X,1,3,0.532,0.436,1,10,9,90,3,0
50,XXX-XX,1,5,0.71,0.687,1,105,22,83,5,0
50,XX-X,0,6,1.071,0.393,1,66,7,51,5,0
50,XXX-XXX,1,5,0.306,0.171,0,888,574,316,5,0
50,X*XX,1,4,0.676,0.334,0,9,24,215,4,0
50,XXX-XXX,1,4,0.064,0.034,0,479,105,376,4,0
50,XXX-XXX,1,4,1.066,0.004,1,537,444,93,4,0
50,XX-XX,0,1,1.92,2.248,1,46,27,11,6,0
50,XXX-XXX,1,4,0.528,0.08,0,254,188,76,4,0
50,XXX-XXX,0,4,0.021,0.202,1,677,160,527,4,0
50,XXX-XX,1,4,0.332,0.26,0,123,66,53,4,0
50,XXX-XX,0,4,2.828,0.592,1,465,22,447,4,0
50,XXX-XX,0,6,2.58,0.642,1,279,45,236,5,0
50,XX*X,1,4,0.392,0.286,0,15,7,90,4,0
50,XX*X,1,4,0.311,0.207,0,55,3,166,4,0
50,XXX-XX,1,4,1.168,0.246,0,963,52,921,4,0
50,XXX-XXX,1,5,0.739,0.329,0,784,431,343,5,0
50,XX-X,0,6,1.067,0.26,1,77,5,71,6,0
50,XX-X,0,6,1.965,0.292,1,67,3,54,6,0
50,XX*X,0,6,0.997,0.226,1,10,9,89,6,0
50,XXX-XXX,1,5,0.8,0.293,0,495,244,259,5,0
50,XX*XX,1,5,2.01,0.543,1,25,18,450,2,0
50,XXX-XXX,0,5,0.827,0.544,1,452,369,93,2,0
50,XX*X,1,5,1.134,0.454,0,61,8,489,2,0
50,XX*XX,1,6,1.411,0.096,1,12,12,144,5,0
50,XX-X,NaN,NaN,NaN,0.783,NaN,67,3,66,6,0
50,XX*XX,0,6,0.882,0.26,1,11,11,132,6,0
50,XXX-XX,1,4,0.674,0.667,1,774,53,721,4,0
50,XX*XX,0,6,1.946,0.834,1,50,21,1000,4,0
50,XX-XX,1,4,1.155,0.474,0,52,16,34,5,0
50,XX*XX,1,4,0.68,0.69,1,14,14,196,3,0
50,XXX-XXX,0,4,1.081,0.339,1,677,160,513,4,0
50,XXX-XX,1,5,0.802,1.767,0,169,85,94,4,0
50,XX-XX,NaN,NaN,NaN,0.686,NaN,46,12,24,6,0
50,XX*X,0,6,1.443,0.527,1,87,2,175,6,0
50,XX*X,1,4,0.2,0.132,0,61,8,549,4,0
50,X*XX,0,4,0.255,0.25,1,9,24,207,4,0
50,XX-XX,0,6,0.722,0.362,1,79,68,21,6,0
50,XX-XX,0,6,1.342,0.317,1,58,16,48,6,0
50,XX-XX,0,6,1.553,0.36,1,72,51,11,6,0
50,XX-X,1,6,1.974,0.284,1,45,4,41,6,0
50,XXX-XXX,0,6,0.977,1.008,1,339,111,222,6,0
50,XX-XX,0,6,1.221,0.234,1,35,17,12,6,0
50,XX-XX,1,4,0.417,0.23,0,81,37,54,4,0
50,XX-X,0,6,0.979,0.336,0,45,9,36,6,0
50,XXX-XX,0,6,2.176,0.143,1,465,22,453,6,0
50,XX-XX,0,6,0.626,0.286,1,79,68,19,6,0
50,XX-X,0,6,0.868,0.231,1,59,1,52,6,0
50,XXX-XX,1,4,0.291,0.173,1,119,52,67,4,0
50,X*XX,0,4,0.776,0.35,0,5,29,145,4,0
50,XX-X,0,6,0.808,0.204,1,45,4,31,6,0
50,XXX-XXX,0,4,0.075,0.044,0,652,559,93,4,0
50,XX-XX,0,6,0.738,0.249,1,82,71,19,6,0
50,X*XX,1,4,0.987,0.089,0,2,98,198,4,0
50,XX*X,0,6,0.723,0.203,1,55,3,220,6,0
50,XX-X,0,1,1.959,1.583,0,66,7,59,6,0
50,X*XX,0,4,0.402,0.407,0,8,31,248,4,0
50,XX*XX,0,4,0.565,0.004,1,15,31,466,4,0
50,XXX-XXX,0,4,0.256,0.219,1,254,188,64,4,0
50,XXX-XXX,1,6,0.571,0.345,0,652,559,97,6,0
50,XXX-XX,1,6,1.362,0.608,0,105,22,87,6,0
50,X*XX,0,4,0.239,0.234,1,6,16,102,4,0
50,XXX-XX,1,4,0.756,0.267,0,123,66,67,4,0
50,XX-XX,NaN,NaN,NaN,0.642,NaN,58,16,42,4,0
50,XXX-XX,0,4,0.205,0.106,1,119,52,77,4,0
50,XX-X,0,6,0.867,0.182,1,45,9,26,6,0
50,XXX-XXX,0,4,0.127,0.143,1,537,444,97,4,0
50,XXX-XX,0,4,0.12,0.104,0,172,99,73,4,0
50,XX*XX,0,6,1.218,0.247,1,12,12,143,6,0
50,XXX-XXX,1,6,1.155,0.17,1,339,111,228,6,0
50,XX-X,0,6,1.35,0.181,1,58,6,42,6,0
50,XX*X,0,6,0.78,0.178,1,24,5,119,6,0
50,XXX-XXX,0,6,1.373,0.187,1,576,225,341,6,0
50,XXX-XXX,0,4,0.295,0.145,0,326,253,73,4,0
50,XX*X,0,4,0.019,0.023,1,16,4,65,4,0
50,XXX-XXX,0,4,0.056,0.107,1,263,177,84,4,0
50,XXX-XX,1,4,0.098,0.258,0,169,85,86,4,0
50,XX-XX,0,3,0.087,0.072,1,72,51,29,4,0
50,XX-X,0,6,0.956,0.187,1,51,9,32,6,0
50,XXX-XXX,0,3,0.549,0.548,0,479,105,374,6,0
50,XXX-XXX,0,3,0.115,0.211,1,888,574,304,3,0
50,XX-X,0,6,1.031,0.243,1,99,8,81,6,0
50,XX*X,1,6,0.986,1.448,1,87,2,174,6,0
50,XX-X,1,6,1.578,0.304,0,88,9,71,6,0
50,XXX-XX,0,3,0.196,0.257,0,963,52,911,6,0
50,XX*X,0,2,0.567,0.357,0,24,5,120,2,0
50,XX*XX,1,5,1.02,0.297,1,13,13,169,3,0
50,XXX-XXX,0,3,0.485,0.246,1,882,795,77,4,0
50,XX-X,1,6,1.257,0.316,1,94,8,86,6,0
50,XX-XX,1,6,1.618,0.279,1,39,18,21,6,0
50,XXX-XXX,1,6,0.587,0.537,0,989,577,422,4,0
50,XXX-XXX,1,5,0.239,0.187,0,326,253,83,4,0
50,XXX-XXX,0,2,0.2,0.165,0,784,431,353,3,0
50,XXX-XX,0,4,0.252,0.247,1,148,56,98,2,0
50,XX-XX,0,3,0.21,0.239,1,52,16,26,5,0
50,X*XX,0,4,0.3,0.293,1,3,46,139,3,0
50,XX-XX,1,6,2.189,0.556,1,64,12,52,4,0
50,XX*XX,0,3,0.254,0.169,1,14,14,182,4,0
50,XXX-XXX,0,4,0.131,0.419,1,788,699,81,3,0
50,XXX-XX,1,4,0.206,0.186,1,599,63,563,4,0
50,XX-X,0,6,1.019,0.151,1,58,6,51,6,0
50,XX*XX,0,3,0.65,0.149,1,25,18,451,3,0
50,XX*XX,1,4,0.835,0.199,1,25,11,275,5,0
50,XX-X,1,6,1.748,0.131,1,88,9,79,6,0
50,XX*X,0,6,0.986,0.104,1,10,9,80,6,0
50,XXX-XX,1,5,0.199,0.499,1,279,45,234,5,0
50,XXX-XX,1,4,0.148,0.34,0,663,22,649,4,0
50,XX-X,0,6,1.508,0.285,1,31,9,12,6,0
50,XX-XX,1,5,0.283,0.196,1,32,15,17,5,0
50,XX-X,0,6,1.174,0.092,0,99,8,91,6,0
50,XX-X,0,6,1.067,0.053,1,88,9,69,6,0
50,XXX-XXX,1,4,0.384,0.085,0,576,225,359,4,0
50,X*XX,0,3,0.214,0.082,0,3,46,138,4,0
50,XX-XX,1,4,0.055,0.106,0,75,26,59,3,0
50,XX-XX,0,6,0.898,0.243,1,64,12,58,6,0
50,XX-XX,0,3,0.066,0.004,0,35,17,18,4,0
50,XXX-XX,1,1,2.964,1.076,0,599,63,567,3,0
50,XX-X,1,6,1.71,0.223,0,31,9,28,6,0
50,XXX-XX,1,4,1.436,0.312,0,132,55,73,4,0
50,XX-X,1,6,0.584,0.55,1,67,3,64,6,0
50,XX-XX,1,6,1.268,0.246,0,39,18,11,6,0
50,XXX-XXX,1,3,0.416,0.1,1,882,795,87,4,0
50,XXX-XX,0,4,0.161,0.16,1,888,62,824,3,0
50,XX-XX,0,3,0.191,0.188,1,75,26,41,3,0
50,XX*XX,1,3,0.133,0.084,1,50,21,1050,4,0
50,XX-X,1,6,0.586,0.343,1,77,5,72,6,0
50,XXX-XXX,0,6,1.76,0.128,1,339,111,218,6,0
50,XX-XX,1,6,2.579,0.322,1,82,71,11,6,0
50,XX*XX,1,3,0.401,0.582,0,13,13,156,3,0
50,XX-XX,1,6,1.124,0.685,1,72,51,21,5,0
50,X*XX,1,4,0.281,0.147,0,7,21,140,4,0
50,X*XX,1,4,0.086,0.104,1,9,24,216,4,0
50,XXX-XXX,1,4,0.216,0.101,1,452,369,83,5,0
50,XX*XX,1,4,0.218,0.134,0,14,14,195,3,0
50,XXX-XX,1,1,2.704,1.306,0,279,45,224,4,0
50,XXX-XXX,0,3,0.119,0.439,0,788,699,89,4,0
50,XX*X,1,4,0.282,0.132,1,15,7,105,3,0
50,XXX-XXX,1,6,0.847,0.722,0,788,699,79,4,0
50,X*XX,1,4,0.237,0.249,0,6,16,97,3,0
50,XXX-XX,1,4,0.154,0.057,0,398,66,338,4,0
50,XXX-XX,0,6,1.884,0.262,1,172,99,77,4,0
50,XX-X,0,6,2.546,0.226,1,42,5,33,6,0
50,XXX-XXX,1,4,1.335,0.263,1,677,160,517,6,0
50,XX-X,1,6,0.445,0.257,1,85,2,83,6,0
50,XX*X,0,2,1.259,0.334,1,16,4,80,6,0
50,XXX-XXX,1,4,0.293,0.239,1,263,177,86,4,0
50,XX-XX,1,2,2.072,0.363,0,66,29,27,6,0
50,XX-X,0,6,0.839,0.266,1,45,4,42,6,0
50,XXX-XX,1,6,2.866,0.085,1,888,62,826,6,0
50,XX*XX,0,6,0.671,0.201,1,12,12,132,6,0
50,XXX-XXX,1,4,0.168,0.022,1,989,577,412,4,0
50,X*XX,0,3,0.204,0.153,1,8,31,247,4,0
51,XX-X,0,5,2.5,0.885,0,71,9,68,5,0
51,XX*XX,1,6,2.122,0.459,1,13,13,156,6,0
51,XX*XX,0,4,2.837,1.385,1,25,11,275,5,0
51,X*XX,1,5,1.854,2.329,1,5,29,150,2,0
51,X*XX,NaN,NaN,NaN,1.092,NaN,3,46,139,4,0
51,XXX-XXX,0,1,2.777,1.92,0,537,444,97,1,0
51,XX*XX,1,6,2.339,0.988,1,11,11,132,6,0
51,XX-X,0,5,1.743,0.943,0,31,9,28,5,0
51,XX-XX,0,4,2.361,1.297,0,46,27,29,4,0
51,XXX-XX,0,4,1.745,0.929,0,169,85,86,4,0
51,XXX-XXX,0,1,2.435,0.551,0,989,577,422,1,0
51,XX*XX,1,1,1.675,0.302,1,15,31,466,1,0
51,XX-XX,1,6,1.359,0.526,0,39,18,21,6,0
51,XXX-XX,0,3,2.032,0.404,0,774,53,729,3,0
51,XXX-XXX,0,4,1.071,0.313,0,677,160,513,4,0
51,XX-XX,1,4,2.372,0.779,1,64,12,58,3,0
51,XXX-XXX,1,3,1.689,0.827,1,479,105,384,3,0
51,XX-X,NaN,NaN,NaN,2.956,NaN,88,9,71,4,0
51,X*XX,0,5,1.749,0.404,1,2,98,196,5,0
51,XXX-XX,1,4,2.659,2.655,1,119,52,77,3,0
51,XX*X,0,5,2.639,1.098,0,15,7,90,5,0
51,XX-XX,0,3,2.726,0.655,0,46,12,24,3,0
51,XX-X,0,6,1.082,0.292,1,85,2,83,6,0
51,XX-X,NaN,NaN,NaN,2.186,NaN,51,9,48,5,0
51,XXX-XXX,1,1,2.678,0.224,1,784,431,343,1,0
51,XXX-XXX,1,1,0.64,0.268,1,495,244,261,1,0
51,X*XX,0,5,2.958,1.278,1,9,24,216,5,0
51,XXX-XX,1,1,2.748,0.612,1,398,66,322,1,0
51,XXX-XX,0,2,1.395,0.753,0,398,66,338,1,0
51,XXX-XX,1,2,1.762,1.09,1,774,53,711,1,0
51,XXX-XXX,0,2,1.173,0.605,1,452,369,83,1,0
51,XX-X,1,6,1.219,0.343,1,99,8,81,6,0
51,XX-XX,0,4,2.606,1.116,0,46,27,11,4,0
51,XXX-XX,1,2,0.983,0.309,0,172,99,73,2,0
51,XXX-XXX,1,2,2.447,0.738,1,326,253,83,1,0
51,XX*XX,0,1,1.816,0.213,1,25,18,450,1,0
51,XX*XX,1,6,1.388,0.394,1,13,13,168,6,0
51,XXX-XX,0,4,2.005,0.971,0,888,62,824,4,0
51,XX*XX,1,6,2.211,0.816,1,14,14,182,6,0
51,XX-XX,1,4,2.147,0.722,1,98,64,36,3,0
51,XX-XX,0,4,2.361,1.632,0,58,16,32,3,0
51,XX*X,1,4,1.681,0.611,1,55,3,166,4,0
51,XX-XX,0,5,2.145,1.296,1,46,12,34,4,0
51,XXX-XX,1,5,2.324,1.532,0,599,63,563,2,0
51,XX*X,1,1,2.979,0.449,1,24,5,119,1,0
51,XX-XX,0,4,1.271,0.538,0,81,37,46,4,0
51,XXX-XXX,0,4,2.415,0.756,0,784,431,357,3,0
51,XX*X,0,3,1.384,0.566,0,61,8,489,3,0
51,XXX-XX,1,2,2.283,0.678,1,963,52,921,3,0
51,XXX-XX,0,4,1.992,0.767,0,465,22,447,4,0
51,XXX-XX,1,2,0.76,0.607,1,123,66,53,2,0
51,XX-X,1,6,1.035,0.294,1,38,2,26,6,0
51,XX-XX,0,5,1.554,0.713,0,52,16,34,5,0
51,XXX-XX,1,4,1.946,0.578,0,132,55,77,2,0
51,XX-X,0,6,0.889,0.187,1,45,4,41,6,0
51,XXX-XXX,0,2,1.888,0.906,0,576,225,359,2,0
51,XX*XX,1,6,1.229,0.289,1,12,12,132,6,0
51,XX-X,1,6,1.533,0.389,1,51,9,32,6,0
51,XX-X,1,6,1.056,0.251,1,66,7,49,6,0
51,XXX-XX,0,4,2.359,0.75,0,663,22,631,4,0
51,XX*X,1,5,1.988,1.258,1,15,7,104,3,0
51,XX*XX,1,5,0.402,0.326,0,15,31,465,2,0
51,X*XX,1,5,2.313,0.642,1,9,24,207,2,0
51,XX-XX,0,6,1.264,0.211,1,82,71,11,6,0
51,XXX-XXX,1,3,0.709,0.494,0,677,160,517,2,0
51,XXX-XX,1,3,1.125,0.461,1,156,63,97,2,0
51,X*XX,1,3,0.7,0.453,1,4,56,223,1,0
51,XX-X,0,6,0.754,0.217,1,77,5,72,6,0
51,XX-XX,1,6,1.026,0.222,1,82,71,19,6,0
51,XX-X,0,6,1.24,0.028,1,58,6,52,6,0
51,XX-X,1,6,1.106,0.219,1,67,3,54,6,0
51,XX*XX,0,6,0.962,0.161,1,12,12,144,6,0
51,X*XX,1,3,1.614,0.914,1,5,29,146,3,0
51,XXX-XXX,0,2,1.23,1.841,0,576,225,341,1,0
51,XX-XX,0,2,0.841,0.413,0,91,57,36,2,0
51,XXX-XXX,0,3,1.211,0.56,0,677,160,527,3,0
