Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Coherence,Accuracy,Training,exclude_subj
225,0,0,50,1.992437554,0.62779407,0.064,1,0,FALSE
225,1,1,50,1.60313341,0.353408489,0.032,1,0,FALSE
225,0,0,50,2.939752799,0.713559846,0.256,1,0,FALSE
225,1,1,50,1.941595111,0.527315154,0.064,1,0,FALSE
225,1,1,50,2.120802612,0.360709817,0.032,1,0,FALSE
225,1,1,50,2.065089195,0.534733909,0.128,1,0,FALSE
225,1,1,50,2.122311056,1.097389882,0.256,1,0,FALSE
225,1,1,50,2.058398852,0.477589931,0.128,1,0,FALSE
225,0,0,50,3.677932553,1.567917263,0.032,1,0,FALSE
225,1,1,50,2.101426486,0.697419767,0.128,1,0,FALSE
225,0,0,50,2.556230671,0.373308962,0.128,1,0,FALSE
225,0,0,50,3.885906447,0.729194294,0.032,1,0,FALSE
225,1,0,50,2.19702477,0.536154509,0.064,0,0,FALSE
225,0,0,50,2.692969298,0.506264254,0.256,1,0,FALSE
225,0,0,50,2.95632093,0.586964049,0.128,1,0,FALSE
225,0,0,50,1.957392568,0.605626856,0.256,1,0,FALSE
225,0,0,50,3.535164979,0.464670803,0.032,1,0,FALSE
225,1,0,-30,3.81233833,0.603581687,0.064,0,0,FALSE
225,0,1,50,3.453862652,0.552242063,0.128,0,0,FALSE
225,1,1,50,1.877116297,0.431391454,0.256,1,0,FALSE
225,1,0,-50,4.209012629,0.81184115,0.064,0,0,FALSE
225,1,1,50,2.942466609,0.386971294,0.128,1,0,FALSE
225,0,0,50,1.796172289,0.315847719,0.256,1,0,FALSE
225,0,0,50,2.091787779,0.396636867,0.128,1,0,FALSE
225,1,1,50,3.5355073,0.546473631,0.128,1,0,FALSE
225,0,1,50,3.08917419,0.586738854,0.064,0,0,FALSE
225,1,1,50,1.703514521,0.485881392,0.256,1,0,FALSE
225,1,1,50,2.084743343,0.670408445,0.064,1,0,FALSE
225,0,0,40,3.130140656,1.71197835,0.128,1,0,FALSE
225,1,1,50,2.232137979,0.511862734,0.064,1,0,FALSE
225,1,1,50,2.515537698,0.895711787,0.064,1,0,FALSE
225,1,1,50,2.697519686,0.488195527,0.032,1,0,FALSE
225,1,1,50,2.056558954,0.477657852,0.256,1,0,FALSE
225,0,0,50,2.386318047,0.388938278,0.128,1,0,FALSE
225,0,0,-30,3.381955725,0.686622785,0.032,1,0,FALSE
225,1,1,50,3.152538802,0.6214868,0.064,1,0,FALSE
225,1,1,50,1.575788824,0.464406667,0.256,1,0,FALSE
225,0,0,-30,3.204475222,1.722593304,0.032,1,0,FALSE
225,1,1,50,1.530395435,0.469487138,0.256,1,0,FALSE
225,0,0,50,4.137514131,0.843914529,0.032,1,0,FALSE
225,1,1,50,1.735126944,0.727750752,0.128,1,0,FALSE
225,1,1,50,3.875960135,0.804736037,0.032,1,0,FALSE
225,1,1,50,3.484124509,0.627531142,0.256,1,0,FALSE
225,1,0,-10,4.249586966,0.60590518,0.032,0,0,FALSE
225,0,0,50,3.396223003,0.329473524,0.064,1,0,FALSE
225,1,0,50,3.193992486,0.374507386,0.032,0,0,FALSE
225,1,1,50,1.530044662,0.421396541,0.256,1,0,FALSE
225,1,1,20,4.414499719,0.719632866,0.064,1,0,FALSE
225,0,0,50,3.642113874,0.662780494,0.064,1,0,FALSE
225,0,0,50,1.397978679,0.353117486,0.256,1,0,FALSE
225,0,0,50,2.193021673,0.471013694,0.128,1,0,FALSE
225,0,0,50,3.31669869,1.178138579,0.064,1,0,FALSE
225,1,1,50,3.946978961,0.481165278,0.128,1,0,FALSE
225,0,0,50,2.471859836,0.454352587,0.032,1,0,FALSE
225,0,1,50,4.507590067,0.456899766,0.064,0,0,FALSE
225,1,0,50,4.243973393,0.827242856,0.128,0,0,FALSE
225,1,1,-30,3.419082406,0.649112729,0.032,1,0,FALSE
225,0,1,50,3.451407242,0.571294584,0.032,0,0,FALSE
225,1,0,40,4.152107429,0.514304258,0.128,0,0,FALSE
225,0,0,50,2.519414916,0.527665625,0.128,1,0,FALSE
225,0,0,50,2.979871917,0.760838414,0.032,1,0,FALSE
225,1,1,50,2.728931365,0.763926845,0.064,1,0,FALSE
225,0,1,50,3.486468831,0.513925109,0.032,0,0,FALSE
225,0,0,50,1.469543286,0.472431577,0.256,1,0,FALSE
225,1,1,50,1.8028735,0.377983418,0.064,1,0,FALSE
225,0,0,50,2.968262301,0.527585025,0.128,1,0,FALSE
225,1,1,30,2.806660156,0.585287161,0.032,1,0,FALSE
225,1,1,50,1.603785751,0.377984324,0.256,1,0,FALSE
225,0,0,50,1.424959512,0.755275554,0.256,1,0,FALSE
225,1,1,50,1.753584479,0.381177504,0.256,1,0,FALSE
225,1,0,50,2.370718315,0.580065113,0.032,0,0,FALSE
225,0,0,50,1.102320927,0.628465127,0.256,1,0,FALSE
225,0,0,50,3.861074929,0.413500227,0.128,1,0,FALSE
225,1,1,50,1.424632587,0.496576644,0.256,1,0,FALSE
225,0,0,50,1.16734522,0.336560222,0.256,1,0,FALSE
225,0,0,50,1.395077105,0.409544825,0.032,1,0,FALSE
225,0,0,30,3.680739038,0.682806847,0.064,1,0,FALSE
225,0,1,30,4.299331509,0.694279716,0.064,0,0,FALSE
225,0,0,50,2.491547491,0.39457419,0.128,1,0,FALSE
225,1,1,40,1.805726171,0.686306727,0.256,1,0,FALSE
225,1,1,50,2.69002184,0.312675066,0.128,1,0,FALSE
225,0,0,50,1.935746079,0.803056131,0.128,1,0,FALSE
225,1,1,50,1.960378364,0.612835811,0.064,1,0,FALSE
225,1,1,50,1.521530118,0.699553082,0.032,1,0,FALSE
225,1,1,50,1.291325918,0.410849809,0.256,1,0,FALSE
225,1,1,50,1.665762365,0.462422476,0.032,1,0,FALSE
225,1,0,50,1.761889223,0.661614974,0.064,0,0,FALSE
225,0,0,50,1.972606209,0.806979233,0.256,1,0,FALSE
225,0,1,50,2.461932843,0.504295156,0.064,0,0,FALSE
225,0,0,50,2.755468751,0.346433784,0.128,1,0,FALSE
225,0,0,30,2.963557356,0.444430726,0.032,1,0,FALSE
225,1,1,-50,2.055452601,0.838188962,0.128,1,0,FALSE
225,0,1,50,1.965831644,0.486482113,0.064,0,0,FALSE
225,0,1,50,4.326289098,0.504776941,0.032,0,0,FALSE
225,1,1,50,1.265108515,0.506442961,0.256,1,0,FALSE
225,1,1,50,1.627106713,0.460835546,0.064,1,0,FALSE
225,0,0,50,4.089081515,0.310699931,0.064,1,0,FALSE
225,0,0,50,2.785199317,0.645038088,0.128,1,0,FALSE
225,1,1,50,3.344182136,1.022059749,0.128,1,0,FALSE
225,1,1,50,1.532009533,0.851620664,0.256,1,0,FALSE
225,0,1,50,2.514399649,0.572397013,0.064,0,0,FALSE
225,1,1,50,1.691818268,0.479222745,0.128,1,0,FALSE
225,0,0,50,1.405802544,0.662093136,0.256,1,0,FALSE
225,0,0,50,1.339992483,0.687139586,0.256,1,0,FALSE
225,0,0,50,2.628547236,0.576910573,0.064,1,0,FALSE
225,0,0,50,2.638265033,1.005560444,0.064,1,0,FALSE
225,0,1,30,2.185734533,0.377855425,0.032,0,0,FALSE
225,0,NaN,50,5.008206938,0,0.032,0,0,FALSE
225,1,1,50,2.340126514,0.442806666,0.032,1,0,FALSE
225,1,1,50,1.527221272,0.554561028,0.064,1,0,FALSE
225,0,0,50,2.239143474,0.387888375,0.032,1,0,FALSE
225,0,1,50,3.007999553,0.919844175,0.064,0,0,FALSE
225,1,1,50,3.027010114,0.366611374,0.128,1,0,FALSE
225,0,0,50,3.37324889,1.239600203,0.032,1,0,FALSE
225,1,1,50,1.178956043,0.4311889,0.256,1,0,FALSE
225,1,1,50,3.151495237,0.353780996,0.128,1,0,FALSE
225,0,0,50,1.455699531,0.760769889,0.256,1,0,FALSE
225,0,0,50,1.24916465,0.428426186,0.128,1,0,FALSE
225,0,0,50,1.718787026,0.514245393,0.128,1,0,FALSE
225,1,1,50,1.243346409,0.560058382,0.128,1,0,FALSE
225,0,0,50,3.976865896,0.371826781,0.064,1,0,FALSE
225,1,NaN,50,5.002587931,0,0.032,0,0,FALSE
225,1,1,50,1.18588909,0.30221648,0.256,1,0,FALSE
225,0,0,50,1.970377805,0.679808373,0.128,1,0,FALSE
225,1,1,50,1.161480189,0.45373798,0.128,1,0,FALSE
225,0,0,50,2.55308579,0.720053672,0.032,1,0,FALSE
225,1,1,50,2.478242272,0.603452788,0.064,1,0,FALSE
225,0,0,50,1.667605281,0.52905483,0.032,1,0,FALSE
225,1,1,30,3.679433149,0.987103211,0.064,1,0,FALSE
225,0,0,50,1.42068443,0.445515345,0.256,1,0,FALSE
225,1,1,50,1.802963155,0.413597429,0.256,1,0,FALSE
225,0,0,50,2.051202272,0.818203663,0.032,1,0,FALSE
225,1,1,50,2.134791868,0.663312087,0.128,1,0,FALSE
225,0,1,50,2.221903682,0.419247529,0.032,0,0,FALSE
225,0,0,50,1.581452206,0.588174849,0.256,1,0,FALSE
225,1,1,50,2.166185738,0.336658028,0.128,1,0,FALSE
225,1,1,50,1.621990319,0.504355228,0.256,1,0,FALSE
225,1,1,50,1.51796594,0.370827592,0.256,1,0,FALSE
225,0,0,50,3.134231598,0.589911507,0.032,1,0,FALSE
225,0,0,50,2.485831282,0.428908272,0.064,1,0,FALSE
225,0,1,50,3.866251394,0.404418772,0.064,0,0,FALSE
225,1,1,50,4.434086549,0.489739592,0.032,1,0,FALSE
225,1,1,50,3.814175208,0.437938711,0.064,1,0,FALSE
225,1,1,50,1.756221917,0.496572418,0.256,1,0,FALSE
225,1,1,50,3.120172005,0.329172861,0.064,1,0,FALSE
225,1,1,50,1.721641206,0.510512469,0.032,1,0,FALSE
225,0,0,50,3.114204339,0.446174931,0.128,1,0,FALSE
225,1,1,50,1.722657301,0.416087554,0.128,1,0,FALSE
225,0,0,50,3.300576723,0.488290314,0.064,1,0,FALSE
225,0,0,30,2.960972746,0.717740443,0.032,1,0,FALSE
225,1,1,50,2.021433067,0.418686654,0.064,1,0,FALSE
225,1,1,50,1.40515292,0.444146365,0.256,1,0,FALSE
225,1,1,50,3.078059339,0.461883638,0.032,1,0,FALSE
225,1,1,50,2.286164546,0.447973774,0.032,1,0,FALSE
225,0,0,50,2.107588557,0.345647111,0.032,1,0,FALSE
225,0,0,50,1.859822168,0.446605095,0.256,1,0,FALSE
225,1,1,50,1.734952161,0.554236518,0.256,1,0,FALSE
225,1,1,50,3.131210785,0.415758818,0.064,1,0,FALSE
225,1,1,50,2.417496985,0.26939869,0.128,1,0,FALSE
225,0,0,50,2.044394804,0.271299867,0.256,1,0,FALSE
225,0,0,50,1.787111965,0.428450034,0.256,1,0,FALSE
225,1,1,-50,4.971717806,0.547624963,0.064,1,0,FALSE
225,1,1,50,2.413700971,0.302915913,0.128,1,0,FALSE
225,1,1,50,1.506675099,0.446628641,0.256,1,0,FALSE
225,0,0,50,1.405935065,0.345788084,0.256,1,0,FALSE
225,0,0,50,1.497050882,0.35634025,0.256,1,0,FALSE
225,1,1,50,1.018104951,0.278119109,0.256,1,0,FALSE
225,1,1,50,2.486810548,0.464374065,0.256,1,0,FALSE
225,0,0,50,1.651102354,0.447021676,0.128,1,0,FALSE
225,1,1,50,1.060731703,0.421517591,0.256,1,0,FALSE
225,1,1,50,3.394446197,0.414129626,0.064,1,0,FALSE
225,0,1,50,3.674202346,0.478221745,0.032,0,0,FALSE
225,0,1,50,2.325082222,0.388093646,0.032,0,0,FALSE
225,1,1,50,1.329760602,0.344459857,0.128,1,0,FALSE
225,0,0,50,3.869847571,0.911981972,0.128,1,0,FALSE
225,0,0,-50,4.659793491,0.490145909,0.128,1,0,FALSE
225,0,0,50,1.539561715,0.501255024,0.256,1,0,FALSE
225,0,1,50,4.655115714,0.470012392,0.064,0,0,FALSE
225,0,0,50,2.917714482,0.729958025,0.032,1,0,FALSE
225,0,1,50,2.436563694,0.777926667,0.064,0,0,FALSE
225,0,NaN,50,5.003711793,0,0.064,0,0,FALSE
225,1,0,50,2.525705583,0.668110913,0.064,0,0,FALSE
225,1,1,50,2.121555174,0.294778103,0.032,1,0,FALSE
225,1,1,50,2.713046969,0.495036504,0.032,1,0,FALSE
225,1,1,50,1.245770123,0.481150487,0.128,1,0,FALSE
225,1,1,50,2.141947091,0.511589843,0.032,1,0,FALSE
225,1,1,50,1.57558959,0.328664814,0.128,1,0,FALSE
225,0,0,50,1.928867973,0.429186295,0.128,1,0,FALSE
225,1,1,50,2.216530096,0.679810184,0.064,1,0,FALSE
225,0,1,50,4.081274555,0.45453552,0.064,0,0,FALSE
225,0,0,50,2.948683621,0.481890974,0.128,1,0,FALSE
225,1,0,50,2.590613354,1.062302634,0.032,0,0,FALSE
225,1,1,50,2.027760865,0.372678356,0.128,1,0,FALSE
225,0,0,50,1.454443752,0.371982546,0.128,1,0,FALSE
225,1,1,50,1.518959092,0.518217096,0.128,1,0,FALSE
225,1,1,50,1.038334161,0.495373089,0.256,1,0,FALSE
225,0,0,50,1.21773999,0.368720841,0.256,1,0,FALSE
225,1,1,50,3.519334015,0.319077425,0.064,1,0,FALSE
225,0,0,50,2.732598481,0.35202683,0.032,1,0,FALSE
225,1,1,50,1.224091636,0.368388784,0.256,1,0,FALSE
225,0,0,50,1.405381133,0.469942056,0.128,1,0,FALSE
225,1,1,50,1.132978536,0.787842792,0.256,1,0,FALSE
225,0,0,50,1.250554761,0.580820392,0.128,1,0,FALSE
225,0,0,50,3.126832766,0.445222229,0.032,1,0,FALSE
225,1,1,50,1.289755591,0.439940109,0.128,1,0,FALSE
225,1,1,50,1.785206864,0.340713651,0.128,1,0,FALSE
225,1,1,50,1.956007589,0.562699442,0.064,1,0,FALSE
225,0,0,50,2.615264355,0.481493109,0.128,1,0,FALSE
225,0,0,50,2.176833596,0.41337797,0.032,1,0,FALSE
225,1,1,50,2.931422094,0.746422011,0.032,1,0,FALSE
225,1,1,50,3.296785236,0.444793574,0.064,1,0,FALSE
225,0,0,50,1.554194558,0.661776172,0.256,1,0,FALSE
225,1,1,50,2.304925461,0.944939226,0.064,1,0,FALSE
225,1,1,50,1.328167936,0.337781286,0.032,1,0,FALSE
225,1,1,50,1.144275414,0.331446546,0.256,1,0,FALSE
225,1,1,50,1.702091506,0.420867967,0.128,1,0,FALSE
225,0,0,50,1.078365737,0.490087346,0.256,1,0,FALSE
225,0,0,50,1.132758774,0.528836578,0.128,1,0,FALSE
225,0,0,50,1.471661809,0.530963252,0.256,1,0,FALSE
225,1,1,50,1.905188088,0.462768117,0.064,1,0,FALSE
225,1,1,50,3.496866137,0.588535584,0.032,1,0,FALSE
225,1,1,50,2.035052533,0.645817818,0.032,1,0,FALSE
225,0,1,50,3.023326395,0.557823639,0.064,0,0,FALSE
225,1,1,50,3.530876615,0.394741728,0.032,1,0,FALSE
225,0,0,50,2.079887161,0.45607717,0.128,1,0,FALSE
225,1,1,50,3.333877202,0.405310496,0.064,1,0,FALSE
225,1,1,50,2.1028009,0.488348877,0.064,1,0,FALSE
225,0,1,50,1.902496917,0.328643683,0.032,0,0,FALSE
225,1,1,50,2.401778618,0.379605667,0.064,1,0,FALSE
225,1,1,50,2.71906052,0.554193653,0.032,1,0,FALSE
225,0,0,50,2.413954843,0.756427792,0.064,1,0,FALSE
225,1,1,50,1.889433798,0.403415055,0.256,1,0,FALSE
225,1,1,50,1.260517375,0.312709177,0.128,1,0,FALSE
225,0,1,-50,3.445399427,0.694107952,0.032,0,0,FALSE
225,0,0,50,1.72278801,0.435400287,0.256,1,0,FALSE
225,1,1,50,3.508176298,0.719174023,0.064,1,0,FALSE
225,1,1,50,1.113074741,0.511598296,0.256,1,0,FALSE
225,0,1,50,3.765749837,0.787345009,0.064,0,0,FALSE
225,1,1,50,2.660318744,0.344253679,0.032,1,0,FALSE
225,0,0,50,1.376920232,0.530134317,0.256,1,0,FALSE
225,1,1,50,1.770610849,0.407740851,0.128,1,0,FALSE
225,1,1,40,1.26774716,0.511359818,0.256,1,0,FALSE
225,1,1,50,0.96295905,0.285742834,0.256,1,0,FALSE
225,1,1,50,2.652980286,0.510575862,0.064,1,0,FALSE
225,1,1,50,1.370802536,0.569582378,0.128,1,0,FALSE
225,0,0,50,1.37941398,0.281618989,0.128,1,0,FALSE
225,1,1,50,1.104200973,0.522153178,0.128,1,0,FALSE
225,0,0,50,3.554881312,0.436043572,0.256,1,0,FALSE
225,0,1,-10,4.631794753,0.562378252,0.032,0,0,FALSE
225,0,0,50,1.710811019,0.432882692,0.128,1,0,FALSE
225,1,1,50,3.948939908,0.58010647,0.256,1,0,FALSE
225,0,0,50,1.731384662,0.361003235,0.128,1,0,FALSE
225,0,0,50,1.478489201,0.732918463,0.256,1,0,FALSE
225,0,0,50,1.335766304,0.430924763,0.256,1,0,FALSE
225,1,1,50,3.206391492,0.420245813,0.064,1,0,FALSE
225,0,0,50,1.513241374,0.353800618,0.032,1,0,FALSE
225,1,1,50,1.029002154,0.412725327,0.128,1,0,FALSE
225,1,1,50,2.068877059,0.388501774,0.032,1,0,FALSE
225,0,0,50,1.739720499,0.330968987,0.256,1,0,FALSE
225,1,1,50,2.534294688,0.303431506,0.064,1,0,FALSE
225,1,1,50,2.926840614,0.403006926,0.032,1,0,FALSE
225,0,0,50,1.524795445,0.54390985,0.032,1,0,FALSE
225,1,1,50,2.348838178,0.310382062,0.032,1,0,FALSE
225,0,0,50,1.379805203,0.527777618,0.256,1,0,FALSE
225,1,1,50,3.339536358,0.418855702,0.064,1,0,FALSE
225,0,1,50,2.719422764,0.38843174,0.032,0,0,FALSE
225,1,1,50,1.157989063,0.398596305,0.128,1,0,FALSE
225,0,0,50,4.208969763,0.710905504,0.064,1,0,FALSE
225,1,1,50,3.363861943,0.444446121,0.064,1,0,FALSE
225,0,0,50,2.080711568,0.338302616,0.064,1,0,FALSE
225,0,0,50,2.013138587,0.34508684,0.064,1,0,FALSE
225,0,0,50,2.392027917,0.609713873,0.032,1,0,FALSE
225,0,0,50,1.490508756,0.48815719,0.064,1,0,FALSE
225,1,1,50,1.278000776,0.345813441,0.128,1,0,FALSE
225,0,0,50,1.588673538,0.538387139,0.128,1,0,FALSE
225,1,1,50,1.593513117,0.377782977,0.128,1,0,FALSE
225,1,1,50,1.095914945,0.486461284,0.256,1,0,FALSE
225,1,1,50,1.252701962,0.431998817,0.032,1,0,FALSE
225,1,1,50,1.060229995,0.298048562,0.256,1,0,FALSE
225,0,1,50,2.414450816,0.487942258,0.032,0,0,FALSE
225,1,1,50,1.646409785,0.512087325,0.256,1,0,FALSE
225,1,0,-10,3.953793977,0.783910634,0.064,0,0,FALSE
225,1,0,50,3.231515523,0.653930875,0.032,0,0,FALSE
225,0,0,50,1.194877569,0.513673048,0.256,1,0,FALSE
225,0,0,50,2.219946056,0.527201952,0.064,1,0,FALSE
225,0,1,50,2.204515974,0.598081315,0.032,0,0,FALSE
225,1,1,50,1.366672352,0.352747394,0.128,1,0,FALSE
225,1,0,50,2.560415494,0.75457099,0.064,0,0,FALSE
225,0,0,50,2.652526878,0.422361619,0.128,1,0,FALSE
225,1,1,50,1.153227669,0.429355644,0.128,1,0,FALSE
225,0,0,50,1.179203275,0.578473353,0.032,1,0,FALSE
225,1,1,50,1.80130921,0.523347073,0.032,1,0,FALSE
225,0,0,50,1.445811781,0.280057718,0.032,1,0,FALSE
225,0,0,50,1.536000555,0.471873118,0.128,1,0,FALSE
225,0,0,50,1.620992639,0.495016882,0.128,1,0,FALSE
225,1,0,50,1.836514187,0.45487935,0.032,0,0,FALSE
225,1,1,50,0.970859288,0.603231518,0.128,1,0,FALSE
225,0,0,50,1.683979008,0.388676557,0.032,1,0,FALSE
225,0,1,50,3.37897325,0.537702498,0.064,0,0,FALSE
225,0,0,50,1.268983317,0.323812859,0.256,1,0,FALSE
225,1,1,50,1.416429875,0.453560179,0.064,1,0,FALSE
225,1,1,50,1.102057395,0.56579542,0.128,1,0,FALSE
225,1,1,50,1.082809262,0.465493399,0.032,1,0,FALSE
225,0,1,50,2.243598471,0.464217697,0.032,0,0,FALSE
225,1,1,50,1.191591111,0.503587875,0.256,1,0,FALSE
225,0,0,50,1.533697288,0.52786335,0.128,1,0,FALSE
225,1,0,50,2.508420813,0.653895556,0.064,0,0,FALSE
225,1,1,50,1.565916771,0.702520161,0.032,1,0,FALSE
225,1,1,50,1.749505311,0.453774506,0.064,1,0,FALSE
225,0,0,50,1.451348679,0.870464593,0.128,1,0,FALSE
225,1,1,50,1.594605282,0.486241523,0.128,1,0,FALSE
225,1,1,50,1.2207119,0.57000892,0.256,1,0,FALSE
225,0,1,50,1.065779572,0.44473169,0.064,0,0,FALSE
225,1,1,50,1.00485105,0.443897322,0.256,1,0,FALSE
225,1,1,50,1.434878052,0.578625194,0.064,1,0,FALSE
225,1,1,50,1.191644844,0.50293976,0.256,1,0,FALSE
225,0,0,50,1.195610811,0.426770128,0.256,1,0,FALSE
225,0,0,50,1.065597544,0.355934536,0.128,1,0,FALSE
225,0,1,50,1.094737954,0.429355342,0.032,0,0,FALSE
225,1,0,-50,2.256855089,0.846570078,0.032,0,0,FALSE
225,0,0,40,2.635395457,0.338975786,0.064,1,0,FALSE
225,1,1,50,1.23668746,0.38631201,0.256,1,0,FALSE
225,0,0,50,1.76346106,0.48711121,0.064,1,0,FALSE
225,1,1,50,1.079341984,0.432588972,0.256,1,0,FALSE
225,0,0,50,1.069611207,0.945243813,0.256,1,0,FALSE
225,0,0,50,1.537970559,0.664687406,0.064,1,0,FALSE
225,1,1,50,2.132428227,0.48703363,0.128,1,0,FALSE
225,0,0,50,0.961806209,0.92101543,0.064,1,0,FALSE
225,1,1,50,3.495694278,0.49772707,0.032,1,0,FALSE
225,1,1,50,1.925859839,0.512968785,0.128,1,0,FALSE
225,1,1,50,1.061945522,0.340676823,0.256,1,0,FALSE
225,1,1,50,1.378162125,0.461953974,0.032,1,0,FALSE
225,1,1,50,1.164178604,0.545124876,0.256,1,0,FALSE
225,1,0,50,3.714896527,0.409394796,0.064,0,0,FALSE
225,0,0,50,2.269275225,0.787050384,0.064,1,0,FALSE
225,0,0,50,1.050718979,0.728960043,0.256,1,0,FALSE
225,1,1,50,2.686552147,0.885971048,0.064,1,0,FALSE
225,1,1,50,2.066768799,0.486438342,0.128,1,0,FALSE
225,0,0,50,1.338090703,0.527392131,0.256,1,0,FALSE
225,0,0,50,1.180627195,0.537062836,0.064,1,0,FALSE
225,0,0,50,1.370336147,0.569288055,0.032,1,0,FALSE
225,0,0,50,1.360101247,0.497051485,0.256,1,0,FALSE
225,1,1,50,1.30678015,0.671528081,0.128,1,0,FALSE
225,1,1,50,1.279347418,0.495313016,0.032,1,0,FALSE
225,1,1,50,2.241933356,0.643013749,0.256,1,0,FALSE
225,1,1,50,1.140367406,0.448416315,0.032,1,0,FALSE
225,1,1,50,1.031299686,0.546193194,0.064,1,0,FALSE
225,0,0,50,4.819994053,0.59501492,0.064,1,0,FALSE
225,1,1,50,1.181291007,0.42610058,0.256,1,0,FALSE
225,1,NaN,50,5.000741393,0,0.032,0,0,FALSE
225,1,1,50,3.337976898,0.471944057,0.064,1,0,FALSE
225,1,1,50,2.498751315,0.438423213,0.128,1,0,FALSE
225,1,1,50,1.405219935,0.421043051,0.128,1,0,FALSE
225,0,0,50,2.182828733,0.545870495,0.064,1,0,FALSE
225,0,0,50,1.392976996,0.305215558,0.256,1,0,FALSE
225,0,0,50,4.22060051,0.322111822,0.064,1,0,FALSE
225,1,1,50,1.349635115,0.446561928,0.128,1,0,FALSE
225,0,0,50,2.68819281,0.429564839,0.128,1,0,FALSE
225,0,0,50,1.132782924,0.438175679,0.032,1,0,FALSE
225,0,0,50,1.119604188,0.316289053,0.256,1,0,FALSE
225,0,0,50,1.023379826,0.480697078,0.256,1,0,FALSE
225,1,1,50,1.950035394,0.455376228,0.064,1,0,FALSE
225,1,1,50,1.247883514,0.461370157,0.256,1,0,FALSE
225,0,0,50,0.914276486,0.451268684,0.128,1,0,FALSE
225,0,1,50,2.618926037,0.41041723,0.064,0,0,FALSE
225,0,0,50,4.221025241,0.880511126,0.032,1,0,FALSE
225,1,1,50,1.251071563,0.502461297,0.128,1,0,FALSE
225,1,1,50,1.235030195,0.486396081,0.128,1,0,FALSE
225,0,0,50,2.472713826,0.405443922,0.032,1,0,FALSE
225,1,1,50,0.930214011,0.327397262,0.128,1,0,FALSE
225,0,1,50,4.392373558,0.743760122,0.128,0,0,FALSE
225,0,1,50,2.770881324,0.520204004,0.032,0,0,FALSE
225,0,1,50,2.935583371,0.485857545,0.032,0,0,FALSE
225,1,1,50,1.218673372,0.402913649,0.256,1,0,FALSE
225,1,1,50,0.998801576,0.53003953,0.256,1,0,FALSE
225,1,1,50,0.946543061,0.515069498,0.064,1,0,FALSE
225,0,1,50,2.773644642,0.496490913,0.064,0,0,FALSE
225,1,1,50,1.137091212,0.546027467,0.256,1,0,FALSE
225,1,1,50,0.962557865,0.504940252,0.256,1,0,FALSE
225,0,0,50,2.021764822,0.979174597,0.064,1,0,FALSE
225,1,1,50,2.489780042,0.311301557,0.032,1,0,FALSE
225,0,0,50,2.195673298,0.760042081,0.032,1,0,FALSE
225,1,1,50,1.773624416,0.701972569,0.032,1,0,FALSE
225,0,0,50,1.956166674,0.810832301,0.128,1,0,FALSE
291,1,NaN,50,5.001004934,0,0.128,0,1,FALSE
291,0,1,30,1.247363747,3.723274013,0.032,0,1,FALSE
291,1,1,30,2.839117011,1.305509839,0.064,1,1,FALSE
291,0,0,30,2.148397238,1.620456818,0.256,1,1,FALSE
291,1,1,30,1.137179955,1.337400261,0.128,1,1,FALSE
291,1,1,40,2.333924802,1.482458185,0.064,1,1,FALSE
291,1,0,20,1.843302172,1.404094177,0.032,0,1,FALSE
291,1,1,40,2.237363916,1.047667189,0.064,1,1,FALSE
291,1,1,50,1.494627574,0.789637982,0.032,1,1,FALSE
291,1,1,40,1.337602516,1.255320504,0.128,1,1,FALSE
291,0,1,50,0.77359919,1.079728774,0.256,0,1,FALSE
291,0,0,10,1.358947926,1.088093964,0.256,1,1,FALSE
291,1,1,30,0.83258479,1.302290971,0.032,1,0,FALSE
291,0,1,40,0.943180638,0.652962457,0.256,0,0,FALSE
291,1,1,40,0.916143119,0.838234637,0.032,1,0,FALSE
291,0,1,40,1.049444011,0.888014934,0.128,0,0,FALSE
291,0,1,50,1.020717213,0.899794002,0.064,0,0,FALSE
291,1,1,50,0.95426389,0.968750453,0.064,1,0,FALSE
291,1,1,50,1.114338464,0.854712352,0.064,1,0,FALSE
291,0,1,40,0.944693623,0.656018917,0.032,0,0,FALSE
291,0,1,30,0.765890874,1.614803348,0.032,0,0,FALSE
291,0,1,40,0.84297615,4.623026055,0.064,0,0,FALSE
291,0,1,50,0.947817703,0.487131474,0.256,0,0,FALSE
291,0,1,50,0.868547474,0.473888324,0.256,0,0,FALSE
291,1,1,20,1.012179955,1.529948778,0.128,1,0,FALSE
291,0,1,30,1.18668102,1.130824933,0.128,0,0,FALSE
291,0,1,30,1.145229991,2.079952763,0.256,0,0,FALSE
291,0,1,50,0.859382019,0.643984163,0.032,0,0,FALSE
291,1,1,50,1.381503845,0.93314096,0.064,1,0,FALSE
291,0,1,40,1.021550683,2.757436933,0.256,0,0,FALSE
291,0,1,50,0.858330596,0.639608218,0.032,0,0,FALSE
291,1,1,50,1.664639492,1.340331444,0.064,1,0,FALSE
291,0,1,50,1.351522162,1.037618153,0.128,0,0,FALSE
291,1,1,50,2.043818616,0.456556008,0.256,1,0,FALSE
291,0,0,40,1.923945619,1.582676559,0.256,1,0,FALSE
291,0,1,50,1.151988616,1.448476691,0.032,0,0,FALSE
291,1,0,-40,2.367564275,1.716676286,0.128,0,0,FALSE
291,0,1,-30,1.740463543,1.530192993,0.064,0,0,FALSE
