Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition
31,3,1,1,0.81091,0.28618,Small
31,1,1,2,0.68883,0.32121,Small
31,3,1,2,0.3302,0.30408,Small
31,5,2,2,0.34127,0.21908,Small
31,5,1,2,0.34571,0.54346,Small
31,1,1,3,0.28798,0.31131,Small
31,5,2,1,0.60767,0.66685,Small
31,3,1,2,0.31751,0.30002,Small
31,4,1,2,0.84394,0.26197,Small
31,6,1,2,0.80898,0.33015,Small
31,6,2,2,0.35658,0.20149,Small
31,5,2,2,0.312,0.1671,Small
31,4,1,2,0.38304,0.2347,Small
31,2,1,3,0.060466,0.22149,Small
31,5,2,2,0.021695,0.35978,Small
31,2,1,2,0.25938,0.26841,Small
31,1,1,2,0.79104,0.23519,Small
31,1,1,3,0.29846,0.23329,Small
31,4,2,2,0.30598,0.24103,Small
31,1,1,2,0.7138,0.43233,Small
31,2,1,2,0.30952,0.26072,Small
31,4,2,2,0.30752,0.14665,Small
31,6,2,2,0.26778,0.21205,Small
31,1,1,2,0.32752,0.22982,Small
31,2,2,1,0.38273,0.57049,Small
31,6,2,2,0.25802,0.14693,Small
31,6,1,2,0.47736,0.21392,Small
31,6,2,2,0.30793,0.211,Small
31,7,2,2,0.30821,0.19525,Small
31,7,2,3,0.28308,0.21883,Small
31,5,2,2,0.29422,0.32589,Small
31,1,1,2,0.36336,0.23181,Small
31,3,1,2,0.72301,0.2657,Small
31,3,1,1,0.28158,0.61737,Small
31,7,2,2,0.3028,0.22996,Small
31,3,1,2,0.42972,0.27945,Small
31,4,2,1,0.52287,0.50609,Small
31,2,1,2,0.69885,0.21006,Small
31,4,2,1,0.44866,0.77781,Small
31,4,1,1,0.39945,0.77867,Small
31,5,2,2,0.58826,0.33619,Small
31,2,1,2,0.26162,0.28662,Small
31,2,1,3,0.29289,0.25277,Small
31,7,2,2,0.27654,0.43697,Small
31,7,2,2,0.32578,0.22021,Small
31,5,2,2,0.60933,0.14852,Small
31,2,1,2,0.98638,0.27852,Small
31,6,1,1,0.41653,0.49108,Small
31,6,2,3,0.25315,0.14221,Small
31,1,1,2,0.20828,0.24321,Small
31,5,2,2,0.58077,0.19246,Small
31,5,1,2,0.36547,0.32207,Small
31,6,1,2,0.21792,0.25241,Small
31,6,2,2,0.27817,0.30245,Small
31,6,2,2,0.28131,0.18498,Small
31,7,2,3,0.2381,0.1758,Small
31,7,2,2,0.2413,0.11496,Small
31,5,2,2,0.73892,0.20092,Small
31,3,1,2,0.30051,0.18771,Small
31,7,2,3,0.22714,0.12523,Small
31,7,2,2,0.24515,0.23101,Small
31,6,2,3,0.24429,0.085915,Small
31,3,1,2,0.16456,0.17691,Small
31,7,1,2,0.98555,0.20567,Small
31,3,1,3,0.28168,0.19331,Small
31,1,1,3,0.28922,0.13698,Small
31,5,1,2,0.45143,0.29258,Small
31,1,1,2,0.30606,0.15304,Small
31,3,1,2,0.36439,0.20891,Small
31,4,2,2,0.42946,0.20722,Small
31,4,1,2,0.21657,0.40279,Small
31,2,1,2,0.2389,0.16073,Small
31,1,1,3,0.28162,0.16935,Small
31,3,1,2,0.68796,0.15987,Small
31,4,2,3,0.35585,0.14495,Small
31,2,1,2,0.2609,0.19795,Small
31,7,2,2,0.25839,0.10739,Small
31,3,1,2,0.32604,0.19644,Small
31,1,1,1,0.29349,0.28525,Small
31,4,1,2,0.69035,0.29834,Small
31,4,1,2,0.34174,0.17154,Small
31,2,1,2,1.1947,0.27085,Small
31,7,2,3,0.25906,0.14812,Small
31,6,2,2,0.51527,0.073885,Small
31,4,1,2,0.49681,0.32823,Small
31,2,1,2,0.20591,0.2011,Small
31,7,2,2,0.29146,0.059208,Small
31,3,1,2,0.11613,0.12255,Small
31,3,1,2,0.27313,0.10564,Small
31,2,1,2,0.29686,0.087863,Small
31,7,2,2,0.24032,0.042126,Small
31,2,1,2,0.31001,0.19711,Small
31,1,1,2,0.018393,0.092709,Small
31,2,1,2,0.22676,0.11711,Small
31,3,2,2,0.61179,0.12695,Small
31,2,1,2,0.22926,0.19178,Small
31,3,2,1,0.44344,0.24535,Small
31,5,1,2,0.22804,0.11846,Small
31,6,2,2,0.32651,0.19693,Small
31,4,1,1,0.32736,0.34993,Small
31,7,2,2,0.23316,0.11481,Small
31,4,2,2,0.43218,0.26588,Small
31,7,2,2,0.27067,0.054882,Small
31,5,1,2,0.20666,0.089737,Small
31,6,2,2,0.53566,0.085527,Small
31,5,2,3,0.24671,0.047577,Small
31,1,1,2,0.17709,0.13352,Small
31,3,1,2,0.00050575,0.20095,Small
31,5,2,2,0.32765,0.10222,Small
31,1,1,3,0.16037,0.069404,Small
31,5,2,3,0.30212,0.045003,Small
31,6,1,2,0.56138,0.05459,Small
31,7,2,2,0.3225,0.072807,Small
31,1,1,2,0.23332,0.08309,Small
31,1,1,2,0.27481,0.035099,Small
31,4,1,1,0.50235,0.70152,Small
31,3,1,2,0.32283,0.21722,Small
31,6,1,2,0.23516,0.060902,Small
31,2,1,2,0.1287,0.39912,Small
31,6,2,2,0.22696,0.11738,Small
31,5,1,2,0.87329,0.13799,Small
31,3,1,2,0.26737,0.18767,Small
31,4,2,3,0.2549,0.19172,Small
31,7,2,3,0.17434,0.12262,Small
31,1,1,3,0.11319,0.11935,Small
31,6,2,3,0.21028,0.069659,Small
31,2,1,2,0.25658,0.11373,Small
31,1,1,3,0.00048985,0.095353,Small
31,5,1,2,0.24721,0.072237,Small
31,6,2,3,0.24006,0.017674,Small
31,2,1,3,0.27802,0.18237,Small
31,5,1,2,0.39429,0.1182,Small
31,4,1,2,0.28341,0.13119,Small
31,1,1,3,0.1513,0.068102,Small
31,4,1,2,1.0452,0.14342,Small
31,1,1,3,0.038857,0.1365,Small
31,5,1,2,0.27947,0.0073387,Small
31,6,2,2,0.23549,0.10913,Small
31,1,1,2,0.0024028,0.0694,Small
31,3,1,2,0.48391,0.11583,Small
31,1,1,3,0.06417,0.00047738,Small
31,2,1,2,0.22305,0.1055,Small
31,6,1,1,0.53673,0.43868,Small
31,1,1,2,0.2578,0.13086,Small
31,7,2,2,0.35353,0.1026,Small
31,7,2,2,0.15102,0.092039,Small
31,6,1,2,0.28375,0.043515,Small
31,7,2,3,0.37483,0.14716,Small
31,2,1,2,0.13863,0.12166,Small
31,2,1,2,0.21893,0.093437,Small
31,5,2,2,0.23943,0.080984,Small
31,4,1,2,0.10673,0.13777,Small
31,4,1,3,0.28756,0.22333,Small
31,5,2,2,0.77605,0.12468,Small
31,4,1,2,0.23269,0.10631,Small
31,4,2,2,0.24453,0.094089,Small
31,6,2,2,0.2673,0.17158,Small
31,3,1,3,0.11334,0.063645,Small
31,7,2,2,0.24708,0.024028,Small
31,5,1,2,0.22338,0.081745,Small
31,7,2,2,0.28288,0.05069,Small
31,3,1,2,0.053099,0.094171,Small
31,3,1,2,0.26733,0.11574,Small
31,4,1,2,0.00048517,0.21124,Small
31,3,1,2,0.25268,0.13373,Small
31,6,1,2,0.89243,0.33904,Small
31,7,2,2,0.26086,0.24567,Small
31,6,2,2,0.23099,0.26459,Small
31,7,1,2,0.56539,0.18611,Small
31,6,1,2,0.59358,0.27784,Small
31,1,1,2,0.18588,0.21353,Small
31,1,1,3,0.30933,0.30842,Small
31,6,2,1,0.77507,0.69169,Small
31,1,1,3,0.7558,0.32844,Small
31,5,2,2,0.22037,0.000545,Small
31,7,2,2,0.45318,0.09435,Small
31,4,1,2,0.25797,0.099061,Small
31,4,1,2,0.20659,0.049596,Small
31,1,1,2,0.10657,0.0023263,Small
31,4,2,2,0.2559,0.21706,Small
31,7,2,3,0.15181,0.020831,Small
31,2,1,3,0.00048956,0.00048913,Small
31,2,1,2,0.70983,0.10923,Small
31,3,1,2,0.032477,0.13016,Small
31,2,1,2,0.24005,0.081766,Small
31,7,2,2,0.30381,0.10331,Small
31,5,1,2,0.11452,0.129,Small
31,2,1,2,0.0054694,0.16837,Small
31,5,1,2,0.29439,0.14215,Small
31,6,2,2,0.88753,0.31958,Small
31,1,1,2,0.25898,0.12389,Small
31,4,1,2,0.61577,0.1704,Small
31,5,1,2,0.19101,0.11476,Small
31,5,1,2,0.18667,0.11842,Small
31,3,1,2,0.32499,0.14767,Small
31,3,1,2,0.47445,0.12308,Small
31,5,1,1,0.20709,0.38627,Small
31,4,1,2,0.4155,0.23396,Small
31,2,1,2,0.12531,0.099588,Small
31,2,1,2,0.28066,0.072527,Small
31,5,2,2,0.25311,0.35019,Small
31,2,1,2,0.39023,0.17796,Small
31,7,2,2,0.20661,0.10567,Small
31,7,2,2,0.33069,0.056344,Small
31,1,1,3,0.13268,0.10626,Small
31,4,1,2,0.29301,0.13217,Small
31,4,1,2,0.13617,0.069794,Small
31,1,1,2,0.041657,0.019259,Small
31,7,2,3,0.24112,0.15465,Small
31,4,1,2,0.65442,0.047777,Small
31,6,2,1,0.48308,0.56298,Small
31,6,1,2,0.66242,0.11963,Small
31,4,1,2,0.00048682,0.15464,Small
31,7,2,2,0.27307,0.057449,Small
31,5,2,1,0.31079,0.58188,Small
31,3,1,3,0.11519,0.09749,Small
31,7,2,2,0.23425,0.043989,Small
31,1,1,3,0.18515,0.084924,Small
31,6,1,2,0.24208,0.059782,Small
31,3,1,2,0.17289,0.065231,Small
31,4,1,2,0.21013,0.08438,Small
31,2,1,1,0.11091,0.19793,Small
31,3,1,2,0.010591,0.10954,Small
31,2,1,3,0.2776,0.03788,Small
31,1,1,2,0.13991,0.065624,Small
31,3,1,2,0.00049178,0.11371,Small
31,3,1,2,0.16585,0.058238,Small
31,6,2,3,0.21497,0.017218,Small
31,6,2,2,0.25747,0.73067,Small
31,3,1,2,0.29197,0.0038622,Small
31,4,1,2,0.17467,0.00054074,Small
31,3,1,2,0.03296,0.1066,Small
31,5,1,1,0.2665,0.47504,Small
31,2,1,2,0.22821,0.1586,Small
31,1,1,3,0.12003,0.094417,Small
31,6,2,2,0.93034,0.28821,Small
31,2,1,3,0.12139,0.055632,Small
31,5,1,2,0.34781,0.11279,Small
31,7,2,2,0.60456,0.063729,Small
31,6,2,2,0.99655,0.11261,Small
31,5,1,2,0.070455,0.094751,Small
31,7,2,1,0.59182,0.77982,Small
31,1,1,3,0.19684,0.032406,Small
31,1,1,2,0.20377,0.030753,Small
31,4,1,2,0.26189,0.079014,Small
31,3,1,2,0.069522,0.10183,Small
31,2,1,2,0.1487,0.033759,Small
31,3,1,2,0.048975,0.0097649,Small
31,5,2,2,0.29079,0.066638,Small
31,7,2,3,0.59521,0.78154,Big
31,2,1,2,1.2225,0.91299,Big
31,7,2,3,0.41403,0.69632,Big
31,4,1,3,0.38391,0.53141,Big
31,5,1,1,1.2003,1.012,Big
31,6,2,2,0.51691,1.3875,Big
31,3,1,2,1.1797,0.42379,Big
31,4,2,2,0.49506,0.60698,Big
31,2,1,3,0.52419,0.37068,Big
31,5,1,2,0.39087,0.42596,Big
31,6,2,2,0.40933,0.34855,Big
31,2,1,2,0.43363,0.39566,Big
31,3,1,2,0.47152,0.31199,Big
31,7,2,2,0.37847,0.47894,Big
31,2,1,2,0.83552,0.57344,Big
31,2,1,2,0.49569,0.47894,Big
31,4,1,1,0.75806,1.1156,Big
31,3,1,2,0.87646,0.54094,Big
31,4,2,3,0.33606,0.36571,Big
31,1,1,3,0.38444,0.36407,Big
31,4,2,2,0.6377,0.41559,Big
31,5,2,1,0.58885,0.61668,Big
31,4,1,2,0.50293,0.40619,Big
31,1,1,2,0.71762,0.54796,Big
31,1,1,3,0.38895,0.33678,Big
31,6,2,2,0.35618,0.37743,Big
31,6,2,2,0.71161,0.93475,Big
31,3,1,2,0.72893,0.35109,Big
31,4,1,1,1.2263,0.89297,Big
31,7,2,3,0.28801,0.30365,Big
31,3,1,2,0.4044,0.68743,Big
31,1,1,2,0.89635,0.93568,Big
31,1,1,3,0.46021,0.46943,Big
31,2,1,2,0.47727,0.75783,Big
31,4,1,2,0.41945,0.34191,Big
31,5,2,3,0.31931,0.28578,Big
31,5,2,2,0.39233,0.30013,Big
31,3,1,2,0.86664,0.47528,Big
31,3,1,3,0.31571,0.37823,Big
31,4,1,1,0.77494,0.77151,Big
31,2,1,3,0.33048,0.38409,Big
31,6,2,3,0.29624,0.2633,Big
31,5,1,2,0.53263,0.31451,Big
31,4,1,2,1.013,0.6958,Big
31,6,1,2,0.60725,0.8105,Big
31,6,2,2,0.53809,0.30381,Big
31,5,1,1,0.91168,1.2952,Big
31,1,1,3,0.48373,0.36359,Big
31,2,1,2,0.35049,0.50756,Big
31,5,2,2,0.86238,0.30305,Big
31,5,2,3,0.36509,0.35333,Big
31,3,1,3,0.55801,0.6592,Big
31,2,1,2,0.43129,0.31964,Big
31,3,1,2,0.59785,0.45732,Big
31,7,2,3,0.46853,0.30077,Big
31,2,1,3,0.37108,0.28738,Big
31,1,1,3,0.3017,0.42067,Big
31,2,1,3,0.79252,0.35603,Big
31,1,1,2,0.31738,0.3639,Big
31,6,2,3,0.38302,0.44273,Big
31,6,2,2,0.75545,0.30471,Big
31,3,1,2,0.3087,0.29189,Big
31,4,1,2,0.093886,0.34971,Big
31,1,1,3,0.29407,0.28735,Big
31,1,1,3,0.66328,0.32789,Big
31,1,1,2,0.34462,0.30261,Big
31,3,1,1,0.79567,0.64022,Big
31,7,2,1,0.49107,0.90698,Big
31,2,1,2,0.29201,0.69167,Big
31,5,2,2,0.41059,0.26975,Big
31,7,2,3,0.29714,0.2721,Big
31,7,2,2,0.30174,0.22867,Big
31,5,2,2,0.7953,0.61514,Big
31,6,2,2,0.46097,0.26202,Big
31,7,2,2,0.51199,0.25523,Big
31,7,2,1,0.47657,0.62123,Big
31,6,2,2,0.27951,0.37507,Big
31,7,2,2,0.4361,0.3498,Big
31,4,1,1,0.44415,1.062,Big
31,5,1,2,0.58268,0.65069,Big
31,7,2,2,0.3609,0.262,Big
31,6,1,2,1.1081,1.1236,Big
31,3,1,1,0.38463,0.62054,Big
31,1,1,3,0.33976,0.29759,Big
31,3,1,2,0.86516,0.62581,Big
31,7,2,2,0.808,0.73929,Big
31,7,2,2,0.51221,0.24745,Big
31,2,1,3,0.28481,0.3085,Big
31,4,1,2,0.29922,0.29821,Big
31,1,1,2,0.93791,0.30405,Big
31,1,1,3,0.2827,0.27447,Big
31,3,1,2,0.3619,0.72699,Big
31,1,1,1,0.35052,0.66779,Big
31,6,2,2,0.34249,0.25211,Big
31,7,2,1,0.6082,0.47545,Big
31,5,1,2,0.86486,0.65758,Big
31,4,1,2,0.44045,0.44233,Big
31,4,1,2,0.27567,0.37991,Big
31,1,1,3,0.29174,0.25148,Big
31,6,2,3,0.26098,0.25343,Big
31,6,2,2,0.45784,0.27509,Big
31,5,2,3,0.78218,0.53015,Big
31,3,1,3,0.36136,0.44643,Big
31,6,2,2,0.5187,0.26129,Big
31,5,1,1,0.60619,0.48945,Big
31,2,1,2,0.30279,0.30978,Big
31,1,1,3,0.27301,0.27352,Big
31,3,1,2,0.27886,0.42333,Big
31,4,1,2,0.68606,0.26997,Big
31,6,2,3,0.26663,0.26715,Big
31,3,1,1,0.23649,0.48618,Big
31,4,1,2,0.39341,0.65329,Big
31,3,1,2,0.29995,0.67492,Big
31,7,2,3,0.27326,0.2657,Big
31,7,2,3,0.26381,0.29611,Big
31,7,2,2,0.27522,0.21157,Big
31,5,2,2,0.31847,0.2369,Big
31,6,2,2,0.33914,0.29685,Big
31,7,2,2,0.26951,0.13385,Big
31,4,1,2,0.46826,0.56477,Big
31,6,2,2,0.2822,0.2419,Big
31,4,1,2,0.34842,0.36177,Big
31,7,2,3,0.26148,0.1584,Big
31,4,1,2,0.331,0.25668,Big
31,6,2,2,0.26474,0.19311,Big
31,4,1,1,0.44492,1.1268,Big
31,5,1,2,0.54342,0.22928,Big
31,5,1,1,0.39446,0.84621,Big
31,6,2,2,0.39124,0.30686,Big
31,3,1,2,0.52006,0.47849,Big
31,5,1,1,0.46039,0.75011,Big
31,2,1,3,0.29117,0.31471,Big
31,4,2,2,0.29714,0.44021,Big
31,1,1,2,0.30219,0.30134,Big
31,7,2,2,0.23466,0.21229,Big
31,6,2,2,0.23836,0.32806,Big
31,7,2,2,0.28122,0.11263,Big
31,1,1,3,0.33145,0.24127,Big
31,2,1,3,0.23678,0.24636,Big
31,1,1,3,0.25975,0.17293,Big
31,3,1,2,0.28477,0.25244,Big
31,2,1,2,0.23924,0.18494,Big
31,2,1,2,0.30695,0.20995,Big
31,7,2,2,0.30596,0.24092,Big
31,3,1,2,0.3355,0.22928,Big
31,1,1,3,0.26791,0.18815,Big
31,5,2,2,0.29788,0.19286,Big
31,5,2,2,0.27804,0.17445,Big
31,6,2,2,0.27018,0.19069,Big
31,6,2,3,0.29851,0.00060159,Big
31,3,1,2,0.30713,0.19427,Big
31,5,2,2,0.29362,0.19741,Big
31,2,1,2,0.49016,0.22597,Big
31,1,1,2,0.92499,0.23581,Big
31,4,2,2,0.29793,0.17693,Big
31,2,1,3,0.32412,0.23434,Big
31,3,1,3,0.43101,0.26473,Big
31,2,1,2,0.59452,0.22254,Big
31,5,2,1,0.48023,0.48831,Big
31,7,2,2,0.41699,0.17938,Big
31,5,2,2,0.55801,0.17119,Big
31,2,1,2,0.45811,0.27482,Big
31,4,2,2,0.43152,0.17635,Big
31,2,1,2,0.26927,0.18975,Big
31,1,1,3,0.36281,0.19925,Big
31,3,1,2,0.38452,0.45249,Big
31,1,1,2,0.34432,0.26947,Big
31,2,1,2,0.50327,0.2146,Big
31,6,2,2,0.69822,0.36144,Big
31,2,1,3,0.36285,0.31096,Big
31,1,1,3,0.77083,0.38334,Big
31,7,2,2,0.30734,0.2824,Big
31,6,2,2,0.26135,0.25423,Big
31,6,2,2,0.43938,0.080743,Big
31,4,1,2,0.48769,0.87953,Big
31,7,2,3,0.24842,0.24945,Big
31,6,2,2,0.26329,0.27166,Big
31,5,1,2,0.2962,0.43934,Big
31,1,1,3,0.68419,0.26802,Big
31,7,2,2,0.29002,0.24189,Big
31,7,2,2,0.50913,0.27622,Big
31,6,2,1,0.55016,0.29938,Big
31,3,1,3,0.22987,0.19949,Big
31,7,2,2,0.24562,0.25539,Big
31,4,1,1,0.20855,0.97174,Big
31,3,1,2,0.414,0.32059,Big
31,3,1,2,0.25259,0.26172,Big
31,2,1,3,0.28688,0.20648,Big
31,3,1,2,0.57442,0.2111,Big
31,7,2,3,0.25643,0.21744,Big
31,5,1,2,0.61328,0.16791,Big
31,2,1,3,0.25639,0.24953,Big
31,1,1,3,0.27675,0.22906,Big
31,2,1,1,0.73909,0.52096,Big
31,3,1,2,0.25481,0.30383,Big
31,5,1,1,0.28721,0.30316,Big
31,2,1,3,0.28689,0.2785,Big
31,2,2,2,0.85445,0.76788,Big
31,5,2,2,0.42938,0.2312,Big
31,4,1,2,0.30052,0.32382,Big
31,3,1,2,0.27245,0.24894,Big
31,5,1,2,0.5063,0.30557,Big
31,3,1,3,0.29915,0.28212,Big
31,7,2,2,0.32819,0.18253,Big
31,7,1,1,0.88475,0.61301,Big
31,4,1,2,0.33573,0.24539,Big
31,6,2,2,0.26633,0.24258,Big
31,5,2,2,0.24447,0.20603,Big
31,6,2,2,0.36598,0.2345,Big
31,4,1,3,0.29392,0.2534,Big
31,2,1,3,0.27836,0.17483,Big
31,5,1,2,0.48319,0.24304,Big
31,1,1,3,0.28446,0.22005,Big
31,6,2,2,0.31933,0.15761,Big
31,3,2,2,0.36983,0.22221,Big
31,7,2,3,0.25541,0.12038,Big
31,2,1,2,0.32098,0.23156,Big
31,1,1,3,0.35767,0.15463,Big
31,2,1,2,0.27582,0.23624,Big
31,3,1,1,0.2536,0.3026,Big
31,6,2,2,0.68872,0.14452,Big
31,2,1,3,0.22193,0.29625,Big
31,4,2,2,0.37755,0.16607,Big
31,5,2,2,0.32617,0.18035,Big
31,1,1,3,0.2844,0.2201,Big
31,1,1,3,0.31494,0.24929,Big
31,6,2,3,0.33995,0.16172,Big
31,5,2,2,0.35151,0.12444,Big
31,4,1,2,0.30313,0.21442,Big
31,4,1,2,0.2792,0.1828,Big
31,7,2,2,0.32891,0.13518,Big
31,2,1,2,0.2897,0.20925,Big
31,6,2,3,0.31349,0.1918,Big
31,7,2,2,0.36152,0.19066,Big
31,3,1,1,0.67041,0.28708,Big
31,1,1,3,0.70045,0.1956,Big
31,4,1,2,0.4718,0.23218,Big
31,1,1,2,0.27892,0.19927,Big
31,1,1,2,0.33316,0.20298,Big
31,6,2,2,0.26154,0.17458,Big
31,4,1,2,0.329,0.19134,Big
31,7,2,2,0.26411,0.13649,Big
31,4,1,2,0.46757,0.26808,Big
31,4,1,2,0.39542,0.15127,Big
31,5,2,2,0.46646,0.16293,Big
31,1,1,2,0.39081,0.19464,Big
31,2,1,2,0.19465,0.31844,Big
31,5,2,2,0.32555,0.14796,Big
31,3,1,2,0.25464,0.27184,Big
31,5,1,2,0.302,0.25332,Big
31,1,1,3,0.27759,0.174,Big
31,3,1,1,0.3299,0.79606,Big
34,2,1,2,1.1418,1.2102,Small
34,7,2,3,0.91194,0.67917,Small
34,6,2,2,1.0847,0.49272,Small
34,6,1,1,1.0875,1.0655,Small
34,6,2,3,0.88261,0.77858,Small
34,3,2,2,0.92153,0.54423,Small
34,1,1,2,0.84754,0.93677,Small
34,3,1,1,0.65174,0.805,Small
34,2,1,3,0.70926,0.45437,Small
34,7,2,3,0.50453,0.27125,Small
34,2,1,3,0.58892,0.32073,Small
34,2,2,1,0.82291,0.6654,Small
34,4,1,1,0.82435,0.379,Small
34,6,2,2,0.60916,0.74055,Small
34,4,2,1,0.9306,0.4648,Small
34,5,2,2,0.60221,0.56547,Small
34,2,1,2,0.67674,0.85335,Small
34,2,1,2,0.42823,0.54279,Small
34,1,1,3,0.59978,0.30728,Small
34,4,1,2,0.89177,0.58771,Small
34,3,1,2,0.38344,0.72332,Small
34,4,2,1,0.58867,0.32875,Small
34,5,2,1,0.55935,0.2766,Small
34,6,2,2,0.5139,0.27239,Small
34,7,2,3,0.717,0.25151,Small
34,7,2,1,0.55132,0.63666,Small
34,6,2,1,0.70399,0.23122,Small
34,7,2,1,0.46461,0.7212,Small
34,7,2,1,0.4542,0.27939,Small
34,3,1,2,0.61909,0.42174,Small
34,5,2,1,0.79368,0.2295,Small
34,2,1,2,0.30366,0.39077,Small
34,4,2,1,0.49985,0.40305,Small
34,2,1,2,0.49355,0.21497,Small
34,3,1,2,0.51702,0.29944,Small
34,4,2,2,0.48494,0.22077,Small
34,4,2,2,0.33676,0.34258,Small
34,1,1,3,0.55374,0.471,Small
34,4,2,1,0.81962,0.20638,Small
34,7,2,2,0.36764,0.00053647,Small
34,2,1,3,0.43775,0.36743,Small
34,7,2,3,0.35424,0.75051,Small
34,2,1,2,0.46328,0.3125,Small
34,4,1,2,0.10315,0.68622,Small
34,1,1,3,0.71104,0.022269,Small
34,6,2,2,0.54102,0.18683,Small
34,6,1,1,0.77461,0.75529,Small
34,2,1,3,0.55884,0.22801,Small
34,5,2,1,0.38043,0.87226,Small
34,2,1,2,0.60424,1.0955,Small
34,3,1,2,0.32457,0.36293,Small
34,5,2,2,0.00054371,0.80228,Small
34,3,1,2,0.37436,0.45883,Small
34,5,1,2,0.45014,0.2352,Small
34,1,1,3,0.36699,0.00055552,Small
34,5,2,1,0.59619,0.2001,Small
34,7,2,2,0.54819,0.56928,Small
34,3,1,2,0.34406,0.45381,Small
34,6,2,1,0.5539,0.21519,Small
34,5,1,1,0.93634,0.23065,Small
34,4,2,1,0.79435,0.23844,Small
34,6,2,2,0.58779,0.2556,Small
34,1,1,3,0.258,0.22703,Small
34,5,2,3,0.41427,0.60054,Small
34,1,1,3,0.33044,0.16825,Small
34,4,2,2,0.0071674,0.56994,Small
34,5,2,2,0.57536,0.66789,Small
34,1,1,3,0.23126,0.27287,Small
34,1,1,2,0.39374,0.6374,Small
34,3,1,1,0.61939,0.3502,Small
34,5,2,2,0.40363,0.72676,Small
34,6,1,1,0.64681,0.60092,Small
34,3,1,2,0.00047814,0.524,Small
34,1,1,3,0.4231,0.77763,Small
34,3,2,1,0.62755,0.38216,Small
34,7,2,1,0.80766,0.155,Small
34,1,1,3,0.35836,0.47534,Small
34,6,2,1,0.54056,0.24251,Small
34,3,1,2,0.73036,0.40992,Small
34,7,2,1,0.8717,0.096571,Small
34,4,2,2,0.83418,0.31626,Small
34,1,1,3,0.49239,0.3721,Small
34,5,2,1,0.75207,0.66154,Small
34,7,2,2,0.49031,0.14605,Small
34,7,1,1,0.70526,0.62375,Small
34,6,2,3,0.4433,0.39701,Small
34,3,2,1,0.6152,0.32169,Small
34,5,1,1,0.6084,0.31351,Small
34,1,1,3,0.41567,0.074086,Small
34,6,2,2,0.56058,0.90988,Small
34,7,2,1,0.63693,0.35876,Small
34,2,1,2,0.37886,1.3188,Small
34,4,1,1,0.75188,0.42123,Small
34,2,1,2,0.8374,1.3274,Small
34,3,2,2,0.48118,0.4571,Small
34,1,1,2,0.55972,0.17298,Small
34,2,1,1,0.46422,0.35279,Small
34,5,2,3,0.48448,0.4188,Small
34,3,1,1,0.29464,0.27831,Small
34,7,2,2,0.39373,0.33327,Small
34,3,2,2,0.71444,0.49716,Small
34,6,1,1,0.83064,0.25716,Small
34,5,2,1,0.43693,1.0867,Small
34,6,2,1,0.55246,0.57378,Small
34,1,1,3,0.29599,0.35961,Small
34,5,2,1,0.61438,1.073,Small
34,5,2,1,0.69133,0.41939,Small
34,6,1,1,0.55914,0.30047,Small
34,3,2,1,1.041,0.69903,Small
34,4,1,1,0.14531,0.40695,Small
34,5,2,2,0.45708,0.29024,Small
34,4,2,2,0.54615,0.34319,Small
34,2,2,1,0.87199,0.23275,Small
34,5,2,2,0.44692,0.31197,Small
34,5,2,1,0.75192,0.24532,Small
34,1,1,3,0.41214,0.27143,Small
34,5,2,2,0.47653,0.34105,Small
34,6,2,1,0.67889,0.17396,Small
34,3,1,1,0.32857,0.25502,Small
34,2,1,1,0.92546,0.53234,Small
34,7,2,3,0.40717,0.45824,Small
34,2,1,1,0.79493,0.59845,Small
34,7,2,1,0.35569,0.47285,Small
34,4,2,2,0.45902,0.56401,Small
34,1,1,3,0.59818,0.38539,Small
34,7,2,2,0.41143,0.67862,Small
34,7,2,2,0.44642,0.36026,Small
34,7,2,1,0.40941,0.63654,Small
34,1,1,2,0.54814,0.26537,Small
34,7,1,1,0.30243,0.27764,Small
34,2,1,2,0.57291,0.3375,Small
34,2,2,2,0.7128,0.37686,Small
34,3,1,1,0.86803,0.24441,Small
34,5,1,1,0.35121,0.31667,Small
34,3,2,2,0.44693,0.13632,Small
34,3,1,1,0.63571,0.30105,Small
34,4,1,1,0.72685,0.53313,Small
34,3,1,1,0.72553,1.0922,Small
34,7,2,1,0.72743,0.32585,Small
34,6,2,2,0.63831,0.36016,Small
34,2,1,2,0.70574,0.35273,Small
34,1,1,3,0.33136,0.39335,Small
34,1,1,2,0.49139,0.33919,Small
34,6,2,2,0.4117,0.759,Small
34,6,2,2,0.31368,0.28878,Small
34,6,2,1,0.31776,0.21992,Small
34,3,2,2,0.32587,0.30055,Small
34,4,2,1,0.71096,0.23842,Small
34,4,1,1,0.50945,0.23688,Small
34,4,2,2,0.41509,0.3776,Small
34,2,2,1,1.117,0.73984,Small
34,2,1,2,0.93382,0.58823,Small
34,7,1,1,0.30067,0.1958,Small
34,1,1,3,0.30231,0.00055731,Small
34,1,1,2,1.2966,0.51858,Small
34,4,2,2,0.46865,0.79742,Small
34,7,2,1,0.35356,0.20652,Small
34,4,NaN,NaN,NaN,NaN,Small
34,1,1,3,0.64325,0.40505,Small
34,1,1,3,0.70865,0.28436,Small
34,3,2,2,0.54674,0.75992,Small
34,6,2,2,0.4737,0.30657,Small
34,5,2,2,0.51558,0.29837,Small
