Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy
1,2,2,1,0.49883,0.18807,0.5097,E,1
1,2,2,1,0.37503,0.2932,0.50922,E,1
1,2,2,3,0.12344,0.27584,0.50875,E,1
1,1,2,4,0.44591,0.34633,0.50829,E,0
1,1,2,1,0.076588,0.38669,0.51007,E,0
1,1,2,1,0.35825,0.22275,0.512,E,0
1,2,2,5,0.19977,0.24072,0.5142,E,1
1,1,2,1,0.3753,0.4222,0.51356,E,0
1,2,1,1,0.69713,0.29961,0.516,E,0
1,1,1,1,0.17575,0.31707,0.51889,E,1
1,2,1,1,0.41076,0.30553,0.51802,E,0
1,2,2,2,0.16401,0.087815,0.52124,E,1
1,2,2,3,0.10028,0.28116,0.52031,E,1
1,2,2,4,0.3465,0.070542,0.51937,E,1
1,2,2,5,0.035113,0.11762,0.51848,E,1
1,1,1,1,0.66208,0.32815,0.51764,E,1
1,1,2,1,0.77351,0.35742,0.51684,E,0
1,1,1,2,0.35733,0.22862,0.51986,E,1
1,1,1,4,0.047272,0.31693,0.51895,E,1
1,1,1,5,0.35794,0.31109,0.51809,E,1
1,1,1,4,0.70928,0.598,0.51727,E,1
1,1,1,4,0.34581,0.16454,0.5165,E,1
1,2,2,5,0.62188,0.55699,0.51577,E,1
1,2,2,5,0.40465,0.012329,0.51508,E,1
1,2,2,1,0.42826,0.21736,0.51443,E,1
1,2,1,1,0.59832,0.28128,0.5138,E,0
1,2,2,5,0.33416,0.18809,0.51617,E,1
1,2,2,5,0.2226,0.15316,0.51547,E,1
1,2,2,5,0.60374,0.15308,0.5148,E,1
1,1,2,1,0.33428,0.18235,0.51416,E,0
1,2,2,1,0.62707,0.24074,0.51658,E,1
1,2,2,4,0.41676,0.10552,0.51585,E,1
1,1,1,4,0.46937,0.13538,0.51517,E,1
1,2,2,2,0.3691,0.32267,0.51452,E,1
1,1,2,1,0.59201,0.32295,0.5139,E,0
1,1,1,3,0.17641,0.33463,0.51625,E,1
1,1,1,2,0.3052,0.35744,0.51555,E,1
1,2,2,2,0.3053,0.13519,0.51488,E,1
1,1,2,1,0.18743,0.33983,0.51425,E,0
1,2,2,3,0.35732,0.32849,0.51664,E,1
1,2,2,1,0.50406,0.33392,0.51593,E,1
1,2,2,4,0.44519,0.38072,0.51525,E,1
1,1,1,1,0.39882,0.21738,0.32213,H,1
1,2,1,1,0.3053,0.38102,0.32072,H,0
1,1,2,1,0.33469,0.31068,0.32268,H,0
1,2,2,1,0.40425,0.28726,0.32461,H,1
1,2,2,3,0.34002,0.32811,0.32323,H,1
1,2,2,3,0.36992,0.24087,0.32185,H,1
1,1,1,3,0.39319,0.20518,0.32045,H,1
1,2,1,1,0.64464,0.29313,0.31905,H,0
1,2,2,1,0.88497,0.39892,0.32102,H,1
1,2,1,1,0.52726,0.35203,0.31962,H,0
1,1,1,1,0.33423,0.62176,0.32157,H,1
1,2,1,1,0.58628,0.41007,0.32019,H,0
1,1,1,1,0.43401,0.26986,0.32212,H,1
1,1,1,1,0.1525,0.12895,0.32075,H,1
1,2,1,1,0.39264,0.31076,0.31937,H,0
1,2,1,1,0.14059,0.30474,0.3213,H,0
1,1,1,1,0.094573,0.31643,0.3232,H,1
1,2,1,1,0.33467,0.32829,0.32185,H,0
1,2,1,1,0.59772,0.34546,0.32373,H,0
1,2,1,1,0.35776,0.28769,0.32558,H,0
1,2,1,1,0.26424,0.38672,0.32791,H,0
1,2,1,1,0.22312,0.27561,0.33024,H,0
1,1,1,1,0.41619,0.14681,0.3326,H,1
1,1,1,1,0.31141,0.26401,0.331,H,1
1,2,1,1,0.62726,0.35229,0.32943,H,0
1,1,1,1,0.46934,0.24667,0.33175,H,1
1,1,1,1,0.14719,0.25866,0.33018,H,1
1,1,1,1,0.55083,0.28129,0.32863,H,1
1,2,1,1,0.3107,0.19971,0.32711,H,0
1,2,1,1,0.5455,0.32225,0.32938,H,0
1,1,1,1,0.5105,0.34011,0.33166,H,1
1,2,1,1,0.50998,0.33393,0.33011,H,0
1,2,1,1,0.32305,0.3986,0.33239,H,0
1,1,1,1,0.70381,0.53938,0.33471,H,1
1,1,1,1,1.0902,0.26389,0.33313,H,1
1,2,2,1,1.3538,0.422,0.33157,H,1
1,2,1,1,0.58075,0.017805,0.33005,H,0
1,2,1,1,0.97285,0.32295,0.3323,H,0
1,2,1,1,0.3699,0.32806,0.33458,H,0
1,1,1,1,0.3339,0.27593,0.33692,H,1
1,1,1,1,0.36975,0.32803,0.33531,H,1
1,1,1,1,0.52724,0.31107,0.33374,H,1
1,1,1,1,0.48693,0.44585,0.3322,H,1
1,1,1,1,0.31639,0.01802,0.3307,H,1
1,2,1,1,0.36951,0.65709,0.32923,H,0
1,2,1,1,0.29353,0.35753,0.33141,H,0
1,1,1,1,0.32228,0.34036,0.33362,H,1
1,2,1,1,0.29931,0.46871,0.33211,H,0
1,2,1,1,0.64491,0.25259,0.33433,H,0
1,1,1,1,0.46359,0.26428,0.3366,H,1
2,1,1,3,0.19579,3.0598,0.7,H,1
2,2,1,2,1.108,0.83255,0.47475,H,0
2,1,1,6,0.53336,0.41607,0.78953,H,1
2,2,2,5,0.46366,0.90224,0.63835,H,1
2,1,1,2,0.77428,0.076854,0.5383,H,1
2,2,2,2,0.32279,0.35158,0.47014,H,1
2,2,2,4,0.49221,0.31047,0.42263,H,1
2,1,1,3,0.26949,0.24191,0.38123,H,1
2,1,1,1,0.668,0.29343,0.34731,H,1
2,1,1,2,0.29944,0.25783,0.31533,H,1
2,1,1,1,0.29903,0.28198,0.2838,H,1
2,2,1,1,0.42186,0.11722,0.25065,H,0
2,2,1,1,0.3406,0.135,0.30843,H,0
2,2,1,1,0.27591,0.19356,0.34628,H,0
2,1,1,1,0.43419,1.2369,0.3843,H,1
2,2,2,2,0.56259,0.63352,0.3584,H,1
2,1,1,3,0.43418,0.14723,0.33341,H,1
2,1,1,1,0.25832,0.35188,0.31238,H,1
2,2,1,1,0.32248,0.46847,0.29519,H,0
2,2,2,2,0.60956,0.22899,0.32292,H,1
2,2,1,1,0.28757,0.25775,0.30589,H,0
2,2,1,1,0.28703,0.0064896,0.33172,H,0
2,1,1,2,0.39325,0.30479,0.36195,H,1
2,1,1,2,0.29875,0.27026,0.34023,H,1
2,1,1,2,0.28704,0.0065443,0.32318,H,1
2,1,1,4,0.28708,0.21733,0.30823,H,1
2,1,1,4,0.35824,0.45748,0.29476,H,1
2,1,1,3,0.36925,0.28757,0.28291,H,1
2,1,1,2,0.30535,0.25816,0.272,H,1
2,2,1,2,0.46928,0.082481,0.26148,H,0
2,2,NaN,NaN,NaN,NaN,0.27425,H,NaN
2,2,1,2,0.58618,0.56332,0.29071,H,0
2,1,2,2,0.45195,0.28117,0.30628,H,0
2,1,1,3,0.40419,0.13478,0.32642,H,1
2,1,1,1,1.0492,0.29942,0.31098,H,1
2,1,1,1,0.34042,0.43971,0.29921,H,1
2,1,1,1,0.62184,0.48686,0.28754,H,1
2,1,1,4,0.45199,0.32307,0.27766,H,1
2,1,1,3,0.38152,0.31722,0.2689,H,1
2,1,1,1,0.3347,0.28717,0.26016,H,1
2,1,1,3,0.4102,0.25793,0.25255,H,1
2,2,1,3,0.35163,0.61557,0.24557,H,0
2,1,2,2,1.33,0.26437,0.25607,H,0
2,2,NaN,NaN,NaN,NaN,0.26651,H,NaN
2,1,1,1,0.55107,0.21696,0.27901,H,1
2,1,1,1,0.41649,0.3699,0.27088,H,1
2,2,1,1,0.34034,0.28703,0.26284,H,0
2,2,2,2,0.28209,0.36958,0.27243,H,1
2,2,1,1,0.29297,0.02988,0.26458,H,0
2,2,2,2,0.2871,0.28757,0.27389,H,1
2,2,2,6,1.0023,0.26418,0.7,E,1
2,1,1,5,0.40457,0.30516,0.51042,E,1
2,1,2,3,0.6449,0.29351,0.36614,E,0
2,2,2,6,0.46325,0.22308,0.7068,E,1
2,2,2,6,0.38713,0.24084,0.6082,E,1
2,2,2,6,0.2936,0.19355,0.54547,E,1
2,2,2,6,0.53362,0.12313,0.5006,E,1
2,2,2,4,0.48103,0.25255,0.46503,E,1
2,1,1,4,0.28162,0.24024,0.43569,E,1
2,1,1,4,0.38097,0.076615,0.41056,E,1
2,1,1,5,0.28129,0.1237,0.38816,E,1
2,2,2,3,0.61551,0.35809,0.36828,E,1
2,2,1,1,0.25813,0.32226,0.35007,E,0
2,1,1,1,0.40431,0.22873,0.40468,E,1
2,1,1,1,0.24069,0.2112,0.38972,E,1
2,1,1,6,0.21743,0.19982,0.37657,E,1
2,2,1,1,0.53391,0.22892,0.36445,E,0
2,2,1,1,0.53931,0.29878,0.40417,E,0
2,2,2,5,0.33982,0.14696,0.4439,E,1
2,2,2,4,0.32809,0.21145,0.43061,E,1
2,1,1,5,0.48045,0.059403,0.41965,E,1
2,1,1,1,0.55157,0.088215,0.40985,E,1
2,1,1,4,0.6981,0.11218,0.40054,E,1
2,2,1,4,0.68594,0.41063,0.39257,E,0
2,1,1,3,0.56249,0.2466,0.42062,E,1
2,2,2,2,0.35217,0.20508,0.41264,E,1
2,1,1,2,0.80321,0.10563,0.40508,E,1
2,1,1,4,0.19332,0.14726,0.39792,E,1
2,2,1,1,0.42828,0.10545,0.39177,E,0
2,1,1,2,0.28193,0.21716,0.41429,E,1
2,2,1,1,0.46369,0.018423,0.40787,E,0
2,1,2,5,0.44025,0.24693,0.42744,E,0
2,2,2,6,0.42213,0.31678,0.45146,E,1
2,2,2,6,0.35791,0.27624,0.44428,E,1
2,2,2,3,0.31066,0.18224,0.43757,E,1
2,2,2,5,0.46311,0.28734,0.43104,E,1
2,2,2,5,0.32253,0.14129,0.42539,E,1
2,1,1,6,0.4749,0.32263,0.42033,E,1
2,1,1,5,0.33429,0.28778,0.41563,E,1
2,1,1,5,0.33973,0.20521,0.41117,E,1
2,1,1,5,0.51619,0.32257,0.40678,E,1
2,1,1,6,0.30507,0.2226,0.40239,E,1
2,2,2,3,0.48076,0.43957,0.3982,E,1
2,2,2,4,0.36988,0.088067,0.39451,E,1
2,1,1,2,0.34576,0.13533,0.39107,E,1
2,1,1,1,0.7678,0.082096,0.38782,E,1
2,2,2,4,0.36909,0.11182,0.3847,E,1
2,1,1,5,0.52771,0.22854,0.38163,E,1
2,1,1,6,0.29901,0.041733,0.37859,E,1
2,1,1,5,0.56912,1.0485,0.37553,E,1
2,2,2,3,0.99623,0.22888,0.26622,H,1
2,2,1,1,0.45182,0.18228,0.25856,H,0
2,2,1,1,0.20519,0.35152,0.26777,H,0
2,1,1,1,0.29953,0.19371,0.27895,H,1
2,2,1,1,0.2643,0.19386,0.2716,H,0
2,2,1,1,0.2167,0.11803,0.28288,H,0
2,2,1,3,0.2525,0.0064687,0.29488,H,0
2,1,1,3,0.24646,0.56254,0.30613,H,1
2,2,2,6,0.27539,0.2116,0.2969,H,1
2,2,2,2,0.52777,0.21102,0.28768,H,1
2,1,1,2,0.30553,0.18195,0.27971,H,1
2,2,2,2,0.35767,0.22327,0.27297,H,1
2,2,1,1,0.44009,0.4109,0.26635,H,0
2,1,1,1,0.27567,0.19914,0.27621,H,1
2,1,1,1,0.26964,0.012496,0.26971,H,1
2,2,2,2,0.35184,0.15291,0.26331,H,1
2,1,1,1,0.16406,0.22848,0.25782,H,1
2,1,1,1,0.12899,0.18186,0.25225,H,1
2,1,2,2,0.41652,0.25265,0.24714,H,0
2,1,1,1,0.19405,0.18231,0.25472,H,1
2,1,1,1,0.43953,0.26969,0.24931,H,1
2,1,1,1,0.29315,0.0066698,0.24469,H,1
2,2,2,2,0.11789,0.070346,0.24019,H,1
2,1,2,3,0.29939,0.22851,0.23576,H,0
2,1,1,2,0.40419,0.16994,0.24236,H,1
2,2,1,1,0.28748,0.077034,0.23799,H,0
2,1,1,1,0.70918,0.17012,0.24448,H,1
2,1,1,1,0.10009,0.19984,0.24014,H,1
2,2,1,1,0.23503,0.088396,0.23588,H,0
2,1,1,3,0.16421,0.19352,0.24223,H,1
2,1,1,1,0.082389,0.19984,0.23802,H,1
2,2,1,1,0.22263,0.1472,0.23385,H,0
2,2,1,1,0.56845,0.12361,0.23876,H,0
2,2,1,1,0.3926,0.064596,0.24492,H,0
2,1,1,1,0.29292,0.15308,0.25131,H,1
2,1,1,1,0.15268,0.041493,0.24687,H,1
2,1,1,1,0.11161,0.19391,0.24276,H,1
2,2,1,1,0.11717,0.54503,0.23874,H,0
2,2,1,1,0.2463,0.082895,0.24468,H,0
2,2,1,1,0.24075,0.16434,0.25078,H,0
2,1,2,2,0.74492,0.18248,0.25768,H,0
2,1,1,4,0.26407,0.05315,0.26423,H,1
2,2,1,1,0.20547,0.070932,0.25964,H,0
2,2,1,1,0.10581,0.024263,0.26605,H,0
2,2,1,1,0.28117,0.49804,0.27398,H,0
2,1,1,1,0.35196,0.48717,0.28223,H,1
2,1,2,1,0.24604,0.28134,0.27649,H,0
2,2,1,1,0.61526,0.32866,0.28504,H,0
2,1,1,1,0.28152,0.10623,0.29378,H,1
2,2,1,1,0.2698,0.52729,0.28772,H,0
2,1,1,3,0.27568,0.29377,0.37242,E,1
2,2,2,4,0.51574,0.23444,0.36931,E,1
2,1,1,6,0.77958,0.22877,0.36653,E,1
2,2,2,5,0.29346,0.33996,0.36393,E,1
2,1,1,3,0.34637,0.24033,0.36147,E,1
2,2,1,1,1.1079,0.26385,0.35913,E,0
2,1,1,4,0.37541,0.12298,0.36815,E,1
2,2,1,1,0.12368,0.24622,0.36564,E,0
2,1,1,3,0.48686,0.13533,0.37505,E,1
2,2,2,6,0.24626,0.21706,0.37234,E,1
2,2,2,5,0.69788,0.79183,0.3696,E,1
2,2,2,5,0.26383,0.10544,0.36716,E,1
2,2,2,6,0.19963,0.26406,0.36487,E,1
2,2,2,3,0.17038,0.024048,0.36271,E,1
2,2,1,1,1.1312,0.29891,0.36065,E,0
2,2,2,3,0.29315,0.31059,0.36853,E,1
2,1,2,2,0.14066,0.24071,0.36629,E,0
2,2,2,2,0.36997,0.25816,0.37464,E,1
2,1,2,2,0.12949,0.065191,0.37224,E,0
2,2,2,5,0.065079,0.12887,0.37995,E,1
2,1,1,5,0.19967,0.45167,0.37778,E,1
2,1,1,5,0.45124,0.47543,0.37558,E,1
2,1,1,3,0.45122,0.17044,0.37333,E,1
2,1,1,1,0.22332,0.14679,0.37102,E,1
2,1,1,1,0.38662,0.064556,0.36878,E,1
2,2,1,1,0.21089,0.34656,0.36676,E,0
2,2,1,1,0.32876,0.35163,0.3743,E,0
2,2,2,4,0.28199,0.19382,0.38104,E,1
2,1,1,1,0.11126,0.24625,0.37911,E,1
2,2,1,1,0.088421,0.070988,0.37715,E,0
2,2,2,5,0.088328,0.023852,0.38334,E,1
2,2,1,2,1.0139,1.102,0.3815,E,0
2,2,2,6,0.31702,0.33424,0.38722,E,1
2,1,1,1,0.36352,0.19417,0.38545,E,1
2,2,1,1,0.42812,0.26402,0.38371,E,0
2,1,1,4,0.25246,0.14664,0.38911,E,1
2,1,1,2,0.46361,0.22906,0.38738,E,1
2,1,1,2,0.18238,0.21169,0.3857,E,1
2,2,2,3,0.51593,0.01189,0.38406,E,1
2,2,1,4,0.23508,0.1645,0.38242,E,0
2,1,1,1,0.89649,0.047169,0.38752,E,1
2,2,2,2,0.27536,0.076842,0.38592,E,1
2,1,NaN,NaN,NaN,NaN,0.38435,E,NaN
2,2,2,3,0.97924,0.21177,0.38921,E,1
2,2,2,5,0.25274,0.21152,0.38765,E,1
2,2,2,4,0.22352,0.26426,0.38613,E,1
2,1,2,2,0.79165,0.19962,0.38464,E,0
2,2,2,1,0.30537,0.28153,0.38925,E,1
2,1,1,1,0.36927,0.20559,0.38776,E,1
2,2,2,5,0.27605,0.16441,0.38631,E,1
2,1,1,1,0.22878,0.29885,0.29621,H,1
2,1,1,1,0.18756,0.24608,0.28926,H,1
2,2,1,1,0.17011,0.11157,0.28327,H,0
2,1,1,1,0.28211,0.23508,0.29172,H,1
2,2,1,1,0.28138,0.20002,0.28587,H,0
2,2,2,3,0.28738,0.19344,0.29408,H,1
2,1,1,1,0.56875,0.31055,0.28836,H,1
2,1,1,1,0.27017,0.3928,0.28258,H,1
2,2,1,1,0.19422,0.15314,0.27728,H,0
2,2,1,1,0.34006,0.070861,0.2851,H,0
2,2,1,3,0.21108,0.18159,0.29304,H,0
2,2,1,1,0.26968,0.31716,0.30068,H,0
2,2,1,1,0.72119,0.09433,0.31028,H,0
2,1,1,1,0.29318,0.31044,0.32135,H,1
2,1,1,1,0.31633,0.38123,0.31379,H,1
2,1,1,1,0.22858,0.064889,0.30679,H,1
2,1,1,1,0.41591,0.24611,0.3006,H,1
2,2,2,3,0.93171,0.34613,0.29454,H,1
2,1,2,1,0.82648,0.27534,0.28941,H,0
2,2,2,2,0.55093,0.23514,0.29656,H,1
2,1,1,1,0.065262,0.29294,0.29065,H,1
2,2,1,1,0.59768,0.28752,0.28558,H,0
2,2,2,3,0.13521,0.19386,0.29269,H,1
2,1,1,1,0.5513,0.49231,0.28772,H,1
2,2,1,1,0.41656,0.24652,0.2827,H,0
2,1,1,1,0.1355,0.059266,0.28978,H,1
2,1,1,1,0.31709,0.1173,0.28486,H,1
2,2,1,1,0.27591,0.18178,0.27989,H,0
2,2,1,1,0.60322,0.14666,0.28695,H,0
2,2,1,1,0.053285,0.22937,0.29369,H,0
2,1,1,1,0.39265,0.17016,0.30023,H,1
2,2,1,1,0.51642,0.041515,0.29474,H,0
2,2,1,1,0.83215,0.45181,0.30116,H,0
2,2,1,1,0.47477,0.047034,0.30927,H,0
2,2,2,2,0.22865,0.45114,0.31872,H,1
2,1,1,1,0.17622,0.39872,0.31213,H,1
2,2,1,1,0.28119,0.23497,0.30629,H,0
2,1,1,2,1.2478,0.1526,0.315,H,1
2,2,1,1,0.5223,0.2115,0.30875,H,0
2,1,1,4,0.24027,0.24688,0.31774,H,1
2,1,1,4,0.25789,0.1356,0.31139,H,1
2,1,1,1,0.27017,0.2405,0.3059,H,1
2,1,1,3,0.52174,0.22261,0.30082,H,1
2,2,2,2,0.22302,0.24036,0.29586,H,1
2,1,1,1,0.088346,0.40441,0.29096,H,1
2,2,1,1,0.30544,0.017842,0.28678,H,0
2,1,1,1,0.34016,0.31709,0.29263,H,1
2,2,1,1,0.024285,0.27573,0.28851,H,0
2,2,1,1,0.19398,0.17077,0.29425,H,0
2,1,1,1,0.31678,0.87312,0.29985,H,1
2,2,2,5,0.29333,0.12895,0.3849,E,1
2,2,1,1,0.29371,0.53927,0.38348,E,0
2,2,2,4,0.34003,0.17624,0.38786,E,1
2,2,2,4,0.1178,0.070914,0.38647,E,1
2,1,2,2,1.3652,0.15294,0.38511,E,0
2,2,2,5,0.211,0.11124,0.39044,E,1
2,2,1,1,0.23507,0.024155,0.38906,E,0
2,2,2,2,0.94997,0.2461,0.39442,E,1
2,2,2,5,0.33998,0.16481,0.39293,E,1
2,2,2,5,0.48649,0.18762,0.39151,E,1
2,1,1,2,0.11759,0.094211,0.39015,E,1
2,2,2,2,0.34563,0.2933,0.38885,E,1
2,2,2,4,0.34894,0.24083,0.38758,E,1
2,1,1,3,0.19998,0.14697,0.38635,E,1
2,1,1,1,0.26452,0.22293,0.38514,E,1
2,1,1,1,0.58071,0.13489,0.38396,E,1
2,2,1,1,0.34054,0.21102,0.38276,E,0
2,2,2,3,1.2369,0.34056,0.38648,E,1
2,2,2,3,0.082363,0.28184,0.38532,E,1
2,1,1,1,0.38743,0.16493,0.38418,E,1
2,2,2,4,0.09426,0.29289,0.38303,E,1
2,2,1,1,0.22868,0.13478,0.38188,E,0
2,2,2,5,0.55726,0.0883,0.38547,E,1
2,1,1,4,0.34567,0.21708,0.38437,E,1
2,2,2,3,0.18234,0.088567,0.38326,E,1
2,1,1,6,0.26423,0.43969,0.38216,E,1
2,2,2,5,0.15899,0.38663,0.38104,E,1
2,1,1,4,0.25279,0.68605,0.37992,E,1
2,1,1,5,0.28737,0.159,0.37878,E,1
2,2,2,4,0.58048,0.18164,0.37762,E,1
2,2,1,1,0.16477,0.55047,0.37643,E,0
2,2,2,4,0.59764,0.28768,0.38024,E,1
2,1,1,1,0.55647,0.12937,0.37914,E,1
2,1,1,1,0.33421,0.12947,0.37802,E,1
2,1,1,1,0.25822,0.041877,0.37687,E,1
2,2,2,3,0.6743,0.30538,0.3757,E,1
2,2,1,1,0.11215,0.040914,0.37448,E,0
2,1,1,5,0.35737,0.22302,0.37839,E,1
2,1,1,5,0.35229,0.29304,0.37729,E,1
2,2,2,6,0.21125,0.047042,0.37616,E,1
2,2,2,4,0.53334,0.47537,0.37499,E,1
2,1,1,1,0.041438,0.2402,0.37378,E,1
2,1,1,1,0.082239,0.18224,0.37253,E,1
2,2,2,5,0.31058,0.29348,0.37123,E,1
2,1,1,4,0.42152,0.071108,0.36987,E,1
2,1,1,1,0.25824,0.17572,0.36864,E,1
2,2,1,1,0.22879,0.21674,0.36749,E,0
2,1,1,1,0.24639,0.14652,0.37185,E,1
2,1,1,1,0.40486,0.041742,0.37055,E,1
2,1,1,1,0.035995,0.56847,0.36927,E,1
2,2,2,2,0.76223,0.24658,0.29512,H,1
2,2,1,1,0.66859,0.26439,0.29044,H,0
2,2,2,2,0.868,0.22277,0.29597,H,1
2,1,1,1,0.099967,0.17632,0.29136,H,1
2,1,1,1,0.07696,0.27529,0.28743,H,1
2,2,1,1,0.78512,0.48612,0.28346,H,0
2,1,1,1,0.15834,0.13467,0.28905,H,1
2,2,1,1,0.17019,0.1942,0.28514,H,0
2,2,1,1,0.076326,0.22876,0.29062,H,0
2,1,1,1,0.52189,0.20594,0.29592,H,1
2,2,2,2,0.029421,0.19393,0.29149,H,1
2,2,2,3,0.30468,0.29923,0.28772,H,1
2,2,2,4,0.38112,0.29932,0.28391,H,1
2,2,2,4,0.39302,0.24673,0.28003,H,1
2,2,2,3,0.16991,0.5155,0.27683,H,1
2,2,1,1,0.18161,0.24688,0.27375,H,0
2,2,1,1,0.29302,0.099966,0.27824,H,0
2,1,1,4,0.11135,0.16406,0.28336,H,1
2,1,1,1,0.029868,0.25848,0.27964,H,1
2,1,1,1,0.33476,0.36349,0.27654,H,1
2,1,1,1,0.12881,0.32825,0.27354,H,1
2,1,1,1,0.43953,0.2462,0.27062,H,1
2,2,1,2,0.58624,0.51633,0.26777,H,0
2,1,1,1,0.28714,0.28779,0.27199,H,1
2,1,1,1,0.28192,0.24628,0.26914,H,1
2,1,1,1,0.19965,0.21109,0.26635,H,1
2,2,1,1,0.7035,0.10582,0.26358,H,0
2,2,2,2,0.36919,0.32826,0.26683,H,1
2,2,1,1,0.24614,0.34619,0.26409,H,0
2,2,1,1,0.40477,0.51641,0.26731,H,0
2,1,1,1,0.7031,0.041087,0.27139,H,1
2,1,1,1,0.56318,0.44543,0.26864,H,1
2,1,1,1,0.19374,0.41624,0.26594,H,1
2,2,1,1,0.35785,0.28196,0.26327,H,0
2,2,1,1,0.43429,0.45189,0.26642,H,0
2,1,2,2,0.42798,0.43391,0.27039,H,0
2,1,1,1,0.69795,0.31128,0.27439,H,1
2,1,1,1,0.5397,0.30493,0.27167,H,1
2,2,1,1,0.56846,0.26432,0.26901,H,0
2,1,1,1,0.49286,0.064957,0.27293,H,1
2,2,1,1,0.40464,0.29347,0.27028,H,0
2,2,1,1,0.39892,0.38638,0.27417,H,0
2,1,1,1,0.4926,0.1759,0.27814,H,1
2,2,1,1,0.25829,0.27555,0.2754,H,0
2,1,1,1,0.61554,0.36393,0.27938,H,1
2,2,1,1,0.38128,0.1939,0.27662,H,0
2,1,1,1,0.26453,0.33975,0.28073,H,1
2,2,1,1,0.59749,0.23481,0.27784,H,0
2,2,1,1,0.28192,0.1822,0.28217,H,0
2,2,1,1,0.24609,0.12314,0.28676,H,0
2,1,1,1,0.8968,0.25271,0.3681,E,1
2,2,2,6,0.2344,0.25276,0.36699,E,1
2,2,2,5,0.49803,0.39238,0.36595,E,1
2,2,2,5,0.3227,0.40424,0.36497,E,1
2,2,2,5,0.32861,0.023615,0.36404,E,1
2,1,1,2,0.47496,0.49817,0.36315,E,1
2,1,2,2,0.81499,0.082126,0.3623,E,0
2,1,1,1,0.29876,0.15872,0.36554,E,1
2,2,1,1,0.26964,0.35811,0.3646,E,0
2,2,1,1,0.1816,0.10605,0.36817,E,0
2,2,1,1,0.37534,0.05311,0.37236,E,0
2,1,1,1,0.32269,0.27614,0.37611,E,1
2,2,1,1,0.58655,0.23451,0.37508,E,0
2,2,2,6,0.29343,0.19355,0.37841,E,1
2,1,1,4,0.35211,0.21083,0.37747,E,1
2,2,2,3,0.22866,0.077002,0.37651,E,1
2,2,2,3,0.28156,0.24677,0.37551,E,1
2,1,1,4,0.39922,0.22865,0.37447,E,1
2,2,2,4,0.21144,0.24063,0.3734,E,1
2,2,2,2,0.63946,0.31078,0.37228,E,1
2,2,2,3,0.60381,0.43419,0.37111,E,1
2,2,2,5,0.38752,0.5567,0.3699,E,1
2,2,2,4,0.25214,0.34561,0.36879,E,1
2,1,1,1,0.45685,0.28773,0.36774,E,1
2,2,1,1,1.1375,0.17007,0.36676,E,0
2,1,1,5,0.28197,0.29906,0.3705,E,1
2,2,1,1,0.58041,0.28706,0.36935,E,0
2,1,1,1,0.3456,0.28198,0.37329,E,1
2,1,1,1,0.30463,0.076488,0.37221,E,1
2,1,2,2,0.21123,0.34592,0.37108,E,0
2,1,1,1,0.54576,0.2938,0.37476,E,1
2,2,1,1,0.099588,0.16431,0.37376,E,0
2,2,1,1,0.27621,0.26413,0.37701,E,0
2,1,1,1,0.041727,0.32833,0.37981,E,1
2,1,1,1,0.63885,0.13526,0.37901,E,1
2,1,1,1,0.24613,0.38716,0.37819,E,1
2,1,1,1,0.22288,0.21178,0.37734,E,1
2,1,1,1,0.18171,0.19412,0.37647,E,1
2,1,1,1,0.16405,0.12976,0.37556,E,1
2,2,1,3,0.66229,0.12337,0.37463,E,0
2,2,1,1,0.17647,0.36402,0.37766,E,0
2,2,2,4,0.25838,0.11162,0.38029,E,1
2,2,2,5,0.093644,0.14665,0.37953,E,1
2,1,1,1,0.076732,0.31635,0.37875,E,1
2,1,1,4,0.27031,0.023995,0.37796,E,1
2,1,1,4,0.32291,0.11715,0.37714,E,1
2,2,1,1,0.50456,0.49843,0.37629,E,0
2,2,2,4,0.21163,0.37578,0.37902,E,1
2,1,1,4,0.42158,0.2637,0.37824,E,1
2,1,1,1,0.32258,0.24686,0.37745,E,1
2,1,1,1,0.6921,0.28132,0.29119,H,1
2,2,1,1,0.24045,0.1995,0.28807,H,0
2,1,1,1,0.30529,0.28145,0.29242,H,1
2,1,1,1,0.674,0.23514,0.28934,H,1
2,1,1,1,0.217,0.129,0.28623,H,1
2,1,1,1,0.082665,0.29323,0.28309,H,1
2,1,1,1,0.21713,0.052751,0.27991,H,1
2,1,1,1,0.19931,0.24102,0.27727,H,1
2,1,1,1,0.27007,0.34582,0.27473,H,1
2,1,1,1,0.28714,0.21141,0.27226,H,1
2,2,1,1,0.35796,0.21163,0.26985,H,0
2,2,1,1,0.5633,0.21709,0.2734,H,0
2,1,1,1,0.69179,0.27583,0.277,H,1
2,1,1,1,0.27012,0.24612,0.27452,H,1
2,2,1,1,0.07042,0.21139,0.27211,H,0
2,2,2,2,1.3306,0.070858,0.27564,H,1
2,1,1,3,0.018107,0.62115,0.27322,H,1
2,2,1,1,0.36394,0.60355,0.27087,H,0
2,1,1,1,0.14722,0.63261,0.27432,H,1
2,1,1,1,0.21721,0.24622,0.27197,H,1
2,1,1,1,0.14673,0.22874,0.26967,H,1
2,1,1,1,0.22894,0.24619,0.2674,H,1
2,1,1,2,0.26382,0.28191,0.26517,H,1
2,2,1,1,0.48608,0.32872,0.26295,H,0
